condition,mode,backend,frame,robot,received,root_present,root_active,root_near_target,root_r,target_detected,output_count,root_extracted,extra_negative,extra_positive,history,base_r,base_I,integral_change,own_r,peer_r,own_a,peer_a,own_positive_gate,peer_positive_gate,both_curvature_allowed,censor_shift,without_negative_r,without_negative_root_extracted,without_negative_target_detected
reliable,local,GCE,104,1,True,True,True,True,0.0025763476071378392,False,8,False,0.0,0.0,0.0,0.002576347607137839,-6.217248937900877e-14,0.0,0.006621097944332461,,0.9616735365444946,,7.389623130189948e-05,,True,0.0,0.0025763476071378392,False,False
reliable,local,GCE,104,2,True,True,True,True,0.0025763476071378392,False,8,False,0.0,0.0,0.0,0.002576347607137839,-6.217248937900877e-14,0.0,,0.006621097944332461,,0.9616735365444946,,7.389623130189948e-05,True,0.0,0.0025763476071378392,False,False
reliable,local,GCE,105,1,True,True,True,True,0.002048152659756014,False,7,False,0.0,0.0,0.0,0.0020481526597560134,-3.019806626980426e-14,0.0,0.004190321122125611,,0.9392315988404809,,0.00017695166690401233,,True,0.0,0.002048152659756014,False,False
reliable,local,GCE,105,2,True,True,True,True,0.0010362382094695041,False,7,False,0.0,0.0,0.0,0.0020481526597560134,-3.019806626980426e-14,0.0,,0.004190321122125611,,0.9392315988404809,,0.00017695166690401233,True,-0.6823546734856496,0.0010362382094695041,False,False
reliable,local,GCE,106,1,True,True,True,True,0.001967279828436583,False,7,False,0.0,0.0,0.0,0.001967279828436583,-5.5067062021407764e-14,0.0,0.0038665686234423714,,0.9476555293592139,,1.5348802567734885e-05,,True,0.0,0.001967279828436583,False,False
reliable,local,GCE,106,2,True,True,False,True,0.0006309577427897929,False,7,False,0.0,0.0,0.0,0.001967279828436583,-5.5067062021407764e-14,0.0,,0.0038665686234423714,,0.9476555293592139,,1.5348802567734885e-05,True,-1.1385062387278095,0.0006309577427897929,False,False
reliable,local,GCE,107,1,True,True,True,True,0.0022709560939045688,False,6,False,0.0,0.0,0.0,0.0022709560939045688,-2.4868995751603507e-14,0.0,0.0051489160594705135,,0.9622957541171285,,5.9925249142276225e-06,,True,0.0,0.0022709560939045688,False,False
reliable,local,GCE,107,2,True,True,True,True,0.0022709560939045688,False,6,False,0.0,0.0,0.0,0.0022709560939045688,-2.4868995751603507e-14,0.0,,0.0051489160594705135,,0.9622957541171285,,5.9925249142276225e-06,True,0.0,0.0022709560939045688,False,False
reliable,local,GCE,108,1,True,True,True,True,0.0023424691943715837,False,6,False,0.0,0.0,0.0,0.0023424691943715837,-7.549516567451064e-14,0.0,0.005477280761104196,,0.9590860756020229,,2.2730307820344356e-05,,True,0.0,0.0023424691943715837,False,False
reliable,local,GCE,108,2,True,True,True,True,0.0011127621065297767,False,6,False,0.0,0.0,0.0,0.0023424691943715837,-7.549516567451064e-14,0.0,,0.005477280761104196,,0.9590860756020229,,2.2730307820344356e-05,True,-0.7455921109931758,0.0011127621065297767,False,False
reliable,local,GCE,109,1,True,True,True,True,0.0026127131255012075,False,6,False,0.0,0.0,0.0,0.0026127131255012075,-7.194245199571014e-14,0.0,0.006808544191725118,,0.9660924731140685,,6.574735788443235e-05,,True,0.0,0.0026127131255012075,False,False
reliable,local,GCE,109,2,True,True,False,True,0.000868742960984109,False,6,False,0.0,0.0,0.0,0.0026127131255012075,-7.194245199571014e-14,0.0,,0.006808544191725118,,0.9660924731140685,,6.574735788443235e-05,True,-1.1028441893833438,0.000868742960984109,False,False
reliable,local,GCE,110,1,True,True,True,True,0.002707805051102494,False,6,False,0.0,0.0,0.0,0.002707805051102494,-1.0835776720341528e-13,0.0,0.007310863998588227,,0.9647875469435709,,0.00013829290429743133,,True,0.0,0.002707805051102494,False,False
reliable,local,GCE,110,2,True,True,True,True,0.002707805051102494,False,6,False,0.0,0.0,0.0,0.002707805051102494,-1.0835776720341528e-13,0.0,,0.007310863998588227,,0.9647875469435709,,0.00013829290429743133,True,0.0,0.002707805051102494,False,False
reliable,local,GCE,111,1,True,True,True,True,0.0027034177456756706,False,6,False,0.0,0.0,0.0,0.0027034177456756706,-1.2967404927621828e-13,0.0,0.0072873012747120686,,0.9633836349181804,,0.00019203414786590536,,True,0.0,0.0027034177456756706,False,False
reliable,local,GCE,111,2,True,True,True,True,0.0014027204891080074,False,6,False,0.0,0.0,0.0,0.0027034177456756706,-1.2967404927621828e-13,0.0,,0.0072873012747120686,,0.9633836349181804,,0.00019203414786590536,True,-0.657406620065272,0.0014027204891080074,False,False
reliable,local,GCE,112,1,True,True,True,True,0.002585545222865872,False,6,False,0.0,0.0,0.0,0.0025855452228658714,5.329070518200751e-15,0.0,0.006668263613323397,,0.9600245093783111,,0.0002041911882172729,,True,0.0,0.002585545222865872,False,False
reliable,local,GCE,112,2,True,True,False,True,0.0009652609626695876,False,6,False,0.0,0.0,0.0,0.0025855452228658714,5.329070518200751e-15,0.0,,0.006668263613323397,,0.9600245093783111,,0.0002041911882172729,True,-0.9869163566126433,0.0009652609626695876,False,False
reliable,local,GCE,113,1,True,True,True,True,0.002623146713954264,False,6,False,0.0,0.0,0.0,0.002623146713954264,4.440892098500626e-14,0.0,0.006862799815602778,,0.9628628701700122,,0.00018203133850517268,,True,0.0,0.002623146713954264,False,False
reliable,local,GCE,113,2,True,True,True,True,0.002623146713954264,False,6,False,0.0,0.0,0.0,0.002623146713954264,4.440892098500626e-14,0.0,,0.006862799815602778,,0.9628628701700122,,0.00018203133850517268,True,0.0,0.002623146713954264,False,False
reliable,local,GCE,114,1,True,True,True,True,0.0026182479344207714,False,6,False,0.0,0.0,0.0,0.0026182479344207714,-3.552713678800501e-15,0.0,0.006837299307114954,,0.9621798821264106,,0.0001928771984254364,,True,0.0,0.0026182479344207714,False,False
reliable,local,GCE,114,2,True,True,True,True,0.001337040529686782,False,6,False,0.0,0.0,0.0,0.0026182479344207714,-3.552713678800501e-15,0.0,,0.006837299307114954,,0.9621798821264106,,0.0001928771984254364,True,-0.6733305015669346,0.001337040529686782,False,False
reliable,local,GCE,115,1,True,True,True,True,0.0025966149970705894,False,6,False,0.0,0.0,0.0,0.00259661499707059,-4.618527782440651e-14,0.0,0.006725248416933444,,0.9616174158624406,,0.00018648845744985223,,True,0.0,0.0025966149970705894,False,False
reliable,local,GCE,115,2,True,True,False,True,0.0009464240137478761,False,6,False,0.0,0.0,0.0,0.00259661499707059,-4.618527782440651e-14,0.0,,0.006725248416933444,,0.9616174158624406,,0.00018648845744985223,True,-1.0109263853346988,0.0009464240137478761,False,False
reliable,local,GCE,116,1,True,True,True,True,0.0025118305449880803,False,6,False,0.0,0.0,0.0,0.0025118305449880803,7.460698725481052e-14,0.0,0.006294890483943146,,0.9593154088690143,,0.00023028349674218064,,True,0.0,0.0025118305449880803,False,False
reliable,local,GCE,116,2,True,True,True,True,0.0025118305449880803,False,6,False,0.0,0.0,0.0,0.0025118305449880803,7.460698725481052e-14,0.0,,0.006294890483943146,,0.9593154088690143,,0.00023028349674218064,True,0.0,0.0025118305449880803,False,False
reliable,local,GCE,117,1,True,True,True,True,0.002572220014579837,False,6,False,0.0,0.0,0.0,0.0025722200145798365,-2.1316282072803006e-14,0.0,0.006599985129379654,,0.9624778212959073,,0.00021518272330687236,,True,0.0,0.002572220014579837,False,False
reliable,local,GCE,117,2,True,True,True,True,0.001285299270942963,False,6,False,0.0,0.0,0.0,0.0025722200145798365,-2.1316282072803006e-14,0.0,,0.006599985129379654,,0.9624778212959073,,0.00021518272330687236,True,-0.6950671659061225,0.001285299270942963,False,False
reliable,local,GCE,118,1,True,True,True,True,0.001807155008945093,False,6,False,0.0,0.0,0.0,0.0018071550089450933,1.4210854715202004e-14,0.0,0.0032636808124753545,,0.922030768535473,,0.0003119830727851151,,True,0.0,0.001807155008945093,False,False
reliable,local,GCE,118,2,True,True,False,True,0.0006454750987750328,False,6,False,0.0,0.0,0.0,0.0018071550089450933,1.4210854715202004e-14,0.0,,0.0032636808124753545,,0.922030768535473,,0.0003119830727851151,True,-1.0306855428745383,0.0006454750987750328,False,False
reliable,local,GCE,119,1,True,True,True,True,0.001802784445232309,False,6,False,0.0,0.0,0.0,0.0018027844452323104,-8.881784197001252e-16,0.0,0.0032479364862469337,,0.9449968070895007,,2.194727115856118e-05,,True,0.0,0.001802784445232309,False,False
reliable,local,GCE,119,2,True,True,True,True,0.001802784445232309,False,6,False,0.0,0.0,0.0,0.0018027844452323104,-8.881784197001252e-16,0.0,,0.0032479364862469337,,0.9449968070895007,,2.194727115856118e-05,True,0.0,0.001802784445232309,False,False
reliable,local,GCE,120,1,True,True,True,True,0.0022123645392969986,False,6,False,0.0,0.0,0.0,0.0022123645392969986,3.019806626980426e-14,0.0,0.004887366077548368,,0.9635957432036082,,5.7944008812269854e-06,,True,0.0,0.0022123645392969986,False,False
reliable,local,GCE,120,2,True,True,False,True,0.0009362071108275196,False,6,False,0.0,0.0,0.0,0.0022123645392969986,3.019806626980426e-14,0.0,,0.004887366077548368,,0.9635957432036082,,5.7944008812269854e-06,True,-0.8612585953859462,0.0009362071108275196,False,False
reliable,local,GCE,121,1,True,True,True,True,0.002308827533170781,False,6,False,0.0,0.0,0.0,0.002308827533170781,-8.881784197001252e-14,0.0,0.005321559464404705,,0.9589712844114673,,2.561825848269719e-05,,True,0.0,0.002308827533170781,False,False
reliable,local,GCE,121,2,True,True,True,True,0.002308827533170781,False,6,False,0.0,0.0,0.0,0.002308827533170781,-8.881784197001252e-14,0.0,,0.005321559464404705,,0.9589712844114673,,2.561825848269719e-05,True,0.0,0.002308827533170781,False,False
reliable,local,GCE,122,1,True,True,True,False,0.0016597656645130979,False,6,False,0.0,0.0,0.0,0.0016597656645130979,9.681144774731365e-14,0.0,0.0027536222350314746,,0.9170304728012061,,0.0001901419686400562,,True,0.0,0.0016597656645130979,False,False
reliable,local,GCE,122,2,True,True,False,False,0.0007949435180208239,False,6,False,0.0,0.0,0.0,0.0016597656645130979,9.681144774731365e-14,0.0,,0.0027536222350314746,,0.9170304728012061,,0.0001901419686400562,True,-0.7370265247624435,0.0007949435180208239,False,False
reliable,local,GCE,123,1,True,True,True,False,0.0022044270961179132,False,6,False,0.0,0.0,0.0,0.0022044270961179132,1.5276668818842154e-13,0.0,0.0048524525915732185,,0.9662462248961954,,0.00042703372094534547,,True,0.0,0.0022044270961179132,False,False
reliable,local,GCE,123,2,True,True,True,False,0.0022044270961179132,False,6,False,0.0,0.0,0.0,0.0022044270961179132,1.5276668818842154e-13,0.0,,0.0048524525915732185,,0.9662462248961954,,0.00042703372094534547,True,0.0,0.0022044270961179132,False,False
reliable,local,GCE,124,1,True,True,True,False,0.003704269073835547,False,7,False,0.0,0.09564475769275622,0.0,0.0031578419207844276,-0.2425499419262156,0.06450065118936443,0.005654180965879762,0.0028584378051060015,0.9615366138081172,0.9237029336958,0.000401584497246267,0.7056585048105263,True,0.0,0.003704269073835547,False,False
reliable,local,GCE,124,2,True,True,True,False,0.003704269073835547,False,7,False,0.0,0.09564475769275622,0.0,0.0031578419207844276,-0.2425499419262156,0.06450065118936443,0.0028584378051060015,0.005654180965879762,0.9237029336958,0.9615366138081172,0.7056585048105263,0.000401584497246267,True,0.0,0.003704269073835547,False,False
reliable,local,GCE,125,1,True,True,True,False,0.0030339064286967828,False,7,False,-0.01586406280609147,0.0,0.0,0.003040077792916865,-0.023695811803074562,0.013825807322982442,0.0031139142303289267,0.0031115827316470263,0.8821655735755675,0.8820770048328808,0.0007827083385523283,0.7358635931468451,True,0.0,0.0030822707740793967,False,False
reliable,local,GCE,125,2,True,True,True,False,0.0030339064286967828,False,7,False,-0.01586406280609147,0.0,0.0,0.003040077792916951,-0.02369581180304614,0.01382580732295402,0.0031115827316470263,0.0031139142303289267,0.8820770048328808,0.8821655735755675,0.7358635931468451,0.0007827083385523283,True,0.0,0.0030822707740793967,False,False
reliable,local,GCE,126,1,True,True,True,False,0.0030103585431977627,False,8,False,-0.0005009799341719681,4.879086947581369e-05,0.0,0.0030059831184549852,-0.0824658259269011,0.0019110913342625935,0.0035889394481856372,0.002967553635626934,0.9163595845941176,0.8987827608612258,0.0005462377511767537,0,True,0.0,0.00301186250684105,False,False
reliable,local,GCE,126,2,True,True,True,False,0.0030103585431977627,False,8,False,-0.0005009799341719681,4.879086947581369e-05,0.0,0.003005983118455028,-0.0824658259268869,0.0019110913342483826,0.002967553635626934,0.0035889394481856372,0.8987827608612258,0.9163595845941176,0,0.0005462377511767537,True,0.0,0.00301186250684105,False,False
reliable,local,GCE,127,1,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,127,2,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,128,1,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,128,2,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,129,1,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,129,2,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,130,1,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,130,2,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,131,1,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,131,2,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,132,1,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,132,2,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,133,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,133,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,134,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,134,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,135,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,135,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,136,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,136,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,137,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,137,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,138,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,138,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,139,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,139,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,140,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,140,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,141,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,141,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,142,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,142,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,143,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,143,2,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,144,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,144,2,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,145,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,145,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,146,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,146,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,147,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,147,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,148,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,148,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,149,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,149,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,150,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,150,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,151,1,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,151,2,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,152,1,True,False,False,False,,False,12,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,152,2,True,False,False,False,,False,12,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,153,1,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,153,2,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,154,1,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,154,2,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,155,1,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,155,2,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,156,1,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,156,2,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,157,1,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,157,2,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,158,1,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,158,2,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,159,1,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,159,2,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,160,1,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,160,2,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,161,1,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,161,2,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,162,1,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,162,2,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,163,1,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,163,2,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,164,1,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,164,2,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,165,1,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,165,2,True,False,False,False,,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,166,1,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,166,2,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,167,1,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,167,2,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,168,1,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,168,2,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,169,1,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,169,2,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,170,1,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,170,2,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,171,1,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,171,2,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,172,1,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,172,2,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,173,1,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,173,2,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,174,1,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,174,2,True,False,False,False,,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,175,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,175,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,176,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,176,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,177,1,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,177,2,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,178,1,True,False,False,False,,False,7,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,178,2,True,False,False,False,,False,7,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,179,1,True,False,False,False,,False,7,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,179,2,True,False,False,False,,False,7,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,180,1,True,False,False,False,,False,7,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,180,2,True,False,False,False,,False,7,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,181,1,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,181,2,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,182,1,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,182,2,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,183,1,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,183,2,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,184,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,184,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,185,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,185,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,186,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,186,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,187,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,187,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,188,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,188,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,189,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,189,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,190,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,190,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,191,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,191,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,192,1,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,192,2,True,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
reliable,local,GCE,193,1,True,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
