dataset,cohort,sequence,scene,recording,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError,wire_bytes,raw_payload_bytes,delivered_raw_bytes,split_branches
v2v,seen_transfer,train_0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_no_curvature,143,5.213313263831056,14.19413584160748,12.887698020449289,130.9090909090909,75.02097902097903,1.1958041958041958,,,,
v2v,seen_transfer,train_0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_fixed_025,143,5.500925612973387,15.229355485678793,12.031225340992437,145.006993006993,93.65034965034965,1.3146853146853146,,,,
v2v,seen_transfer,train_0027,testoutput_CAV_data_2022-03-21-09-35-07_5,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence,143,5.09276192169095,14.014608826964297,14.961981312297691,121.84615384615384,76.02797202797203,1.055944055944056,7671552,4572832,4572832,0
v2v,seen_transfer,train_0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_lineage,149,3.3191774960779883,7.508089683243289,3.7422394811042174,54.12080536912752,26.093959731543624,0.697986577181208,,,,
v2v,seen_transfer,train_0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_er,149,3.376248747323203,7.739610910464896,4.1586153848954375,52.18791946308725,30.926174496644297,0.6845637583892618,,,,
v2v,seen_transfer,train_0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_asymmetric,149,3.3449501660819236,7.563632572446854,3.6304543093115806,47.11409395973154,30.44295302013423,0.6879194630872483,,,,
v2v,seen_transfer,train_0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_guarded_scalar,149,3.335517090577321,7.5603307305716365,5.217016897705201,45.422818791946305,30.926174496644297,0.6845637583892618,4920576,3271520,2464000,0
v2v,seen_transfer,train_0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_no_curvature,149,3.1679420287788753,7.112937729943754,3.9753168172576068,40.83221476510067,29.959731543624162,0.6677852348993288,,,,
v2v,seen_transfer,train_0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_fixed_025,149,3.354292075091761,7.623010762929105,5.105052205921808,47.355704697986575,32.13422818791946,0.7013422818791947,,,,
v2v,seen_transfer,train_0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence,149,3.163134957241484,7.107627977192467,3.0463335091044876,39.14093959731544,32.13422818791946,0.6610738255033557,4920576,3378528,2549536,0
v2v,seen_transfer,train_0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_lineage,149,3.266677064613993,7.265602552393815,3.6618754473450186,49.77181208053691,25.610738255033556,0.738255033557047,,,,
v2v,seen_transfer,train_0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_er,149,3.3034690978607117,7.458246054257592,3.796260644114479,46.38926174496644,30.926174496644297,0.6845637583892618,,,,
v2v,seen_transfer,train_0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_asymmetric,149,3.168952119166374,7.078020367167687,3.1081708730036968,41.07382550335571,28.51006711409396,0.6577181208053692,,,,
v2v,seen_transfer,train_0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_guarded_scalar,149,3.125004347906445,7.0545542456035015,4.011092696915585,39.624161073825505,29.959731543624162,0.6308724832214765,4920576,3239840,3239840,0
v2v,seen_transfer,train_0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_no_curvature,149,2.9958985150795767,6.636680224043679,2.504523377766089,35.2751677852349,28.51006711409396,0.6442953020134228,,,,
v2v,seen_transfer,train_0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_fixed_025,149,3.259276019340162,7.274301805963088,4.4963539790425555,45.422818791946305,28.993288590604028,0.7248322147651006,,,,
v2v,seen_transfer,train_0028,testoutput_CAV_data_2022-03-21-09-35-07_6,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence,149,2.9803784744594073,6.649453510370746,2.3659256601415257,32.85906040268456,31.409395973154364,0.6241610738255033,4920576,3412672,3412672,0
v2v,seen_transfer,train_0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_lineage,165,5.3286762100331435,14.403762107586337,12.417133914014277,168.0,36.43636363636364,2.0090909090909093,,,,
v2v,seen_transfer,train_0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_er,165,5.314791416068149,14.401770328135937,13.411928608860922,165.8181818181818,37.30909090909091,1.990909090909091,,,,
v2v,seen_transfer,train_0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_asymmetric,165,5.164214365535948,13.981887165614872,13.544644967546512,155.56363636363636,36.21818181818182,1.887878787878788,,,,
v2v,seen_transfer,train_0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_guarded_scalar,165,5.173022714599494,13.985052195371761,13.781542845973894,155.78181818181818,36.21818181818182,1.903030303030303,7644416,5127936,3664096,0
v2v,seen_transfer,train_0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_no_curvature,165,5.141111928614973,14.02752301431823,12.178310822587365,155.78181818181818,38.836363636363636,1.8666666666666667,,,,
v2v,seen_transfer,train_0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_fixed_025,165,5.243875601670806,14.225005861695132,12.753792369051999,161.6727272727273,37.74545454545454,1.9393939393939394,,,,
v2v,seen_transfer,train_0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence,165,5.031005060163097,13.819792391717234,11.96430707409618,151.2,40.14545454545455,1.7969696969696969,8103168,5699936,4101280,0
v2v,seen_transfer,train_0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_lineage,165,5.236919030850854,14.134023888219692,15.00871519006185,158.83636363636364,34.472727272727276,1.9212121212121211,,,,
v2v,seen_transfer,train_0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_er,165,5.1343226889156615,13.973459006619974,13.75008367206238,152.72727272727272,37.527272727272724,1.8181818181818181,,,,
v2v,seen_transfer,train_0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_asymmetric,165,4.943599225704433,13.37504938983824,12.822067507235271,141.8181818181818,34.90909090909091,1.7272727272727273,,,,
v2v,seen_transfer,train_0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_guarded_scalar,165,4.896865350700128,13.3037979057838,13.105300535649798,138.76363636363635,36.21818181818182,1.6787878787878787,8152320,5662272,5662272,0
v2v,seen_transfer,train_0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_no_curvature,165,4.80189097662792,13.176316335277395,13.041504496840428,134.83636363636364,37.527272727272724,1.606060606060606,,,,
v2v,seen_transfer,train_0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_fixed_025,165,5.051421477001269,13.721572497267307,13.419083959672717,147.92727272727274,36.654545454545456,1.7757575757575759,,,,
v2v,seen_transfer,train_0029,testoutput_CAV_data_2022-03-21-09-35-07_8,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence,165,4.627110258239369,12.786469603713229,13.687933385253132,126.98181818181818,37.96363636363636,1.5151515151515151,8070400,5277184,5277184,0
v2v,previous_train_probes,train_0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_lineage,151,4.379124263854945,9.42806517187527,3.5922841179921043,60.079470198675494,46.01324503311258,1.3013245033112584,,,,
v2v,previous_train_probes,train_0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_er,151,4.723746816014229,10.176027290926564,3.6160924457115873,58.88741721854305,59.36423841059602,1.4569536423841059,,,,
v2v,previous_train_probes,train_0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_asymmetric,151,4.427734271894309,9.424272355090181,3.5668810736566194,57.93377483443709,45.5364238410596,1.2980132450331126,,,,
v2v,previous_train_probes,train_0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_guarded_scalar,151,4.353692041883216,9.313859166165868,3.5676696179157186,57.93377483443709,44.58278145695364,1.2649006622516556,4986624,2785536,1982560,0
v2v,previous_train_probes,train_0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_no_curvature,151,4.430661724651279,9.429497894026834,3.7024749851158223,56.026490066225165,47.205298013245034,1.281456953642384,,,,
v2v,previous_train_probes,train_0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_fixed_025,151,4.687327281252636,10.01690289426431,3.5961565838254783,59.36423841059602,54.59602649006622,1.423841059602649,,,,
v2v,previous_train_probes,train_0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence,151,4.447436853575395,9.472752000810798,3.722698437140052,55.549668874172184,48.158940397350996,1.2748344370860927,4986624,2761248,1956160,0
v2v,previous_train_probes,train_0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_lineage,151,4.52629516807244,9.69556987646718,2.9795391148355805,59.602649006622514,51.019867549668874,1.3774834437086092,,,,
v2v,previous_train_probes,train_0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_er,151,4.83255130554087,10.39371458962557,2.9005642128799094,57.6953642384106,64.37086092715232,1.4966887417218544,,,,
v2v,previous_train_probes,train_0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_asymmetric,151,4.161504148213736,8.899707172958989,2.854492010156357,55.788079470198674,40.52980132450331,1.1788079470198676,,,,
v2v,previous_train_probes,train_0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_guarded_scalar,151,4.2102812582309905,9.00093734922891,2.8739016048253276,55.788079470198674,41.96026490066225,1.1986754966887416,4986624,2569760,2569760,0
v2v,previous_train_probes,train_0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_no_curvature,151,4.2252944363774425,9.040992793854569,3.0297701394593903,54.35761589403973,43.390728476821195,1.185430463576159,,,,
v2v,previous_train_probes,train_0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_fixed_025,151,4.519424552435708,9.706253159647714,2.9085168776935784,58.17218543046358,52.450331125827816,1.3642384105960266,,,,
v2v,previous_train_probes,train_0030,testoutput_CAV_data_2022-03-21-09-35-07_9,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence,151,4.234059596899596,9.06206834172215,3.004429481712416,53.88079470198676,44.34437086092715,1.1920529801324504,4986624,2598624,2598624,0
v2v,seen_transfer,train_0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,intermittent,marked_lineage,108,2.9747020198433898,5.681826546052207,2.1431607883959827,17.0,31.0,0.6481481481481481,,,,
v2v,seen_transfer,train_0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,intermittent,marked_er,108,2.9747225533771906,5.681872433305194,2.143267245336506,17.0,31.0,0.6481481481481481,,,,
v2v,seen_transfer,train_0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,intermittent,marked_asymmetric,108,2.8479874450260647,5.447899144024842,2.1539501170569535,16.333333333333332,29.0,0.6111111111111112,,,,
v2v,seen_transfer,train_0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,intermittent,marked_gaussian_evidence_guarded_scalar,108,2.861952220718799,5.480237871477571,2.1525320464696627,16.333333333333332,29.666666666666668,0.6203703703703703,3566592,1505376,1181248,0
v2v,seen_transfer,train_0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,intermittent,marked_gaussian_evidence_no_curvature,108,2.8666619951989674,5.507902516156026,2.1951183694218352,16.333333333333332,29.666666666666668,0.6111111111111112,,,,
v2v,seen_transfer,train_0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,intermittent,marked_gaussian_evidence_fixed_025,108,3.1769181782281843,6.028400471234555,2.154057531193454,16.333333333333332,34.666666666666664,0.6898148148148148,,,,
v2v,seen_transfer,train_0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,intermittent,marked_gaussian_evidence,108,2.9076602288296516,5.576886533389434,2.1933382620446866,16.333333333333332,30.333333333333332,0.6203703703703703,3566592,1501152,1178080,0
v2v,seen_transfer,train_0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,reliable,marked_lineage,108,2.6778752455061947,5.2515632954919225,2.1712638489819587,10.0,32.666666666666664,0.5555555555555556,,,,
v2v,seen_transfer,train_0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,reliable,marked_er,108,2.677893936161713,5.2516050484944214,2.171360146391044,10.0,32.666666666666664,0.5555555555555556,,,,
v2v,seen_transfer,train_0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,reliable,marked_asymmetric,108,2.551165635770277,5.050063805427528,2.1821624025626587,9.333333333333334,31.333333333333332,0.5092592592592593,,,,
v2v,seen_transfer,train_0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,reliable,marked_gaussian_evidence_guarded_scalar,108,2.5468276558994796,5.017686740458306,2.1824864721652806,8.666666666666666,31.333333333333332,0.5185185185185185,3566592,1354016,1354016,0
v2v,seen_transfer,train_0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,reliable,marked_gaussian_evidence_no_curvature,108,2.589283820438389,5.092254148595652,2.215120120317881,8.666666666666666,32.0,0.5277777777777778,,,,
v2v,seen_transfer,train_0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,reliable,marked_gaussian_evidence_fixed_025,108,2.862538778614496,5.594291523328779,2.1763655789465037,9.333333333333334,36.666666666666664,0.5833333333333334,,,,
v2v,seen_transfer,train_0031,testoutput_CAV_data_2022-03-21-09-50-20_10,testoutput_CAV_data_2022-03-21-09-50-20,reliable,marked_gaussian_evidence,108,2.603157747768478,5.124311763133731,2.211395001293621,8.666666666666666,32.666666666666664,0.5370370370370371,3566592,1349440,1349440,0
v2v,new_validation,val_0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,intermittent,marked_lineage,409,3.020040460703199,5.165025839325542,5.021928933687175,15.227383863080684,22.09290953545232,0.4767726161369193,,,,
v2v,new_validation,val_0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,intermittent,marked_er,409,3.1000532099887823,5.326422037598211,5.028997252349712,14.69926650366748,24.82151589242054,0.49266503667481665,,,,
v2v,new_validation,val_0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,intermittent,marked_asymmetric,409,2.9609311794177486,5.060039822536681,4.843393308471814,15.315403422982886,21.65281173594132,0.4669926650366748,,,,
v2v,new_validation,val_0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,intermittent,marked_gaussian_evidence_guarded_scalar,409,3.028699816849706,5.1695742129686595,4.945783218429606,15.051344743276283,22.797066014669927,0.48655256723716384,13506816,4584928,3319168,0
v2v,new_validation,val_0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,intermittent,marked_gaussian_evidence_no_curvature,409,3.013997770420315,5.147520909797861,4.870280090887885,14.34718826405868,23.941320293398533,0.4877750611246944,,,,
v2v,new_validation,val_0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,intermittent,marked_gaussian_evidence_fixed_025,409,3.1462977282877236,5.362273200393736,5.02800521596282,14.52322738386308,25.34963325183374,0.5146699266503667,,,,
v2v,new_validation,val_0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,intermittent,marked_gaussian_evidence,409,3.054574397703049,5.209683185021723,4.987462412206425,14.17114914425428,24.557457212713935,0.5012224938875306,13506816,5340672,3846112,0
v2v,new_validation,val_0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,reliable,marked_lineage,409,2.6327719700751766,4.54716316759557,2.92310063040034,12.32273838630807,20.420537897310513,0.4449877750611247,,,,
v2v,new_validation,val_0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,reliable,marked_er,409,2.662822037924435,4.626968250520191,2.923500890054937,11.970660146699267,22.00488997555012,0.45232273838630804,,,,
v2v,new_validation,val_0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,reliable,marked_asymmetric,409,2.7264487677347726,4.693124686062081,2.889809861184129,12.146699266503667,22.709046454767726,0.4743276283618582,,,,
v2v,new_validation,val_0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,reliable,marked_gaussian_evidence_guarded_scalar,409,2.808571685317762,4.819285152684752,2.890010688167779,12.146699266503667,23.765281173594133,0.4938875305623472,13506816,4217088,4217088,0
v2v,new_validation,val_0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,reliable,marked_gaussian_evidence_no_curvature,409,2.7302140863774063,4.69948022999946,2.849986526619072,11.970660146699267,23.237163814180928,0.4841075794621027,,,,
v2v,new_validation,val_0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,reliable,marked_gaussian_evidence_fixed_025,409,2.766090334374464,4.762224540906468,2.9072274658414927,12.146699266503667,23.237163814180928,0.48166259168704156,,,,
v2v,new_validation,val_0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,reliable,marked_gaussian_evidence,409,2.7891469300589606,4.791739410506965,2.848362636545604,11.970660146699267,24.117359413202934,0.5012224938875306,13506816,4677504,4677504,0
v2v,new_validation,val_0001,testoutput_CAV_data_2022-03-21-09-35-07_0,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_lineage,117,6.33599461454841,17.79587764456959,6.494102873550796,342.7692307692308,3.3846153846153846,4.730769230769231,,,,
v2v,new_validation,val_0001,testoutput_CAV_data_2022-03-21-09-35-07_0,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_er,117,6.367936498025701,17.89163763453055,5.854274669059982,348.0,2.769230769230769,4.794871794871795,,,,
v2v,new_validation,val_0001,testoutput_CAV_data_2022-03-21-09-35-07_0,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_asymmetric,117,6.346587248033296,17.752523476874202,5.563870654679188,341.2307692307692,2.1538461538461537,4.7094017094017095,,,,
v2v,new_validation,val_0001,testoutput_CAV_data_2022-03-21-09-35-07_0,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_guarded_scalar,117,6.101146082300409,17.19998721619277,6.000052781811628,326.46153846153845,2.1538461538461537,4.504273504273504,4912384,3197664,2240320,0
v2v,new_validation,val_0001,testoutput_CAV_data_2022-03-21-09-35-07_0,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_no_curvature,117,6.336311159084773,17.72139475148202,5.570240256816267,339.6923076923077,2.1538461538461537,4.688034188034188,,,,
v2v,new_validation,val_0001,testoutput_CAV_data_2022-03-21-09-35-07_0,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_fixed_025,117,6.196138997400858,17.431269898302112,6.035282236183193,329.84615384615387,3.3846153846153846,4.534188034188034,,,,
v2v,new_validation,val_0001,testoutput_CAV_data_2022-03-21-09-35-07_0,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence,117,6.1086020015562505,17.187296895916354,6.019148293743683,324.3076923076923,2.1538461538461537,4.4743589743589745,4863232,3192032,2223072,0
v2v,new_validation,val_0001,testoutput_CAV_data_2022-03-21-09-35-07_0,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_lineage,117,6.657683879963222,18.520314260991373,4.496008931644465,366.7692307692308,2.4615384615384617,5.05982905982906,,,,
v2v,new_validation,val_0001,testoutput_CAV_data_2022-03-21-09-35-07_0,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_er,117,6.6623157161156605,18.55359420314291,4.544346134063492,366.7692307692308,3.076923076923077,5.051282051282051,,,,
v2v,new_validation,val_0001,testoutput_CAV_data_2022-03-21-09-35-07_0,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_asymmetric,117,6.256562009153001,17.481765216210956,4.2971334979783276,332.3076923076923,1.8461538461538463,4.589743589743589,,,,
v2v,new_validation,val_0001,testoutput_CAV_data_2022-03-21-09-35-07_0,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_guarded_scalar,117,6.2477263385083734,17.476423188555824,4.6681453727804545,331.0769230769231,2.4615384615384617,4.581196581196581,4601088,3072000,3072000,0
v2v,new_validation,val_0001,testoutput_CAV_data_2022-03-21-09-35-07_0,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_no_curvature,117,6.260202404067912,17.49540938927258,4.3741270777873655,332.3076923076923,1.8461538461538463,4.589743589743589,,,,
v2v,new_validation,val_0001,testoutput_CAV_data_2022-03-21-09-35-07_0,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_fixed_025,117,6.131758972758179,17.162910305427367,4.71957718483429,318.7692307692308,3.076923076923077,4.401709401709402,,,,
v2v,new_validation,val_0001,testoutput_CAV_data_2022-03-21-09-35-07_0,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence,117,6.136861714959961,17.159410272673348,4.756409995691158,320.0,2.4615384615384617,4.427350427350428,4322560,2956896,2956896,0
v2v,new_validation,val_0002,testoutput_CAV_data_2022-03-21-09-35-07_10,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_lineage,222,5.18895384338086,12.519881505212062,15.027493281277689,149.02702702702703,32.5945945945946,2.108108108108108,,,,
v2v,new_validation,val_0002,testoutput_CAV_data_2022-03-21-09-35-07_10,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_er,222,5.118543121085065,12.361626436659714,15.578219086341198,140.75675675675674,33.24324324324324,1.9797297297297298,,,,
v2v,new_validation,val_0002,testoutput_CAV_data_2022-03-21-09-35-07_10,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_asymmetric,222,4.737952702445208,11.664103025819122,16.175626149868783,141.56756756756758,22.864864864864863,1.8693693693693694,,,,
v2v,new_validation,val_0002,testoutput_CAV_data_2022-03-21-09-35-07_10,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_guarded_scalar,222,4.7270145738134675,11.633823822958435,16.02876382589083,140.9189189189189,22.864864864864863,1.8603603603603605,8461824,6269600,4612352,0
v2v,new_validation,val_0002,testoutput_CAV_data_2022-03-21-09-35-07_10,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_no_curvature,222,4.677557016374095,11.557427609672615,15.727699941373979,135.24324324324326,25.2972972972973,1.7567567567567568,,,,
v2v,new_validation,val_0002,testoutput_CAV_data_2022-03-21-09-35-07_10,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_fixed_025,222,5.030443427469545,12.233221912449826,15.437342819983098,144.32432432432432,30.486486486486488,1.9954954954954955,,,,
v2v,new_validation,val_0002,testoutput_CAV_data_2022-03-21-09-35-07_10,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence,222,4.6256904018586,11.452325965481164,16.429203542247016,129.8918918918919,25.945945945945947,1.6689189189189189,8363520,6274176,4606368,0
v2v,new_validation,val_0002,testoutput_CAV_data_2022-03-21-09-35-07_10,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_lineage,222,4.875227122880696,11.850770166650406,11.912628628835634,144.32432432432432,28.864864864864863,2.108108108108108,,,,
v2v,new_validation,val_0002,testoutput_CAV_data_2022-03-21-09-35-07_10,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_er,222,4.937712531345444,11.950005224903117,12.19617619659614,135.56756756756758,33.729729729729726,2.018018018018018,,,,
v2v,new_validation,val_0002,testoutput_CAV_data_2022-03-21-09-35-07_10,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_asymmetric,222,4.498702057118981,11.13040760086367,13.009611278063378,131.02702702702703,23.675675675675677,1.8423423423423424,,,,
v2v,new_validation,val_0002,testoutput_CAV_data_2022-03-21-09-35-07_10,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_guarded_scalar,222,4.524011930614422,11.13248946998761,13.270152966034148,129.0810810810811,24.0,1.8288288288288288,9379328,6579360,6579360,0
v2v,new_validation,val_0002,testoutput_CAV_data_2022-03-21-09-35-07_10,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_no_curvature,222,4.471343478291089,11.077586757885063,12.840360835845523,127.78378378378379,24.64864864864865,1.7747747747747749,,,,
