sequence,recording,frame,source,target_id,range_m,matched_2m,matched_12m
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,1,129,23.951170257667016,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,1,4,22.246518530593843,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,1,8,12.32913224526182,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,1,9,19.979358840944247,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,1,10,24.740858721074275,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,1,11,32.917744260200216,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,1,12,39.27990271264174,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,1,122,35.36131990198109,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,2,128,17.229611943567217,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,2,129,26.12096795325768,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,2,4,28.569984478272115,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,2,105,21.632656178257875,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,2,106,20.606022047849546,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,2,108,8.390434498893265,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,2,109,11.137553104895595,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,2,110,13.921880400606826,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,2,111,16.45522348566883,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,2,112,10.298811210532948,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,2,113,17.105451016939316,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,2,114,18.6571005812091,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,2,115,25.19166497712819,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,2,121,12.977982491097203,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,63,2,122,19.705696309228493,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,1,128,33.61572097775365,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,1,4,23.15748008920422,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,1,8,12.483158058793336,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,1,9,20.178105071079916,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,1,10,24.89756123004709,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,1,11,32.96964485744237,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,1,12,39.4308855454061,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,1,122,35.189377130611824,0,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,2,128,16.173582892443324,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,2,4,27.15819286664539,0,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,2,105,21.56941160021161,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,2,106,20.60868908628088,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,2,108,8.380649639091859,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,2,109,11.126444417520576,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,2,110,13.92396201410259,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,2,111,16.455581722654433,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,2,112,10.301421963264845,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,2,113,17.104856059672137,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,2,114,18.649907861055794,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,2,115,25.170024307563384,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,2,121,12.937316342911004,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,64,2,122,19.633829140150652,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,1,128,34.64288411761534,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,1,4,24.131396558323164,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,1,8,12.592028820936292,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,1,9,20.289409265627928,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,1,10,24.949621341431094,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,1,11,33.08113147869256,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,1,12,39.51646734941914,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,1,122,35.0585906734167,0,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,2,128,15.176956823409796,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,2,4,25.800341824859892,0,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,2,105,21.68632251895004,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,2,106,20.611381575032148,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,2,108,8.396494446325855,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,2,109,11.12011568224527,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,2,110,13.925692289265493,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,2,111,16.455751949644398,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,2,112,10.305137781290176,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,2,113,17.105521395584198,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,2,114,18.64386116025384,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,2,115,25.19211921850792,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,2,121,12.994781720986353,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,2,122,19.693294952979002,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,65,2,127,30.236063504903203,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,1,128,35.67669788142817,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,1,129,26.965525288680613,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,1,4,25.320884703003347,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,1,8,12.72559510953998,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,1,9,20.447299232309998,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,1,10,25.140934304919895,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,1,11,33.20530016861972,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,1,12,39.612139442789115,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,1,115,39.94249429189034,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,1,122,34.97263702153408,0,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,2,128,14.240433312646436,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,2,129,22.438680294005902,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,2,4,24.338540940803885,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,2,105,21.67680800489205,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,2,106,20.6130933985614,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,2,108,8.402638625263467,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,2,109,11.158727041561878,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,2,110,13.925020118656171,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,2,111,16.45646628594915,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,2,112,10.305949492429612,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,2,113,17.10334525121232,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,2,114,18.63446604562499,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,2,115,25.187442283969073,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,2,121,12.942433711762614,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,2,122,19.693248628929737,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,66,2,127,28.8168347604411,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,1,128,36.743526155363426,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,1,129,28.075223578252224,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,1,8,12.86933842674541,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,1,9,20.572903420153615,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,1,10,25.402483061955206,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,1,11,33.22944128576099,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,1,12,39.75100913687425,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,1,115,39.826180865517145,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,1,121,39.97072326170221,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,1,122,34.82608503600037,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,2,128,13.38773453297303,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,2,129,21.2605900879171,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,2,105,21.661364961477354,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,2,106,20.61561981903352,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,2,108,8.409305018087593,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,2,109,11.180745101331903,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,2,110,13.926368462959843,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,2,111,16.45769559685589,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,2,112,10.306548766959194,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,2,113,17.100469114956248,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,2,114,18.625246512086253,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,2,115,25.202479542390144,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,2,121,12.976939360364613,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,2,122,19.686307220202316,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,67,2,127,27.161223848301482,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,1,128,37.809494891498545,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,1,129,29.27222812769573,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,1,8,12.954603653957683,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,1,9,20.706321621787325,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,1,10,25.391877784251584,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,1,11,33.30767460317535,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,1,12,39.875198807345214,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,1,115,39.75853188932796,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,1,121,39.91370424058091,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,1,122,34.758851388557545,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,2,128,12.636248448859714,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,2,129,20.083731589098075,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,2,105,21.661724193192185,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,2,106,20.617129492324715,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,2,108,8.395198406235318,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,2,109,11.20007030449011,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,2,110,13.927018846201348,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,2,111,16.457971021578413,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,2,112,10.307824625551726,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,2,113,17.093895039722433,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,2,114,18.595864843729487,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,2,115,25.155018913345668,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,2,121,12.946883043140419,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,2,122,19.683122181920414,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,68,2,127,25.498976993223483,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,1,128,38.92961879743294,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,1,129,30.403780200209066,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,1,8,13.00776776874642,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,1,9,20.7987531211288,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,1,10,25.563865576205117,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,1,11,33.36590636360567,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,1,12,39.93581476189097,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,1,115,39.678628453304405,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,1,121,39.833273211526766,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,1,122,34.69271454249863,0,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,2,128,11.952827819992027,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,2,129,19.041436364451165,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,2,105,21.621019697945222,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,2,106,20.619724550932432,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,2,108,8.390640321755889,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,2,109,11.194540210721726,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,2,110,13.93099985440602,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,2,111,16.45869052748349,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,2,112,10.30782896778916,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,2,113,17.087074728781833,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,2,114,18.598277832824294,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,2,115,25.159711930121173,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,2,121,12.960325061520184,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,2,122,19.67828485362565,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,69,2,127,23.826159457827664,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,1,129,31.648396850153585,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,1,8,13.080131299444947,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,1,9,20.83347622215047,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,1,10,25.679872599019042,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,1,11,33.36861998368581,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,1,12,39.9216262348387,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,1,115,39.61480665525804,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,1,121,39.77956684261858,0,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,1,122,34.66051267320589,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,2,128,11.393201368616431,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,2,129,17.98079102800716,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,2,105,21.673525174165935,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,2,106,20.621091287067046,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,2,108,8.40709682914656,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,2,109,11.211800828993274,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,2,110,13.951908548212996,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,2,111,16.459479174473415,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,2,112,10.309700782830797,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,2,113,17.07970922736016,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,2,114,18.63165594269761,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,2,115,25.164091006191093,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,2,121,12.978389753352852,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,2,122,19.673881423115088,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,70,2,127,22.33638891136873,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,1,129,32.852880258680045,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,1,8,13.191645950014161,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,1,9,20.961927498074527,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,1,10,25.721929983093432,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,1,11,33.42369735199914,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,1,12,39.936656798003575,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,1,115,39.63018518875066,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,1,121,39.69102274361199,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,1,122,34.61166430549568,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,2,128,10.995848206001039,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,2,129,17.025265925894423,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,2,105,21.68922071432275,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,2,106,20.62300731041667,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,2,108,8.434066362841731,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,2,109,11.231325605258412,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,2,110,13.960613288933478,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,2,111,16.460571085107077,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,2,112,10.298821223140123,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,2,113,17.072292453080063,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,2,114,18.654324820910098,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,2,115,25.143368111431823,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,2,121,13.036205705064766,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,2,122,19.66771332133462,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,71,2,127,20.810907073769673,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,1,129,34.15653865932046,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,1,8,13.191333749816696,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,1,9,20.86574480125436,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,1,10,25.785651332877535,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,1,11,33.44280102503787,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,1,12,39.9781638086487,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,1,115,39.5529695529966,0,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,1,121,39.67358209572369,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,1,122,34.56067804131905,0,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,2,128,10.73022179484926,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,2,129,16.093724790294907,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,2,105,21.696990305843443,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,2,106,20.572197116748868,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,2,108,8.40782194068637,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,2,109,11.218770107092938,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,2,110,13.973548765697927,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,2,111,16.458100684119938,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,2,112,10.300540962351779,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,2,113,17.087236042293604,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,2,114,18.630988143674163,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,2,115,25.145089021614602,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,2,121,13.029923574350352,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,2,122,19.718315199544815,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,72,2,127,19.239726719539476,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,1,129,35.45976451764367,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,1,8,13.197512085347325,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,1,9,20.97279624184351,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,1,10,25.77947009616833,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,1,11,33.53164557853994,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,1,115,39.6216163019129,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,1,121,39.65674819829517,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,1,122,34.581839427075856,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,2,128,10.564851601889425,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,2,129,15.271539352966114,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,2,105,21.709693896520953,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,2,106,20.612146150346316,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,2,108,8.403462783200501,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,2,109,11.202483784378503,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,2,110,13.854571108002265,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,2,111,16.454325225223702,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,2,112,10.264737698783675,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,2,113,17.10458211142255,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,2,114,18.630572067846618,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,2,115,25.153122608641826,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,2,121,13.023664842269229,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,2,122,19.630417056372142,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,73,2,127,17.681207563411782,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,1,129,36.733101660727435,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,1,8,13.284115367329527,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,1,9,21.021149557441966,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,1,10,25.806377695863187,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,1,11,33.55317567257076,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,1,115,39.55840851529669,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,1,121,39.68787170974063,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,1,122,34.51053907650141,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,2,128,10.614743718334555,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,2,129,14.569569845187283,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,2,105,21.678096275982263,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,2,106,20.646536208481777,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,2,108,8.37779212327294,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,2,109,11.173994847463273,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,2,110,13.90956621597108,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,2,111,16.45511824363442,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,2,112,10.280906791572127,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,2,113,17.0875215145641,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,2,114,18.608693022137157,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,2,115,25.154542544575985,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,2,121,13.004709616387553,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,2,122,19.710086150260917,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,74,2,127,16.24189928354927,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,1,129,38.04141333190138,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,1,8,13.240055179872387,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,1,9,21.004020799325076,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,1,10,25.808304021770976,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,1,11,33.52528293617705,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,1,115,39.595909993375756,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,1,121,39.65676416166656,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,1,122,34.51266180194963,0,0
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,2,128,10.786779360122665,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,2,129,13.94723463449039,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,2,105,21.667970509622606,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,2,106,20.685988664293518,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,2,108,8.403757532487907,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,2,109,11.148956386463738,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,2,110,13.90940229452003,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,2,111,16.45321823159323,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,2,112,10.314126427821803,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,2,113,17.106369787642247,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,2,114,18.60962997516805,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,2,115,25.16887071961838,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,2,121,13.015721283947535,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,2,122,19.671997650423695,1,1
0007,testoutput_CAV_data_2022-03-17-11-51-42,75,2,127,14.764242324577351,1,1
