mode,condition,frame,robot,phase,left_count,right_count,common_labels,same_labels,exact,maximum_existence_difference,maximum_mean_difference,maximum_covariance_difference,equal
range,intermittent,14,2,fused,83,82,79,False,False,0.09793472111653218,0.38186455493027704,9.284967935082108,False
range,intermittent,14,2,target_local,22,25,21,False,False,0.049784322222572085,0.4467886970815176,1.2120502527460317,False
range,intermittent,14,2,target_posterior,29,32,28,False,False,0.09793472111653218,0.38186455493027704,0.7778861917307403,False
range,intermittent,15,1,predicted,91,89,88,False,False,0.09695537390536685,1.1404956280534286,0.0,False
range,intermittent,15,1,local,79,77,77,False,False,0.2928902682164156,0.636281314155301,4.180395752505177,False
range,intermittent,15,1,posterior,76,74,73,False,False,0.17225896801168322,0.6015384552716149,9.621270730956425,False
range,intermittent,15,1,fused,79,78,77,False,False,0.17225896801168322,21.872705399514167,124.30467467844377,False
range,intermittent,15,1,target_local,14,26,14,False,False,0.2928902682164156,0.636281314155301,0.7853473372931035,False
range,intermittent,15,1,target_posterior,20,25,20,False,False,0.17225896801168322,0.6015384552716149,0.6327276099829557,False
range,intermittent,15,2,predicted,82,80,77,False,False,0.09695537390536685,0.38186455493027704,0.0,False
range,intermittent,15,2,local,62,64,60,False,False,0.09695537390536685,0.38186455493027704,9.284967935082108,False
range,intermittent,15,2,posterior,76,74,72,False,False,0.17225896801168322,0.38234005446358654,9.621270730956425,False
range,intermittent,15,2,fused,79,78,76,False,False,0.17225896801168322,26.64625280816876,16.192769197691156,False
range,intermittent,15,2,target_local,23,25,22,False,False,0.09695537390536685,0.38186455493027704,0.7778861917307403,False
range,intermittent,15,2,target_posterior,20,25,19,False,False,0.17225896801168322,0.38234005446358654,0.5945312437557675,False
range,intermittent,16,1,predicted,85,83,82,False,False,0.1705363783315664,0.6015384552716149,0.0,False
range,intermittent,16,1,local,80,77,77,False,False,0.38535897845601225,0.7186511756913916,7.174529946531166,False
range,intermittent,16,1,posterior,79,76,76,False,False,0.19136645437822297,0.8282649122779802,20.959383640831547,False
range,intermittent,16,1,fused,80,77,77,False,False,0.19136645437822297,1.23937338903022,20.959383640831547,False
range,intermittent,16,1,target_local,6,27,6,False,False,0.38535897845601225,0.7186511756913916,0.6642876665945643,False
range,intermittent,16,1,target_posterior,9,28,9,False,False,0.19136645437822297,0.6745442414515449,0.6553349671837054,False
range,intermittent,16,2,predicted,76,74,72,False,False,0.1705363783315664,0.38234005446358654,0.0,False
range,intermittent,16,2,local,54,55,47,False,False,0.08352483246637392,0.38234005446358654,6.92402981729083,False
range,intermittent,16,2,posterior,79,76,75,False,False,0.19136645437822297,0.8282649122779802,20.959383640831547,False
range,intermittent,16,2,fused,80,77,76,False,False,0.19136645437822297,6.918656982983942,20.959383640831547,False
range,intermittent,16,2,target_local,12,21,11,False,False,0.08352483246637392,0.38234005446358654,0.4523587648493148,False
range,intermittent,16,2,target_posterior,9,28,8,False,False,0.19136645437822297,0.44166158492837715,0.32359632306211417,False
range,intermittent,17,1,predicted,90,87,87,False,False,0.18945278983444075,0.8282649122779802,0.0,False
range,intermittent,17,1,local,81,80,80,False,False,0.4217112431440704,0.729602159705172,2.7003462978798716,False
range,intermittent,17,1,posterior,82,79,79,False,False,0.22032998179104687,1.0561692670355178,8.411935587926664,False
range,intermittent,17,1,fused,85,82,82,False,False,0.22032998179104687,1.0561692670355178,8.411935587926664,False
range,intermittent,17,1,target_local,5,30,5,False,False,0.4217112431440704,0.729602159705172,0.5391682440736059,False
range,intermittent,17,1,target_posterior,7,30,7,False,False,0.22032998179104687,0.7091731092383272,1.37672883473385,False
range,intermittent,17,2,predicted,79,76,75,False,False,0.18945278983444075,0.8282649122779802,0.0,False
range,intermittent,17,2,local,53,50,46,False,False,0.09430889347167225,0.6342147490416608,9.25035049787924,False
range,intermittent,17,2,posterior,82,79,78,False,False,0.22032998179104687,1.0561692670355178,8.411935587926664,False
range,intermittent,17,2,fused,85,82,81,False,False,0.22032998179104687,1.0561692670355178,8.411935587926664,False
range,intermittent,17,2,target_local,11,19,8,False,False,0.09430889347167225,0.6342147490416608,4.951404909511314,False
range,intermittent,17,2,target_posterior,7,30,6,False,False,0.22032998179104687,0.5017669656449775,1.37672883473385,False
range,intermittent,18,1,predicted,92,89,89,False,False,0.2181266819731364,1.0561692670355178,0.0,False
range,intermittent,18,1,local,81,80,80,False,False,0.4662430907299359,1.1295213756386682,4.093478553783882,False
range,intermittent,18,1,posterior,81,80,80,False,False,0.4662430907299359,1.1295213756386682,4.093478553783882,False
range,intermittent,18,1,target_local,4,39,4,False,False,0.4662430907299359,0.5441885906253321,1.8057460735590496,False
range,intermittent,18,1,target_posterior,4,39,4,False,False,0.4662430907299359,0.5441885906253321,1.8057460735590496,False
range,intermittent,18,2,predicted,82,79,78,False,False,0.2181266819731364,1.0561692670355178,0.0,False
range,intermittent,18,2,local,54,55,48,False,False,0.1112372434240914,1.0561692670355178,7.949094137671651,False
range,intermittent,18,2,posterior,54,55,48,False,False,0.1112372434240914,1.0561692670355178,7.949094137671651,False
range,intermittent,18,2,target_local,7,21,5,False,False,0.1112372434240914,0.5017669656449775,0.4030811051658798,False
range,intermittent,18,2,target_posterior,7,21,5,False,False,0.1112372434240914,0.5017669656449775,0.4030811051658798,False
range,intermittent,19,1,predicted,91,90,90,False,False,0.4615806598226365,1.1295213756386682,0.0,False
range,intermittent,19,1,local,85,84,84,False,False,0.5420366492191667,1.5119415146553545,4.978814330486685,False
range,intermittent,19,1,posterior,90,89,88,False,False,0.3474352755260072,1.2348215815624042,10.307611953436336,False
range,intermittent,19,1,fused,93,91,91,False,False,0.3474352755260072,20.34291365028949,198.63761880191913,False
range,intermittent,19,1,target_local,2,34,2,False,False,0.5420366492191667,0.27216025776995734,0.9460953525042122,False
range,intermittent,19,1,target_posterior,1,33,1,False,False,0.3474352755260072,0.17893351302060134,1.0465487429824236,False
range,intermittent,19,2,predicted,54,55,48,False,False,0.11012487098985049,1.0561692670355178,0.0,False
range,intermittent,19,2,local,36,37,33,False,False,0.11012487098985049,1.0561692670355178,7.949094137671651,False
range,intermittent,19,2,posterior,90,89,87,False,False,0.34743527552600667,1.2348215815624042,10.307611953436336,False
range,intermittent,19,2,fused,93,91,89,False,False,0.34743527552600667,15.462526243119392,31.91718780743939,False
range,intermittent,19,2,target_local,5,11,4,False,False,0.11012487098985049,0.5017669656449775,0.4030811051658816,False
range,intermittent,19,2,target_posterior,1,33,1,False,False,0.34743527552600667,0.17893351302060134,1.0465487429824236,False
range,intermittent,20,1,predicted,100,99,98,False,False,0.3439609227707472,1.2348215815624042,0.0,False
range,intermittent,20,1,local,87,87,86,False,False,0.5153217735757063,1.3091888196487318,5.786784905694944,False
range,intermittent,20,1,posterior,94,93,92,False,False,0.5947627010738519,1.3130136632759353,6.996557647590965,False
range,intermittent,20,1,fused,96,95,94,False,False,0.5947627010738519,1.3130136632759353,6.996557647590965,False
range,intermittent,20,1,target_local,2,37,2,False,False,0.5153217735757063,0.44026687153298827,1.113007762688989,False
range,intermittent,20,1,target_posterior,2,33,2,False,False,0.5947627010738519,0.44026687153298827,1.2488355426782949,False
range,intermittent,20,2,predicted,90,89,87,False,False,0.34396092277074664,1.2348215815624042,0.0,False
range,intermittent,20,2,local,67,67,65,False,False,0.3929051902517817,1.2348215815624042,10.307611953436336,False
range,intermittent,20,2,posterior,94,93,91,False,False,0.5947627010738512,1.3130136632759353,6.996557647590965,False
range,intermittent,20,2,fused,96,95,93,False,False,0.5947627010738512,6.423550214131566,18.478654316208388,False
range,intermittent,20,2,target_local,1,23,1,False,False,0.3929051902517817,0.18791261412643578,1.0465487429824236,False
range,intermittent,20,2,target_posterior,2,33,2,False,False,0.5947627010738512,0.44026687153298827,1.2488355426782949,False
range,intermittent,21,1,predicted,104,103,102,False,False,0.5888150740631133,1.3130136632759353,0.0,False
range,intermittent,21,1,local,91,91,90,False,False,0.5687411599637955,1.7493097267191378,11.588060979547961,False
range,intermittent,21,1,posterior,97,96,95,False,False,0.7515678903121412,2.010506768643765,22.256800289735267,False
range,intermittent,21,1,fused,98,97,96,False,False,0.7515678903121412,2.010506768643765,22.256800289735267,False
range,intermittent,21,1,target_local,1,33,1,False,False,0.5687411599637955,0.43690733899923995,1.3942332303695775,False
range,intermittent,21,1,target_posterior,1,34,1,False,False,0.7515678903121412,0.37308471209465077,1.4678595973532893,False
range,intermittent,21,2,predicted,94,93,91,False,False,0.5888150740631127,1.3130136632759353,0.0,False
range,intermittent,21,2,local,65,72,62,False,False,0.6481903844774739,1.3130136632759353,6.996557647590965,False
range,intermittent,21,2,posterior,97,96,94,False,False,0.751567890312142,2.010506768643765,22.256800289735267,False
range,intermittent,21,2,fused,98,97,95,False,False,0.751567890312142,2.010506768643765,22.256800289735267,False
range,intermittent,21,2,target_local,2,32,2,False,False,0.6481903844774739,0.44026687153298827,1.2488355426782949,False
range,intermittent,21,2,target_posterior,1,34,1,False,False,0.751567890312142,0.37308471209465077,1.4678595973532893,False
range,intermittent,22,1,predicted,107,106,105,False,False,0.7440522114090198,2.010506768643765,0.0,False
range,intermittent,22,1,local,92,91,90,False,False,0.5474200664429325,2.0227089033684664,15.14229545512854,False
range,intermittent,22,1,posterior,98,96,94,False,False,0.8204137985617268,2.0227089033684855,15.142295455128547,False
range,intermittent,22,1,fused,99,98,96,False,False,0.8204137985617268,20.189894583116228,199.306641897499,False
range,intermittent,22,1,target_local,1,33,1,False,False,0.5474200664429325,0.5492688927766869,1.8436329963058533,False
range,intermittent,22,1,target_posterior,1,33,1,False,False,0.8204137985617268,0.48857721952482613,1.9176722490888771,False
range,intermittent,22,2,predicted,97,96,94,False,False,0.7440522114090206,2.010506768643765,0.0,False
range,intermittent,22,2,local,57,59,55,False,False,0.8104185823238882,1.6709104856988262,9.837592601411068,False
range,intermittent,22,2,posterior,98,96,94,False,False,0.8204137985617268,2.0227089033684855,15.142295455128547,False
range,intermittent,22,2,fused,99,98,96,False,False,0.8204137985617268,16.13298853125981,15.142295455128547,False
range,intermittent,22,2,target_local,1,26,1,False,False,0.8104185823238882,0.4054158251183666,1.4678595973532893,False
range,intermittent,22,2,target_posterior,1,33,1,False,False,0.8204137985617268,0.48857721952482613,1.9176722490888771,False
range,intermittent,23,1,predicted,108,106,104,False,False,0.8122096605761095,2.0227089033684855,0.0,False
range,intermittent,23,1,local,97,97,93,False,False,0.5216331517957937,1.802299929207122,19.9622041610549,False
range,intermittent,23,1,posterior,99,99,95,False,False,0.8307495702901293,1.900530627048329,22.523140827197864,False
range,intermittent,23,1,fused,100,100,96,False,False,0.8307495702901293,1.900530627048329,22.523140827197864,False
range,intermittent,23,1,target_local,1,23,1,False,False,0.5216331517957937,0.688540492851136,2.2255738876182978,False
range,intermittent,23,1,target_posterior,1,24,1,False,False,0.8307495702901293,0.6217782123923445,2.327808069811157,False
range,intermittent,23,2,predicted,98,96,94,False,False,0.8122096605761095,2.0227089033684855,0.0,False
range,intermittent,23,2,local,44,59,41,False,False,0.8888831559456625,2.0227089033684855,10.989606915893674,False
range,intermittent,23,2,posterior,99,99,95,False,False,0.8307495702901302,1.900530627048329,22.523140827197864,False
range,intermittent,23,2,fused,100,100,96,False,False,0.8307495702901302,1.900530627048329,22.523140827197864,False
range,intermittent,23,2,target_local,1,26,1,False,False,0.8888831559456625,0.5324470796478606,1.9176722490888771,False
range,intermittent,23,2,target_posterior,1,24,1,False,False,0.8307495702901302,0.6217782123923445,2.327808069811157,False
range,intermittent,24,1,predicted,109,109,105,False,False,0.822442074587228,1.900530627048329,0.0,False
range,intermittent,24,1,local,78,77,75,False,False,0.4855276106045132,1.926634024654381,23.375755945515664,False
range,intermittent,24,1,posterior,77,76,73,False,False,0.8190081530142451,1.9266340246543905,23.99303816713018,False
range,intermittent,24,1,fused,79,78,76,False,False,0.8190081530142451,4.158330121231121,98.1996650584819,False
range,intermittent,24,1,target_local,1,37,1,False,False,0.4855276106045132,0.7551198457293617,2.49274741136945,False
range,intermittent,24,1,target_posterior,1,36,1,False,False,0.8190081530142451,0.7199661109147382,2.6500558882386507,False
range,intermittent,24,2,predicted,99,99,95,False,False,0.8224420745872288,1.900530627048329,0.0,False
range,intermittent,24,2,local,55,60,51,False,False,0.9091358692024923,1.900530627048329,9.22375864071662,False
range,intermittent,24,2,posterior,77,76,73,False,False,0.8190081530142451,2.9170535526161046,23.99303816713018,False
range,intermittent,24,2,fused,79,78,75,False,False,0.8190081530142451,3.2156644674307158,120.85940010816482,False
range,intermittent,24,2,target_local,1,24,1,False,False,0.9091358692024923,0.6773959631291921,2.327808069811157,False
range,intermittent,24,2,target_posterior,1,36,1,False,False,0.8190081530142451,0.7199661109147382,2.6500558882386507,False
range,intermittent,25,1,predicted,86,85,82,False,False,0.8108180714841026,1.9266340246543905,0.0,False
range,intermittent,25,1,local,77,76,75,False,False,0.45520289996917895,2.087366132624071,27.316771240259555,False
range,intermittent,25,1,posterior,76,74,73,False,False,0.8006503754301871,2.991125338378365,52.42724612193055,False
range,intermittent,25,1,fused,78,76,75,False,False,0.8006503754301871,2.991125338378365,52.42724612193055,False
range,intermittent,25,1,target_local,1,35,1,False,False,0.45520289996917895,0.8465675063234639,2.8546177880042354,False
range,intermittent,25,1,target_posterior,1,34,1,False,False,0.8006503754301871,0.814916407282881,2.992065138869817,False
range,intermittent,25,2,predicted,77,76,73,False,False,0.8108180714841026,2.9170535526161046,0.0,False
range,intermittent,25,2,local,52,61,50,False,False,0.9081183326264382,2.9170535526161046,7.329985514690321,False
range,intermittent,25,2,posterior,76,74,71,False,False,0.8006503754301871,3.7017343252264023,33.882745835630146,False
range,intermittent,25,2,fused,78,76,73,False,False,0.8006503754301871,3.7017343252264023,33.882745835630146,False
range,intermittent,25,2,target_local,1,27,1,False,False,0.9081183326264382,0.7797827912371922,2.6500558882386507,False
range,intermittent,25,2,target_posterior,1,34,1,False,False,0.8006503754301871,0.814916407282881,2.992065138869817,False
range,intermittent,26,1,predicted,84,82,81,False,False,0.7926438716758852,2.991125338378365,0.0,False
range,intermittent,26,1,local,78,78,76,False,False,0.40416594030060726,1.7238816942103827,28.85862367897748,False
range,intermittent,26,1,posterior,78,77,75,False,False,0.7739852481587203,2.2478985353969754,52.98460448138758,False
range,intermittent,26,1,fused,79,78,76,False,False,0.7739852481587203,2.2478985353969754,52.98460448138758,False
range,intermittent,26,1,target_local,1,30,1,False,False,0.40416594030060726,0.8894375199364926,2.8943923324971923,False
range,intermittent,26,1,target_posterior,1,29,1,False,False,0.7739852481587203,0.8787593328582717,3.095808461452032,False
range,intermittent,26,2,predicted,76,74,71,False,False,0.7926438716758852,3.9909942255041693,0.0,False
range,intermittent,26,2,local,47,58,40,False,False,0.9003165674167337,3.9909942255041693,11.85965359725493,False
range,intermittent,26,2,posterior,78,77,73,False,False,0.7739852481587203,4.23240681549203,34.025581867741664,False
range,intermittent,26,2,fused,79,78,74,False,False,0.7739852481587203,4.23240681549203,34.025581867741664,False
range,intermittent,26,2,target_local,1,17,1,False,False,0.9003165674167337,0.8772397860812697,2.992065138869817,False
range,intermittent,26,2,target_posterior,1,29,1,False,False,0.7739852481587203,0.8787593328582717,3.095808461452032,False
range,intermittent,27,1,predicted,87,86,84,False,False,0.7662453956771331,2.2478985353969754,0.0,False
range,intermittent,27,1,local,80,80,78,False,False,0.3666459895101203,1.6748677029277683,30.100856279673394,False
range,intermittent,27,1,posterior,80,79,77,False,False,0.7452953762312642,1.6748677029277346,34.14574157717982,False
range,intermittent,27,1,fused,81,80,78,False,False,0.7452953762312642,1.6748677029277346,34.14574157717982,False
range,intermittent,27,1,target_local,1,51,1,False,False,0.3666459895101203,0.9169481577509053,3.0098112919459385,False
range,intermittent,27,1,target_posterior,1,42,1,False,False,0.7452953762312642,0.918800575036093,3.1949044254355883,False
range,intermittent,27,2,predicted,78,77,73,False,False,0.7662453956771331,4.4489357507247815,0.0,False
range,intermittent,27,2,local,55,60,47,False,False,0.8874742333159273,4.4489357507247815,16.349954759282664,False
range,intermittent,27,2,posterior,80,79,75,False,False,0.7452953762312627,4.439667757205445,34.14574157717982,False
range,intermittent,27,2,fused,81,80,76,False,False,0.7452953762312627,4.439667757205445,34.14574157717982,False
range,intermittent,27,2,target_local,1,26,1,False,False,0.8874742333159273,0.9370473662210603,3.095808461452032,False
range,intermittent,27,2,target_posterior,1,42,1,False,False,0.7452953762312627,0.918800575036093,3.1949044254355883,False
range,intermittent,28,1,predicted,87,86,84,False,False,0.7378424224689515,1.6748677029277346,0.0,False
range,intermittent,28,1,local,82,81,80,False,False,0.3414425078733351,1.6054080918276132,31.19791261096084,False
range,intermittent,28,1,posterior,82,82,80,False,False,0.718655150753007,1.7011025524473737,34.21097209593586,False
range,intermittent,28,1,fused,82,82,80,False,False,0.718655150753007,1.7011025524473737,34.21097209593586,False
range,intermittent,28,1,target_local,1,28,1,False,False,0.3414425078733351,1.0177201383263275,3.3343955555697224,False
range,intermittent,28,1,target_posterior,1,29,1,False,False,0.718655150753007,0.993822359524283,3.4591986807286847,False
range,intermittent,28,2,predicted,80,79,75,False,False,0.7378424224689502,4.580044933843928,0.0,False
range,intermittent,28,2,local,44,62,36,False,False,0.8726472240782797,4.580044933843928,16.78499972417715,False
range,intermittent,28,2,posterior,82,82,78,False,False,0.718655150753007,4.61911894909669,34.21097209593586,False
range,intermittent,28,2,fused,82,82,78,False,False,0.718655150753007,4.61911894909669,34.21097209593586,False
range,intermittent,28,2,target_local,1,25,1,False,False,0.8726472240782797,0.969893078180037,3.1949044254355883,False
range,intermittent,28,2,target_posterior,1,29,1,False,False,0.718655150753007,0.993822359524283,3.4591986807286847,False
range,intermittent,29,1,predicted,90,90,88,False,False,0.7114685992454768,1.7011025524473737,0.0,False
range,intermittent,29,1,local,85,84,83,False,False,0.2911542425703427,1.6054080918273992,29.28346295651805,False
range,intermittent,29,1,posterior,85,82,81,False,False,0.681762811266656,1.6054080918272158,33.75600353127669,False
range,intermittent,29,1,fused,85,84,83,False,False,0.681762811266656,28.318248074365556,50.04470657700634,False
range,intermittent,29,1,target_local,1,34,1,False,False,0.2911542425703427,1.0423138719530285,3.3788313341096075,False
range,intermittent,29,1,target_posterior,1,32,1,False,False,0.681762811266656,1.0392154681741412,3.5585520427013027,False
range,intermittent,29,2,predicted,82,82,78,False,False,0.7114685992454768,4.713188812898241,0.0,False
range,intermittent,29,2,local,58,61,46,False,False,0.8584165720913248,4.713188812898241,19.49851257459553,False
range,intermittent,29,2,posterior,85,82,79,False,False,0.681762811266656,1.6054080918272158,33.75600353127669,False
range,intermittent,29,2,fused,85,84,80,False,False,0.681762811266656,28.624883315547926,33.75600353127669,False
range,intermittent,29,2,target_local,1,17,1,False,False,0.8584165720913248,1.0441755419653096,3.4591986807286847,False
range,intermittent,29,2,target_posterior,1,32,1,False,False,0.681762811266656,1.0392154681741412,3.5585520427013027,False
range,intermittent,30,1,predicted,93,90,89,False,False,0.6749451831539894,1.6978213957409665,0.0,False
range,intermittent,30,1,local,89,87,86,False,False,0.26418778141052823,1.6978213957409665,29.777951480271483,False
range,intermittent,30,1,posterior,88,87,85,False,False,0.6481066190706588,1.6978213957410944,32.271776667413775,False
range,intermittent,30,1,fused,89,87,86,False,False,0.6481066190706588,2.1194618274967096,44.10500118959038,False
range,intermittent,30,1,target_local,1,59,1,False,False,0.26418778141052823,1.0070292591924286,3.3606167922703545,False
range,intermittent,30,1,target_posterior,1,53,1,False,False,0.6481066190706588,1.033059289013952,3.5644111004224346,False
range,intermittent,30,2,predicted,85,82,79,False,False,0.6749451831539894,1.6978213957409665,0.0,False
range,intermittent,30,2,local,52,64,41,False,False,0.8377683998624715,1.6978213957409665,8.27140172764028,False
range,intermittent,30,2,posterior,88,87,83,False,False,0.6481066190706588,1.6978213957410944,32.271776667413775,False
range,intermittent,30,2,fused,89,87,83,False,False,0.6481066190706588,1.6978213957410944,32.271776667413775,False
range,intermittent,30,2,target_local,1,23,1,False,False,0.8377683998624715,1.0855347617014477,3.5585520427013027,False
range,intermittent,30,2,target_posterior,1,53,1,False,False,0.6481066190706588,1.033059289013952,3.5644111004224346,False
range,intermittent,31,1,predicted,98,97,95,False,False,0.6416255528799523,1.8583622049238286,0.0,False
range,intermittent,31,1,local,94,93,92,False,False,0.23220963685935214,1.8583622049238286,29.016372133598793,False
range,intermittent,31,1,posterior,94,93,92,False,False,0.6105666343375997,1.8583622049238429,31.8541791830217,False
range,intermittent,31,1,fused,94,93,92,False,False,0.6105666343375997,1.8583622049238429,31.8541791830217,False
range,intermittent,31,1,target_local,1,60,1,False,False,0.23220963685935214,1.0225270144920042,3.489410107695152,False
range,intermittent,31,1,target_posterior,1,60,1,False,False,0.6105666343375997,1.0374727598100892,3.6661863402636214,False
range,intermittent,31,2,predicted,88,87,83,False,False,0.6416255528799523,1.8583622049238286,0.0,False
range,intermittent,31,2,local,42,57,28,False,False,0.8176706112584232,1.8583622049238286,10.129782270074406,False
range,intermittent,31,2,posterior,42,57,28,False,False,0.8176706112584232,1.8583622049238286,10.129782270074406,False
range,intermittent,31,2,target_local,1,31,1,False,False,0.8176706112584232,1.0686822590312413,3.5644111004224346,False
range,intermittent,31,2,target_posterior,1,31,1,False,False,0.8176706112584232,1.0686822590312413,3.5644111004224346,False
range,intermittent,32,1,predicted,103,102,101,False,False,0.6044609679942237,2.0189030141065842,0.0,False
range,intermittent,32,1,local,98,98,96,False,False,0.20979433496775557,2.0189030141065842,28.382980626337826,False
range,intermittent,32,1,posterior,98,98,96,False,False,0.717217530009871,2.018903014106641,28.382980626337783,False
range,intermittent,32,1,fused,98,98,96,False,False,0.717217530009871,2.018903014106641,28.382980626337783,False
range,intermittent,32,1,target_local,1,34,1,False,False,0.20979433496775557,1.0724768905513176,3.5738129248281663,False
range,intermittent,32,1,target_posterior,1,34,1,False,False,0.717217530009871,1.0758808978783994,3.908382051001176,False
range,intermittent,32,2,predicted,42,57,28,False,False,0.809493905145839,2.018903014106563,0.0,False
range,intermittent,32,2,local,10,15,9,False,False,0.9051627088269069,2.018903014106563,10.158177532051809,False
range,intermittent,32,2,posterior,98,98,94,False,False,0.717217530009871,2.018903014106641,28.382980626337783,False
range,intermittent,32,2,fused,98,98,94,False,False,0.717217530009871,2.018903014106641,28.382980626337783,False
range,intermittent,32,2,target_local,1,1,1,True,False,0.9051627088269069,1.1043052290485305,3.564411100422433,False
range,intermittent,32,2,target_posterior,1,34,1,False,False,0.717217530009871,1.0758808978783994,3.908382051001176,False
range,intermittent,33,1,predicted,108,108,106,False,False,0.7100453547097723,2.1794438232893825,0.0,False
range,intermittent,33,1,local,102,103,100,False,False,0.313970630639985,2.1794438232893825,27.739451203370805,False
range,intermittent,33,1,posterior,102,102,99,False,False,0.6964044617379564,2.1794438232895104,29.175202312932413,False
range,intermittent,33,1,fused,102,103,100,False,False,0.6964044617379564,2.1794438232895104,32.54835808416891,False
range,intermittent,33,1,target_local,1,70,1,False,False,0.313970630639985,1.1027579070585003,3.6408645723679083,False
range,intermittent,33,1,target_posterior,1,63,1,False,False,0.6964044617379564,1.1013957414606144,3.897440672024139,False
range,intermittent,33,2,predicted,98,98,94,False,False,0.7100453547097723,2.1794438232893825,0.0,False
range,intermittent,33,2,local,82,85,78,False,False,0.8578804092785303,2.1794438232893825,13.912074883307902,False
range,intermittent,33,2,posterior,102,102,98,False,False,0.6964044617379579,2.1794438232895104,29.175202312932413,False
range,intermittent,33,2,fused,102,103,98,False,False,0.6964044617379579,2.1794438232895104,29.175202312932413,False
range,intermittent,33,2,target_local,1,42,1,False,False,0.8578804092785303,1.1036085492706333,3.9083820510011744,False
range,intermittent,33,2,target_posterior,1,63,1,False,False,0.6964044617379579,1.1013957414606144,3.897440672024139,False
range,intermittent,34,1,predicted,111,111,108,False,False,0.6894404171205768,2.3399846324722446,0.0,False
range,intermittent,34,1,local,105,108,103,False,False,0.28227917132885205,1.6299491570215283,26.52354741943067,False
range,intermittent,34,1,posterior,104,108,102,False,False,0.6685595287163109,1.6299491570215068,26.523547419430656,False
range,intermittent,34,1,fused,105,108,103,False,False,0.6685595287163109,1.6299491570215068,26.523547419430656,False
range,intermittent,34,1,target_local,1,84,1,False,False,0.28227917132885205,1.0544159410044056,3.5729091649089,False
range,intermittent,34,1,target_posterior,1,82,1,False,False,0.6685595287163109,1.080526706891733,3.821051786785798,False
range,intermittent,34,2,predicted,102,102,98,False,False,0.6894404171205784,2.3399846324722446,0.0,False
range,intermittent,34,2,local,51,87,49,False,False,0.8469195930200555,1.5579260851373802,7.452263240342402,False
range,intermittent,34,2,posterior,104,108,101,False,False,0.6685595287163109,1.6299491570215068,26.523547419430656,False
range,intermittent,34,2,fused,105,108,101,False,False,0.6685595287163109,1.6299491570215068,26.523547419430656,False
range,intermittent,34,2,target_local,1,57,1,False,False,0.8469195930200555,1.1273057835321723,3.8974406720241372,False
range,intermittent,34,2,target_posterior,1,82,1,False,False,0.6685595287163109,1.080526706891733,3.821051786785798,False
range,intermittent,35,1,predicted,114,118,112,False,False,0.6618739334291477,1.7109687689690012,0.0,False
range,intermittent,35,1,local,109,113,107,False,False,0.2624484479680579,1.5165886993160278,26.18819133487357,False
range,intermittent,35,1,posterior,109,113,107,False,False,0.6410353392350072,1.5994184037606751,28.52979975259217,False
range,intermittent,35,1,fused,109,113,107,False,False,0.6410353392350072,1.5994184037606751,28.52979975259217,False
range,intermittent,35,1,target_local,1,87,1,False,False,0.2624484479680579,1.1064492497428917,3.619708264541922,False
range,intermittent,35,1,target_posterior,1,87,1,False,False,0.6410353392350072,1.1032005388683928,3.824312710975267,False
range,intermittent,35,2,predicted,104,108,101,False,False,0.6618739334291477,1.7109687689690012,0.0,False
range,intermittent,35,2,local,50,92,46,False,False,0.8307802623870016,1.6475580821722116,13.01739652198256,False
range,intermittent,35,2,posterior,109,113,105,False,False,0.6410353392350072,1.5994184037606751,28.52979975259217,False
range,intermittent,35,2,fused,109,113,105,False,False,0.6410353392350072,1.5994184037606751,28.52979975259217,False
range,intermittent,35,2,target_local,1,70,1,False,False,0.8307802623870016,1.0992497783522421,3.821051786785798,False
range,intermittent,35,2,target_posterior,1,87,1,False,False,0.6410353392350072,1.1032005388683928,3.824312710975267,False
range,intermittent,36,1,predicted,118,122,116,False,False,0.6346249858426571,1.7221881465167441,0.0,False
range,intermittent,36,1,local,112,116,110,False,False,0.22369422581151077,1.5290267129248951,26.242649379665682,False
range,intermittent,36,1,posterior,112,115,109,False,False,0.6029818060399568,1.6078387684500852,27.050489269376328,False
range,intermittent,36,1,fused,112,116,110,False,False,0.6029818060399568,1.6078387684500852,27.050489269376328,False
range,intermittent,36,1,target_local,1,90,1,False,False,0.22369422581151077,1.0833237032555845,3.6231093280020215,False
range,intermittent,36,1,target_posterior,1,90,1,False,False,0.6029818060399568,1.0975059796740916,3.8305324977034942,False
range,intermittent,36,2,predicted,109,113,105,False,False,0.6346249858426571,1.7221881465167441,0.0,False
range,intermittent,36,2,local,68,72,51,False,False,0.8141022695705512,1.4808203448413453,10.625513327824406,False
range,intermittent,36,2,posterior,112,115,108,False,False,0.6029818060399552,1.6078387684500852,27.050489269376328,False
range,intermittent,36,2,fused,112,116,108,False,False,0.6029818060399552,1.6078387684500852,27.050489269376328,False
range,intermittent,36,2,target_local,1,47,1,False,False,0.8141022695705512,1.1219642757778905,3.824312710975267,False
range,intermittent,36,2,target_posterior,1,90,1,False,False,0.6029818060399552,1.0975059796740916,3.8305324977034942,False
range,intermittent,37,1,predicted,121,124,118,False,False,0.5969519879795573,1.727044014731875,0.0,False
range,intermittent,37,1,local,114,119,112,False,False,0.19199764959247478,1.5098598429809071,26.16784984426055,False
range,intermittent,37,1,posterior,113,119,111,False,False,0.5598154530361903,1.5926926281349119,26.58771373944782,False
