x,self_input_intensity,gateway_input_intensity,renormalized_intensity,self_fallback_intensity
-1.74,0.0702368564887245,2.2362462064123723e-08,0.012525955821002079,0.044497988312145964
-1.73,0.071466098790124,2.368243780178404e-08,0.012830429108481258,0.04536740890281743
-1.72,0.07270958321302631,2.5077819054335833e-08,0.013140989182137797,0.046249191451769686
-1.71,0.07396730671726455,2.6552761469436306e-08,0.013457720511830357,0.047143398170425614
-1.7,0.07523926190150956,2.8111640758563474e-08,0.013780707734093314,0.04805008871313531
-1.69,0.07652543693081922,2.9759063838412933e-08,0.014110035621895643,0.048969320103648115
-1.68,0.07782581546517403,3.1499880507998804e-08,0.01444578905360327,0.04990114666149448
-1.67,0.07914037658905898,3.333919568569881e-08,0.014788052981144958,0.05084561992832087
-1.66,0.08046909474215247,3.5282382231498466e-08,0.015136912397381748,0.05180278859422122
-1.65,0.08181193965118244,3.7335094380754055e-08,0.0154924523026811,0.05277269842410932
-1.64,0.0831688762630114,3.95032818168836e-08,0.015854757670696815,0.05375539218417786
-1.63,0.08453986467901091,4.17932044115395e-08,0.016223913413357216,0.054750909568490144
-1.6199999999999999,0.08592486009078708,4.421144766199773e-08,0.01660000434506379,0.05575928712575129
-1.6099999999999999,0.08732381271731793,4.676493885672066e-08,0.016983115146103962,0.05678055818630663
-1.5999999999999999,0.08873666774356448,4.946096400132686e-08,0.01737333032528153,0.05781475278941608
-1.59,0.09016336526061645,5.2307185538521164e-08,0.017770734181769693,0.058861897610852844
-1.58,0.0916038402074339,5.531166089689919e-08,0.01817541076619158,0.05992201589087721
-1.57,0.09305802231424569,5.8482861904967487e-08,0.018587443840934158,0.0609951273626348
-1.56,0.09452583604766583,6.182969510818303e-08,0.019006916839702417,0.06208124818103134
-1.55,0.09600720055758848,6.536152302834576e-08,0.01943391282632048,0.06318039085213464
-1.54,0.09750202962592143,6.908818640624791e-08,0.01986851445278825,0.06429256416315682
-1.53,0.09901023161721852,7.302002747013181e-08,0.020310803916601533,0.06541777311306876
-1.52,0.10053170943127053,7.716791427418708e-08,0.02076086291734565,0.0665560188439005
-1.51,0.1020663604577135,8.154326615308235e-08,0.02121877261257203,0.06770729857278086
-1.5,0.1036140765327134,8.615808034034621e-08,0.021684613572969153,0.06887160552477067
-1.49,0.10517474389778486,9.102495980027673e-08,0.022158465736838787,0.07004892886654375
-1.48,0.10674824316080188,9.615714232502586e-08,0.0226404083638905,0.07123925364097068
-1.47,0.10833444925925705,1.0156853095050346e-07,0.023130519988366727,0.07244256070266034
-1.46,0.10993323142582544,1.0727372574683804e-07,0.023628878371513055,0.07365882665451466
-1.45,0.11154445315628823,1.1328805704128944e-07,0.024135560453407427,0.07488802378535206
-1.44,0.11316797217987105,1.19627620133728e-07,0.024650642304164378,0.07613012000865549
-1.43,0.11480364043204994,1.2630931156711253e-07,0.02517419907452977,0.07738507880250105
-1.42,0.11645130402987809,1.3335086701778262e-07,0.025706304945883565,0.07865285915072309
-1.41,0.1181108032498846,1.4077090087283674e-07,0.02624703307966762,0.07993341548537185
-1.4,0.1197819725085959,1.4858894756442318e-07,0.026796455566257617,0.08122669763051993
-1.39,0.12146464034572937,1.5682550473340608e-07,0.027354643373297766,0.08253265074747367
-1.38,0.12315862941010698,1.6550207829757243e-07,0.027921666293518957,0.08385121528144521
-1.3699999999999999,0.12486375644833672,1.7464122950238312e-07,0.02849759289206045,0.08518232690974137
-1.3599999999999999,0.12657983229630648,1.842666240351375e-07,0.029082490453317397,0.08652591649152494
-1.3499999999999999,0.12830666187353573,1.9440308328644286e-07,0.029676424927335982,0.0878819100192039
-1.3399999999999999,0.13004404418042734,2.050766378459675e-07,0.0302794608757799,0.08925022857150379
-1.33,0.13179177229846145,2.1631458332263444e-07,0.030891661417491507,0.09063078826827829
-1.32,0.13354963339337106,2.2814553858271812e-07,0.031513088173673036,0.09202350022711235
-1.31,0.13531740872133793,2.405995065027058e-07,0.03214380121271277,0.09342827052177208
-1.3,0.13709487363824588,2.537079373372781e-07,0.03278385899468276,0.09484500014255537
-1.29,0.1388817976120264,2.67503794806384e-07,0.03343331831553519,0.09627358495859578
-1.28,0.1406779442381299,2.8202162500912307e-07,0.03409223425102473,0.09771391568217311
-1.27,0.14248307125815488,2.9729762827596055e-07,0.03476066010038605,0.09916587783508198
-1.26,0.14429693058166426,3.1336973407478533e-07,0.035438647329795035,0.10062935171711014
-1.25,0.14611926831121755,3.3027767909039987e-07,0.03612624551564446,0.10210421237667684
-1.24,0.14794982477064425,3.480630886012088e-07,0.036823502287664,0.10359032958368142
-1.23,0.14978833453658366,3.6676956128122636e-07,0.03753046327191697,0.1050875678046108
-1.22,0.15163452647331221,3.8644275755997465e-07,0.0382471720337049,0.10659578617995438
-1.21,0.15348812377087953,4.071304916774128e-07,0.03897367002041371,0.10811483850397324
-1.2,0.1553488439865704,4.288828275758092e-07,0.03970999650433417,0.10964457320687016
-1.19,0.15721639908970925,4.5175217877526243e-07,0.04045618852549146,0.11118483333940543
-1.18,0.15909049550982074,4.7579341238462113e-07,0.04121228083451801,0.11273545656000283
-1.17,0.16097083418815794,5.010639574047122e-07,0.041978305835605655,0.11429627512438886
-1.16,0.16285711063260755,5.276239174860173e-07,0.04275429352957247,0.11586711587780657
-1.15,0.16474901497597982,5.555361883084271e-07,0.04354027145708167,0.11744780024984523
-1.14,0.1666462320376867,5.848665797562802e-07,0.0443362646420489,0.11903814425192474
-1.13,0.16854844138881228,6.156839430676104e-07,0.045142295535276634,0.12063795847747315
-1.1199999999999999,0.17045531742057438,6.480603031425077e-07,0.0459583839583529,0.12224704810483335
-1.1099999999999999,0.1723665294161758,6.820709962014312e-07,0.04678454704785445,0.12386521290293478
-1.0999999999999999,0.1742817416260405,7.17794812990667e-07,0.04762079919989199,0.1254922472397635
-1.0899999999999999,0.1762006133464267,7.5531414773847e-07,0.04846715201503924,0.1271279400936629
-1.08,0.17812279900140893,7.947151530719296e-07,0.049323614243684,0.1287720750674958
-1.07,0.18004794822821577,8.360879011114543e-07,0.05019019173184361,0.13042443040569685
-1.06,0.18197570596590873,8.795265509665609e-07,0.05106688736748469,0.1320847790142424
-1.05,0.1839057125473864,9.251295228638267e-07,0.051953701027388804,0.13375288848356431
-1.04,0.18583760379469297,9.729996791450544e-07,0.05285062952460656,0.13542852111443052
-1.03,0.1877710111176095,1.0232445123812594e-06,0.05375766655654078,0.13711143394681538
-1.02,0.1897055616155037,1.0759763408555557e-06,0.0546748026537027,0.13880137879177978
-1.01,0.1916408781824107,1.131312511676003e-06,0.05560202512918229,0.14049810226637935
-1.0,0.19357657961531471,1.1893756117874384e-06,0.05653931802887702,0.14220134583161767
-0.9899999999999998,0.1955122807255997,1.2502936871594321e-06,0.057486662082520575,0.14391084583345878
-0.98,0.1974475924536342,1.314200470436057e-06,0.05844403465555612,0.14562633354691165
-0.9699999999999998,0.1993821219864528,1.381235617341659e-06,0.05941140970189677,0.1473475352231978
-0.96,0.20131547287849372,1.4515449521456244e-06,0.06038875771761619,0.14907417214000934
-0.9500000000000002,0.2032472451753512,1.525280722498249e-06,0.06137604569561439,0.1508059606548661
-0.94,0.20517703554049627,1.6026018639588e-06,0.06237323708130054,0.15254261226157356
-0.9300000000000002,0.2071044373849191,1.683674274546504e-06,0.0633802917293373,0.1542838336497863
-0.9199999999999999,0.20902904099964253,1.768671099654737e-06,0.06439716586149039,0.1560293267676757
-0.9100000000000001,0.2109504336910545,1.8577730276783977e-06,0.06542381202562572,0.15777878888769986
-0.8999999999999999,0.2128681999190039,1.951168596714682e-06,0.066460179055899,0.15953191267547295
-0.8900000000000001,0.21478192143760189,2.0490545127076246e-06,0.06750621203417928,0.16128838626172462
