condition,robot,frame,fused_record,near_target,actual_r,noage_r,actual_extracted,noage_extracted,reference_r,base_r,base_direction,actual_direction,extra_scalar,integral_change,negative_reversal,positive_reversal
reliable,2,166,False,False,,0.0033405243870740535,False,False,,,,,,,False,False
reliable,2,167,False,False,,0.0033530913413422295,False,False,,,,,,,False,False
reliable,2,168,False,False,,0.0032488451951074027,False,False,,,,,,,False,False
reliable,2,169,False,False,,0.0032933490821268,False,False,,,,,,,False,False
reliable,2,170,False,False,,0.0031837269385544833,False,False,,,,,,,False,False
reliable,2,171,False,False,,0.0031639931616578862,False,False,,,,,,,False,False
reliable,2,172,False,False,,0.0032335516272808994,False,False,,,,,,,False,False
reliable,2,173,False,False,,0.0033056157176066473,False,False,,,,,,,False,False
reliable,2,174,False,False,,0.00306313809407419,False,False,,,,,,,False,False
reliable,2,175,False,False,,0.0030151932902631267,False,False,,,,,,,False,False
reliable,2,176,False,False,,0.0029627238781950345,False,False,,,,,,,False,False
reliable,2,177,False,False,,0.003009625709531185,False,False,,,,,,,False,False
reliable,2,178,False,False,,0.00303786114441318,False,False,,,,,,,False,False
reliable,2,179,False,False,,0.0028975616007352405,False,False,,,,,,,False,False
reliable,2,180,False,False,,0.0030378980560193526,False,False,,,,,,,False,False
reliable,2,181,False,False,,0.0030959997646048875,False,False,,,,,,,False,False
reliable,2,182,False,False,,0.003052943890625326,False,False,,,,,,,False,False
reliable,2,183,False,False,,0.003212882920585352,False,False,,,,,,,False,False
reliable,2,184,False,False,,0.003006811330577082,False,False,,,,,,,False,False
reliable,2,185,False,False,,0.0029906606580866095,False,False,,,,,,,False,False
reliable,2,186,False,False,,0.003056278811503194,False,False,,,,,,,False,False
reliable,2,187,False,False,,0.0034335534309300354,False,False,,,,,,,False,False
reliable,2,188,False,False,,0.008114659984257285,False,False,,,,,,,False,False
reliable,2,189,False,False,,0.003333531992099806,False,False,,,,,,,False,False
reliable,2,190,False,False,,0.0019891681708637935,False,False,,,,,,,False,False
reliable,2,191,False,False,,0.002836427193754046,False,False,,,,,,,False,False
reliable,2,192,False,False,,0.0030017001377060904,False,False,,,,,,,False,False
reliable,2,193,False,False,,0.0024946080016596747,False,False,,,,,,,False,False
reliable,2,194,False,False,,0.003308614385318171,False,False,,,,,,,False,False
reliable,2,195,False,False,,0.0028999172925513435,False,False,,,,,,,False,False
reliable,2,196,False,False,,0.002928283049891858,False,False,,,,,,,False,False
reliable,2,197,False,False,,0.0030509427690253504,False,False,,,,,,,False,False
reliable,2,198,False,False,,0.0030073901978340655,False,False,,,,,,,False,False
reliable,2,199,False,False,,0.003120162121481864,False,False,,,,,,,False,False
reliable,2,200,False,False,,0.0028998934516700583,False,False,,,,,,,False,False
reliable,2,201,False,False,,0.0032107679105652263,False,False,,,,,,,False,False
reliable,2,202,False,False,,0.002920264549239709,False,False,,,,,,,False,False
reliable,2,203,False,False,,0.003027217022750881,False,False,,,,,,,False,False
reliable,2,204,False,False,,0.0028782642760566313,False,False,,,,,,,False,False
reliable,2,205,False,False,,0.0029503109410827866,False,False,,,,,,,False,False
reliable,2,206,False,False,,0.002926926203681213,False,False,,,,,,,False,False
reliable,2,207,False,False,,0.00287604617487113,False,False,,,,,,,False,False
reliable,2,208,False,False,,0.0029452855653139226,False,False,,,,,,,False,False
reliable,2,209,False,False,,0.002908432800033418,False,False,,,,,,,False,False
reliable,2,210,False,False,,0.0028298928615109738,False,False,,,,,,,False,False
reliable,2,211,False,False,,0.002857747067675083,False,False,,,,,,,False,False
reliable,2,212,False,False,,0.0029110960587492764,False,False,,,,,,,False,False
reliable,2,213,False,False,,0.003010442364489072,False,False,,,,,,,False,False
reliable,2,214,False,False,,0.0028970787978458245,False,False,,,,,,,False,False
reliable,2,215,False,False,,0.002878987758947153,False,False,,,,,,,False,False
reliable,2,216,False,False,,0.002864814988470854,False,False,,,,,,,False,False
reliable,2,217,False,False,,0.002892824043108524,False,False,,,,,,,False,False
reliable,2,218,False,False,,0.002836970654578366,False,False,,,,,,,False,False
reliable,2,219,False,False,,0.0028386458173596334,False,False,,,,,,,False,False
reliable,2,220,False,False,,0.002900922576859692,False,False,,,,,,,False,False
reliable,2,221,False,False,,0.0028939055702327803,False,False,,,,,,,False,False
reliable,2,222,False,False,,0.0028649468361251675,False,False,,,,,,,False,False
reliable,2,223,False,False,,0.0028465204075905914,False,False,,,,,,,False,False
reliable,2,224,False,False,,0.0027645833633515,False,False,,,,,,,False,False
reliable,2,225,False,False,,0.0028238250977532255,False,False,,,,,,,False,False
reliable,2,226,False,False,,0.0028225500692128764,False,False,,,,,,,False,False
reliable,2,227,False,False,,0.002882093538538446,False,False,,,,,,,False,False
reliable,2,228,False,False,,0.0028192192840043773,False,False,,,,,,,False,False
reliable,2,229,False,False,,0.0028218512523763605,False,False,,,,,,,False,False
reliable,2,230,False,False,,0.00282848451813926,False,False,,,,,,,False,False
reliable,2,231,False,False,,0.0027462346333619065,False,False,,,,,,,False,False
reliable,2,232,False,False,,0.002785776981084243,False,False,,,,,,,False,False
reliable,2,233,False,False,,0.0028234827110094262,False,False,,,,,,,False,False
reliable,2,234,False,False,,0.002725307880832818,False,False,,,,,,,False,False
reliable,2,235,False,False,,0.002769437262631319,False,False,,,,,,,False,False
reliable,2,236,False,False,,0.0027957488692716696,False,False,,,,,,,False,False
reliable,2,237,False,False,,0.002679678410255067,False,False,,,,,,,False,False
reliable,2,238,False,False,,0.002773251116749125,False,False,,,,,,,False,False
reliable,2,239,False,False,,0.002743469556739715,False,False,,,,,,,False,False
reliable,2,240,False,False,,0.002764655251431155,False,False,,,,,,,False,False
intermittent,1,1,False,False,,,False,False,,,,,,,False,False
intermittent,1,2,False,False,,,False,False,,,,,,,False,False
intermittent,1,3,True,False,0.01103786738763042,0.010723883201276882,False,False,0.003169719856155823,0.011037867387630419,1.2556131228423562,1.2556131228423562,0.0,0.0,False,False
intermittent,1,4,True,False,0.0075715592092868425,0.012226323686394883,False,False,0.010927488713754192,0.012472278816203145,0.13379005020353674,-0.37026975980655286,-0.5291091625421297,0.025049352532040103,True,False
intermittent,1,5,True,False,0.009674220161564074,0.010987571810385231,False,False,0.002742008978556744,0.009674220161564074,1.267749320891216,1.267749320891216,0.0,0.0,False,False
intermittent,1,6,True,False,0.010343591361802549,0.009072435109343064,False,False,0.003101583580152413,0.010343591361802549,1.2117453770842976,1.2117453770842976,0.0,0.0,False,False
intermittent,1,7,True,False,0.0029330616297750032,0.008072409995017004,False,False,0.010240155448184811,0.0074889876771550914,-0.3156589437753201,-1.2576255727274332,-0.9419666289521096,-3.552713678800501e-15,False,False
intermittent,1,8,True,False,0.004702775726549109,0.008235233869171877,False,False,0.0017044569399834947,0.004702775726549114,1.01791432217101,1.01791432217101,0.0,0.0,False,False
intermittent,1,9,True,False,0.00570564602281919,0.007822315487083795,False,False,0.0021591688288021124,0.005705646022819188,0.9752933509549893,0.9752933509549893,0.0,0.0,False,False
intermittent,1,10,True,True,0.0069880402290341025,0.008276326790294773,False,False,0.002378936930844037,0.006988040229034104,1.0821772287768878,1.0821772287768878,0.0,0.0,False,False
intermittent,1,11,True,True,0.006978768899594169,0.007613709044855448,False,False,0.002633750911155069,0.006978768899594169,0.978829502777109,0.978829502777109,0.0,0.0,False,False
intermittent,1,12,True,True,0.008277332048021347,0.008136233552303926,False,False,0.0026319956456353345,0.008277332048021347,1.151454654928746,1.151454654928746,0.0,0.0,False,False
intermittent,1,13,True,True,0.008065106348278422,0.007931149679887691,False,False,0.0028676069459165664,0.008065106348278422,1.039295111529042,1.039295111529042,0.0,0.0,False,False
intermittent,1,14,True,True,0.021318026005434927,0.007735461126048105,False,False,0.00798445528479564,0.021318025986401975,0.9955884784947342,0.9955884794069921,9.00290589432845e-10,1.1967316027039487e-11,False,False
intermittent,1,15,True,True,0.0456478870024603,0.018680733897664913,False,False,0.02110484574538029,0.045647886875421276,0.7968464933645505,0.796846496280687,2.8399290711293306e-09,7.620748476711015e-11,False,False
intermittent,1,16,True,True,0.09324589594887797,0.041448911157993304,False,False,0.04519140813243568,0.09324589577563487,0.7759726497952228,0.7759726518441983,1.9837369434732437e-09,6.52384812838136e-11,False,False
intermittent,1,17,True,True,0.1820226245489881,0.08630155666674279,False,False,0.09231343698938921,0.18202262436688277,0.7830057246448647,0.7830057258679478,1.1839081966452565e-09,3.9174885557713424e-11,False,False
intermittent,1,18,False,True,0.5853495342938926,0.3562284003734688,True,True,,,,,,,False,False
intermittent,1,19,True,True,0.37402708604494705,0.17949076203542685,True,False,0.3301959337787554,0.37402708604078116,0.1923201297826963,0.1923201298004894,2.1730386652860168e-11,-3.937294934530655e-12,False,False
intermittent,1,20,True,True,0.6252414040869877,0.3390259998324148,True,True,0.37028681518449424,0.6196956850196003,1.0192433378109231,1.0428423192613958,0.02294682182466083,0.0006521596258117768,False,False
intermittent,1,21,True,True,0.8302667570556972,0.555212397262993,True,True,0.6189889900461162,0.8302667570519672,1.102259784069557,1.1022597840960249,2.5893236128145755e-11,5.74651437545981e-13,False,False
intermittent,1,22,True,True,0.9508975478614654,0.7877804851648975,True,True,0.8219640894851392,0.9508975478614086,1.4337859175760914,1.4337859175773076,1.1902932363982934e-12,2.5757174171303632e-14,False,False
intermittent,1,23,True,True,0.9864854658237695,0.9262740766721365,True,True,0.94138857238285,0.9864854658237232,1.5139565784804123,1.5139565784838744,3.397257915288672e-12,6.483702463810914e-14,False,False
intermittent,1,24,True,True,0.9954019637318123,0.9802245512281033,True,True,0.9766206111655317,0.9954019637317983,1.6452738838450571,1.6452738838481158,2.9708160447069648e-12,8.79296635503124e-14,False,False
intermittent,1,25,True,True,0.996974170558824,0.9934672094628438,True,True,0.9854479440944941,0.9969741705588121,1.582175592738884,1.5821755927428267,3.878699690599342e-12,6.394884621840902e-14,False,False
intermittent,1,26,True,True,0.997637290397469,0.9969472651682707,True,True,0.9870044288532358,0.9976372903974606,1.7155147684633674,1.7155147684669858,3.611289208457495e-12,7.105427357601002e-15,False,False
intermittent,1,27,True,True,0.9977710315405839,0.9976533536534062,True,True,0.9876609174934943,0.9977710315405788,1.7214171450890374,1.7214171450913054,2.279538827146423e-12,-1.1546319456101628e-14,False,False
intermittent,1,28,True,True,0.9972213274114908,0.9972100459167685,True,True,0.987793321225178,0.9972213274114787,1.4895091668762834,1.4895091668806952,4.345104881797462e-12,6.661338147750939e-14,False,False
intermittent,1,29,True,True,0.9974813591215748,0.9975023982173155,True,True,0.9872491141373759,0.9974813591215637,1.6321923846646396,1.6321923846689783,4.3184006980134275e-12,2.042810365310288e-14,False,False
intermittent,1,30,True,True,0.9975834920146988,0.9976128517740999,True,True,0.987506545530359,0.9975834920146869,1.6530340693286174,1.65303406933359,4.949626572278717e-12,2.3092638912203256e-14,False,False
intermittent,1,31,True,True,0.9975306425066667,0.9975587569022504,True,True,0.9876076570945519,0.9975306425066551,1.6231181385211046,1.6231181385257838,4.629515721010952e-12,4.973799150320701e-14,False,False
intermittent,1,32,True,True,0.9958968558021577,0.9959273108776786,True,True,0.9828949156698595,0.9958968558021322,1.4407636722403607,1.4407636722466213,6.377725301572591e-12,-1.1723955140041653e-13,False,False
intermittent,1,33,True,True,0.9970634154181053,0.9970878949480906,True,True,0.985937887244136,0.9970634154180249,1.5774579592285427,1.5774579592559856,2.706181763354144e-11,3.810285420513537e-13,False,False
intermittent,1,34,True,True,0.997623101424609,0.9976419095341341,True,True,0.9870927812639242,0.9976231014246015,1.702601741270768,1.7026017412739256,3.1159691652436693e-12,4.1744385725905886e-14,False,False
intermittent,1,35,True,True,0.9971307590537537,0.9971419633441185,True,True,0.987646870410363,0.9971307590537177,1.469418621523496,1.46941862153611,1.2459580752135299e-11,1.545430450278218e-13,False,False
intermittent,1,36,True,True,0.9973675614665359,0.9973747618071126,True,True,0.9871594514632162,0.9973675614665141,1.5949851941021063,1.5949851941104802,8.288749014097209e-12,8.526512829121202e-14,False,False
intermittent,1,37,True,True,0.9978235927932166,0.9978307082562297,True,True,0.9873938858518707,0.9978235927932033,1.7670139654739891,1.7670139654800046,5.985221321101143e-12,3.019806626980426e-14,False,False
intermittent,1,38,True,True,0.997501483682924,0.9975034578356601,True,True,0.9878453568652844,0.9975014836829097,1.5917416373141213,1.5917416373198412,5.685181123139624e-12,3.4638958368304884e-14,False,False
intermittent,1,39,True,True,0.997465820324166,0.9974657086717046,True,True,0.9875264688460949,0.9974658203241527,1.6037534886559452,1.6037534886612093,5.1981798437521585e-12,6.572520305780927e-14,False,False
intermittent,1,40,True,True,0.9976890637581801,0.997687764197223,True,True,0.9874911621209242,0.9976890637581654,1.6990568043104606,1.699056804316945,6.433777710312606e-12,5.062616992290714e-14,False,False
intermittent,1,41,True,True,0.9972649397303162,0.9972635025783019,True,True,0.9877121731205983,0.9972649397303022,1.5120807546804729,1.512080754685496,5.017852231439719e-12,5.329070518200751e-15,False,False
intermittent,1,42,True,True,0.9972921927269793,0.9972906042948646,True,True,0.9872922903330132,0.9972921927269642,1.556147349857616,1.5561473498631246,5.45008080729172e-12,5.861977570020827e-14,False,False
intermittent,1,43,True,True,0.9975346205915038,0.9975331010885946,True,True,0.9873192707997094,0.9975346205914858,1.6480311337607745,1.6480311337680928,7.22153467773073e-12,9.681144774731365e-14,False,False
intermittent,1,44,True,True,0.9977289219806932,0.99773033323157,True,True,0.9875592743855889,0.9977289219806796,1.71096589608468,1.7109658960906386,5.876930947882061e-12,8.171241461241152e-14,False,False
intermittent,1,45,True,True,0.9967347460139466,0.9967333294818622,True,True,0.9830054344580359,0.996734746013936,1.6634261025674366,1.6634261025706538,3.3194002199551707e-12,-1.021405182655144e-13,False,False
intermittent,1,46,True,True,0.9783362926080036,0.9914380717564516,True,True,0.9867673985538072,0.9914410477563902,0.4404309519389855,-0.501535676994891,-0.9419666289341163,2.398081733190338e-13,True,False
intermittent,1,47,True,True,0.9479825029833351,0.9877470264696848,True,True,0.9685529296819235,0.9790557108362796,0.41722522380100235,-0.5247414051371814,-0.9419666289383702,1.865174681370263e-13,True,False
intermittent,1,48,True,True,0.8966042678567503,0.9847159348017516,True,True,0.938502677953501,0.9569758897161188,0.3767254551350394,-0.5652411738141887,-0.9419666289492814,5.3290705182007514e-14,True,False
intermittent,1,49,True,True,0.6847073854619213,0.9540711264081951,True,True,0.7693585073433317,0.8478009994096186,0.5127645235998619,-0.42920210534725733,-0.9419666289470322,-8.704148513061227e-14,True,False
intermittent,1,50,True,True,0.5225134906866796,0.9580113959259068,True,True,0.6778603116073036,0.737319243847399,0.2881255548819456,-0.653841074050483,-0.9419666289327243,2.957634137601417e-13,True,False
intermittent,1,51,True,True,0.39273832979398643,0.9668638029152097,True,True,0.5172883557798127,0.6239036070347272,0.4369694040543044,-0.5049972248835686,-0.9419666289380257,1.5276668818842154e-13,True,False
intermittent,1,52,True,True,0.11391183951120333,0.89436002805854,False,True,0.2014294259163041,0.24797810018535843,0.26795926156912553,-0.6740073673716471,-0.9419666289405355,-2.3714363805993344e-13,True,False
intermittent,1,53,False,True,0.7134126408553801,0.9946631234853103,True,True,,,,,,,False,False
intermittent,1,54,True,True,0.1034185721407149,0.9701336087431766,False,True,0.27746748190690546,0.22831715885388704,-0.26077924541986863,-1.2027458743704547,-0.9419666289505976,1.1546319456101628e-14,False,False
intermittent,1,55,True,True,0.051010245245868724,0.9766210107570498,False,True,0.10238438641930775,0.12116915716201779,0.18960283077624518,-0.7523637981746485,-0.9419666289509177,2.398081733190338e-14,True,False
intermittent,1,56,True,True,0.018611439503987696,0.9813420214948382,False,True,0.05050014279341005,0.04638758663497935,-0.08926620358138404,-1.0312328325181437,-0.9419666289369968,2.3714363805993344e-13,False,False
intermittent,1,57,False,True,0.08580899256601111,0.999018378821109,True,True,,,,,,,False,False
intermittent,1,58,False,True,0.10556258847739768,0.9995038341336088,False,True,,,,,,,False,False
intermittent,1,59,True,True,0.00440239869296477,0.9867163616624859,False,True,0.03422246196510428,0.0112149752303657,-1.1391756776675317,-2.0811423066095456,-0.9419666289429929,9.78772618509538e-13,False,False
intermittent,1,60,True,True,0.003996981757246207,0.9875811274428399,False,True,0.0020889106536779102,0.003996981757246208,0.650810699415203,0.650810699415203,0.0,0.0,False,False
intermittent,1,61,True,True,0.0038306450245671974,0.9848014804773686,False,True,0.001990199903822387,0.0038306450245671974,0.6566439326170874,0.6566439326170874,0.0,0.0,False,False
intermittent,1,62,True,True,0.003771909329041763,0.9840954800289407,False,True,0.0019482690040630484,0.003771909329041763,0.6624689100302001,0.6624689100302001,0.0,0.0,False,False
intermittent,1,63,True,True,0.0038208030385629313,0.9848888689910393,False,True,0.001933247471856487,0.003820803038562931,0.6831524056011293,0.6831524056011293,0.0,0.0,False,False
intermittent,1,64,True,True,0.0037441579801307974,0.9825230373114235,False,True,0.0019457599497376022,0.003744157980130798,0.6563476623393427,0.6563476623393427,0.0,0.0,False,False
intermittent,1,65,True,True,0.003744104243263685,0.9801468579195652,False,True,0.0019261097467371973,0.0037441042432636846,0.6665032714008108,0.6665032714008108,0.0,0.0,False,False
intermittent,1,66,True,True,0.003794705487768821,0.935702470169028,False,True,0.0019260959000382356,0.0037947054877688216,0.6799856684741892,0.6799856684741892,0.0,0.0,False,False
intermittent,1,67,False,False,0.013690646846596035,0.9955278489355774,False,True,,,,,,,False,False
intermittent,1,68,False,False,0.015648494003390027,0.9991167113915554,False,True,,,,,,,False,False
intermittent,1,69,True,False,0.00400854232556095,0.9812815101608412,False,True,0.003953131658256394,0.00400854232556095,0.013975207858903715,0.013975207858903715,0.0,0.0,False,False
intermittent,1,70,True,False,0.003716773281664031,0.9804043912724045,False,True,0.0019930816733497907,0.0037167732816640307,0.6249025011225111,0.6249025011225111,0.0,0.0,False,False
intermittent,1,71,True,False,0.003662645993428678,0.9796801312935527,False,True,0.0019190405377149157,0.003662645993428678,0.6481089796871462,0.6481089796871462,0.0,0.0,False,False
intermittent,1,72,True,False,0.0036589240102968138,0.9814569984169788,False,True,0.0019049914042970151,0.003658924010296814,0.6544504475824988,0.6544504475824988,0.0,0.0,False,False
intermittent,1,73,True,False,0.0035126980782798833,0.9738401925643942,False,True,0.0019040215609777943,0.0035126980782798837,0.6140292106886314,0.6140292106886314,0.0,0.0,False,False
intermittent,1,74,True,False,0.003523825565837457,0.9722365607804543,False,True,0.0018655237502739406,0.003523825565837457,0.6376681458780924,0.6376681458780924,0.0,0.0,False,False
intermittent,1,75,True,False,0.0034516113207463325,0.9679882380938026,False,True,0.0018684809989252674,0.003451611320746333,0.6153027238559288,0.6153027238559288,0.0,0.0,False,False
intermittent,1,76,True,False,0.0033902772127564615,0.9664879476041295,False,True,0.0018492057521685805,0.003390277212756461,0.6077005875520474,0.6077005875520474,0.0,0.0,False,False
intermittent,1,77,True,False,0.0033363795906246677,0.9627449725911011,False,True,0.001832676707440756,0.0033363795906246677,0.6006162839453344,0.6006162839453344,0.0,0.0,False,False
intermittent,1,78,True,True,0.0032859881116281344,0.9611984245309546,False,True,0.0018180286822125317,0.003285988111628135,0.5933863448223438,0.5933863448223438,0.0,0.0,False,False
intermittent,1,79,True,True,0.003247312775895008,0.9634470511055295,False,True,0.0018042268143049225,0.003247312775895008,0.5891424141949617,0.5891424141949617,0.0,0.0,False,False
intermittent,1,80,True,True,0.0031367629105915856,0.9531821309234106,False,True,0.0017935624304939474,0.003136762910591585,0.5603340413443441,0.5603340413443441,0.0,0.0,False,False
intermittent,1,81,True,True,0.0032010910787301583,0.9517375820177227,False,True,0.001762726200369559,0.003201091078730158,0.5980720695905504,0.5980720695905504,0.0,0.0,False,False
intermittent,1,82,True,True,0.0031613526340471846,0.9492554432368842,False,True,0.0017807340623150739,0.0031613526340471846,0.5753583497214603,0.5753583497214603,0.0,0.0,False,False
intermittent,1,83,True,True,0.0031464910843713085,0.9579570156321149,False,True,0.0017696312635447594,0.003146491084371308,0.576896944057375,0.576896944057375,0.0,0.0,False,False
intermittent,1,84,True,True,0.003125643342608101,0.9582249891953374,False,True,0.0017654611834859138,0.0031256433426081007,0.5725916985427473,0.5725916985427473,0.0,0.0,False,False
intermittent,1,85,True,True,0.0032001929065083087,0.9049075159505199,False,True,0.0017595948707746381,0.0032001929065083087,0.5995716754779998,0.5995716754779998,0.0,0.0,False,False
intermittent,1,86,False,True,0.009657688641608077,0.9945257082905573,False,True,,,,,,,False,False
intermittent,1,87,True,True,0.0032948372671130093,0.9637876760045231,False,True,0.00309891511127349,0.0032948372671130093,0.06150124327880491,0.06150124327880491,0.0,0.0,False,False
intermittent,1,88,True,True,0.0029986985527811452,0.9613633247717458,False,True,0.0018066581086024394,0.002998698552781145,0.5078945005410729,0.5078945005410729,0.0,0.0,False,False
intermittent,1,89,True,True,0.002070690676059589,0.9475591593136388,False,True,0.0017234462191454433,0.002070690676059589,0.18390421396971046,0.18390421396971046,0.0,0.0,False,False
intermittent,1,90,True,True,0.0020798072547518805,0.9354800518480053,False,True,0.001431910112080411,0.0020798072547518805,0.3739149645423705,0.3739149645423705,0.0,0.0,False,False
intermittent,1,91,True,True,0.0021954411308000754,0.9474648817907318,False,True,0.0014350607294209689,0.002195441130800075,0.42593759184642366,0.42593759184642366,0.0,0.0,False,False
intermittent,1,92,True,True,0.0023693828784554605,0.9663728675551051,False,True,0.0014744410631632088,0.00236938287845546,0.4752472198419735,0.4752472198419735,0.0,0.0,False,False
intermittent,1,93,True,True,0.0024914611349987326,0.9723071565405362,False,True,0.0015317810070369915,0.0024914611349987326,0.4873998388841727,0.4873998388841727,0.0,0.0,False,False
intermittent,1,94,False,True,0.004469271502506987,0.9969653929589302,False,True,,,,,,,False,False
intermittent,1,95,True,True,0.002642765631345224,0.9880013676225111,False,True,0.0021047527876819987,0.002642765631345224,0.2281672297538897,0.2281672297538897,0.0,0.0,False,False
intermittent,1,96,True,True,0.002671033261155951,0.9864573511842413,False,True,0.0016178187880713172,0.0026710332611559508,0.5024420498330366,0.5024420498330366,0.0,0.0,False,False
intermittent,1,97,False,True,0.0044303312639091185,0.9984700584850413,False,True,,,,,,,False,False
intermittent,1,98,False,True,0.007554407189649897,0.9995031656546739,False,True,,,,,,,False,False
intermittent,1,99,False,True,0.009333395186125273,0.9997031416858212,False,True,,,,,,,False,False
intermittent,1,100,False,True,0.009906787195023373,0.9997030430429495,False,True,,,,,,,False,False
intermittent,1,101,False,True,0.010139566079573451,0.9994329697981731,False,True,,,,,,,False,False
intermittent,1,102,False,True,0.005537665018475091,0.9986663188143555,False,True,,,,,,,False,False
intermittent,1,103,False,True,0.009232573181264738,0.9997854315859774,False,True,,,,,,,False,False
intermittent,1,104,False,True,0.009727134354265405,0.9990580905558751,False,True,,,,,,,False,False
intermittent,1,105,False,True,0.005688854804726817,0.9991845862402081,False,True,,,,,,,False,False
intermittent,1,106,False,True,0.005075633884605641,0.9992416828604811,False,True,,,,,,,False,False
intermittent,1,107,False,True,0.0076321424196917126,0.9996943704478466,False,True,,,,,,,False,False
intermittent,1,108,False,True,0.00903302167354,0.9992669003441491,False,True,,,,,,,False,False
intermittent,1,109,False,True,0.009967418705538243,0.9993522692732973,False,True,,,,,,,False,False
intermittent,1,110,False,True,0.010217872815758528,0.9993437185550907,False,True,,,,,,,False,False
intermittent,1,111,False,True,0.010249056000542402,0.9994509893226573,False,True,,,,,,,False,False
intermittent,1,112,False,True,0.009978396891384952,0.9992462558493808,False,True,,,,,,,False,False
intermittent,1,113,False,True,0.010086988122504019,0.9995975844649715,False,True,,,,,,,False,False
intermittent,1,114,False,True,0.010105374798392583,0.999693790867702,False,True,,,,,,,False,False
intermittent,1,115,False,True,0.01008577379095199,0.9993813438124363,False,True,,,,,,,False,False
intermittent,1,116,False,True,0.009870410246485214,0.9989379056112708,False,True,,,,,,,False,False
intermittent,1,117,False,True,0.010059415086756876,0.9995149343040487,False,True,,,,,,,False,False
intermittent,1,118,False,True,0.0054895518201742285,0.9967209921991212,False,True,,,,,,,False,False
intermittent,1,119,False,True,0.004920070845566095,0.9956243429736604,False,True,,,,,,,False,False
intermittent,1,120,False,True,0.007976691960521214,0.9994008263651885,False,True,,,,,,,False,False
intermittent,1,121,False,True,0.009254016318126303,0.9992539664301655,False,True,,,,,,,False,False
intermittent,1,122,False,False,0.0052242241827939314,0.9052709617764142,False,True,,,,,,,False,False
intermittent,1,123,False,False,0.008335848300708616,0.9893579253133089,False,True,,,,,,,False,False
intermittent,1,124,False,True,0.009829700662835927,0.9989955313775503,False,True,,,,,,,False,False
intermittent,1,125,False,False,0.0054418490120431975,0.903121539595455,False,True,,,,,,,False,False
intermittent,1,126,False,False,0.008312832077171768,0.9888915571515553,False,True,,,,,,,False,False
intermittent,1,127,False,True,0.00489696804019459,0.9921505074964183,False,True,,,,,,,False,False
intermittent,1,128,False,True,0.008474493587788682,0.998110449975826,False,True,,,,,,,False,False
intermittent,1,129,False,True,0.005371004274463558,0.9953988879652371,False,True,,,,,,,False,False
intermittent,1,130,False,True,0.008381125494578121,0.9990665738795786,False,True,,,,,,,False,False
intermittent,1,131,False,True,0.009651092910749429,0.9996142357059163,False,True,,,,,,,False,False
intermittent,1,132,False,True,0.010065780635684496,0.9995970976851921,False,True,,,,,,,False,False
intermittent,1,133,False,True,0.010046159414734789,0.9995876332499221,False,True,,,,,,,False,False
intermittent,1,134,False,True,0.009995491138352219,0.9991431329696566,False,True,,,,,,,False,False
intermittent,1,135,False,True,0.0055385478400244315,0.996735233248645,False,True,,,,,,,False,False
intermittent,1,136,False,True,0.008483812035347057,0.9987113779755097,False,True,,,,,,,False,False
intermittent,1,137,False,True,0.005342688148465794,0.9958231533405835,False,True,,,,,,,False,False
intermittent,1,138,False,True,0.008322656974880051,0.999460963425677,False,True,,,,,,,False,False
intermittent,1,139,False,True,0.005349159683391968,0.995927423336381,False,True,,,,,,,False,False
intermittent,1,140,False,True,0.008049609918996519,0.9988936189723142,False,True,,,,,,,False,False
intermittent,1,141,False,True,0.009659839967516912,0.9996798375064697,False,True,,,,,,,False,False
intermittent,1,142,False,True,0.005526371120553711,0.9965687862518997,False,True,,,,,,,False,False
intermittent,1,143,False,True,0.005183176796885853,0.9959898057390222,False,True,,,,,,,False,False
intermittent,1,144,False,True,0.007109849144952283,0.9992273097180022,False,True,,,,,,,False,False
intermittent,1,145,True,True,0.0029937743476918877,0.6399670949628044,False,True,0.002656706435310302,0.0029937743476918877,0.11978576449780576,0.11978576449780576,0.0,0.0,False,False
intermittent,1,146,True,True,0.0028785827369803775,0.21242720363826223,False,False,0.0017220288252099436,0.002878582736980378,0.5149541431683033,0.5149541431683033,0.0,0.0,False,False
intermittent,1,147,False,True,0.004523876490701079,0.8790398966226176,False,True,,,,,,,False,False
intermittent,1,148,True,True,0.00379665333906099,0.682233360576263,False,True,0.003072577064806962,0.0037966533390608923,0.21232990598024415,0.2123299059802699,2.5770739192255916e-156,2.5757174171303632e-14,False,False
intermittent,1,149,True,False,0.0048057291357003215,0.8073588338525147,False,True,0.0037586868056704355,0.004805729135700497,0.24679067888814465,0.24679067888810824,2.106954337153234e-145,-3.6415315207705135e-14,False,False
intermittent,1,150,True,False,0.0030109639455091503,0.8541771931877247,False,True,0.0021827354025626073,0.0030109639455091503,0.3225117980949346,0.3225117980949346,0.0,0.0,False,False
intermittent,1,151,True,True,0.002844696265901561,0.8781581187629179,False,True,0.001726971692945981,0.0028446962659015615,0.500207178540399,0.500207178540399,0.0,0.0,False,False
intermittent,1,152,True,True,0.002732517962073723,0.871070093381088,False,True,0.0016785551247390847,0.002732517962073723,0.4883464286024859,0.4883464286024859,0.0,0.0,False,False
intermittent,1,153,True,True,0.0028133709069441152,0.9012856024752359,False,True,0.0016450895567400603,0.0028133709069441152,0.5377594425475118,0.5377594425475118,0.0,0.0,False,False
