dataset,cohort,split,sequence,scene,recording,geometry,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError
v2v,seen_transfer,train,0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,all,intermittent,marked_gaussian_evidence_fixedx_000,80,5.681667520018069,17.823752479516692,15.424915286051075,301.5,7.65,4.08125
v2v,seen_transfer,train,0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,all,intermittent,marked_gaussian_evidence_guarded_scalar,80,5.180441319767857,16.089512607248807,12.21818626604637,253.35,2.7,3.48125
v2v,seen_transfer,train,0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,all,intermittent,marked_gaussian_evidence_no_curvature,80,5.512771537227605,17.307768989574335,15.744493099911647,283.95,6.75,3.85
v2v,seen_transfer,train,0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,all,intermittent,marked_gaussian_evidence_projected_space,80,5.376608764407766,16.87287305981892,13.125566476910313,271.8,7.65,3.66875
v2v,seen_transfer,train,0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,all,intermittent,marked_lineage,80,5.681667031666639,17.823749371849335,15.424806302185226,301.5,7.65,4.08125
v2v,seen_transfer,train,0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,all,reliable,marked_asymmetric,80,5.583923936260527,17.30348215344522,11.219533712567552,292.5,1.8,4.0375
v2v,seen_transfer,train,0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,all,reliable,marked_er,80,5.76437998362866,17.808531909724287,9.742378149184173,312.3,1.8,4.3125
v2v,seen_transfer,train,0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,all,reliable,marked_gaussian_evidence,80,4.99726397337662,15.42772054245275,7.505532677735421,238.5,1.8,3.2875
v2v,seen_transfer,train,0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,all,reliable,marked_gaussian_evidence_fixed_025,80,5.239468559131746,16.166918196396495,8.242249027058724,259.2,1.8,3.575
v2v,seen_transfer,train,0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,all,reliable,marked_gaussian_evidence_fixedx_000,80,5.764384961939333,17.808562148521325,9.743386062934738,312.3,1.8,4.3125
v2v,seen_transfer,train,0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,all,reliable,marked_gaussian_evidence_guarded_scalar,80,5.410637687244713,16.779636621046564,10.904889294887811,276.3,1.8,3.8125
v2v,seen_transfer,train,0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,all,reliable,marked_gaussian_evidence_no_curvature,80,5.535686403266905,17.133309423517098,9.182885903737247,288.9,1.8,3.9875
v2v,seen_transfer,train,0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,all,reliable,marked_gaussian_evidence_projected_space,80,5.364223617053026,16.580472934198156,8.071327610943094,272.7,1.8,3.7625
v2v,seen_transfer,train,0014,testoutput_CAV_data_2022-03-17-12-14-33_1,testoutput_CAV_data_2022-03-17-12-14-33,all,reliable,marked_lineage,80,5.764384888650997,17.808561690258223,9.743371528705914,312.3,1.8,4.3125
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_asymmetric,145,3.9117585431881614,10.82898605100572,4.394912217896914,84.41379310344827,55.61379310344827,1.393103448275862
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_er,145,4.038796805357799,11.219744107508063,4.571754533956116,84.41379310344827,62.56551724137931,1.4551724137931035
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence,145,3.9446190021591363,10.858080601657052,4.369566681988874,81.93103448275862,58.3448275862069,1.4310344827586208
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_fixed_025,145,3.9580914390528936,10.972670852160144,4.384028852410746,83.66896551724138,60.57931034482758,1.4379310344827587
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_fixedx_000,145,3.9996463946584777,11.082045936621432,4.439276015275217,88.13793103448276,56.855172413793106,1.4344827586206896
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_guarded_scalar,145,3.919132269636413,10.851085339567234,4.408407671464216,83.91724137931034,56.855172413793106,1.403448275862069
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_no_curvature,145,3.9383156133373163,10.831008551575872,4.367128303052993,82.92413793103448,56.60689655172414,1.4206896551724137
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_projected_space,145,3.944634761897943,10.858145720000165,4.370890990680472,81.93103448275862,58.3448275862069,1.4310344827586208
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_lineage,145,4.058142499181037,11.292994512121961,4.605108964674785,86.89655172413794,61.324137931034485,1.4379310344827587
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_asymmetric,145,3.7436636586405445,10.291644586732598,4.070841946242649,71.00689655172414,51.144827586206894,1.2275862068965517
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_er,145,3.9411405042194025,10.780002802807271,3.1171766624831996,65.04827586206896,65.04827586206896,1.3517241379310345
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence,145,3.8003427089908395,10.39863382982608,3.3589247172707943,66.53793103448275,57.10344827586207,1.2758620689655173
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_fixed_025,145,3.7903883645718963,10.373422772372665,2.813609739850096,65.54482758620689,59.58620689655172,1.3103448275862069
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_fixedx_000,145,3.7678287712940755,10.336591596662725,3.531516942064933,70.01379310344828,54.62068965517241,1.2758620689655173
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_guarded_scalar,145,3.7552911536243645,10.32496408531104,3.890143857756955,70.01379310344828,53.13103448275862,1.2413793103448276
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_no_curvature,145,3.723893693300656,10.170881169870848,3.4890628925627496,68.52413793103449,51.641379310344824,1.2413793103448276
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_projected_space,145,3.8009240551886627,10.401382389606788,3.4100532245490207,66.53793103448275,57.10344827586207,1.2758620689655173
v2v,previous_train_probes,train,0015,testoutput_CAV_data_2022-03-17-14-44-47_1,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_lineage,145,4.01487643230928,11.156636466890403,3.5618353550554525,73.98620689655172,64.55172413793103,1.3310344827586207
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_asymmetric,293,3.8104170055730857,12.236570028836315,6.873128530430079,100.87372013651877,75.56313993174061,1.7030716723549488
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_er,293,3.938058381545364,12.77085732857439,7.258372298255586,103.20819112627986,83.91808873720136,1.7286689419795223
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence,293,3.8502103678724313,12.333828037162137,6.3658793091472345,98.66211604095564,80.35494880546075,1.7559726962457338
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_fixed_025,293,3.948816825557083,12.718260420285379,6.630976434964805,102.47098976109216,85.26962457337883,1.7815699658703072
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_fixedx_000,293,3.9081598968265694,12.631904055780218,7.175485368291134,106.89419795221843,75.68600682593856,1.6928327645051195
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_guarded_scalar,293,3.8504139425085357,12.35546002983209,6.854557271952251,99.89078498293516,79.24914675767918,1.7474402730375427
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_no_curvature,293,3.8592284802728845,12.332521920455287,6.320442810406192,98.78498293515358,79.12627986348123,1.7610921501706485
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_projected_space,293,3.849923780139018,12.332499857284262,6.356939700899215,98.66211604095564,80.35494880546075,1.7559726962457338
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_lineage,293,3.931003006432881,12.77063159672615,7.251483815770275,108.4914675767918,79.49488054607508,1.6689419795221843
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_asymmetric,293,3.2151062311946004,10.425171238482154,4.756141101326608,51.60409556313993,74.21160409556315,1.1262798634812288
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_er,293,3.313065614847967,10.779483995184483,5.366643917163528,49.8839590443686,82.5665529010239,1.1843003412969284
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence,293,3.250003774335152,10.423894883088371,4.431553929411212,47.18088737201365,79.12627986348123,1.2013651877133107
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_fixed_025,293,3.3055739998744613,10.77982809329781,4.357213135935759,51.84982935153584,83.0580204778157,1.1706484641638226
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_fixedx_000,293,3.330923130814176,10.97408770490639,4.626149876393604,62.66211604095563,75.93174061433447,1.098976109215017
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_guarded_scalar,293,3.2330354183858496,10.48483405052633,4.8949108438693285,51.11262798634812,76.17747440273038,1.1467576791808873
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_no_curvature,293,3.2315552790370723,10.357699724461673,4.7271638318237095,47.42662116040955,76.91467576791808,1.1877133105802047
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_projected_space,293,3.2591149639992367,10.453738269726502,4.524957448806337,47.42662116040955,79.12627986348123,1.204778156996587
v2v,seen_transfer,train,0016,testoutput_CAV_data_2022-03-17-14-44-47_2,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_lineage,293,3.4095822069834205,11.25411211464496,4.969052328037136,60.9419795221843,81.33788395904436,1.1228668941979523
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_asymmetric,111,4.101953825632859,9.412018491755392,8.40559498205738,50.270270270270274,55.45945945945946,0.963963963963964
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_er,111,3.93675514641226,9.171826819791368,8.295019745678445,52.21621621621622,54.16216216216216,0.954954954954955
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence,111,4.024727007827891,9.209483235883205,8.845499954215828,44.108108108108105,57.729729729729726,1.0
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_fixed_025,111,4.054117431982152,9.270068528925512,8.487944078620728,47.027027027027025,54.810810810810814,1.0
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_fixedx_000,111,4.159488161919642,9.582530594655625,8.232299892590996,58.37837837837838,51.891891891891895,1.009009009009009
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_guarded_scalar,111,4.05416504446938,9.320130111796466,8.409305699880628,48.32432432432432,57.08108108108108,0.9774774774774775
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_no_curvature,111,4.032044860230111,9.201402467036221,8.850459269712486,44.75675675675676,56.108108108108105,0.9864864864864865
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_projected_space,111,4.02473549454269,9.20951348889948,8.846240415286498,44.108108108108105,57.729729729729726,1.0
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_lineage,111,4.107336001178651,9.49549775489362,8.258109684568046,56.432432432432435,53.513513513513516,1.0135135135135136
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_asymmetric,111,3.9033894168689907,8.787125877544556,1.0083049732007214,47.351351351351354,48.0,0.9819819819819819
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_er,111,3.734165107567933,8.428293811675474,0.9978760637393005,41.513513513513516,51.24324324324324,0.963963963963964
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence,111,3.825204148720432,8.71700367044097,0.8884777020110175,46.054054054054056,50.5945945945946,0.963963963963964
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_fixed_025,111,3.9893757524936446,8.923221730180273,0.9517047835301101,45.4054054054054,52.54054054054054,1.054054054054054
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_fixedx_000,111,4.010300802413287,9.076406970391332,0.9574227492881189,50.5945945945946,50.5945945945946,1.027027027027027
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_guarded_scalar,111,3.8646963389102242,8.798011225350017,1.0082739736793693,46.7027027027027,50.5945945945946,0.972972972972973
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_no_curvature,111,3.8272512986667193,8.668426091719516,0.8902414863081441,46.7027027027027,48.0,0.954954954954955
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_projected_space,111,3.825220088133312,8.717048198468483,0.8890548442780797,46.054054054054056,50.5945945945946,0.963963963963964
v2v,seen_transfer,train,0017,testoutput_CAV_data_2022-03-17-14-44-47_3,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_lineage,111,3.9451878246116605,8.940563080707003,0.9791446752122118,49.2972972972973,51.24324324324324,1.054054054054054
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_asymmetric,183,2.5500455995532603,5.642458497185024,2.7600079043937535,30.491803278688526,18.098360655737704,0.6092896174863388
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_er,183,2.381767458378516,5.3213794244738475,3.6561490712549114,28.721311475409838,14.950819672131148,0.5683060109289617
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence,183,2.501017812843611,5.616890738658272,3.2029769065095777,26.557377049180328,21.24590163934426,0.5655737704918032
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_fixed_025,183,2.3944509719575695,5.393874035721605,3.6737877976263116,26.75409836065574,17.704918032786885,0.5628415300546448
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_fixedx_000,183,2.4094269822222425,5.3640433974078086,3.654671721791062,29.114754098360656,14.950819672131148,0.5737704918032787
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_guarded_scalar,183,2.481955948824463,5.475680217738756,2.472801707430775,27.540983606557376,19.081967213114755,0.5765027322404371
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_no_curvature,183,2.5002835711374294,5.573357428534629,2.9135741671846223,28.524590163934427,18.885245901639344,0.5819672131147541
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_projected_space,183,2.4900554660139393,5.597469480652869,3.2068931468769937,26.360655737704917,21.24590163934426,0.5628415300546448
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_lineage,183,2.4094171005276155,5.364017156699455,3.6546309138231883,29.114754098360656,14.950819672131148,0.5737704918032787
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_asymmetric,183,2.4544488486157583,5.456417874307488,3.5189326862809187,28.721311475409838,15.344262295081966,0.5355191256830601
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_er,183,2.3006747057384476,5.134178115273131,3.8137985111659694,28.721311475409838,11.01639344262295,0.5191256830601093
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence,183,2.451295447926348,5.449385336348056,3.0987679340646097,23.60655737704918,20.065573770491802,0.5191256830601093
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_fixed_025,183,2.33307511163441,5.148639588230247,3.2267012818133103,24.39344262295082,15.737704918032787,0.5245901639344263
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_fixedx_000,183,2.3101560425013896,5.157066102501759,3.8135865846757624,29.114754098360656,11.01639344262295,0.5136612021857924
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_guarded_scalar,183,2.505348069095405,5.558622283766962,3.175824731993776,26.360655737704917,18.885245901639344,0.5409836065573771
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_no_curvature,183,2.469583710621127,5.4726002798947535,1.9242291010494854,28.721311475409838,17.704918032786885,0.546448087431694
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_projected_space,183,2.451310180110753,5.449424876728206,3.0990202745338356,23.60655737704918,20.065573770491802,0.5191256830601093
v2v,seen_transfer,train,0018,testoutput_CAV_data_2022-03-17-14-44-47_5,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_lineage,183,2.3277367269120814,5.194328505046595,3.8135626726450904,29.114754098360656,11.40983606557377,0.5191256830601093
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_asymmetric,177,3.168633335714353,9.53633944031801,7.660105640049385,55.32203389830509,62.644067796610166,1.0225988700564972
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_er,177,3.2534885579293933,9.71072803063357,7.176359537028745,55.728813559322035,65.49152542372882,1.1073446327683616
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence,177,3.097457340242455,9.284704082455908,5.326842427079573,53.49152542372882,63.86440677966102,1.002824858757062
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_fixed_025,177,3.280674895836946,9.802661671622413,5.835700048112298,55.32203389830509,68.94915254237289,1.0988700564971752
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_fixedx_000,177,3.330590904429741,10.018933260770464,6.913325951664262,62.03389830508475,65.49152542372882,1.0988700564971752
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_guarded_scalar,177,3.146900673541282,9.471095791969733,6.956529194802337,54.30508474576271,63.05084745762712,1.0141242937853108
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_no_curvature,177,3.1152945810549064,9.340768352394912,5.709581097481884,53.49152542372882,64.27118644067797,1.0141242937853108
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_gaussian_evidence_projected_space,177,3.0955948014380907,9.259972584073116,5.362721458560279,53.49152542372882,63.25423728813559,1.0112994350282485
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,intermittent,marked_lineage,177,3.34221574798522,10.037967488986032,6.916231156483617,60.610169491525426,66.30508474576271,1.1073446327683616
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_asymmetric,177,2.6908552639718373,8.355558087842518,5.096133314948505,44.33898305084746,53.69491525423729,0.7853107344632768
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_er,177,2.855802578730547,8.659121872817332,3.4887511874462773,44.33898305084746,59.79661016949152,0.903954802259887
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence,177,2.569630948183905,7.991056226186419,2.6858730094188714,41.08474576271186,55.32203389830509,0.7401129943502824
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_fixed_025,177,2.646371175657724,8.17654965089047,2.6138789254883776,43.11864406779661,54.91525423728814,0.751412429378531
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_fixedx_000,177,2.7235147463944736,8.450963528886309,3.2653559313273,50.440677966101696,53.28813559322034,0.807909604519774
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_guarded_scalar,177,2.554508108684645,7.9648701653213,3.38687450329942,43.11864406779661,51.66101694915254,0.7288135593220338
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_no_curvature,177,2.5384337702273365,7.891221823606815,3.074744744911907,40.271186440677965,54.91525423728814,0.7457627118644068
