cohort,sequence,condition,frame,receiver,source,source_birth_time,source_birth_location,delta,raw_kappa,discarded_log_odds,smallest_precision_eigenvalue,curvature_tolerance
development,0004,reliable,8,2,2,8,200023,-2.076722217029523,0.32638397542815156,-0.6778088530540602,-0.008606383072849107,1e-10
development,0004,reliable,8,2,1,8,100005,-1.668170935696882,0.21691883377397336,-0.3618576939070055,-0.02832258970369064,1e-10
development,0004,reliable,8,2,1,8,100012,-1.4268878314167657,0.170415596912436,-0.24316394151797946,-0.029285198313689698,1e-10
development,0004,reliable,9,1,2,2,100004,-2.3025775519281773,0.409087824121049,-0.9419564405882698,-9.861083398133184e-05,3.6862935155953587e-10
development,0004,reliable,9,1,2,2,200022,-2.2887513407923703,0.4034706113603161,-0.9234439027212408,-0.025019794870909717,1.970855057416183e-10
development,0004,reliable,9,1,1,2,200023,-2.0973344450959432,0.33318128960246235,-0.6987925951447311,-0.46227095451332945,2.996256298426025e-10
development,0004,reliable,9,1,1,3,200013,-2.012992437009384,0.30623253968966363,-0.6164437863614689,-0.42735607716892327,2.9863711038990116e-10
development,0004,reliable,9,1,1,7,200024,-0.9260842176180615,0.10327925442908781,-0.09564528753413849,-0.03786092858859638,1.8362555644974212e-10
development,0004,reliable,9,1,1,9,100001,-1.4695421347672817,0.1778418095449594,-0.261346032449576,-0.015345297146990499,1e-10
development,0004,reliable,9,1,1,9,100003,-2.0779512072747575,0.3267853447391178,-0.6790440016203476,-0.0028309588780313167,1e-10
development,0004,reliable,9,1,2,9,200009,-1.8048408429779121,0.24868652135612207,-0.4488395908416279,-0.01596307343639864,1e-10
development,0004,reliable,9,1,1,9,100004,-0.999218473999718,0.11111556479145562,-0.11102872508853508,-0.018701153624520492,1e-10
development,0004,reliable,9,1,2,9,200023,-2.1730145379532932,0.3593751568196664,-0.7809274403483797,-0.025418269433595583,1e-10
development,0004,reliable,9,1,2,9,200002,-2.0848143247794613,0.3290358247797844,-0.6859786008665193,-0.0030472024129186573,1e-10
development,0004,reliable,9,1,1,9,100007,-1.4244539697847884,0.1700013332643167,-0.24215907403706274,-0.015709925092715116,1e-10
development,0004,reliable,9,1,1,9,100008,-1.808147274036511,0.2495101470746607,-0.4511510922774967,-0.016021564603642305,1e-10
development,0004,reliable,9,1,2,9,200012,-1.8085141039796888,0.2496016916573551,-0.45140817973951614,-0.01641678662647452,1e-10
development,0004,reliable,9,1,1,9,100009,-1.2202895487509162,0.13860689856548575,-0.1691405497042406,-0.013650848259077558,1e-10
development,0004,reliable,9,1,1,9,100010,-1.9817527962696888,0.29681382970111597,-0.5882116369817018,-0.024001329571173517,1e-10
development,0004,reliable,9,1,1,9,100012,-1.8823761630812152,0.268735728035404,-0.5058617286221208,-0.016577792917258805,1e-10
development,0004,reliable,9,1,2,9,200015,-1.8432193079353614,0.25841623991486895,-0.476317802895143,-0.01624532688726421,1e-10
development,0004,reliable,9,1,1,9,100013,-1.7772412435394271,0.24191672454978208,-0.42994438037183974,-0.027293459096542086,1e-10
development,0004,reliable,9,1,1,9,100015,-2.0437942263246573,0.3158118220266193,-0.6454543784630747,-0.019523043118830734,1e-10
development,0004,reliable,9,1,1,9,100017,-1.8461216021558375,0.2591673292884035,-0.47845440517235704,-0.01648946844321297,1e-10
development,0004,reliable,9,1,2,9,200006,-2.028906336757483,0.31114487717779393,-0.6312838129556548,-0.018309450956651933,1e-10
development,0004,reliable,9,1,1,9,100022,-2.008161021891677,0.30475657154634694,-0.612000268144716,-0.017977044622037218,1e-10
development,0004,reliable,9,1,2,9,200001,-1.5000474431648823,0.18335052412754207,-0.27503448492046056,-0.020698609236790132,1e-10
development,0004,reliable,9,1,2,9,200010,-2.119292245885234,0.3405781299664422,-0.7217845899559745,-0.00039011947686778487,1e-10
development,0004,reliable,9,1,1,9,100025,-1.8224624224672585,0.2531076095360676,-0.4612791072199987,-0.028866344103326495,1e-10
development,0004,reliable,9,2,2,2,100004,-2.3025775519281773,0.409087824121049,-0.9419564405882698,-9.861083398133184e-05,3.6862935155953587e-10
development,0004,reliable,9,2,2,2,200022,-2.2887513407923703,0.4034706113603161,-0.9234439027212408,-0.025019794870909717,1.970855057416183e-10
development,0004,reliable,9,2,1,2,200023,-2.0973344450959432,0.33318128960246235,-0.6987925951447311,-0.46227095451332945,2.996256298426025e-10
development,0004,reliable,9,2,1,3,200013,-2.012992437009384,0.30623253968966363,-0.6164437863614689,-0.42735607716892327,2.9863711038990116e-10
development,0004,reliable,9,2,1,7,200024,-0.9260842176180615,0.10327925442908781,-0.09564528753413849,-0.03786092858859638,1.8362555644974212e-10
development,0004,reliable,9,2,1,9,100025,-1.8224624224672585,0.2531076095360676,-0.4612791072199987,-0.028866344103326495,1e-10
development,0004,reliable,9,2,2,9,200001,-1.5000474431648823,0.18335052412754207,-0.27503448492046056,-0.020698609236790132,1e-10
development,0004,reliable,9,2,1,9,100022,-2.008161021891677,0.30475657154634694,-0.612000268144716,-0.017977044622037218,1e-10
development,0004,reliable,9,2,2,9,200002,-2.0848143247794613,0.3290358247797844,-0.6859786008665193,-0.0030472024129186573,1e-10
development,0004,reliable,9,2,1,9,100001,-1.4695421347672817,0.1778418095449594,-0.261346032449576,-0.015345297146990499,1e-10
development,0004,reliable,9,2,1,9,100004,-0.999218473999718,0.11111556479145562,-0.11102872508853508,-0.018701153624520492,1e-10
development,0004,reliable,9,2,2,9,200006,-2.028906336757483,0.31114487717779393,-0.6312838129556548,-0.018309450956651933,1e-10
development,0004,reliable,9,2,1,9,100017,-1.8461216021558375,0.2591673292884035,-0.47845440517235704,-0.01648946844321297,1e-10
development,0004,reliable,9,2,1,9,100010,-1.9817527962696888,0.29681382970111597,-0.5882116369817018,-0.024001329571173517,1e-10
development,0004,reliable,9,2,1,9,100007,-1.4244539697847884,0.1700013332643167,-0.24215907403706274,-0.015709925092715116,1e-10
development,0004,reliable,9,2,2,9,200009,-1.8048408429779121,0.24868652135612207,-0.4488395908416279,-0.01596307343639864,1e-10
development,0004,reliable,9,2,1,9,100003,-2.0779512072747575,0.3267853447391178,-0.6790440016203476,-0.0028309588780313167,1e-10
development,0004,reliable,9,2,2,9,200010,-2.119292245885234,0.3405781299664422,-0.7217845899559745,-0.00039011947686778487,1e-10
development,0004,reliable,9,2,2,9,200012,-1.8085141039796888,0.2496016916573551,-0.45140817973951614,-0.01641678662647452,1e-10
development,0004,reliable,9,2,1,9,100008,-1.808147274036511,0.2495101470746607,-0.4511510922774967,-0.016021564603642305,1e-10
development,0004,reliable,9,2,1,9,100015,-2.0437942263246573,0.3158118220266193,-0.6454543784630747,-0.019523043118830734,1e-10
development,0004,reliable,9,2,2,9,200015,-1.8432193079353614,0.25841623991486895,-0.476317802895143,-0.01624532688726421,1e-10
development,0004,reliable,9,2,1,9,100012,-1.8823761630812152,0.268735728035404,-0.5058617286221208,-0.016577792917258805,1e-10
development,0004,reliable,9,2,1,9,100009,-1.2202895487509162,0.13860689856548575,-0.1691405497042406,-0.013650848259077558,1e-10
development,0004,reliable,9,2,2,9,200023,-2.1730145379532932,0.3593751568196664,-0.7809274403483797,-0.025418269433595583,1e-10
development,0004,reliable,9,2,1,9,100013,-1.7772412435394271,0.24191672454978208,-0.42994438037183974,-0.027293459096542086,1e-10
development,0004,reliable,10,1,1,2,100022,-2.299456678285823,0.4078131028699519,-0.9377485628867742,-0.010819578084367345,1.8945371514089707e-10
development,0004,reliable,10,1,2,2,200022,-2.2998373873608906,0.40796839057698964,-0.9382609575104113,-0.009799356891370934,1.894027489690835e-10
development,0004,reliable,10,1,1,10,100001,-1.2313511105665287,0.14014861853728844,-0.17257215708025492,-0.012461627373131189,1e-10
development,0004,reliable,10,1,1,10,100003,-2.0856812548643604,0.3293211995173953,-0.6868590526628774,-0.002214319742421018,1e-10
development,0004,reliable,10,1,1,10,100004,-1.6390895826718623,0.210701384688649,-0.3453584446977012,-0.027151803028840026,1e-10
development,0004,reliable,10,1,1,10,100007,-1.104400893398844,0.1234397525413062,-0.13632697298755078,-0.0061945879815941286,1e-10
development,0004,reliable,10,1,1,10,100008,-1.835165734595081,0.25634342376639824,-0.47043266758488034,-0.01592115161472503,1e-10
development,0004,reliable,10,1,2,10,200013,-1.841596805806334,0.25799729897362206,-0.47512700169648414,-0.016281949894458636,1e-10
development,0004,reliable,10,1,1,10,100009,-1.8919171402688406,0.271312000019009,-0.5132998231965832,-0.02902317835788062,1e-10
development,0004,reliable,10,1,2,10,200001,-2.0931713858793537,0.3317971193544361,-0.6945082361499024,-0.00254499639614004,1e-10
development,0004,reliable,10,1,2,10,200004,-1.899239351702038,0.2733058947985763,-0.5190733104535935,-0.03629277604607817,1e-10
development,0004,reliable,10,1,1,10,100011,-1.9081031519019345,0.2757391918415591,-0.526138821055771,-0.016411290647557013,1e-10
development,0004,reliable,10,1,2,10,200007,-1.8299780728511925,0.25501704417257415,-0.4666755990391347,-0.015959962510464484,1e-10
development,0004,reliable,10,1,1,10,100012,-1.9825346999485378,0.2970460002821797,-0.5889040030403444,-0.02674595318616741,1e-10
development,0004,reliable,10,1,2,10,200016,-1.8705453943614592,0.2655751109204432,-0.49677030058926874,-0.01628817628581838,1e-10
development,0004,reliable,10,1,1,10,100013,-1.8782485873730572,0.2676287870354098,-0.5026733911896233,-0.01627220932524759,1e-10
development,0004,reliable,10,1,2,10,200006,-2.0483708974357646,0.31726050140490525,-0.6498671779836864,-0.017039114239946786,1e-10
development,0004,reliable,10,1,1,10,100019,-2.020795976166131,0.30863158565457405,-0.6236814664085358,-0.01758439160405154,1e-10
development,0004,reliable,10,1,2,10,200024,-2.2942247042336956,0.40568500722268075,-0.9307325657074994,-0.0027895626274161145,1e-10
development,0004,reliable,10,1,2,10,200017,-1.9902501858371748,0.2993467186725459,-0.595774862467783,-0.020569584989109584,1e-10
development,0004,reliable,10,1,1,10,100024,-2.228489387359492,0.37987478958293813,-0.8465469371109978,-0.0018725565523972842,1e-10
development,0004,reliable,10,1,2,10,200019,-2.0658003778795924,0.3228386580826276,-0.6669202218612327,-0.0017543646951424562,1e-10
development,0004,reliable,10,1,1,10,100026,-2.3025825487647267,0.40908986827114774,-0.9419631915576057,-2.954945290732033e-06,1e-10
development,0004,reliable,10,1,1,10,100027,-2.1446462188574196,0.34932353558268203,-0.7491753997453043,-0.023368376449514137,1e-10
development,0004,reliable,10,2,2,2,200022,-2.2998373873608906,0.40796839057698964,-0.9382609575104113,-0.009799356891370934,1.894027489690835e-10
development,0004,reliable,10,2,1,2,100022,-2.299456678285823,0.4078131028699519,-0.9377485628867742,-0.010819578084367345,1.8945371514089707e-10
development,0004,reliable,10,2,1,10,100026,-2.3025825487647267,0.40908986827114774,-0.9419631915576057,-2.954945290732033e-06,1e-10
development,0004,reliable,10,2,2,10,200001,-2.0931713858793537,0.3317971193544361,-0.6945082361499024,-0.00254499639614004,1e-10
development,0004,reliable,10,2,1,10,100009,-1.8919171402688406,0.271312000019009,-0.5132998231965832,-0.02902317835788062,1e-10
development,0004,reliable,10,2,1,10,100004,-1.6390895826718623,0.210701384688649,-0.3453584446977012,-0.027151803028840026,1e-10
development,0004,reliable,10,2,2,10,200004,-1.899239351702038,0.2733058947985763,-0.5190733104535935,-0.03629277604607817,1e-10
development,0004,reliable,10,2,1,10,100001,-1.2313511105665287,0.14014861853728844,-0.17257215708025492,-0.012461627373131189,1e-10
development,0004,reliable,10,2,2,10,200006,-2.0483708974357646,0.31726050140490525,-0.6498671779836864,-0.017039114239946786,1e-10
development,0004,reliable,10,2,1,10,100013,-1.8782485873730572,0.2676287870354098,-0.5026733911896233,-0.01627220932524759,1e-10
development,0004,reliable,10,2,2,10,200007,-1.8299780728511925,0.25501704417257415,-0.4666755990391347,-0.015959962510464484,1e-10
development,0004,reliable,10,2,1,10,100011,-1.9081031519019345,0.2757391918415591,-0.526138821055771,-0.016411290647557013,1e-10
development,0004,reliable,10,2,1,10,100007,-1.104400893398844,0.1234397525413062,-0.13632697298755078,-0.0061945879815941286,1e-10
development,0004,reliable,10,2,2,10,200013,-1.841596805806334,0.25799729897362206,-0.47512700169648414,-0.016281949894458636,1e-10
development,0004,reliable,10,2,1,10,100008,-1.835165734595081,0.25634342376639824,-0.47043266758488034,-0.01592115161472503,1e-10
development,0004,reliable,10,2,1,10,100027,-2.1446462188574196,0.34932353558268203,-0.7491753997453043,-0.023368376449514137,1e-10
development,0004,reliable,10,2,1,10,100024,-2.228489387359492,0.37987478958293813,-0.8465469371109978,-0.0018725565523972842,1e-10
development,0004,reliable,10,2,2,10,200016,-1.8705453943614592,0.2655751109204432,-0.49677030058926874,-0.01628817628581838,1e-10
development,0004,reliable,10,2,1,10,100012,-1.9825346999485378,0.2970460002821797,-0.5889040030403444,-0.02674595318616741,1e-10
development,0004,reliable,10,2,2,10,200017,-1.9902501858371748,0.2993467186725459,-0.595774862467783,-0.020569584989109584,1e-10
development,0004,reliable,10,2,2,10,200019,-2.0658003778795924,0.3228386580826276,-0.6669202218612327,-0.0017543646951424562,1e-10
development,0004,reliable,10,2,1,10,100003,-2.0856812548643604,0.3293211995173953,-0.6868590526628774,-0.002214319742421018,1e-10
development,0004,reliable,10,2,2,10,200024,-2.2942247042336956,0.40568500722268075,-0.9307325657074994,-0.0027895626274161145,1e-10
development,0004,reliable,10,2,1,10,100019,-2.020795976166131,0.30863158565457405,-0.6236814664085358,-0.01758439160405154,1e-10
development,0004,reliable,11,1,2,7,200026,-2.0048780849431034,0.12150308617009686,-0.24359887471538066,-0.030882854948402504,1.107714199398987e-10
development,0004,reliable,11,1,1,11,100001,-1.3439970540009256,0.1568593217674374,-0.21081846634801912,-0.015724516968094022,1e-10
development,0004,reliable,11,1,2,11,200007,-2.0713678150989563,0.32464105475299776,-0.6724510322751376,-0.004247119005036695,1e-10
development,0004,reliable,11,1,1,11,100003,-2.0896022611780976,0.3306150048718209,-0.6908538617595646,-0.002480966763718184,1e-10
development,0004,reliable,11,1,2,11,200002,-2.0953031317197577,0.33250518091898607,-0.6966991468925962,-0.0026641778239476148,1e-10
development,0004,reliable,11,1,2,11,200004,-1.3779987419099247,0.16228451364366334,-0.2236278556324321,-0.043743609918500126,1e-10
development,0004,reliable,11,1,1,11,100006,-1.668183220394875,0.2169214985727034,-0.36186480406189464,-0.026401387375230997,1e-10
development,0004,reliable,11,1,1,11,100007,-1.2251082905035544,0.13927642124771736,-0.17062869834224392,-0.010404061168111321,1e-10
development,0004,reliable,11,1,2,11,200024,-2.008699037005574,0.30492057930326827,-0.6124936740096568,-0.019773575756160563,1e-10
development,0004,reliable,11,1,1,11,100009,-1.8263271582916236,0.25408769625028305,-0.46404726024964466,-0.016458122846944763,1e-10
development,0004,reliable,11,1,2,11,200008,-1.836777298028003,0.2567568705127575,-0.47160519087054853,-0.01588604853790241,1e-10
development,0004,reliable,11,1,1,11,100010,-1.948042191506022,0.286974827103485,-0.5590390710977347,-0.027362753422023024,1e-10
development,0004,reliable,11,1,1,11,100012,-1.8682030243855252,0.26495376375084045,-0.4949874227616481,-0.01706676114737913,1e-10
development,0004,reliable,11,1,2,11,200012,-1.8405067992595738,0.2577162334381594,-0.47432847992249993,-0.016406429767924103,1e-10
development,0004,reliable,11,1,1,11,100013,-1.8989365744704136,0.27322315652262763,-0.5188334449130722,-0.017021868326960315,1e-10
development,0004,reliable,11,1,2,11,200017,-1.874706465212456,0.2666824901170823,-0.4999513883814511,-0.016201170220179452,1e-10
development,0004,reliable,11,1,1,11,100014,-2.02767190269423,0.31076102631083513,-0.6301214015029026,-0.024142855327295223,1e-10
development,0004,reliable,11,1,2,11,200006,-2.049891380600457,0.317743257574422,-0.6513391649457185,-0.017451840449493213,1e-10
development,0004,reliable,11,1,1,11,100018,-2.0119527985502823,0.3059143340020703,-0.6154852004121111,-0.01838992546521797,1e-10
development,0004,reliable,11,1,2,11,200001,-1.8544346266684875,0.26133077357337386,-0.4846208355285266,-0.030025165939702857,1e-10
development,0004,reliable,11,1,2,11,200021,-2.070911338867664,0.32449289764547334,-0.6719960211160351,-0.0008636404027506589,1e-10
development,0004,reliable,11,1,2,11,200020,-1.7486619509804433,0.23510077710092153,-0.41111178356231576,-0.043478334558439705,1e-10
development,0004,reliable,11,1,1,11,100025,-1.9935335621109422,0.30033120191628787,-0.598720330769238,-0.03232422315194472,1e-10
development,0004,reliable,11,2,2,7,200026,-2.0048780849431034,0.12150308617009686,-0.24359887471538066,-0.030882854948402504,1.107714199398987e-10
development,0004,reliable,11,2,2,11,200001,-1.8544346266684875,0.26133077357337386,-0.4846208355285266,-0.030025165939702857,1e-10
development,0004,reliable,11,2,1,11,100018,-2.0119527985502823,0.3059143340020703,-0.6154852004121111,-0.01838992546521797,1e-10
development,0004,reliable,11,2,2,11,200002,-2.0953031317197577,0.33250518091898607,-0.6966991468925962,-0.0026641778239476148,1e-10
development,0004,reliable,11,2,1,11,100003,-2.0896022611780976,0.3306150048718209,-0.6908538617595646,-0.002480966763718184,1e-10
development,0004,reliable,11,2,1,11,100010,-1.948042191506022,0.286974827103485,-0.5590390710977347,-0.027362753422023024,1e-10
development,0004,reliable,11,2,2,11,200004,-1.3779987419099247,0.16228451364366334,-0.2236278556324321,-0.043743609918500126,1e-10
development,0004,reliable,11,2,2,11,200006,-2.049891380600457,0.317743257574422,-0.6513391649457185,-0.017451840449493213,1e-10
development,0004,reliable,11,2,2,11,200007,-2.0713678150989563,0.32464105475299776,-0.6724510322751376,-0.004247119005036695,1e-10
development,0004,reliable,11,2,2,11,200008,-1.836777298028003,0.2567568705127575,-0.47160519087054853,-0.01588604853790241,1e-10
development,0004,reliable,11,2,1,11,100009,-1.8263271582916236,0.25408769625028305,-0.46404726024964466,-0.016458122846944763,1e-10
development,0004,reliable,11,2,1,11,100007,-1.2251082905035544,0.13927642124771736,-0.17062869834224392,-0.010404061168111321,1e-10
development,0004,reliable,11,2,1,11,100001,-1.3439970540009256,0.1568593217674374,-0.21081846634801912,-0.015724516968094022,1e-10
development,0004,reliable,11,2,2,11,200012,-1.8405067992595738,0.2577162334381594,-0.47432847992249993,-0.016406429767924103,1e-10
development,0004,reliable,11,2,1,11,100012,-1.8682030243855252,0.26495376375084045,-0.4949874227616481,-0.01706676114737913,1e-10
development,0004,reliable,11,2,1,11,100014,-2.02767190269423,0.31076102631083513,-0.6301214015029026,-0.024142855327295223,1e-10
development,0004,reliable,11,2,1,11,100006,-1.668183220394875,0.2169214985727034,-0.36186480406189464,-0.026401387375230997,1e-10
development,0004,reliable,11,2,1,11,100025,-1.9935335621109422,0.30033120191628787,-0.598720330769238,-0.03232422315194472,1e-10
development,0004,reliable,11,2,2,11,200017,-1.874706465212456,0.2666824901170823,-0.4999513883814511,-0.016201170220179452,1e-10
development,0004,reliable,11,2,1,11,100013,-1.8989365744704136,0.27322315652262763,-0.5188334449130722,-0.017021868326960315,1e-10
development,0004,reliable,11,2,2,11,200020,-1.7486619509804433,0.23510077710092153,-0.41111178356231576,-0.043478334558439705,1e-10
development,0004,reliable,11,2,2,11,200021,-2.070911338867664,0.32449289764547334,-0.6719960211160351,-0.0008636404027506589,1e-10
development,0004,reliable,11,2,2,11,200024,-2.008699037005574,0.30492057930326827,-0.6124936740096568,-0.019773575756160563,1e-10
development,0004,reliable,12,1,2,2,100004,-2.302579346424252,0.4090885582282017,-0.9419588650347324,-8.252702474793613e-05,3.7627802555865246e-10
development,0004,reliable,12,1,2,12,200010,-2.0748412515407444,0.3257706354507808,-0.6759223529739216,-0.0006209176410348592,1e-10
development,0004,reliable,12,1,1,12,100001,-1.4005975056473068,0.16599369664430044,-0.23249035747318292,-0.01715077071523214,1e-10
development,0004,reliable,12,1,1,12,100003,-2.0930173198208837,0.33174600461766945,-0.694350133446161,-0.002596920218169543,1e-10
development,0004,reliable,12,1,2,12,200002,-2.0973271735043792,0.3331788668530161,-0.6987850910882282,-0.002287587958874691,1e-10
development,0004,reliable,12,1,1,12,100004,-0.8576891945911601,0.09645161701761722,-0.08272550971685515,-0.016527780006672578,1e-10
development,0004,reliable,12,1,2,12,200004,-1.7675665681607573,0.23958754397154106,-0.42348693287184136,-0.039744332485606645,1e-10
development,0004,reliable,12,1,1,12,100005,-0.43983208526019035,0.06350917573518064,-0.027933373196760383,-0.0038985519896066823,1e-10
development,0004,reliable,12,1,2,12,200016,-2.3025805802354147,0.4090890629665434,-0.9419605319734656,-4.620581980325134e-06,1e-10
development,0004,reliable,12,1,1,12,100007,-0.9406331540725542,0.1047928415819793,-0.0985716211014827,-0.0015892053840074125,1e-10
development,0004,reliable,12,1,2,12,200024,-2.2128295952553088,0.3739723653407375,-0.8275371178336147,-0.019418061726366592,1e-10
development,0004,reliable,12,1,1,12,100008,-1.1921184653666883,0.13475667912252273,-0.16064592551345305,-0.007045383351106084,1e-10
development,0004,reliable,12,1,1,12,100009,-1.8317875230990703,0.25547890255523276,-0.46798306611571855,-0.01627512700955412,1e-10
development,0004,reliable,12,1,2,12,200008,-1.8444831651290843,0.25874304761428946,-0.47724719541875,-0.015762483935627604,1e-10
development,0004,reliable,12,1,1,12,100010,-1.9542165531503717,0.28875219487804665,-0.5642843189891807,-0.026855148115470955,1e-10
development,0004,reliable,12,1,1,12,100011,-2.12753244592295,0.3433961564914499,-0.7305864647407945,-0.011430035301649964,1e-10
development,0004,reliable,12,1,1,12,100012,-2.0181977786858396,0.30783074067361094,-0.6212633170386983,-0.02451792190853152,1e-10
development,0004,reliable,12,1,1,12,100013,-1.9070302992879988,0.2754435229617525,-0.5252791440306916,-0.01696504154916068,1e-10
development,0004,reliable,12,1,2,12,200017,-1.8862663010131684,0.26978318313617233,-0.508882926929826,-0.01581214501589536,1e-10
development,0004,reliable,12,1,1,12,100015,-1.8768212979463483,0.2672470757684194,-0.501575003616051,-0.01673946420496079,1e-10
development,0004,reliable,12,1,2,12,200011,-1.857145434235987,0.2620401520718937,-0.48664667200682105,-0.016210195916975294,1e-10
development,0004,reliable,12,1,1,12,100017,-2.040411528559613,0.3147453309075939,-0.6422100017441649,-0.017568121656719372,1e-10
development,0004,reliable,12,1,2,12,200001,-1.8093282576106857,0.24980498852713354,-0.4519792246342559,-0.03198168776916938,1e-10
development,0004,reliable,12,1,2,12,200006,-2.058236641530016,0.32040600316733725,-0.659471375885196,-0.016599527657867503,1e-10
development,0004,reliable,12,1,1,12,100021,-2.0642756399456172,0.32234678881525314,-0.6654126237660214,-0.021247227059412364,1e-10
development,0004,reliable,12,1,2,12,200020,-1.9327762176434027,0.2826271471134643,-0.5462550284013071,-0.03321812547403413,1e-10
development,0004,reliable,12,1,1,12,100023,-2.2683617859860816,0.3953273263136857,-0.8967453999660147,-0.004380676294203302,1e-10
development,0004,reliable,12,1,1,12,100024,-2.2821452631618624,0.40081403760738704,-0.9147158573344789,-0.0034226988116824466,1e-10
development,0004,reliable,12,2,2,2,100004,-2.302579346424252,0.4090885582282017,-0.9419588650347324,-8.252702474793613e-05,3.7627802555865246e-10
development,0004,reliable,12,2,1,12,100021,-2.0642756399456172,0.32234678881525314,-0.6654126237660214,-0.021247227059412364,1e-10
development,0004,reliable,12,2,2,12,200001,-1.8093282576106857,0.24980498852713354,-0.4519792246342559,-0.03198168776916938,1e-10
development,0004,reliable,12,2,1,12,100017,-2.040411528559613,0.3147453309075939,-0.6422100017441649,-0.017568121656719372,1e-10
development,0004,reliable,12,2,2,12,200002,-2.0973271735043792,0.3331788668530161,-0.6987850910882282,-0.002287587958874691,1e-10
development,0004,reliable,12,2,1,12,100003,-2.0930173198208837,0.33174600461766945,-0.694350133446161,-0.002596920218169543,1e-10
development,0004,reliable,12,2,1,12,100001,-1.4005975056473068,0.16599369664430044,-0.23249035747318292,-0.01715077071523214,1e-10
development,0004,reliable,12,2,2,12,200004,-1.7675665681607573,0.23958754397154106,-0.42348693287184136,-0.039744332485606645,1e-10
development,0004,reliable,12,2,1,12,100004,-0.8576891945911601,0.09645161701761722,-0.08272550971685515,-0.016527780006672578,1e-10
development,0004,reliable,12,2,1,12,100010,-1.9542165531503717,0.28875219487804665,-0.5642843189891807,-0.026855148115470955,1e-10
development,0004,reliable,12,2,2,12,200006,-2.058236641530016,0.32040600316733725,-0.659471375885196,-0.016599527657867503,1e-10
development,0004,reliable,12,2,2,12,200008,-1.8444831651290843,0.25874304761428946,-0.47724719541875,-0.015762483935627604,1e-10
development,0004,reliable,12,2,1,12,100009,-1.8317875230990703,0.25547890255523276,-0.46798306611571855,-0.01627512700955412,1e-10
development,0004,reliable,12,2,1,12,100008,-1.1921184653666883,0.13475667912252273,-0.16064592551345305,-0.007045383351106084,1e-10
development,0004,reliable,12,2,2,12,200010,-2.0748412515407444,0.3257706354507808,-0.6759223529739216,-0.0006209176410348592,1e-10
development,0004,reliable,12,2,2,12,200011,-1.857145434235987,0.2620401520718937,-0.48664667200682105,-0.016210195916975294,1e-10
development,0004,reliable,12,2,1,12,100015,-1.8768212979463483,0.2672470757684194,-0.501575003616051,-0.01673946420496079,1e-10
development,0004,reliable,12,2,1,12,100012,-2.0181977786858396,0.30783074067361094,-0.6212633170386983,-0.02451792190853152,1e-10
development,0004,reliable,12,2,1,12,100005,-0.43983208526019035,0.06350917573518064,-0.027933373196760383,-0.0038985519896066823,1e-10
development,0004,reliable,12,2,2,12,200016,-2.3025805802354147,0.4090890629665434,-0.9419605319734656,-4.620581980325134e-06,1e-10
development,0004,reliable,12,2,2,12,200017,-1.8862663010131684,0.26978318313617233,-0.508882926929826,-0.01581214501589536,1e-10
development,0004,reliable,12,2,1,12,100013,-1.9070302992879988,0.2754435229617525,-0.5252791440306916,-0.01696504154916068,1e-10
development,0004,reliable,12,2,1,12,100011,-2.12753244592295,0.3433961564914499,-0.7305864647407945,-0.011430035301649964,1e-10
development,0004,reliable,12,2,2,12,200020,-1.9327762176434027,0.2826271471134643,-0.5462550284013071,-0.03321812547403413,1e-10
development,0004,reliable,12,2,1,12,100024,-2.2821452631618624,0.40081403760738704,-0.9147158573344789,-0.0034226988116824466,1e-10
development,0004,reliable,12,2,2,12,200024,-2.2128295952553088,0.3739723653407375,-0.8275371178336147,-0.019418061726366592,1e-10
development,0004,reliable,12,2,1,12,100007,-0.9406331540725542,0.1047928415819793,-0.0985716211014827,-0.0015892053840074125,1e-10
development,0004,reliable,12,2,1,12,100023,-2.2683617859860816,0.3953273263136857,-0.8967453999660147,-0.004380676294203302,1e-10
development,0004,reliable,13,1,1,3,100023,-2.043821666274018,0.31582048800591955,-0.645480756039732,-0.07649353436083861,2.3126029602080057e-10
development,0004,reliable,13,1,2,13,200005,-2.0756866255336432,0.32604614991361325,-0.6767696326824243,-0.0011414232466830888,1e-10
development,0004,reliable,13,1,2,13,200021,-2.0752563710499943,0.32590589727006464,-0.6763382896724666,-0.0019953866058148684,1e-10
development,0004,reliable,13,1,1,11,100025,-2.3021033165658076,0.40889386620302304,-0.9413159255093949,-0.002122544804058119,1.4965324119628704e-10
development,0004,reliable,13,1,1,13,100001,-1.6380123467923637,0.2104745318061721,-0.344759881783852,-0.01776130949031957,1e-10
development,0004,reliable,13,1,1,13,100003,-1.3778740694931042,0.16226428250229377,-0.22357974726481422,-0.002190113220707556,1e-10
development,0004,reliable,13,1,2,13,200004,-1.7289237636892196,0.2305058112591208,-0.39852697475435606,-0.03904350107361654,1e-10
development,0004,reliable,13,1,1,13,100004,-2.0938988374467145,0.33203857350140725,-0.6952551830420621,-0.0022811559102598826,1e-10
development,0004,reliable,13,1,1,13,100005,-1.8942244876304815,0.271938733814666,-0.5151130087269675,-0.025640192618638185,1e-10
development,0004,reliable,13,1,2,13,200001,-2.09734101885743,0.33318347986399116,-0.6987993791244073,-0.002187735866135081,1e-10
development,0004,reliable,13,1,1,13,100007,-1.4327152142207098,0.17141157297983434,-0.24558396850171219,-0.019842378852653345,1e-10
