sequence,condition,truth_id,frame,robot,arm,preprune_components,retained_components,sum_r,max_r,probability_effective_count,born_in_last_ten_frames,total_retained_components,matched
v2xt_0001,reliable,5,206,2,marked_gaussian_evidence,81,81,0.2675504706126269,0.0035754628413025686,78.32769303777641,14,108,False
v2xt_0001,reliable,5,207,1,marked_gaussian_evidence,82,82,0.2660015546128449,0.0034866188845121245,79.65904434089698,14,106,False
v2xt_0001,reliable,5,207,2,marked_gaussian_evidence,82,82,0.2660015546128449,0.0034866188845121245,79.65904434089698,14,106,False
v2xt_0001,reliable,5,208,1,marked_gaussian_evidence,83,83,0.2778501917136262,0.0035760585022292135,80.88740088903407,14,110,False
v2xt_0001,reliable,5,208,2,marked_gaussian_evidence,83,83,0.2778501917136262,0.0035760585022292135,80.88740088903407,14,110,False
v2xt_0001,reliable,5,209,1,marked_gaussian_evidence,83,83,0.2752504205225043,0.0035092079041378656,81.17622656318376,12,106,False
v2xt_0001,reliable,5,209,2,marked_gaussian_evidence,83,83,0.2752504205225043,0.0035092079041378656,81.17622656318376,12,106,False
v2xt_0001,reliable,5,210,1,marked_gaussian_evidence,83,83,0.26863350310703876,0.003387362020261198,81.60687907601054,10,109,False
v2xt_0001,reliable,5,210,2,marked_gaussian_evidence,83,83,0.26863350310703876,0.003387362020261198,81.60687907601054,10,109,False
v2xt_0001,reliable,5,211,1,marked_gaussian_evidence,84,83,0.27384950262677377,0.0034176116058827716,82.01796853735988,8,107,False
v2xt_0001,reliable,5,211,2,marked_gaussian_evidence,84,83,0.27384950262677377,0.0034176116058827716,82.01796853735988,8,107,False
v2xt_0001,reliable,5,212,1,marked_gaussian_evidence,84,84,0.2842396563030493,0.0034876606179040986,83.23887287460695,7,107,False
v2xt_0001,reliable,5,212,2,marked_gaussian_evidence,84,84,0.2842396563030493,0.0034876606179040986,83.23887287460695,7,107,False
v2xt_0001,reliable,5,213,1,marked_gaussian_evidence,83,83,0.2864061464609819,0.0035681437919327747,82.73718412527225,5,105,False
v2xt_0001,reliable,5,213,2,marked_gaussian_evidence,83,83,0.2864061464609819,0.0035681437919327747,82.73718412527225,5,105,False
v2xt_0001,reliable,5,214,1,marked_gaussian_evidence,82,82,0.23763575357865244,0.0030105729932595423,81.75578363671536,3,111,False
v2xt_0001,reliable,5,214,2,marked_gaussian_evidence,82,82,0.23763575357865227,0.0030105729932595423,81.75578363671538,3,111,False
v2xt_0001,reliable,5,215,1,marked_gaussian_evidence,81,80,0.2727110676916766,0.003551024831557885,79.59378927240856,1,111,False
v2xt_0001,reliable,5,215,2,marked_gaussian_evidence,81,80,0.2727110676916766,0.003551024831557885,79.59378927240856,1,111,False
v2xt_0001,reliable,5,216,1,marked_gaussian_evidence,88,87,0.259040708739028,0.0031067342059512503,85.76848379770249,6,113,False
v2xt_0001,reliable,5,216,2,marked_gaussian_evidence,88,87,0.259040708739028,0.0031067342059512503,85.76848379770249,6,113,False
v2xt_0001,reliable,5,217,1,marked_gaussian_evidence,90,89,0.28099458167889685,0.003336418544849709,87.27331935616799,7,109,False
v2xt_0001,reliable,5,217,2,marked_gaussian_evidence,90,89,0.28099458167889685,0.003336418544849709,87.27331935616799,7,109,False
v2xt_0001,reliable,5,218,1,marked_gaussian_evidence,90,90,0.28210480368885404,0.0032908642010908993,88.65081834677993,7,109,False
v2xt_0001,reliable,5,218,2,marked_gaussian_evidence,90,90,0.28210480368885404,0.0032908642010908993,88.65081834677993,7,109,False
v2xt_0001,reliable,5,219,1,marked_gaussian_evidence,90,90,0.2838026124273447,0.003289855647686483,88.75613083421412,7,105,False
v2xt_0001,reliable,5,219,2,marked_gaussian_evidence,90,90,0.2838026124273447,0.003289855647686483,88.75613083421412,7,105,False
v2xt_0001,reliable,5,220,1,marked_gaussian_evidence,91,91,0.2939219727938032,0.003358484812253895,89.83927962561854,8,109,False
v2xt_0001,reliable,5,220,2,marked_gaussian_evidence,91,91,0.2939219727938032,0.003358484812253895,89.83927962561854,8,109,False
v2xt_0001,reliable,5,221,1,marked_gaussian_evidence,92,92,0.29509873555970106,0.0033328338074216225,90.77296032336409,9,111,False
v2xt_0001,reliable,5,221,2,marked_gaussian_evidence,92,92,0.29509873555970106,0.0033328338074216225,90.77296032336409,9,111,False
v2xt_0001,reliable,5,222,1,marked_gaussian_evidence,93,93,0.29291745117652446,0.003278886631735039,91.57824446983737,9,108,False
v2xt_0001,reliable,5,222,2,marked_gaussian_evidence,93,93,0.29291745117652446,0.003278886631735039,91.57824446983737,9,108,False
v2xt_0001,reliable,5,223,1,marked_gaussian_evidence,94,94,0.29252790611509605,0.0032418702369887927,92.47074107998574,8,111,False
v2xt_0001,reliable,5,223,2,marked_gaussian_evidence,94,94,0.29252790611509605,0.0032418702369887927,92.47074107998574,8,111,False
v2xt_0001,reliable,5,224,1,marked_gaussian_evidence,95,95,0.2848559285736376,0.0031240429807380737,93.3864773675412,7,110,False
v2xt_0001,reliable,5,224,2,marked_gaussian_evidence,95,95,0.2848559285736376,0.0031240429807380737,93.3864773675412,7,110,False
v2xt_0001,reliable,5,225,1,marked_gaussian_evidence,96,96,0.2939755515353183,0.003190769768732744,94.28302000224011,7,115,False
v2xt_0001,reliable,5,225,2,marked_gaussian_evidence,96,96,0.2939755515353183,0.003190769768732744,94.28302000224011,7,115,False
v2xt_0001,reliable,5,226,1,marked_gaussian_evidence,97,97,0.2961454118799654,0.00318162271269652,95.22651383154093,8,115,False
v2xt_0001,reliable,5,226,2,marked_gaussian_evidence,97,97,0.2961454118799654,0.00318162271269652,95.22651383154093,8,115,False
v2xt_0001,reliable,5,227,1,marked_gaussian_evidence,98,98,0.3058103504963453,0.003252455423567568,96.17877203211366,9,119,False
v2xt_0001,reliable,5,227,2,marked_gaussian_evidence,98,98,0.3058103504963453,0.003252455423567568,96.17877203211366,9,119,False
v2xt_0001,reliable,5,228,1,marked_gaussian_evidence,99,99,0.3009440964597206,0.0031682429827248953,97.16819154734198,9,119,False
v2xt_0001,reliable,5,228,2,marked_gaussian_evidence,99,99,0.3009440964597206,0.0031682429827248953,97.16819154734198,9,119,False
v2xt_0001,reliable,5,229,1,marked_gaussian_evidence,100,100,0.3039871799411312,0.003168269489366771,98.15078866307395,10,122,False
v2xt_0001,reliable,5,229,2,marked_gaussian_evidence,100,100,0.3039871799411312,0.003168269489366771,98.15078866307395,10,122,False
v2xt_0001,reliable,5,230,1,marked_gaussian_evidence,101,101,0.307646169849155,0.00317420861896945,99.14757387374684,10,123,False
v2xt_0001,reliable,5,230,2,marked_gaussian_evidence,101,101,0.307646169849155,0.00317420861896945,99.14757387374684,10,123,False
v2xt_0001,reliable,5,231,1,marked_gaussian_evidence,102,102,0.30047032039138527,0.0030686945376361898,100.15824527806602,10,127,False
v2xt_0001,reliable,5,231,2,marked_gaussian_evidence,102,102,0.30047032039138527,0.0030686945376361898,100.15824527806602,10,127,False
v2xt_0001,reliable,5,232,1,marked_gaussian_evidence,103,103,0.3081721692676581,0.0031159997510459467,101.15141657773655,10,126,False
v2xt_0001,reliable,5,232,2,marked_gaussian_evidence,103,103,0.3081721692676581,0.0031159997510459467,101.15141657773655,10,126,False
v2xt_0001,reliable,5,233,1,marked_gaussian_evidence,104,104,0.3158453017691375,0.0031618992310322655,102.15165074643689,10,132,False
v2xt_0001,reliable,5,233,2,marked_gaussian_evidence,104,104,0.3158453017691375,0.0031618992310322655,102.15165074643689,10,132,False
v2xt_0001,reliable,5,234,1,marked_gaussian_evidence,105,105,0.30647443081927467,0.003037341161416596,103.16662741508414,10,130,False
v2xt_0001,reliable,5,234,2,marked_gaussian_evidence,105,105,0.30647443081927467,0.003037341161416596,103.16662741508414,10,130,False
v2xt_0001,reliable,5,235,1,marked_gaussian_evidence,106,106,0.3149003212480381,0.003090426379651373,104.1562823272437,10,136,False
v2xt_0001,reliable,5,235,2,marked_gaussian_evidence,106,106,0.3149003212480381,0.003090426379651373,104.1562823272437,10,136,False
v2xt_0001,reliable,5,236,1,marked_gaussian_evidence,107,107,0.3212195160817403,0.0031218973800960117,105.15701857880067,10,138,False
v2xt_0001,reliable,5,236,2,marked_gaussian_evidence,107,107,0.3212195160817403,0.0031218973800960117,105.15701857880067,10,138,False
v2xt_0001,reliable,5,237,1,marked_gaussian_evidence,108,108,0.3092408138672853,0.002976107724841275,106.17179001545271,10,140,False
v2xt_0001,reliable,5,237,2,marked_gaussian_evidence,108,108,0.3092408138672853,0.002976107724841275,106.17179001545271,10,140,False
v2xt_0001,reliable,5,238,1,marked_gaussian_evidence,109,109,0.3241792936904141,0.003090536562986133,107.15385628827873,10,139,False
v2xt_0001,reliable,5,238,2,marked_gaussian_evidence,109,109,0.3241792936904141,0.003090536562986133,107.15385628827873,10,139,False
v2xt_0001,reliable,5,239,1,marked_gaussian_evidence,110,110,0.32320366187114,0.0030520282892797066,108.1623417909382,10,138,False
v2xt_0001,reliable,5,239,2,marked_gaussian_evidence,110,110,0.32320366187114,0.0030520282892797066,108.1623417909382,10,138,False
v2xt_0001,reliable,5,240,1,marked_gaussian_evidence,111,111,0.3289065006063971,0.0030768842973963283,109.15920965546752,10,127,False
v2xt_0001,reliable,5,240,2,marked_gaussian_evidence,111,111,0.3289065006063971,0.0030768842973963283,109.15920965546752,10,127,False
v2xt_0001,reliable,5,1,1,marked_lineage,0,0,0.0,0.0,0.0,0,0,False
v2xt_0001,reliable,5,1,2,marked_lineage,0,0,0.0,0.0,0.0,0,0,False
v2xt_0001,reliable,5,2,1,marked_lineage,1,1,0.010208584972325912,0.010208584972325912,1.0,1,9,False
v2xt_0001,reliable,5,2,2,marked_lineage,1,1,0.010208584972325912,0.010208584972325912,1.0,1,9,False
v2xt_0001,reliable,5,3,1,marked_lineage,1,1,0.008929449267710481,0.008929449267710481,1.0,1,19,False
v2xt_0001,reliable,5,3,2,marked_lineage,1,1,0.008929449267710481,0.008929449267710481,1.0,1,19,False
v2xt_0001,reliable,5,4,1,marked_lineage,2,2,0.024166420891000438,0.014265473729460632,1.936825740338677,2,26,False
v2xt_0001,reliable,5,4,2,marked_lineage,2,2,0.024166420891000438,0.014265473729460632,1.936825740338677,2,26,False
v2xt_0001,reliable,5,5,1,marked_lineage,3,3,0.03533647441204868,0.015426921213259812,2.796861764244938,3,31,False
v2xt_0001,reliable,5,5,2,marked_lineage,3,3,0.0353364744120489,0.015426921213260029,2.796861764244931,3,31,False
v2xt_0001,reliable,5,6,1,marked_lineage,5,5,0.045805295412451014,0.014757660023223767,3.9635680762952004,5,37,False
v2xt_0001,reliable,5,6,2,marked_lineage,5,5,0.0458052954124509,0.014757660023223661,3.9635680762952052,5,37,False
v2xt_0001,reliable,5,7,1,marked_lineage,6,6,0.05784016240178613,0.014388657662010652,5.233634114058982,6,44,False
v2xt_0001,reliable,5,7,2,marked_lineage,6,6,0.05784016240178602,0.01438865766201055,5.233634114058987,6,44,False
v2xt_0001,reliable,5,8,1,marked_lineage,9,9,0.0852704249986433,0.01355581273438733,8.446589536420555,9,50,False
v2xt_0001,reliable,5,8,2,marked_lineage,9,9,0.0852704249986433,0.01355581273438733,8.446589536420555,9,50,False
v2xt_0001,reliable,5,9,1,marked_lineage,14,14,0.1176460982253646,0.011728577088652005,13.598754422177235,14,56,False
v2xt_0001,reliable,5,9,2,marked_lineage,14,14,0.11764609822536472,0.011728577088651923,13.598754422177244,14,56,False
v2xt_0001,reliable,5,10,1,marked_lineage,22,22,0.17975472206805795,0.010572390042432657,21.36849697449821,22,62,False
v2xt_0001,reliable,5,10,2,marked_lineage,22,22,0.17975472206805795,0.010572390042432657,21.36849697449821,22,62,False
v2xt_0001,reliable,5,11,1,marked_lineage,26,26,0.17890381450883824,0.008795610926091761,24.903901073591854,26,59,False
v2xt_0001,reliable,5,11,2,marked_lineage,26,26,0.17890381450883824,0.008795610926091761,24.903901073591854,26,59,False
v2xt_0001,reliable,5,12,1,marked_lineage,28,28,0.2093673624237774,0.009393653469919142,26.846695003763593,26,56,False
v2xt_0001,reliable,5,12,2,marked_lineage,28,28,0.2093673624237774,0.009393653469919142,26.846695003763593,26,56,False
v2xt_0001,reliable,5,13,1,marked_lineage,27,27,0.1992229574259328,0.009223542189106105,25.969877968822374,22,57,False
v2xt_0001,reliable,5,13,2,marked_lineage,27,27,0.1992229574259328,0.009223542189106105,25.969877968822374,22,57,False
v2xt_0001,reliable,5,14,1,marked_lineage,30,30,0.22850958189959675,0.019626318072761294,26.73339074633489,22,50,False
v2xt_0001,reliable,5,14,2,marked_lineage,30,30,0.22850958189959675,0.019626318072761294,26.73339074633489,22,50,False
v2xt_0001,reliable,5,15,1,marked_lineage,24,24,0.19054165822715896,0.041946492670685454,13.13827861349247,16,49,False
v2xt_0001,reliable,5,15,2,marked_lineage,24,24,0.19054165822715896,0.041946492670685454,13.13827861349247,16,49,False
v2xt_0001,reliable,5,16,1,marked_lineage,24,24,0.2296665382979785,0.08627855525241555,6.298473881010651,14,49,False
v2xt_0001,reliable,5,16,2,marked_lineage,24,24,0.22966653829797962,0.08627855525241668,6.298473881010565,14,49,False
v2xt_0001,reliable,5,17,1,marked_lineage,16,16,0.25694037101096456,0.17025682144493673,2.2372915092006274,7,58,False
v2xt_0001,reliable,5,17,2,marked_lineage,16,16,0.2569403710109625,0.1702568214449347,2.237291509200644,7,58,False
v2xt_0001,reliable,5,18,1,marked_lineage,10,10,0.36144886721056213,0.31701611643165317,1.297028979233857,3,65,False
v2xt_0001,reliable,5,18,2,marked_lineage,10,10,0.36144886721056213,0.31701611643165317,1.297028979233857,3,65,False
v2xt_0001,reliable,5,19,1,marked_lineage,6,6,0.5433889848876007,0.5220908564019009,1.0828834714703648,1,69,False
v2xt_0001,reliable,5,19,2,marked_lineage,6,6,0.5433889848876007,0.5220908564019009,1.0828834714703648,1,69,False
v2xt_0001,reliable,5,20,1,marked_lineage,1,1,0.7641256191933384,0.7641256191933384,1.0,0,74,True
v2xt_0001,reliable,5,20,2,marked_lineage,1,1,0.7641256191933384,0.7641256191933384,1.0,0,74,True
v2xt_0001,reliable,5,21,1,marked_lineage,1,1,0.9109122026816677,0.9109122026816677,1.0,0,74,True
v2xt_0001,reliable,5,21,2,marked_lineage,1,1,0.9109122026816672,0.9109122026816672,1.0,0,74,True
v2xt_0001,reliable,5,22,1,marked_lineage,1,1,0.9771607411048086,0.9771607411048086,1.0,0,83,True
v2xt_0001,reliable,5,22,2,marked_lineage,1,1,0.9771607411048086,0.9771607411048086,1.0,0,83,True
v2xt_0001,reliable,5,23,1,marked_lineage,1,1,0.9929489852647643,0.9929489852647643,1.0,0,83,True
v2xt_0001,reliable,5,23,2,marked_lineage,1,1,0.9929489852647643,0.9929489852647643,1.0,0,83,True
v2xt_0001,reliable,5,24,1,marked_lineage,1,1,0.9967468677919806,0.9967468677919806,1.0,0,78,True
v2xt_0001,reliable,5,24,2,marked_lineage,1,1,0.9967468677919806,0.9967468677919806,1.0,0,78,True
v2xt_0001,reliable,5,25,1,marked_lineage,1,1,0.997276692382006,0.997276692382006,1.0,0,78,True
v2xt_0001,reliable,5,25,2,marked_lineage,1,1,0.997276692382006,0.997276692382006,1.0,0,78,True
v2xt_0001,reliable,5,26,1,marked_lineage,1,1,0.9977014967518651,0.9977014967518651,1.0,0,74,True
v2xt_0001,reliable,5,26,2,marked_lineage,1,1,0.9977014967518651,0.9977014967518651,1.0,0,74,True
v2xt_0001,reliable,5,27,1,marked_lineage,1,1,0.9977879039384208,0.9977879039384208,1.0,0,80,True
v2xt_0001,reliable,5,27,2,marked_lineage,1,1,0.9977879039384208,0.9977879039384208,1.0,0,80,True
v2xt_0001,reliable,5,28,1,marked_lineage,1,1,0.9972240270596996,0.9972240270596996,1.0,0,82,True
v2xt_0001,reliable,5,28,2,marked_lineage,1,1,0.9972240270596996,0.9972240270596996,1.0,0,82,True
v2xt_0001,reliable,5,29,1,marked_lineage,1,1,0.997477934466898,0.997477934466898,1.0,0,84,True
v2xt_0001,reliable,5,29,2,marked_lineage,1,1,0.997477934466898,0.997477934466898,1.0,0,84,True
v2xt_0001,reliable,5,30,1,marked_lineage,1,1,0.9975780464858102,0.9975780464858102,1.0,0,84,True
v2xt_0001,reliable,5,30,2,marked_lineage,1,1,0.9975780464858102,0.9975780464858102,1.0,0,84,True
v2xt_0001,reliable,5,31,1,marked_lineage,1,1,0.9975249856760053,0.9975249856760053,1.0,0,89,True
v2xt_0001,reliable,5,31,2,marked_lineage,1,1,0.9975249856760053,0.9975249856760053,1.0,0,89,True
v2xt_0001,reliable,5,32,1,marked_lineage,1,1,0.997243797608878,0.997243797608878,1.0,0,94,True
v2xt_0001,reliable,5,32,2,marked_lineage,1,1,0.997243797608878,0.997243797608878,1.0,0,94,True
v2xt_0001,reliable,5,33,1,marked_lineage,1,1,0.997441842489129,0.997441842489129,1.0,0,98,True
v2xt_0001,reliable,5,33,2,marked_lineage,1,1,0.997441842489129,0.997441842489129,1.0,0,98,True
v2xt_0001,reliable,5,34,1,marked_lineage,1,1,0.997736808186336,0.997736808186336,1.0,0,100,True
v2xt_0001,reliable,5,34,2,marked_lineage,1,1,0.997736808186336,0.997736808186336,1.0,0,100,True
v2xt_0001,reliable,5,35,1,marked_lineage,1,1,0.9971797921342311,0.9971797921342311,1.0,0,105,True
v2xt_0001,reliable,5,35,2,marked_lineage,1,1,0.9971797921342311,0.9971797921342311,1.0,0,105,True
v2xt_0001,reliable,5,36,1,marked_lineage,1,1,0.9973860584125079,0.9973860584125079,1.0,0,102,True
v2xt_0001,reliable,5,36,2,marked_lineage,1,1,0.9973860584125079,0.9973860584125079,1.0,0,102,True
v2xt_0001,reliable,5,37,1,marked_lineage,1,1,0.9978327432232141,0.9978327432232141,1.0,0,106,True
v2xt_0001,reliable,5,37,2,marked_lineage,1,1,0.9978327432232141,0.9978327432232141,1.0,0,106,True
v2xt_0001,reliable,5,38,1,marked_lineage,1,1,0.9975045495988473,0.9975045495988473,1.0,0,103,True
v2xt_0001,reliable,5,38,2,marked_lineage,1,1,0.9975045495988473,0.9975045495988473,1.0,0,103,True
v2xt_0001,reliable,5,39,1,marked_lineage,1,1,0.9974701323531814,0.9974701323531814,1.0,0,107,True
v2xt_0001,reliable,5,39,2,marked_lineage,1,1,0.9974701323531814,0.9974701323531814,1.0,0,107,True
v2xt_0001,reliable,5,40,1,marked_lineage,1,1,0.9976882675125034,0.9976882675125034,1.0,0,112,True
v2xt_0001,reliable,5,40,2,marked_lineage,1,1,0.9976882675125034,0.9976882675125034,1.0,0,112,True
v2xt_0001,reliable,5,41,1,marked_lineage,1,1,0.9972663913849519,0.9972663913849519,1.0,0,111,True
v2xt_0001,reliable,5,41,2,marked_lineage,1,1,0.9972663913849519,0.9972663913849519,1.0,0,111,True
v2xt_0001,reliable,5,42,1,marked_lineage,1,1,0.9972961528718993,0.9972961528718993,1.0,0,112,True
v2xt_0001,reliable,5,42,2,marked_lineage,1,1,0.9972961528718993,0.9972961528718993,1.0,0,112,True
v2xt_0001,reliable,5,43,1,marked_lineage,1,1,0.9975363301481188,0.9975363301481188,1.0,0,119,True
v2xt_0001,reliable,5,43,2,marked_lineage,1,1,0.9975363301481188,0.9975363301481188,1.0,0,119,True
v2xt_0001,reliable,5,44,1,marked_lineage,1,1,0.9977297780204325,0.9977297780204325,1.0,0,121,True
v2xt_0001,reliable,5,44,2,marked_lineage,1,1,0.9977297780204325,0.9977297780204325,1.0,0,121,True
v2xt_0001,reliable,5,45,1,marked_lineage,1,1,0.9931860676638484,0.9931860676638484,1.0,0,124,True
v2xt_0001,reliable,5,45,2,marked_lineage,1,1,0.9931860676638484,0.9931860676638484,1.0,0,124,True
v2xt_0001,reliable,5,46,1,marked_lineage,1,1,0.9895610212297214,0.9895610212297214,1.0,0,126,True
v2xt_0001,reliable,5,46,2,marked_lineage,1,1,0.9895610212297214,0.9895610212297214,1.0,0,126,True
v2xt_0001,reliable,5,47,1,marked_lineage,1,1,0.9867613828170859,0.9867613828170859,1.0,0,130,True
v2xt_0001,reliable,5,47,2,marked_lineage,1,1,0.9867613828170859,0.9867613828170859,1.0,0,130,True
v2xt_0001,reliable,5,48,1,marked_lineage,1,1,0.984172077025518,0.984172077025518,1.0,0,134,True
v2xt_0001,reliable,5,48,2,marked_lineage,1,1,0.984172077025518,0.984172077025518,1.0,0,134,True
v2xt_0001,reliable,5,49,1,marked_lineage,1,1,0.9857437803365199,0.9857437803365199,1.0,0,136,True
v2xt_0001,reliable,5,49,2,marked_lineage,1,1,0.9857437803365197,0.9857437803365197,1.0,0,136,True
v2xt_0001,reliable,5,50,1,marked_lineage,1,1,0.9825745843616744,0.9825745843616744,1.0,0,138,True
v2xt_0001,reliable,5,50,2,marked_lineage,1,1,0.9825745843616744,0.9825745843616744,1.0,0,138,True
v2xt_0001,reliable,5,51,1,marked_lineage,1,1,0.9830227320754552,0.9830227320754552,1.0,0,144,True
v2xt_0001,reliable,5,51,2,marked_lineage,1,1,0.9830227320754554,0.9830227320754554,1.0,0,144,True
v2xt_0001,reliable,5,52,1,marked_lineage,1,1,0.9821298710851247,0.9821298710851247,1.0,0,146,True
v2xt_0001,reliable,5,52,2,marked_lineage,1,1,0.9821298710851247,0.9821298710851247,1.0,0,146,True
v2xt_0001,reliable,5,53,1,marked_lineage,1,1,0.981249028424232,0.981249028424232,1.0,0,133,True
v2xt_0001,reliable,5,53,2,marked_lineage,1,1,0.981249028424232,0.981249028424232,1.0,0,133,True
v2xt_0001,reliable,5,54,1,marked_lineage,1,1,0.9830490419779248,0.9830490419779248,1.0,0,135,True
v2xt_0001,reliable,5,54,2,marked_lineage,1,1,0.983049041977925,0.983049041977925,1.0,0,135,True
v2xt_0001,reliable,5,55,1,marked_lineage,1,1,0.9840524143846792,0.9840524143846792,1.0,0,136,True
v2xt_0001,reliable,5,55,2,marked_lineage,1,1,0.9840524143846792,0.9840524143846792,1.0,0,136,True
v2xt_0001,reliable,5,56,1,marked_lineage,1,1,0.9851686320558634,0.9851686320558634,1.0,0,140,True
v2xt_0001,reliable,5,56,2,marked_lineage,1,1,0.9851686320558634,0.9851686320558634,1.0,0,140,True
v2xt_0001,reliable,5,57,1,marked_lineage,1,1,0.9842502930586331,0.9842502930586331,1.0,0,138,True
v2xt_0001,reliable,5,57,2,marked_lineage,1,1,0.9842502930586331,0.9842502930586331,1.0,0,138,True
v2xt_0001,reliable,5,58,1,marked_lineage,1,1,0.9852471553701918,0.9852471553701918,1.0,0,143,True
v2xt_0001,reliable,5,58,2,marked_lineage,1,1,0.9852471553701918,0.9852471553701918,1.0,0,143,True
v2xt_0001,reliable,5,59,1,marked_lineage,1,1,0.9828201794013695,0.9828201794013695,1.0,0,145,True
v2xt_0001,reliable,5,59,2,marked_lineage,1,1,0.9828201794013695,0.9828201794013695,1.0,0,145,True
v2xt_0001,reliable,5,60,1,marked_lineage,2,2,0.9867381853812931,0.9848986600297652,1.0037354481413594,1,149,True
v2xt_0001,reliable,5,60,2,marked_lineage,2,2,0.9867381853812931,0.9848986600297652,1.0037354481413594,1,149,True
v2xt_0001,reliable,5,61,1,marked_lineage,1,1,0.982405265514312,0.982405265514312,1.0,0,145,True
v2xt_0001,reliable,5,61,2,marked_lineage,1,1,0.982405265514312,0.982405265514312,1.0,0,145,True
v2xt_0001,reliable,5,62,1,marked_lineage,2,2,0.9839817315122387,0.9821715081958743,1.0036861528807026,1,146,True
v2xt_0001,reliable,5,62,2,marked_lineage,2,2,0.9839817315122387,0.9821715081958743,1.0036861528807026,1,146,True
v2xt_0001,reliable,5,63,1,marked_lineage,1,1,0.98345590398892,0.98345590398892,1.0,0,150,True
v2xt_0001,reliable,5,63,2,marked_lineage,1,1,0.98345590398892,0.98345590398892,1.0,0,150,True
v2xt_0001,reliable,5,64,1,marked_lineage,2,2,0.9831501564061627,0.9813160028028493,1.0037381377468344,1,148,True
v2xt_0001,reliable,5,64,2,marked_lineage,2,2,0.9831501564061627,0.9813160028028493,1.0037381377468344,1,148,True
v2xt_0001,reliable,5,65,1,marked_lineage,2,2,0.9809440779990298,0.979084332504446,1.0037989348269614,1,154,True
v2xt_0001,reliable,5,65,2,marked_lineage,2,2,0.9809440779990298,0.979084332504446,1.0037989348269614,1,154,True
v2xt_0001,reliable,5,66,1,marked_lineage,1,1,0.9794707551850668,0.9794707551850668,1.0,0,159,True
v2xt_0001,reliable,5,66,2,marked_lineage,1,1,0.9794707551850668,0.9794707551850668,1.0,0,159,True
v2xt_0001,reliable,5,67,1,marked_lineage,1,1,0.9757940338086583,0.9757940338086583,1.0,0,157,True
v2xt_0001,reliable,5,67,2,marked_lineage,1,1,0.9757940338086583,0.9757940338086583,1.0,0,157,True
v2xt_0001,reliable,5,68,1,marked_lineage,2,2,0.9777604333812476,0.9759021921344812,1.0038082392361583,1,164,True
v2xt_0001,reliable,5,68,2,marked_lineage,2,2,0.9777604333812476,0.9759021921344812,1.0038082392361583,1,164,True
v2xt_0001,reliable,5,69,1,marked_lineage,2,2,0.9757668264504779,0.9739059270989072,1.0038215037113418,1,169,True
v2xt_0001,reliable,5,69,2,marked_lineage,2,2,0.9757668264504781,0.9739059270989074,1.0038215037113418,1,169,True
v2xt_0001,reliable,5,70,1,marked_lineage,2,2,0.9758712831080275,0.974010860025856,1.0038201140687129,1,172,True
v2xt_0001,reliable,5,70,2,marked_lineage,2,2,0.9758712831080275,0.974010860025856,1.0038201140687129,1,172,True
v2xt_0001,reliable,5,71,1,marked_lineage,2,2,0.97605728291813,0.9742065214369628,1.0037995122407501,1,175,True
v2xt_0001,reliable,5,71,2,marked_lineage,2,2,0.9760572829181302,0.9742065214369631,1.0037995122407501,1,175,True
v2xt_0001,reliable,5,72,1,marked_lineage,1,1,0.9773562204844526,0.9773562204844526,1.0,0,178,True
v2xt_0001,reliable,5,72,2,marked_lineage,1,1,0.9773562204844526,0.9773562204844526,1.0,0,178,True
v2xt_0001,reliable,5,73,1,marked_lineage,2,2,0.9715497644524635,0.969709304563845,1.0037958865615686,1,180,True
v2xt_0001,reliable,5,73,2,marked_lineage,2,2,0.9715497644524635,0.969709304563845,1.0037958865615686,1,180,True
v2xt_0001,reliable,5,74,1,marked_lineage,2,2,0.9704631385022015,0.9686114032413771,1.0038234703556204,1,183,True
v2xt_0001,reliable,5,74,2,marked_lineage,2,2,0.9704631385022015,0.9686114032413771,1.0038234703556204,1,183,True
v2xt_0001,reliable,5,75,1,marked_lineage,2,2,0.9663825239515391,0.9645418814385457,1.0038166011149663,1,181,True
v2xt_0001,reliable,5,75,2,marked_lineage,2,2,0.9663825239515393,0.9645418814385459,1.0038166011149663,1,181,True
v2xt_0001,reliable,5,76,1,marked_lineage,2,2,0.9651540977622713,0.9633284111732624,1.0037903585329435,1,186,True
v2xt_0001,reliable,5,76,2,marked_lineage,2,2,0.9651540977622716,0.9633284111732626,1.0037903585329435,1,186,True
v2xt_0001,reliable,5,77,1,marked_lineage,2,2,0.9615162462125509,0.9596847176642058,1.003816924128864,1,170,True
v2xt_0001,reliable,5,77,2,marked_lineage,2,2,0.9615162462125513,0.9596847176642062,1.003816924128864,1,170,True
v2xt_0001,reliable,5,78,1,marked_lineage,2,2,0.9600702972690669,0.9582720775316674,1.0037530330841156,1,168,True
v2xt_0001,reliable,5,78,2,marked_lineage,2,2,0.9600702972690669,0.9582720775316674,1.0037530330841156,1,168,True
v2xt_0001,reliable,5,79,1,marked_lineage,2,2,0.962759029864032,0.9609504136617179,1.003764210452238,1,165,True
v2xt_0001,reliable,5,79,2,marked_lineage,2,2,0.962759029864032,0.9609504136617179,1.003764210452238,1,165,True
v2xt_0001,reliable,5,80,1,marked_lineage,2,2,0.9523169706550488,0.9505082626429274,1.0038057564230645,1,169,True
v2xt_0001,reliable,5,80,2,marked_lineage,2,2,0.9523169706550488,0.9505082626429274,1.0038057564230645,1,169,True
