state,source_1,source_2,kla,mil
-5.1899999999999995,0.03626186890490626,1.085225567508325e-15,5.64690223469078e-07,0.01813093445245367
-5.18,0.03706291024780651,1.177787715819337e-15,5.947417654807764e-07,0.018531455123903844
-5.17,0.03787785898667748,1.2781169497000643e-15,6.263299467558902e-07,0.01893892949333938
-5.16,0.03870685614745561,1.386853984844138e-15,6.595298968575217e-07,0.019353428073728498
-5.15,0.03955004158937019,1.5046914517081978e-15,6.944202353855339e-07,0.01977502079468585
-5.14,0.04040755392286034,1.6323780234021982e-15,7.310832246953503e-07,0.020203776961430987
-5.13,0.041279530426330424,1.7707228653312738e-15,7.696049288345129e-07,0.020639765213166097
-5.12,0.04216610696177031,1.920600431144541e-15,8.100753789281346e-07,0.021083053480886117
-5.109999999999999,0.043067417889265776,2.082955631379357e-15,8.525887452517891e-07,0.02153370894463393
-5.1,0.04398359598042723,2.258809403154303e-15,8.972435162383337e-07,0.021991797990214747
-5.09,0.0449147723307671,2.4492647113746633e-15,9.441426846730874e-07,0.022457386165384775
-5.08,0.045861076271054894,2.6555130141745248e-15,9.93393941339912e-07,0.022930538135528776
-5.07,0.04682263527768313,2.878841227746892e-15,1.0451098763893177e-06,0.023411317638843004
-5.0600000000000005,0.047799574882076964,3.1206392283138815e-15,1.0994081887082011e-06,0.023899787441040043
-5.05,0.04879201857918277,3.3824079317786554e-15,1.1564119035797834e-06,0.024396009289593075
-5.04,0.049800087735070775,3.6657679945912935e-15,1.216249598931318e-06,0.02490004386753722
-5.03,0.05082390149369116,3.972469182565987e-15,1.2790556404765742e-06,0.025411950746847566
-5.02,0.051863576682820614,4.304400457824257e-15,1.3449704260694445e-06,0.025931788341412458
-5.01,0.05291922771924032,4.663600837717942e-15,1.4141406395950037e-06,0.02645961385962249
-5.0,0.05399096651318806,5.052271083536893e-15,1.4867195147342979e-06,0.026995483256596557
-4.99,0.055078902372125746,5.4727862810285e-15,1.5628671089492902e-06,0.02753945118606561
-4.98,0.05618314190386799,5.9277093792901486e-15,1.6427505880450713e-06,0.02809157095193696
-4.97,0.05730378891911716,6.41980575944509e-15,1.7265445216770736e-06,0.02865189445956179
-4.96,0.058440944333451476,6.952058909710375e-15,1.8144311901820306e-06,0.029220472166729215
-4.95,0.059594706068816054,7.527687289030987e-15,1.906600903122811e-06,0.02979735303441179
-4.9399999999999995,0.06076516895456484,8.150162467413298e-15,2.0032523299485e-06,0.030382584477286496
-4.93,0.0619524246281052,8.82322863747332e-15,2.10459284318313e-06,0.030976212314057013
-4.92,0.06315656143519865,9.550923598546328e-15,2.2108388745684212e-06,0.0315782807176041
-4.91,0.06437766432996934,1.0337601322016289e-14,2.322216284597997e-06,0.03218883216498984
-4.9,0.06561581477467655,1.1187956214351817e-14,2.438960745893352e-06,0.03280790738734387
-4.890000000000001,0.06687109063930707,1.210704920271076e-14,2.5613181408845308e-06,0.03343554531965959
-4.88,0.06814356610104459,1.3100335776938892e-14,2.6895449742715237e-06,0.034071783050528846
-4.87,0.06943331154367419,1.4173696131377873e-14,2.823908800755821e-06,0.03471665577184418
-4.859999999999999,0.07074039345698346,1.5333467560158012e-14,2.9646886685452835e-06,0.0353701967284994
-4.85,0.07206487433621804,1.6586479270623165e-14,3.112175579148945e-06,0.03603243716811731
-4.84,0.07340681258165692,1.7940089791276757e-14,3.266672963993275e-06,0.03670340629083743
-4.83,0.0747662623983676,1.9402227163184415e-14,3.428497178405039e-06,0.0373831311991935
-4.82,0.07614327369620728,2.098143211719696e-14,3.5979780135212474e-06,0.03807163684811413
-4.8100000000000005,0.07753789199013392,2.2686904453703007e-14,3.7754592267013287e-06,0.038768945995078304
-4.8,0.07895015830089419,2.4528552856964324e-14,3.961299091032075e-06,0.039475079150459357
-4.79,0.08038010905615417,2.6517048392484388e-14,4.155870964531201e-06,0.040190054528090345
-4.779999999999999,0.0818277759921429,2.866388195338832e-14,4.359563879671653e-06,0.04091388799608578
-4.77,0.08329318605587455,3.098142594051716e-14,4.5727831538641446e-06,0.04164659302795276
-4.76,0.08477636130802226,3.3483000480960746e-14,4.795951021552522e-06,0.04238818065402787
-4.75,0.08627731882651153,3.618294451112518e-14,5.029507288592446e-06,0.043138659413273855
-4.74,0.0877960706109056,3.9096692073280446e-14,5.273910009601304e-06,0.043898035305472344
-4.73,0.08933262348765493,4.2240854198927025e-14,5.529636188984052e-06,0.04466631174384859
-4.72,0.0908869790162829,4.563330677837895e-14,5.797182506357288e-06,0.045443489508164264
-4.71,0.09245913339658068,4.929328484378574e-14,6.077066067111116e-06,0.04622956669831499
-4.699999999999999,0.09404907737688704,5.3241483722529814e-14,6.369825178867124e-06,0.04702453868847014
-4.6899999999999995,0.09565679616352409,5.750016754965004e-14,6.676020154607485e-06,0.04782839808179079
-4.68,0.09728226933146754,6.209328566181258e-14,6.996234143270405e-06,0.048641134665764814
-4.67,0.09892547073632373,6.704659743148432e-14,7.331073988623946e-06,0.049462735368195385
