cohort,sequence,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError,raw_bytes,delivered_raw_bytes,wire_bytes,runtime_s
seen_transfer,0004,intermittent,marked_gaussian_evidence_no_curvature,133,3.0123547826542914,3.614718072154265,1.59317919075431,25.44360902255639,5.954887218045113,0.2857142857142857,486176,393376,4392192,1.0618279583333334
seen_transfer,0004,intermittent,marked_gaussian_evidence,133,3.0016782698472215,3.542372292135308,1.197892471817824,25.44360902255639,4.87218045112782,0.3007518796992481,489696,396192,4392192,1.244951625
seen_transfer,0006,reliable,marked_lineage,122,0.6192208653350249,1.0100093019468626,0.5554465243510267,3.540983606557377,0.0,0.04918032786885246,360992,360992,4028928,1.9982268333333333
seen_transfer,0006,reliable,marked_er,122,0.6192216668545404,1.0100109049858936,0.5554498082103189,3.540983606557377,0.0,0.04918032786885246,358288,358288,4028928,1.9633091666666667
seen_transfer,0006,reliable,marked_asymmetric,122,0.5953762058027013,0.9807259885757981,0.5584430963028421,2.9508196721311477,0.0,0.040983606557377046,395944,395944,4028928,2.325287625
seen_transfer,0006,reliable,marked_gaussian_evidence_no_curvature,122,0.5969006525462773,0.9838071272590118,0.5660756398641287,2.9508196721311477,0.0,0.040983606557377046,596704,596704,4028928,1.7233425
seen_transfer,0006,reliable,marked_gaussian_evidence,122,0.5970297001884015,0.9840268786446923,0.5659816553861161,2.9508196721311477,0.0,0.040983606557377046,597408,597408,4028928,4.062389375
seen_transfer,0006,intermittent,marked_lineage,122,0.6240660864899865,1.0186231123293918,0.5768447994998785,3.540983606557377,0.0,0.04918032786885246,358496,281168,4028928,1.5317892083333333
seen_transfer,0006,intermittent,marked_er,122,0.624066099566724,1.0186231384828668,0.5768448510085654,3.540983606557377,0.0,0.04918032786885246,357872,280752,4028928,1.501819875
seen_transfer,0006,intermittent,marked_asymmetric,122,0.6002552211937519,0.9893982709559898,0.5798826735534397,2.9508196721311477,0.0,0.040983606557377046,395248,309440,4028928,1.744282
seen_transfer,0006,intermittent,marked_gaussian_evidence_no_curvature,122,0.6015707098388943,0.992091476523366,0.5866760261564321,2.9508196721311477,0.0,0.040983606557377046,595648,466400,4028928,1.5090029166666667
seen_transfer,0006,intermittent,marked_gaussian_evidence,122,0.6017145372465977,0.9923371881114819,0.5866202390697767,2.9508196721311477,0.0,0.040983606557377046,596352,466752,4028928,1.5799390833333333
seen_transfer,0007,reliable,marked_lineage,148,2.3966067255680596,2.3364084628409576,2.9070589984319155,4.378378378378378,9.72972972972973,0.19594594594594594,756192,756192,4887552,3.5103348333333333
seen_transfer,0007,reliable,marked_er,148,2.615360252928068,2.635090807247016,5.464336284011109,3.4054054054054053,12.162162162162161,0.21621621621621623,626608,626608,4887552,2.787409916666667
seen_transfer,0007,reliable,marked_asymmetric,148,2.756405792501183,2.431250469339739,2.983288687536823,9.243243243243244,4.864864864864865,0.16891891891891891,511520,511520,4887552,2.595612958333333
seen_transfer,0007,reliable,marked_gaussian_evidence_no_curvature,148,2.7732586003448696,2.47780841795491,2.9820612262694555,9.243243243243244,5.837837837837838,0.18243243243243243,784928,784928,4887552,3.1329245
seen_transfer,0007,reliable,marked_gaussian_evidence,148,2.7584678364361572,2.4780490698029474,2.9881816364179783,8.756756756756756,6.324324324324325,0.19594594594594594,844416,844416,4887552,6.346140541666666
seen_transfer,0007,intermittent,marked_lineage,148,4.697964184939625,4.5336080183819165,1.1576636768905233,13.378378378378379,26.756756756756758,0.4358108108108108,794880,490608,4887552,2.528242166666667
seen_transfer,0007,intermittent,marked_er,148,4.824324577954271,4.832274157930928,1.8546962796414332,12.405405405405405,32.108108108108105,0.48986486486486486,676736,417392,4887552,3.006509125
seen_transfer,0007,intermittent,marked_asymmetric,148,4.624570301693558,4.286187166573551,0.907276508567898,16.2972972972973,21.405405405405407,0.4155405405405405,661856,427904,4887552,2.4872737083333334
seen_transfer,0007,intermittent,marked_gaussian_evidence_no_curvature,148,4.57965039605383,4.25560476657703,0.9072912126763153,16.2972972972973,21.405405405405407,0.4155405405405405,1022528,659904,4887552,2.445366375
seen_transfer,0007,intermittent,marked_gaussian_evidence,148,4.476788325878475,4.219689665426573,0.9237564285355725,15.08108108108108,22.37837837837838,0.41216216216216217,1018304,666240,4887552,2.6527230833333335
seen_transfer,0008,reliable,marked_lineage,410,6.020302837267825,16.249171988672995,21.182981836010136,96.05853658536586,174.02926829268293,2.419512195121951,20364064,20364064,25598464,146.857843375
seen_transfer,0008,reliable,marked_er,410,5.870869849715746,15.826001477366018,22.527693901566014,79.55121951219512,171.74634146341464,2.148780487804878,17257584,17257584,23140864,117.35947325
seen_transfer,0008,reliable,marked_asymmetric,410,5.248193632856754,14.16255380734929,18.506597352989353,88.15609756097561,126.26341463414634,1.7585365853658537,17829456,17829456,23796224,121.19495025
seen_transfer,0008,reliable,marked_gaussian_evidence_no_curvature,410,5.211671055266406,14.05394652776156,16.295359916020075,83.06341463414634,128.1951219512195,1.6951219512195121,26997184,26997184,36018688,108.93386283333334
seen_transfer,0008,reliable,marked_gaussian_evidence,410,5.171427086201571,14.041286231222143,17.967297990030435,79.55121951219512,131.18048780487806,1.6878048780487804,27498784,27498784,36166144,133.76587479166668
seen_transfer,0008,intermittent,marked_lineage,410,6.146827079440068,16.618936824393614,18.579413809714662,97.28780487804877,184.9170731707317,2.5585365853658537,20493648,13873392,25893376,110.249178375
seen_transfer,0008,intermittent,marked_er,410,6.129732126858733,16.586358769598228,21.58619341250343,89.5609756097561,188.86829268292684,2.5036585365853656,19362960,13114608,23681536,114.39799870833333
seen_transfer,0008,intermittent,marked_asymmetric,410,5.8090059814865285,15.57001302748317,18.979411160310374,92.01951219512195,158.8390243902439,2.2134146341463414,22234672,14900360,29497856,160.55208641666667
seen_transfer,0008,intermittent,marked_gaussian_evidence_no_curvature,410,5.807704356829435,15.592046866697606,18.85245367101611,89.1219512195122,161.73658536585367,2.19390243902439,32359200,21643136,40475136,160.87820525
seen_transfer,0008,intermittent,marked_gaussian_evidence,410,5.812014805067808,15.584588348553943,18.998953046653302,88.15609756097561,161.4731707317073,2.196341463414634,32678112,21828992,40933888,185.75358420833334
seen_transfer,0009,reliable,marked_lineage,315,6.814574479885028,20.27869058566972,37.02990294769797,363.42857142857144,42.51428571428571,4.476190476190476,10384384,10384384,14859008,91.73449395833333
seen_transfer,0009,reliable,marked_er,315,6.5927315793885315,19.768351817196187,37.23103775470027,342.4,44.114285714285714,4.161904761904762,9246624,9246624,14187264,89.84346295833333
seen_transfer,0009,reliable,marked_asymmetric,315,6.855312126867352,19.995111256283632,32.01654008688972,371.2,28.34285714285714,4.761904761904762,10047432,10047432,14531328,41.983379291666665
seen_transfer,0009,reliable,marked_gaussian_evidence_no_curvature,315,6.818533151576695,19.92216212500345,30.57455170169874,368.45714285714286,29.714285714285715,4.704761904761905,14993184,14993184,20937472,56.027208
seen_transfer,0009,reliable,marked_gaussian_evidence,315,6.777437073779751,19.771252496731897,31.328286208341037,360.9142857142857,28.114285714285714,4.622222222222222,15828832,15828832,21592832,56.42298654166667
seen_transfer,0009,intermittent,marked_lineage,315,7.035318151061923,20.90217084005054,34.35410935759104,385.7142857142857,48.34285714285714,4.698412698412699,10056160,7635424,14383872,52.14045770833334
seen_transfer,0009,intermittent,marked_er,315,6.899817486534744,20.60948197447282,37.00288609244344,372.9142857142857,48.8,4.514285714285714,9109968,6770768,13908736,49.349818666666664
seen_transfer,0009,intermittent,marked_asymmetric,315,7.058866410825272,20.681404953684343,31.111603481624837,390.4,37.48571428571429,4.901587301587302,10044184,7604880,14531328,40.757738333333336
seen_transfer,0009,intermittent,marked_gaussian_evidence_no_curvature,315,7.01370953064697,20.58618161032537,31.250349344551807,386.2857142857143,38.05714285714286,4.836507936507936,15270208,11468736,20642560,45.55260616666666
seen_transfer,0009,intermittent,marked_gaussian_evidence,315,6.995959839588148,20.554005703597923,31.268251811470645,383.8857142857143,39.2,4.787301587301587,15230784,11476480,20495104,41.926921875
seen_transfer,0011,reliable,marked_lineage,107,3.261621942904003,7.398678316572255,5.461615961084126,65.94392523364486,12.785046728971963,0.9439252336448598,1481152,1481152,3533568,8.764836333333333
seen_transfer,0011,reliable,marked_er,107,2.822008511750176,6.596992973893912,6.206932405664099,47.10280373831776,17.49532710280374,0.7102803738317757,1309136,1309136,3533568,7.662145458333334
seen_transfer,0011,reliable,marked_asymmetric,107,2.857387049494348,6.619070486299451,5.117582232770636,50.467289719626166,14.130841121495328,0.7102803738317757,1376344,1376344,3533568,7.797030791666667
seen_transfer,0011,reliable,marked_gaussian_evidence_no_curvature,107,2.673545579385639,6.235132179580932,5.335705475560053,45.757009345794394,12.11214953271028,0.616822429906542,2066400,2066400,3762944,6.238009916666667
seen_transfer,0011,reliable,marked_gaussian_evidence,107,2.8569845664321893,6.652707260915998,5.979493216458244,52.48598130841121,12.785046728971963,0.719626168224299,2128704,2128704,3795712,8.269800291666666
seen_transfer,0011,intermittent,marked_lineage,107,3.594772909223813,8.077521750108103,6.0718517686720554,75.70093457943925,13.457943925233645,1.0794392523364487,1457232,1060480,3533568,7.347264375
seen_transfer,0011,intermittent,marked_er,107,3.2026232208944223,7.327376249634622,6.922110550163249,56.85981308411215,16.149532710280372,0.8364485981308412,1312256,1003072,3533568,6.657175333333333
seen_transfer,0011,intermittent,marked_asymmetric,107,3.5116003761855565,7.9672469842555165,5.859896075588127,69.64485981308411,15.476635514018692,0.985981308411215,1489328,1107088,3533568,6.445246625
