sequence,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError,matched_sse,matched_support,raw_bytes,wire_bytes,runtime_s,maximum_bernoulli_count
0007,intermittent,marked_lineage,221,3.9074112277399946,12.278713486332537,34.37415722564026,145.6289592760181,58.31674208144796,1.7194570135746607,15193.377493733009,5050,8642480,13409536,23.989231291666666,191
0007,intermittent,marked_er,221,3.9323992004626063,12.468685585257019,33.38296932738028,137.3212669683258,64.99547511312217,1.6018099547511313,14755.272442702077,5101,7443464,10640640,22.73895275,171
0007,intermittent,marked_ceiling_association,221,3.7456353749364193,12.206342119648767,36.2051534009159,133.57466063348417,68.90497737556561,1.3597285067873304,16002.677803204824,5124,7379744,10214656,20.43331725,172
0007,intermittent,marked_ceiling_score,221,3.6405024995891035,11.811041100014366,35.23904761464537,134.3891402714932,59.457013574660635,1.416289592760181,15575.659045673256,5119,7900304,11918592,22.991972583333332,177
0007,intermittent,marked_ceiling_calibrated,221,3.6422668043283632,11.929683877614195,34.531891282800096,133.08597285067873,65.6470588235294,1.3529411764705883,15263.095946997635,5127,7486232,11017472,21.989666333333332,177
0008,reliable,marked_lineage,375,0.8270669190722366,2.707275335973315,2.6361196436986027,6.336,8.256,0.192,1977.0897327739513,10716,6529920,12384000,43.19519020833334,54
0008,reliable,marked_er,375,0.8208861468205313,2.6898326972237525,2.63683612366328,6.336,8.064,0.18933333333333333,1977.6270927474595,10716,6528840,12384000,40.394162333333334,54
0008,reliable,marked_ceiling_association,375,0.8208857195268159,2.6898307933163648,2.636811314958236,6.336,8.064,0.18933333333333333,1977.6084862186776,10716,6521064,12384000,38.448192875,54
0008,reliable,marked_ceiling_score,375,0.8270636584180018,2.7070728670408513,2.634486214199899,6.528,8.064,0.192,1975.8646606499224,10714,6528408,12384000,46.84185920833333,54
0008,reliable,marked_ceiling_calibrated,375,0.827360908746347,2.7073357628193273,2.6351559890617047,6.528,8.064,0.192,1976.3669917962761,10714,6523008,12384000,55.957997875,54
0008,intermittent,marked_lineage,375,0.9957374762896873,3.1468916861936806,2.717947428448875,10.656,8.448,0.25466666666666665,2038.4605713366561,10671,7804536,12433152,40.744336708333336,79
0008,intermittent,marked_er,375,0.9784445016213171,3.101282878428291,2.719683423779227,10.272,8.352,0.248,2039.7625678344207,10675,7771920,12433152,39.634871958333335,79
0008,intermittent,marked_ceiling_association,375,0.9784440508526033,3.101280889937683,2.719657908217006,10.272,8.352,0.248,2039.743431162754,10675,7752696,12433152,36.399072625,79
0008,intermittent,marked_ceiling_score,375,0.9924984161039634,3.1380386801746067,2.7179658612502107,10.656,8.352,0.25333333333333335,2038.4743959376588,10671,7761768,12433152,43.674687166666665,79
0008,intermittent,marked_ceiling_calibrated,375,0.9784438042863318,3.1012799294997966,2.7196521866422914,10.272,8.352,0.248,2039.73913998172,10675,7755288,12433152,37.68001079166667,79
