sequence,recording,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError
0004,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_gaussian_evidence_fixed_050,180,4.87681043225167,22.005435067242615,43.43027351639121,319.4,131.8,2.6055555555555556
0004,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_gaussian_evidence_fixed_100,180,4.868680048564771,22.264527180691026,38.98822129481452,302.4,163.2,2.3833333333333333
0005,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_fixed_050,310,4.5199862790097844,14.282137716317017,20.053585398036805,110.09032258064516,101.26451612903226,1.4645161290322581
0005,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_fixed_100,310,4.598127452722001,14.499568214945194,20.66930612042341,98.24516129032259,116.59354838709677,1.5064516129032257
0005,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_fixed_050,310,4.955708205799089,15.486993738904012,23.073736621268058,149.10967741935485,100.45161290322581,1.6661290322580644
0005,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_fixed_100,310,5.07889939738525,15.964050054833704,22.649548890041537,145.74193548387098,116.01290322580645,1.7161290322580645
0006,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_fixed_050,304,6.255148982922548,12.39797613829914,3.0514862882616285,49.5,130.26315789473685,1.6480263157894737
0006,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_fixed_100,304,6.3468543621536035,12.674321274064118,2.8213182219107025,45.0,140.21052631578948,1.7039473684210527
0006,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_fixed_050,304,6.083354928491522,12.250672022669331,2.670338664096267,56.96052631578947,124.22368421052632,1.5723684210526316
0006,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_fixed_100,304,6.187777085828871,12.449131030770165,2.7141658757093516,48.19736842105263,134.17105263157896,1.638157894736842
0007,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_gaussian_evidence_fixed_050,221,3.1801165449362157,9.724170411883547,10.413351981295252,57.990950226244344,65.15837104072398,1.0950226244343892
0007,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_gaussian_evidence_fixed_100,221,3.443706548719839,10.025752894942709,7.791115213587907,42.35294117647059,75.90950226244344,1.2262443438914028
0007,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_gaussian_evidence_fixed_050,221,3.7736842683583043,12.417355602269232,33.33973593702291,127.710407239819,86.6606334841629,1.158371040723982
0007,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_gaussian_evidence_fixed_100,221,3.8743008912482053,12.434240473134166,39.91342758200037,106.85972850678733,87.31221719457014,1.2262443438914028
0008,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_fixed_050,375,0.8116582889465146,2.6697911499077995,2.720144500486225,5.184,8.448,0.17866666666666667
0008,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_fixed_100,375,0.7880560195016603,2.616633564379366,2.7526576473812856,4.224,9.216,0.176
0008,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_fixed_050,375,0.9517008012328904,3.035307327974494,2.80201798327058,8.64,8.736,0.23066666666666666
0008,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_fixed_100,375,0.9529107117001607,3.0469667374239475,2.8326883716456166,8.352,9.504,0.23733333333333334
0000,testoutput_CAV_data_2022-03-15-09-54-40,reliable,marked_gaussian_evidence_projected_space,147,2.0540331210216,2.436678047012996,0.19032139789624042,13.714285714285714,5.387755102040816,0.23809523809523808
0000,testoutput_CAV_data_2022-03-15-09-54-40,reliable,marked_gaussian_evidence_projected_all,147,1.9973684090182855,2.380007234812272,0.19031506787911287,13.714285714285714,4.8979591836734695,0.23129251700680273
0000,testoutput_CAV_data_2022-03-15-09-54-40,reliable,marked_gaussian_evidence_projected_consensus,147,2.0540332543452045,2.4366782356342935,0.1903215024013585,13.714285714285714,5.387755102040816,0.23809523809523808
0000,testoutput_CAV_data_2022-03-15-09-54-40,intermittent,marked_gaussian_evidence_projected_space,147,2.2984434631523,2.848735404465866,1.276084722459545,13.959183673469388,6.122448979591836,0.25170068027210885
0000,testoutput_CAV_data_2022-03-15-09-54-40,intermittent,marked_gaussian_evidence_projected_all,147,2.2984405374170147,2.848731146431292,1.2760780216189207,13.959183673469388,6.122448979591836,0.25170068027210885
0000,testoutput_CAV_data_2022-03-15-09-54-40,intermittent,marked_gaussian_evidence_projected_consensus,147,2.2984436866460927,2.8487357273386764,1.2760850717629764,13.959183673469388,6.122448979591836,0.25170068027210885
0001,testoutput_CAV_data_2022-03-15-10-29-43,reliable,marked_gaussian_evidence_projected_space,114,4.037052226471643,3.9220392082477296,0.8615224599787767,18.94736842105263,16.42105263157895,0.45614035087719296
0001,testoutput_CAV_data_2022-03-15-10-29-43,reliable,marked_gaussian_evidence_projected_all,114,4.037052220586946,3.9220392007604272,0.861522464876097,18.94736842105263,16.42105263157895,0.45614035087719296
0001,testoutput_CAV_data_2022-03-15-10-29-43,reliable,marked_gaussian_evidence_projected_consensus,114,4.037052225959494,3.9220392083635836,0.8615224742718248,18.94736842105263,16.42105263157895,0.45614035087719296
0001,testoutput_CAV_data_2022-03-15-10-29-43,intermittent,marked_gaussian_evidence_projected_space,114,4.491388169980123,4.3521794500526125,0.862286002899433,18.94736842105263,22.105263157894736,0.5350877192982456
0001,testoutput_CAV_data_2022-03-15-10-29-43,intermittent,marked_gaussian_evidence_projected_all,114,4.491388169422709,4.35217945011904,0.8622860167060459,18.94736842105263,22.105263157894736,0.5350877192982456
0001,testoutput_CAV_data_2022-03-15-10-29-43,intermittent,marked_gaussian_evidence_projected_consensus,114,4.491388169422594,4.3521794501187605,0.8622860166991879,18.94736842105263,22.105263157894736,0.5350877192982456
0002,testoutput_CAV_data_2022-03-15-10-29-43,reliable,marked_gaussian_evidence_projected_space,144,3.898063466473439,3.4631169682768452,0.08438529492901009,22.5,10.5,0.2916666666666667
0002,testoutput_CAV_data_2022-03-15-10-29-43,reliable,marked_gaussian_evidence_projected_all,144,3.898063466473439,3.4631169682768452,0.08438529492901009,22.5,10.5,0.2916666666666667
0002,testoutput_CAV_data_2022-03-15-10-29-43,reliable,marked_gaussian_evidence_projected_consensus,144,3.898063466473439,3.4631169682768452,0.08438529492901009,22.5,10.5,0.2916666666666667
0002,testoutput_CAV_data_2022-03-15-10-29-43,intermittent,marked_gaussian_evidence_projected_space,144,4.063124806636032,3.560748409553966,0.09833389319165188,22.0,11.25,0.3020833333333333
0002,testoutput_CAV_data_2022-03-15-10-29-43,intermittent,marked_gaussian_evidence_projected_all,144,4.0631248142222285,3.5607484222384502,0.09833417577938842,22.0,11.25,0.3020833333333333
0002,testoutput_CAV_data_2022-03-15-10-29-43,intermittent,marked_gaussian_evidence_projected_consensus,144,4.063124806636032,3.560748409553966,0.09833389319165188,22.0,11.25,0.3020833333333333
0003,testoutput_CAV_data_2022-03-17-10-50-46,reliable,marked_gaussian_evidence_projected_space,198,6.136200056990344,15.31376501292131,11.41118360760445,242.9090909090909,57.45454545454545,3.121212121212121
0003,testoutput_CAV_data_2022-03-17-10-50-46,reliable,marked_gaussian_evidence_projected_all,198,6.309031618065179,15.654907889184832,12.891764771034575,261.8181818181818,54.90909090909091,3.3484848484848486
0003,testoutput_CAV_data_2022-03-17-10-50-46,reliable,marked_gaussian_evidence_projected_consensus,198,6.132409199660506,15.316143248710063,14.532414897118493,241.45454545454547,57.09090909090909,3.085858585858586
0003,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_gaussian_evidence_projected_space,198,6.6297122703259435,16.178113654957134,10.30779566896099,262.90909090909093,60.18181818181818,3.335858585858586
0003,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_gaussian_evidence_projected_all,198,6.575104151266863,16.02102673184345,10.308391628220994,265.27272727272725,57.81818181818182,3.361111111111111
0003,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_gaussian_evidence_projected_consensus,198,6.605127041141311,16.080629253662078,10.297760461962556,262.1818181818182,59.45454545454545,3.330808080808081
0004,testoutput_CAV_data_2022-03-17-10-50-46,reliable,marked_gaussian_evidence_projected_space,180,5.001443923789744,20.587839009765286,61.10491577174952,331.2,48.8,3.922222222222222
0004,testoutput_CAV_data_2022-03-17-10-50-46,reliable,marked_gaussian_evidence_projected_all,180,5.207339604478989,21.108543879155224,60.08270838907103,364.0,40.8,4.488888888888889
0004,testoutput_CAV_data_2022-03-17-10-50-46,reliable,marked_gaussian_evidence_projected_consensus,180,5.095599731570099,20.839669192441,61.35303232174032,344.8,45.2,4.161111111111111
0004,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_gaussian_evidence_projected_space,180,5.147817357911435,21.145035141052425,56.55935433365551,352.8,53.6,4.155555555555556
0004,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_gaussian_evidence_projected_all,180,5.22812180342242,21.3881158102362,55.8549857736332,367.0,51.6,4.3805555555555555
0004,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_gaussian_evidence_projected_consensus,180,5.156047360893964,21.143065607908774,56.85394071307086,353.6,52.4,4.183333333333334
0005,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_projected_space,310,4.616048430523369,14.303941158571572,15.375056387473219,133.5483870967742,82.45161290322581,1.664516129032258
0005,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_projected_all,310,4.6775755249973585,14.20667762383723,13.962965280992544,140.05161290322582,71.07096774193549,1.764516129032258
0005,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_projected_consensus,310,4.6671465750611425,14.301035636598487,13.262276285722274,136.8,78.96774193548387,1.7193548387096773
0005,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_projected_space,310,5.004723780846727,15.407121502543886,17.525272776583236,164.09032258064516,88.14193548387097,1.7870967741935484
0005,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_projected_all,310,5.008886712919866,15.219147893490932,16.335175086380243,172.33548387096775,74.20645161290322,1.8951612903225807
0005,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_projected_consensus,310,5.002182362252884,15.308748520839584,16.614804901200447,166.6451612903226,82.10322580645162,1.8193548387096774
0006,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_projected_space,304,5.502397878890683,10.881917312804141,4.195524786471125,65.84210526315789,84.55263157894737,1.1546052631578947
0006,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_projected_all,304,5.466691977384886,10.728872040104234,3.084016460921937,66.07894736842105,80.05263157894737,1.1282894736842106
0006,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_projected_consensus,304,5.479499122541917,10.82730558183648,4.782130474592907,67.02631578947368,80.76315789473684,1.105263157894737
0006,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_projected_space,304,5.550574134015328,10.934627592273188,2.339913170123847,65.96052631578948,88.10526315789474,1.238486842105263
0006,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_projected_all,304,5.461542468448338,10.656563517650639,2.4255794430207636,64.89473684210526,80.52631578947368,1.1644736842105263
0006,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_projected_consensus,304,5.463897200171641,10.660803899439369,2.524997660020711,61.69736842105263,83.84210526315789,1.1792763157894737
0007,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_gaussian_evidence_projected_space,221,2.8766871164644217,9.015316667410843,10.762065096265447,65.80995475113122,47.56561085972851,0.9411764705882353
0007,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_gaussian_evidence_projected_all,221,2.8514044829730336,8.905230554181054,11.027095413149022,61.574660633484164,46.588235294117645,0.8778280542986425
0007,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_gaussian_evidence_projected_consensus,221,3.027562912623515,9.512232763377822,11.346028187027349,65.15837104072398,58.64253393665158,1.0950226244343892
0007,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_gaussian_evidence_projected_space,221,3.5228212523505937,11.625037916408186,28.981195185745722,140.25339366515837,60.76018099547511,1.4253393665158371
0007,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_gaussian_evidence_projected_all,221,3.5703027089534993,11.792509373463384,30.16733009915064,142.5339366515837,64.34389140271493,1.3981900452488687
0007,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_gaussian_evidence_projected_consensus,221,3.5337095144323865,11.717839056269334,30.313547352394494,139.92760180995475,64.99547511312217,1.3665158371040724
0008,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_projected_space,375,0.8781715028358464,2.842021440665969,2.9663825344397114,7.296,9.792,0.22666666666666666
0008,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_projected_all,375,0.8317660797088259,2.7272879946713657,3.386502826883302,6.336,8.256,0.192
0008,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_projected_consensus,375,0.8319944689318618,2.7281399718744574,3.390236885520917,6.336,8.256,0.192
0008,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_projected_space,375,1.0068116186646694,3.1871879803728502,3.0899286835693336,10.464,9.696,0.2693333333333333
0008,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_projected_all,375,0.9992553726949849,3.17071086434871,3.508849779823818,10.464,8.544,0.25333333333333335
0008,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_projected_consensus,375,1.0011595552713075,3.173655370982997,3.373433079577575,10.464,8.736,0.256
0000,testoutput_CAV_data_2022-03-15-09-54-40,reliable,marked_gaussian_evidence_compatible_agreement_conflict,147,1.9976284005762786,2.380374976436853,0.19129894249026133,13.714285714285714,4.8979591836734695,0.23129251700680273
0000,testoutput_CAV_data_2022-03-15-09-54-40,reliable,marked_gaussian_evidence_compatible_positive_only,147,2.05403265857115,2.4366773406505753,0.1903201489474087,13.714285714285714,5.387755102040816,0.23809523809523808
0000,testoutput_CAV_data_2022-03-15-09-54-40,intermittent,marked_gaussian_evidence_compatible_agreement_conflict,147,2.35525120098181,2.9056057562872573,1.2766116837746233,13.959183673469388,6.612244897959184,0.2585034013605442
0000,testoutput_CAV_data_2022-03-15-09-54-40,intermittent,marked_gaussian_evidence_compatible_positive_only,147,2.2713360234665996,2.822352942447033,1.277831122366188,13.714285714285714,6.122448979591836,0.24829931972789115
0001,testoutput_CAV_data_2022-03-15-10-29-43,reliable,marked_gaussian_evidence_compatible_agreement_conflict,114,4.104639135967702,3.9870067954588855,0.8619062747242578,19.57894736842105,16.42105263157895,0.4649122807017544
0001,testoutput_CAV_data_2022-03-15-10-29-43,reliable,marked_gaussian_evidence_compatible_positive_only,114,4.037039285921286,3.922020968459467,0.8614514309069666,18.94736842105263,16.42105263157895,0.45614035087719296
0001,testoutput_CAV_data_2022-03-15-10-29-43,intermittent,marked_gaussian_evidence_compatible_agreement_conflict,114,4.652429483790687,4.491135158378797,0.8621860369964007,19.57894736842105,22.736842105263158,0.5350877192982456
0001,testoutput_CAV_data_2022-03-15-10-29-43,intermittent,marked_gaussian_evidence_compatible_positive_only,114,4.599246126531316,4.4384234399352955,0.8622160366001341,18.94736842105263,23.05263157894737,0.5482456140350878
0002,testoutput_CAV_data_2022-03-15-10-29-43,reliable,marked_gaussian_evidence_compatible_agreement_conflict,144,3.898065101326048,3.4631186055772374,0.08438640887427597,22.5,10.5,0.2916666666666667
0002,testoutput_CAV_data_2022-03-15-10-29-43,reliable,marked_gaussian_evidence_compatible_positive_only,144,3.9830895321817033,3.6158932463268667,0.08540656248450446,22.0,13.0,0.3055555555555556
0002,testoutput_CAV_data_2022-03-15-10-29-43,intermittent,marked_gaussian_evidence_compatible_agreement_conflict,144,4.038810143580641,3.4934069738136917,0.10149649315337611,21.5,10.25,0.3090277777777778
0002,testoutput_CAV_data_2022-03-15-10-29-43,intermittent,marked_gaussian_evidence_compatible_positive_only,144,4.012147770263744,3.608199059091561,0.09935596725622543,21.5,13.25,0.3020833333333333
0003,testoutput_CAV_data_2022-03-17-10-50-46,reliable,marked_gaussian_evidence_compatible_agreement_conflict,198,6.191834968913435,15.35376969861288,8.978623812884246,244.72727272727272,58.54545454545455,3.1313131313131315
0003,testoutput_CAV_data_2022-03-17-10-50-46,reliable,marked_gaussian_evidence_compatible_positive_only,198,6.249343426424933,15.63058059312018,10.214484968776295,250.1818181818182,60.72727272727273,3.1565656565656566
0003,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_gaussian_evidence_compatible_agreement_conflict,198,6.658180094561451,16.29008352325052,11.310341015175256,266.1818181818182,61.45454545454545,3.3535353535353534
0003,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_gaussian_evidence_compatible_positive_only,198,6.732434538736646,16.411779288569633,10.949772207493735,262.3636363636364,64.18181818181819,3.3434343434343434
0004,testoutput_CAV_data_2022-03-17-10-50-46,reliable,marked_gaussian_evidence_compatible_agreement_conflict,180,5.040975529095827,20.733713264503468,60.871818397793554,336.8,48.8,4.0
0004,testoutput_CAV_data_2022-03-17-10-50-46,reliable,marked_gaussian_evidence_compatible_positive_only,180,5.010921109401596,21.968869235682025,61.327505823589675,332.4,101.6,3.2055555555555557
0004,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_gaussian_evidence_compatible_agreement_conflict,180,5.171852939419319,21.238530246858105,56.72298578453238,357.6,53.8,4.219444444444444
0004,testoutput_CAV_data_2022-03-17-10-50-46,intermittent,marked_gaussian_evidence_compatible_positive_only,180,5.169382235425754,21.42604478518255,56.70348040729184,356.8,61.4,4.102777777777778
0005,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_compatible_agreement_conflict,310,4.5971990639692555,14.227812159235263,15.41484276886245,132.61935483870968,80.8258064516129,1.6870967741935483
0005,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_compatible_positive_only,310,4.670518620837792,14.351532887462238,14.150296277722555,125.88387096774194,88.49032258064516,1.603225806451613
0005,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_compatible_agreement_conflict,310,4.983655216130922,15.321857908202762,18.018354645972796,165.2516129032258,83.61290322580645,1.7919354838709678
0005,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_compatible_positive_only,310,5.09826514357993,15.558777406171705,18.525522168390342,162.46451612903226,89.18709677419355,1.820967741935484
0006,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_compatible_agreement_conflict,304,5.4841258461236055,10.76166229862962,5.007372981495483,62.05263157894737,81.94736842105263,1.125
0006,testoutput_CAV_data_2022-03-17-11-02-23,reliable,marked_gaussian_evidence_compatible_positive_only,304,5.8024086012245695,11.391914424299326,2.8553449295170323,59.921052631578945,101.13157894736842,1.3355263157894737
0006,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_compatible_agreement_conflict,304,5.534857554719858,10.941561982920922,2.425629989172578,68.09210526315789,86.80263157894737,1.2105263157894737
0006,testoutput_CAV_data_2022-03-17-11-02-23,intermittent,marked_gaussian_evidence_compatible_positive_only,304,5.564969132601109,10.927840959772686,2.679295208481451,59.56578947368421,91.30263157894737,1.194078947368421
0007,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_gaussian_evidence_compatible_agreement_conflict,221,2.8827312052571696,9.001903425926702,9.949280361483462,66.13574660633485,47.89140271493213,0.9683257918552036
0007,testoutput_CAV_data_2022-03-17-11-51-42,reliable,marked_gaussian_evidence_compatible_positive_only,221,2.9087146930457553,9.104553815763206,10.305025294065839,62.2262443438914,52.77828054298642,0.9638009049773756
0007,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_gaussian_evidence_compatible_agreement_conflict,221,3.59427172513906,11.7163430189603,31.74160779730689,138.62443438914028,59.782805429864254,1.4253393665158371
0007,testoutput_CAV_data_2022-03-17-11-51-42,intermittent,marked_gaussian_evidence_compatible_positive_only,221,3.522302956335738,11.672105343292246,30.38543694647345,138.29864253393666,64.83257918552036,1.3642533936651584
0008,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_compatible_agreement_conflict,375,0.8375104217555169,2.7370521110620927,2.8123700806442926,6.336,9.408,0.20266666666666666
0008,testoutput_CAV_data_2022-03-21-09-35-07,reliable,marked_gaussian_evidence_compatible_positive_only,375,0.8301068380572147,2.7159232200780212,2.8176489966200875,5.952,9.6,0.20533333333333334
0008,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_compatible_agreement_conflict,375,0.9840695575656012,3.1252945030486674,2.9373809388369683,10.08,9.504,0.256
0008,testoutput_CAV_data_2022-03-21-09-35-07,intermittent,marked_gaussian_evidence_compatible_positive_only,375,0.9915763944110318,3.1429032382574373,2.946048578057662,9.792,9.984,0.264
