time,receiver,formation,birthTime,birthLocation,weightedInputLogOdds,spatialLogNormalizer,preEtaExistence,fusedExistence,retained,selectedForOutput,mixtureUsed,fallbackReason
70,1,1,1,1,0.1346456979,-0.156478660464,0.533610661206,0.494541976167,1,0,1,
70,1,1,1,2,2.13808974993,-0.305849098966,0.894550552616,0.86202843581,1,1,0,
70,1,1,1,3,2.20050189916,-0.265390264965,0.900294572537,0.873814121814,1,1,0,
70,1,1,1,4,3.10845609322,-0.258099777916,0.957240206117,0.945337098253,1,1,1,
70,1,1,1,5,1.72519120161,-0.395500731545,0.848796288162,0.790789430297,1,1,0,
70,1,1,1,6,1.82440680255,-0.395684048803,0.861094068666,0.806702227994,1,1,0,
70,1,1,1,7,2.48258356584,-0.462361868935,0.922911808162,0.882903931111,1,1,0,
70,1,1,1,8,1.19852569091,-0.267833575791,0.768262408284,0.717215679548,1,1,0,
70,1,1,1,9,3.14154300382,-2.27373675443e-13,0.958574196301,0.958574196301,1,1,0,
70,1,1,1,10,-1.11799313082,-1.03911557982,0.246383726895,0.103668806952,1,0,1,
70,1,1,1,11,-4.02247716674,-0.998332808548,0.017593473926,0.00655591570808,0,0,1,
70,1,1,1,12,4.73747106746,2.48689957516e-14,0.991315310994,0.991315310994,1,1,0,
70,1,1,1,13,-3.60046935029,-2.90716735518,0.0265848449882,0.00148977884661,0,0,0,
70,1,1,1,14,-3.62659368883,-2.83195352649,0.0259170934771,0.00156461880549,0,0,0,
70,1,1,1,15,-3.55835595077,-2.78191551856,0.0276966614781,0.00176071775281,0,0,0,
70,1,1,1,16,-3.76864119589,-3.0147598605,0.0225625864323,0.00113113601006,0,0,0,
70,2,1,1,1,-1.88247325106,-0.0273644128971,0.132105049027,0.128999090854,1,0,1,
70,2,1,1,2,3.33793300056,-0.00766061253774,0.96570745624,0.965452855997,1,1,0,
70,2,1,1,3,3.36797905388,-0.00885180765534,0.966688674641,0.966402451023,1,1,0,
70,2,1,1,4,3.24021789067,-0.0197653393292,0.962320011048,0.961596730014,1,1,0,
70,2,1,1,5,1.69727255726,-0.0139378041112,0.845178179413,0.843345602621,1,1,0,
70,2,1,1,6,1.76825581282,-0.0156469891525,0.854240630236,0.85228154884,1,1,0,
70,2,1,1,7,2.4455466187,-0.0152442475768,0.920235173101,0.91910901621,1,1,0,
70,2,1,1,8,1.47502941247,-0.00208916474472,0.813820628618,0.813503877898,1,1,0,
70,2,1,1,10,-1.31406353308,-0.000121469874921,0.211807662435,0.211787384335,1,0,0,
70,2,1,1,11,-4.48115095608,-0.000938902932736,0.0111936599537,0.0111832726042,1,0,0,
70,2,1,1,13,-3.57962664072,-1.16987628473e-08,0.0271295697414,0.0271295694327,1,0,0,
70,2,1,1,14,-3.60208113354,-6.73019684427e-09,0.0265431669258,0.0265431667519,1,0,0,
70,2,1,1,15,-3.7985690277,-2.13704431928e-08,0.0219119182564,0.0219119177984,1,0,0,
70,2,1,1,16,-3.74992035434,-5.05543269469e-08,0.0229791579762,0.0229791568412,1,0,0,
70,3,1,1,1,-2.06331710116,-0.0599618648937,0.11271366271,0.106854732817,1,0,1,
70,3,1,1,2,3.02128779056,-0.0447938618254,0.953526625462,0.951500832496,1,1,0,powered-gm-normalizer-exceeds-one
70,3,1,1,3,3.09467691022,-0.0349506995933,0.956672638026,0.955200582298,1,1,0,powered-gm-normalizer-exceeds-one
70,3,1,1,4,2.57828760805,-0.0319387877023,0.929451067057,0.927327841883,1,1,0,
70,3,1,1,5,3.00254731461,-0.313325894449,0.95268907341,0.936387620653,1,1,0,powered-gm-normalizer-exceeds-one
70,3,1,1,6,3.01538957095,-0.295675204521,0.953264553836,0.938179969544,1,1,0,powered-gm-normalizer-exceeds-one
70,3,1,1,7,3.7258554147,-0.212910079169,0.976474309736,0.971053867364,1,1,0,powered-gm-normalizer-exceeds-one
70,3,1,1,8,1.40064026805,-0.00352545239178,0.802285469771,0.80172565418,1,1,0,
70,3,1,1,10,-1.297062963,-2.18329478194e-05,0.214659730435,0.214656049839,1,0,0,
70,3,1,1,11,-4.45839529069,-1.50234263252e-06,0.0114483498486,0.0114483328462,1,0,0,
70,3,1,1,13,-3.57924105426,-9.98313964828e-09,0.0271397485949,0.0271397483313,1,0,0,
70,3,1,1,14,-3.60177807793,-7.2033436993e-09,0.0265509985904,0.0265509984042,1,0,0,
70,3,1,1,15,-3.7987783574,-2.97092729085e-07,0.0219074323959,0.0219074260299,1,0,0,
70,3,1,1,16,-3.74916936064,-4.45877361699e-08,0.0229960246644,0.0229960236627,1,0,0,
70,4,1,1,1,-0.321368846388,-0.590753893311,0.420342185768,0.286565655523,1,0,1,
70,4,1,1,2,2.86289392593,-0.0873805682245,0.94598137192,0.941338179358,1,1,0,powered-gm-normalizer-exceeds-one
70,4,1,1,3,2.94983834274,-0.122507816565,0.950255847512,0.944134969819,1,1,0,powered-gm-normalizer-exceeds-one
70,4,1,1,4,2.76311483351,-0.184869191627,0.940649767137,0.929448315211,1,1,0,powered-gm-normalizer-exceeds-one
70,4,1,1,5,5.08200129961,-0.146455609313,0.993830821451,0.992864739571,1,1,0,powered-gm-normalizer-exceeds-one
70,4,1,1,6,5.0048869103,-0.0882892136895,0.993339559335,0.992729244069,1,1,0,powered-gm-normalizer-exceeds-one
70,4,1,1,7,5.88443494789,-0.0808924059909,0.997225302376,0.996992225519,1,1,0,powered-gm-normalizer-exceeds-one
70,4,1,1,8,1.25591266727,-0.0316548401282,0.778321693828,0.772811979803,1,1,0,
70,4,1,1,9,-3.6915829317,-7.9936057773e-14,0.0243259963291,0.024325996329,1,0,0,
70,4,1,1,10,-1.42685360405,-0.0251006893784,0.193589402614,0.189700980558,1,0,0,
70,4,1,1,11,-4.46183200861,-3.19744231092e-14,0.0114095207648,0.0114095207648,1,0,0,
70,4,1,1,12,-3.62854909668,2.13162820728e-14,0.0258677741641,0.0258677741641,1,0,0,
70,4,1,1,13,-3.58003877711,-1.06949449119e-06,0.0271186941161,0.0271186658993,1,0,0,
70,4,1,1,14,-3.60294261122,-1.85176190115e-06,0.0265209166017,0.0265208687938,1,0,0,
70,4,1,1,15,-3.80585016842,-3.70637852853e-05,0.021756412413,0.0217556235958,1,0,0,
70,4,1,1,16,-3.75191686338,-1.20850493879e-05,0.0229343767828,0.0229341059778,1,0,0,
70,5,1,1,1,0.841905747846,-0.835323148546,0.698866436653,0.501645643883,1,0,1,
70,5,1,1,2,3.59719165826,-0.0863810266517,0.973330202854,0.970993804189,1,1,0,powered-gm-normalizer-exceeds-one
70,5,1,1,3,3.72334561265,-0.0141312173973,0.976416584981,0.976088981996,1,1,0,powered-gm-normalizer-exceeds-one
70,5,1,1,4,3.61580087158,-0.00844483712095,0.973809038922,0.973592789415,1,1,0,powered-gm-normalizer-exceeds-one
70,5,1,1,5,3.50444137149,-0.0834904532056,0.970813875865,0.968352926004,1,1,0,powered-gm-normalizer-exceeds-one
70,5,1,1,6,3.35779292059,-0.0628163967797,0.96635910016,0.964256073316,1,1,0,powered-gm-normalizer-exceeds-one
70,5,1,1,7,4.00743331927,-0.0508224492119,0.982144613235,0.981231175637,1,1,0,powered-gm-normalizer-exceeds-one
70,5,1,1,8,1.15635672762,-0.00684169614296,0.7606700831,0.759422324321,1,1,0,
70,5,1,1,9,-3.6915829317,-7.9936057773e-14,0.0243259963291,0.024325996329,1,0,0,
70,5,1,1,10,-1.6484284548,-0.0184776487067,0.161321461535,0.158837111618,1,0,0,
70,5,1,1,11,-4.52428196233,-1.7763568394e-15,0.010726198192,0.010726198192,1,0,0,
70,5,1,1,12,-3.62854909668,2.13162820728e-14,0.0258677741641,0.0258677741641,1,0,0,
70,5,1,1,13,-3.58191820362,-9.06447645832e-07,0.0270691527421,0.0270691288696,1,0,0,
70,5,1,1,14,-3.605335131,-1.75770192001e-06,0.0264592175072,0.0264591722304,1,0,0,
70,5,1,1,15,-3.8163345105,-2.94003728207e-05,0.0215343886928,0.0215337692162,1,0,0,
70,5,1,1,16,-3.75758120792,-1.12056705106e-05,0.0228077903433,0.0228075405972,1,0,0,
70,6,1,1,1,1.24350555327,-0.544093364988,0.776173617052,0.668057433861,1,1,1,
70,6,1,1,2,2.38823811985,-0.150167498005,0.915925992906,0.903616552454,1,1,0,powered-gm-normalizer-exceeds-one
70,6,1,1,3,2.42283976579,-0.0632907785153,0.918552451016,0.913690245104,1,1,0,powered-gm-normalizer-exceeds-one
70,6,1,1,4,3.27597260317,-0.0774305038984,0.963595268329,0.960779376945,1,1,0,powered-gm-normalizer-exceeds-one
70,6,1,1,5,3.35124309433,-0.00767695642265,0.966145518981,0.965893517795,1,1,0,
70,6,1,1,6,3.40614078602,-0.00721418411749,0.967895899804,0.967670972116,1,1,0,
70,6,1,1,7,3.90503815659,-0.0139261466119,0.980257432976,0.979986112832,1,1,0,
70,6,1,1,8,1.44572772589,-0.00271544649555,0.809340055898,0.808920686788,1,1,0,
70,6,1,1,10,-1.379619649,-2.24576631993e-05,0.201070092735,0.20106648514,1,0,0,
70,6,1,1,11,-4.52233806599,-3.44655198603e-07,0.0107468447919,0.0107468411278,1,0,0,
70,6,1,1,13,-3.57958155781,-1.39339064731e-08,0.027130759665,0.0271307592972,1,0,0,
70,6,1,1,14,-3.60200177538,-1.08738511528e-08,0.0265452175087,0.0265452172277,1,0,0,
70,6,1,1,15,-3.80273120083,-2.04722081065e-07,0.0218228927313,0.0218228883612,1,0,0,
70,6,1,1,16,-3.7498394613,-6.82712908429e-08,0.0229809741851,0.0229809726522,1,0,0,
70,7,2,1,1,-0.246539652845,-0.252452319978,0.438675390924,0.377777588153,1,0,1,
70,7,2,1,2,0.149099404786,-0.565326522057,0.537205950736,0.397419919388,1,0,0,powered-gm-normalizer-exceeds-one
70,7,2,1,3,0.121179220719,-0.435763766654,0.530257787775,0.421996099471,1,1,0,powered-gm-normalizer-exceeds-one
70,7,2,1,4,0.624067880676,-0.469094720083,0.651143158247,0.538665935488,1,1,0,powered-gm-normalizer-exceeds-one
70,7,2,1,5,3.81224701055,-0.0165592304676,0.978379316341,0.978026246326,1,1,1,
70,7,2,1,6,2.16838493952,-0.00821931713812,0.897374325176,0.896614902185,1,1,0,
70,7,2,1,7,2.15499914104,-0.0314744834025,0.896135004539,0.893168712937,1,1,0,
70,7,2,1,8,1.85117824396,-0.016130500113,0.864265382984,0.862361959396,1,1,0,
70,7,2,1,9,-3.79679509315,-0.0259638549616,0.021949969103,0.0213994368489,1,0,0,
70,7,2,1,10,-2.67598989058,-0.00584596046891,0.0644050921997,0.0640537274543,1,0,0,
70,7,2,1,11,-3.94956788392,-0.00864989897588,0.018898972482,0.0187392534365,1,0,0,
70,7,2,1,12,-3.69634229491,-0.00343489847837,0.0242132918147,0.0241322679351,1,0,0,
70,7,2,1,13,-3.64459029584,0,0.0254666175415,0.0254666175415,1,0,0,
70,7,2,1,14,-3.6880792133,3.5527136788e-15,0.0244092931698,0.0244092931698,1,0,0,
70,7,2,1,15,-4.09841217213,0,0.0163279825014,0.0163279825014,1,0,0,
70,7,2,1,16,-3.94175223164,0,0.0190444349696,0.0190444349696,1,0,0,
70,8,2,1,1,-0.567550392569,-0.422898688973,0.361802250896,0.270823384764,1,0,1,
70,8,2,1,2,-0.529021532578,-0.0675216529934,0.370745128923,0.355134956056,1,0,0,powered-gm-normalizer-exceeds-one
70,8,2,1,3,-0.417495936336,-0.0370501603195,0.397116105574,0.38828043608,1,0,0,powered-gm-normalizer-exceeds-one
70,8,2,1,4,0.0302528967604,-0.0599314506803,0.507562647397,0.492580906084,1,1,0,powered-gm-normalizer-exceeds-one
70,8,2,1,5,3.50833261624,-0.110109596743,0.970923929775,0.967648954097,1,1,0,
70,8,2,1,6,1.07680615261,-0.0226781560109,0.745889101683,0.741566799626,1,1,0,powered-gm-normalizer-exceeds-one
70,8,2,1,7,1.62139324169,-0.049303201387,0.83498718525,0.828081355946,1,1,0,
70,8,2,1,8,0.511370236799,-0.0117187705012,0.625127634987,0.622377420993,1,1,0,
70,8,2,1,9,-3.77861295142,-0.0048824649508,0.022343717983,0.0222373114596,1,0,0,
70,8,2,1,10,-2.83431798667,-0.00210303627228,0.0554976243598,0.0553874911593,1,0,0,
70,8,2,1,11,-4.19739794096,-0.00253481314065,0.0148119544988,0.0147750105404,1,0,0,
70,8,2,1,12,-3.71221522632,-0.00536507043309,0.0238410807336,0.0237165396016,1,0,0,
70,8,2,1,13,-3.64895687877,-1.523630241e-05,0.0253584716451,0.0253580950762,1,0,0,
70,8,2,1,14,-3.69380516869,-2.57961932881e-05,0.0242733089333,0.0242726979808,1,0,0,
70,8,2,1,15,-4.11616752975,-0.000275562723459,0.0160452424985,0.0160408925514,1,0,0,
70,8,2,1,16,-3.95381613682,-0.000133903921313,0.0188203630042,0.0188178904727,1,0,0,
70,9,2,1,1,-0.686467340833,-0.0273615188581,0.334819391074,0.328753354827,1,0,0,
70,9,2,1,2,-0.625095229756,-0.014543876034,0.348623509758,0.345328124579,1,0,0,
70,9,2,1,3,-0.588971171138,-0.0136076241083,0.356870950223,0.353753927916,1,0,0,
70,9,2,1,4,-0.13822508372,-0.01509324156,0.465498643994,0.461745325492,1,1,0,
70,9,2,1,5,3.92799063731,-0.0790234244805,0.980696765606,0.979142573929,1,1,0,
70,9,2,1,6,2.02929199717,-0.0268163460396,0.883838408394,0.881056760526,1,1,0,powered-gm-normalizer-exceeds-one
70,9,2,1,7,2.8920084298,-0.0113088886751,0.947449968235,0.946884057771,1,1,0,
70,9,2,1,8,1.06265270893,-0.0476047682214,0.74319715498,0.734006876609,1,1,0,
70,9,2,1,9,-3.71561695252,-0.00507880551121,0.0237620415369,0.0236445109451,1,0,0,
70,9,2,1,10,-2.79729994895,-0.00448955731602,0.0574702560808,0.0572275509235,1,0,0,
70,9,2,1,11,-4.30790641653,-0.00515052865578,0.0132828929484,0.0132155567132,1,0,0,
70,9,2,1,12,-3.5817564376,-0.00398694921223,0.0270734134049,0.0269685931746,1,0,0,
70,9,2,1,13,-3.66204697874,-6.69408513687e-06,0.0250369465925,0.0250367831897,1,0,0,
70,9,2,1,14,-3.71095421744,-1.12242341928e-05,0.0238704454223,0.0238701838917,1,0,0,
70,9,2,1,15,-4.16922112301,-0.000116270907668,0.0152287975251,0.0152270539224,1,0,0,
70,9,2,1,16,-3.98981443697,-5.61525292291e-05,0.018167000613,0.0181659990497,1,0,0,
70,10,2,1,1,-0.787743758584,-0.0482127921214,0.312653333392,0.302387063933,1,0,0,
70,10,2,1,2,-0.436943164794,-0.0580925500486,0.392469592448,0.37870800149,1,0,0,
70,10,2,1,3,-0.382714587741,-0.0565970388912,0.405472338712,0.391905007065,1,0,0,
70,10,2,1,4,0.0504536187669,-0.051009552444,0.512610729683,0.499861016584,1,1,0,
70,10,2,1,5,3.7672188986,-0.0502535674544,0.977406025602,0.976269217273,1,1,0,
70,10,2,1,6,2.65768636863,-0.0210480692285,0.934483158229,0.933182658027,1,1,0,
70,10,2,1,7,2.75229531345,-0.0408383026035,0.940042849692,0.937699320483,1,1,0,
70,10,2,1,8,1.21111092522,-0.00701678648666,0.770495455436,0.769252307179,1,1,0,
70,10,2,1,9,-3.64004184058,-0.00281866421322,0.0255797453971,0.025509582872,1,0,0,
70,10,2,1,10,-2.68485737795,-0.0116367314251,0.0638728227855,0.0631805478836,1,0,0,
70,10,2,1,11,-4.23114726732,-0.0027442796136,0.0143274451291,0.0142887415566,1,0,0,
70,10,2,1,12,-3.43099236302,-0.00152146152922,0.031340791534,0.0312946350943,1,0,0,
70,10,2,1,13,-3.67332254651,-1.60925611432e-05,0.0247631779419,0.0247627893101,1,0,0,
70,10,2,1,14,-3.72557713075,-2.60472055231e-05,0.023532083915,0.0235314854013,1,0,0,
70,10,2,1,15,-4.21399682885,-0.000265344898281,0.0145716748516,0.0145678651645,1,0,0,
70,10,2,1,16,-4.01993461028,-0.000126319243023,0.017637473272,0.0176352847486,1,0,0,
70,11,2,1,1,-0.554631912833,-0.204755222169,0.364790438992,0.318779340622,1,0,0,
70,11,2,1,2,0.16967721495,-0.081314135888,0.54231782365,0.52207640719,1,0,0,
70,11,2,1,3,0.169128032159,-0.0696217231984,0.542181508263,0.524856071247,1,1,0,
70,11,2,1,4,0.594600966293,-0.0616503586198,0.644420123264,0.630171031041,1,1,0,
70,11,2,1,5,3.56497777733,-0.0410288436014,0.972481104759,0.971361561327,1,1,0,
70,11,2,1,6,2.48912325913,-0.0165611683704,0.923375793677,0.922195795668,1,1,0,
70,11,2,1,7,2.37544160412,-0.022576082891,0.914935330754,0.913161725096,1,1,0,
70,11,2,1,8,1.82575526681,-0.00660936883617,0.861255281401,0.860463610004,1,1,0,
70,11,2,1,9,-3.44091758146,-0.00721822806489,0.0310408738728,0.0308245021568,1,0,0,
70,11,2,1,10,-2.46854905454,-0.00414867854075,0.0780926308207,0.0777944724565,1,0,0,
70,11,2,1,11,-3.92096763302,-0.00299357300066,0.0194366340162,0.0193796619563,1,0,0,
70,11,2,1,12,-3.28771362293,-0.00239780969711,0.0359950977991,0.0359119876275,1,0,0,
70,11,2,1,13,-3.68549259595,-2.16708260226e-06,0.0244709653622,0.0244709136294,1,0,0,
70,11,2,1,14,-3.74082825749,-2.39455058448e-06,0.0231841734639,0.0231841192354,1,0,0,
70,11,2,1,15,-4.26195969449,-3.85073506521e-05,0.0138987559541,0.0138982281984,1,0,0,
70,11,2,1,16,-4.05104082895,-1.14009546017e-05,0.0171065241326,0.0171063324392,1,0,0,
70,12,2,1,1,0.0116870486985,-0.00086513547798,0.502921728919,0.502705451901,1,0,0,
70,12,2,1,2,0.541690226179,-0.000411155972113,0.63220551975,0.632109911868,1,1,0,
70,12,2,1,3,0.461302048709,-0.000548728827004,0.613323012796,0.613192869333,1,1,0,
70,12,2,1,4,0.874589979414,-0.00115691165483,0.705699878845,0.705459545519,1,1,0,
70,12,2,1,5,3.44560719615,-0.0436037097061,0.969099867472,0.967767090559,1,1,0,powered-gm-normalizer-exceeds-one
70,12,2,1,6,2.59915887378,-0.00627726169616,0.930807426581,0.930402044846,1,1,0,
70,12,2,1,7,2.4430144398,-0.0168415081555,0.920049107199,0.918801470333,1,1,0,
70,12,2,1,8,2.48531851554,-0.00543061211524,0.923106162887,0.922719804863,1,1,0,
70,12,2,1,9,-3.46049271618,-0.110864050353,0.030457480077,0.0273486967952,1,0,0,
70,12,2,1,10,-2.37863788966,-0.0856443331645,0.0848162362862,0.0784003713661,1,0,0,
70,12,2,1,11,-3.73414286761,-0.0746077135322,0.0233360588654,0.0216947682732,1,0,0,
70,12,2,1,12,-3.41243450027,-0.0609985640152,0.0319091077842,0.0300776669621,1,0,0,
70,12,2,1,13,-3.68935878359,-3.5527136788e-15,0.0243788406849,0.0243788406849,1,0,0,
70,12,2,1,14,-3.74492838636,7.1054273576e-15,0.0230915005145,0.0230915005145,1,0,0,
70,12,2,1,15,-4.27776746158,-3.5527136788e-15,0.013683757889,0.013683757889,1,0,0,
70,12,2,1,16,-4.05934815506,-3.5527136788e-15,0.0169674045429,0.0169674045429,1,0,0,
70,13,3,1,1,-3.49511605336,-0.000229604909672,0.0294515137106,0.0294449513648,1,0,0,
70,13,3,1,2,-3.77996649077,-0.135438262082,0.022314169733,0.0195429400374,1,0,0,
70,13,3,1,3,-3.95235412001,-0.0160643271671,0.0188473798374,0.0185526005955,1,0,0,
70,13,3,1,4,-0.643709291691,-0.0024203204696,0.344408530938,0.343862249631,1,0,0,
70,13,3,1,5,-4.55376212459,-0.00853328295381,0.0104178497698,0.0103302439669,1,0,0,
70,13,3,1,6,-4.18754843349,-0.00893117071318,0.0149563730213,0.0148253613562,1,0,0,
70,13,3,1,7,-3.50857076671,-3.07254216203e-05,0.0290693478356,0.029068480644,1,0,0,
70,13,3,1,8,-4.37282382026,-0.0085040184026,0.0124583964077,0.0123542025203,1,0,0,
70,13,3,1,9,3.70202962613,-0.320482855256,0.975920719816,0.967122822295,1,1,0,powered-gm-normalizer-exceeds-one
70,13,3,1,10,3.02647362517,-0.287859891187,0.953755888741,0.939267066047,1,1,0,powered-gm-normalizer-exceeds-one
70,13,3,1,11,4.78045344266,-0.224657792193,0.991677650038,0.989603093637,1,1,0,powered-gm-normalizer-exceeds-one
70,13,3,1,12,4.06512133167,-0.270283303643,0.983128621177,0.978007976963,1,1,0,powered-gm-normalizer-exceeds-one
70,13,3,1,13,-2.71821001185,-0.48595657021,0.0619073380207,0.0390092276568,1,0,0,powered-gm-normalizer-exceeds-one
70,13,3,1,14,-2.84266299161,-0.488821842126,0.0550618180094,0.0345067273398,1,0,0,powered-gm-normalizer-exceeds-one
70,13,3,1,15,0.870632254471,-0.478259718415,0.704877239969,0.596853708346,1,1,0,
70,13,3,1,16,-2.83649439488,-0.636738253438,0.0553836524855,0.0300835142481,1,0,0,powered-gm-normalizer-exceeds-one
70,14,3,1,1,-3.50393306166,-0.000717195348869,0.0292005301831,0.0291802060937,1,0,0,
70,14,3,1,2,-3.80067659497,-0.000303222197315,0.0218667948086,0.0218603102389,1,0,0,
70,14,3,1,3,-4.03308687404,-0.000336710123886,0.0174110318284,0.0174052723653,1,0,0,
70,14,3,1,4,-0.801295060004,-0.000552918661105,0.309748561158,0.309630357158,1,0,0,
70,14,3,1,5,-4.57901259789,-2.21990174865e-05,0.0101607268677,0.0101605036038,1,0,0,
70,14,3,1,6,-4.27570295719,-0.000629941913694,0.0137116494921,0.0137031329935,1,0,0,
70,14,3,1,7,-3.50941912374,-1.16590388899e-07,0.0290454130983,0.0290454098103,1,0,0,
70,14,3,1,8,-4.39607882184,-2.17183181661e-05,0.0121755059253,0.0121752447162,1,0,0,
70,14,3,1,9,7.14809936041,-0.429776472416,0.999214260628,0.998792895451,1,1,1,
70,14,3,1,10,6.00675721142,-0.528163232614,0.997543987661,0.995842163794,1,1,1,
70,14,3,1,11,7.97355667766,-0.140552869389,0.999655666905,0.999603724215,1,1,1,
70,14,3,1,12,7.14582208358,-0.398387452721,0.999212470654,0.99882748918,1,1,0,powered-gm-normalizer-exceeds-one
70,14,3,1,13,-3.3144019319,-0.00373097535424,0.0350804094764,0.0349543356369,1,0,0,
70,14,3,1,14,-3.48774234619,-0.0048388697133,0.0296630175499,0.029524056301,1,0,0,
70,14,3,1,15,0.677188692255,-0.00532608140188,0.663110954094,0.661920103389,1,1,0,
70,14,3,1,16,-3.57549135405,-0.00247708328605,0.0272389283523,0.0271733699598,1,0,0,
70,15,3,1,1,-3.55554232782,-0.000344257925754,0.027772531869,0.0277632379966,1,0,0,
70,15,3,1,2,-3.95761672098,-0.000398199400561,0.0187503090172,0.0187429840558,1,0,0,
70,15,3,1,3,-4.16916470107,-0.000127473288494,0.0152296437013,0.0152277320131,1,0,0,
70,15,3,1,4,-0.938730113623,-0.000115722375694,0.281156925069,0.281133537277,1,0,0,
70,15,3,1,5,-4.56639039643,-6.24139207872e-07,0.0102884625632,0.0102884562078,1,0,0,
70,15,3,1,6,-4.35232967033,-0.000464932452164,0.0127130754969,0.0127072412409,1,0,0,
70,15,3,1,7,-3.5088183599,-1.68864389138e-09,0.0290623605008,0.0290623604532,1,0,0,
70,15,3,1,8,-4.38520726625,-4.47101772494e-07,0.012306956827,0.0123069513922,1,0,0,
70,15,3,1,9,6.80040833236,-0.31940427326,0.998887917654,0.998470072848,1,1,0,powered-gm-normalizer-exceeds-one
70,15,3,1,10,6.45008913803,-0.297859892784,0.998422112374,0.997875790857,1,1,0,powered-gm-normalizer-exceeds-one
70,15,3,1,11,8.82615286383,-0.141890157666,0.999853179484,0.999830800475,1,1,0,powered-gm-normalizer-exceeds-one
70,15,3,1,12,8.00901128832,-0.234169434599,0.999667657231,0.999580002559,1,1,0,powered-gm-normalizer-exceeds-one
70,15,3,1,13,-3.75145632951,-0.00920630535643,0.0229446988736,0.0227392136391,1,0,0,
70,15,3,1,14,-3.93179033672,-0.0120598994495,0.0192314349581,0.0190052801085,1,0,0,
70,15,3,1,15,0.932566276316,-0.024684649977,0.717595637161,0.712566482458,1,1,0,
70,15,3,1,16,-4.04443137248,-0.0218060642089,0.0172180102333,0.0168528762634,1,0,0,
70,16,3,1,1,-3.48757107353,-1.48779016181,0.029667947709,0.00685865773543,0,0,1,
70,16,3,1,2,-3.64989958281,-1.97713338778,0.0253351827415,0.00358633048813,0,0,0,
70,16,3,1,3,-3.8287496942,-1.85368323293,0.0212743406806,0.00339370713153,0,0,0,
70,16,3,1,4,-0.702816809054,-2.19366202937,0.331188001145,0.0523279014027,1,0,0,
70,16,3,1,5,-4.25454997757,-3.54804346545,0.0140006770667,0.000408506785405,0,0,0,
70,16,3,1,6,-4.09445424046,-3.56782925178,0.0163916741883,0.000470011397233,0,0,0,
70,16,3,1,7,-3.21204516555,-4.94615536306,0.0387149495234,0.000286295270647,0,0,0,
70,16,3,1,8,-4.08982270534,-2.58177222335,0.0164665158701,0.00126477567459,0,0,0,
70,16,3,1,9,2.62842608552,-0.0394129967194,0.93266877844,0.930151124707,1,1,0,powered-gm-normalizer-exceeds-one
70,16,3,1,10,3.55533302659,-0.261448428117,0.972221816184,0.964218419607,1,1,0,powered-gm-normalizer-exceeds-one
70,16,3,1,11,4.76716104493,-0.265714197335,0.99156722665,0.989028768029,1,1,0,powered-gm-normalizer-exceeds-one
70,16,3,1,12,4.82174849257,-0.0593255567244,0.992011633134,0.991527515768,1,1,0,powered-gm-normalizer-exceeds-one
70,16,3,1,13,-4.02806766088,-0.261829163842,0.0174971082792,0.0135210157491,1,0,0,
70,16,3,1,14,-4.12284224866,-0.256533492913,0.0159402031147,0.0123780438694,1,0,0,
70,16,3,1,15,0.823737222469,-0.255523317399,0.695029072338,0.638350941005,1,1,0,
70,16,3,1,16,-4.15700993799,-0.267302434665,0.0154130154297,0.0118405689269,1,0,0,
70,17,3,1,1,-3.53346944665,-0.000716435542023,0.0283747795825,0.0283550343768,1,0,0,
70,17,3,1,2,-3.91650436431,-0.000329233840819,0.019521881495,0.0195155807,1,0,0,
70,17,3,1,3,-4.09606290892,-0.000255025594592,0.0163657578149,0.0163616529397,1,0,0,
70,17,3,1,4,-0.826327646997,-0.000428275335596,0.30442212936,0.304331449956,1,0,0,
70,17,3,1,5,-4.5729092378,-6.32517191725e-05,0.010222295207,0.0102216552586,1,0,0,
70,17,3,1,6,-4.40057559794,0,0.0121215404882,0.0121215404882,1,0,0,
70,17,3,1,7,-3.50915152652,-3.17323472387e-07,0.0290529607666,0.0290529518153,1,0,0,
70,17,3,1,8,-4.39103585669,-6.0440819329e-05,0.0122363084437,0.0122355779424,1,0,0,
70,17,3,1,9,2.93926156316,-0.0537453685297,0.949753498983,0.94712578883,1,1,0,powered-gm-normalizer-exceeds-one
70,17,3,1,10,3.47690333054,-0.0445252073141,0.970023406191,0.96870125082,1,1,0,powered-gm-normalizer-exceeds-one
70,17,3,1,11,4.57065866277,-0.278897327441,0.989754908807,0.986503830918,1,1,0,powered-gm-normalizer-exceeds-one
70,17,3,1,12,4.33580127627,-0.106849018089,0.987077789512,0.985641523511,1,1,0,powered-gm-normalizer-exceeds-one
70,17,3,1,13,-3.8760625942,-0.00456618316591,0.0203111983678,0.0202205362099,1,0,0,
70,17,3,1,14,-3.97051839791,-0.00778377424488,0.0185144024821,0.0183734875282,1,0,0,
70,17,3,1,15,1.01379591203,-0.00243591335423,0.733762357942,0.733286218809,1,1,0,
70,17,3,1,16,-4.01501263155,-0.0036259486597,0.0177229561879,0.0176599428418,1,0,0,
70,18,3,1,1,-3.47065079502,-8.4927789775e-05,0.0301589403143,0.0301564563283,1,0,0,
70,18,3,1,2,-3.77197530062,-7.52177899059e-05,0.0224891746268,0.0224875211425,1,0,0,
70,18,3,1,3,-3.95401677795,-3.97021825194e-05,0.0188166582913,0.0188159253001,1,0,0,
