x,input_left_intensity,input_right_intensity,kla_intensity,mil_intensity,conditional_ga_intensity
-3.01,0.31913786702886576,4.577411906223918e-09,0.0001829731411388674,0.15956893580313883,0.00344052196698436
-3.0,0.3191538243211462,4.860706279858629e-09,0.00018855493038909225,0.15957691459092624,0.003545478729550406
-2.99,0.31913786702886576,5.161017512649401e-09,0.00019428756829745138,0.15956893609494163,0.0036532719637361166
-2.9799999999999995,0.31908999993893294,5.479335050388627e-09,0.00020017447721925425,0.159545002709134,0.003763966021547187
-2.9699999999999998,0.3190102374096798,5.816703849520087e-09,0.00020621913640336958,0.15950512161319183,0.0038776263247831625
-2.96,0.31889860336368403,6.174227370056423e-09,0.00021242508230347022,0.1594493047689557,0.003994319370889901
-2.95,0.31875513127581123,6.553070722783339e-09,0.0002187959088696593,0.15937756891444096,0.004114112738443152
-2.9399999999999995,0.31857986415648554,6.9544639783041895e-09,0.00022533526781971192,0.15928993555547477,0.0042370750922488196
-2.9299999999999997,0.31837285453020087,7.379705645826177e-09,0.00023204686888915046,0.15918643095495325,0.0043632761880452444
-2.92,0.31813416440928716,7.830166329952944e-09,0.00023893448005937195,0.15906708611972675,0.004492786876792775
-2.91,0.3178638652629507,8.307292574125061e-09,0.000246001927763026,0.15893193678512163,0.004625679108535579
-2.9000000000000004,0.3175620379816095,8.812610899745846e-09,0.0002532530970658456,0.1587810233971102,0.004762025935820679
-2.8899999999999997,0.31722877283654866,9.347732050439896e-09,0.000260691931824118,0.15861439109214034,0.004901901516658955
-2.88,0.3168641694349249,9.914355451320104e-09,0.00026832243481698004,0.15843208967464018,0.005045381117012742
-2.87,0.31646833667014995,1.0514273893585714e-08,0.0002761486678527211,0.15823417359221192,0.005192541112794692
-2.8600000000000003,0.31604139266768905,1.1149378455237915e-08,0.00028417475184825346,0.15802070190853376,0.0053434589913620885
-2.8499999999999996,0.31558346472631116,1.1821663669184045e-08,0.0002924048668809292,0.1577917382739874,0.005498213352491183
-2.84,0.3150946892548327,1.2533232950506059e-08,0.0003008432522118532,0.15754735089403282,0.005656883908815559
-2.83,0.3145752117043978,1.3286304295193637e-08,0.0003094942062798653,0.15728761249535103,0.005819551485712975
-2.8200000000000003,0.3140251864963432,1.4083216263188627e-08,0.00031836208666532773,0.15701260028977973,0.005986298020624443
-2.8099999999999996,0.3134447769456969,1.4926434259156943e-08,0.00032745131002288375,0.15672239593606557,0.006157206561789866
-2.8,0.3128341551803647,1.581855712499574e-08,0.00033676635198232383,0.15641708549946093,0.0063323612663839755
-2.79,0.3121935020560595,1.676232405870164e-08,0.0003463117470167204,0.1560967594091918,0.006511847398036817
-2.7800000000000002,0.3115230070670324,1.776062187486321e-08,0.00035609208827696155,0.15576151241382713,0.0066957513237224184
-2.7699999999999996,0.31082286825266875,1.8816492622712672e-08,0.00036611202739183883,0.1554114435345807,0.0068841605099997484
-2.76,0.3100932921000113,1.9933141578360796e-08,0.0003763762742328274,0.15504665601657644,0.007077163518589786
-2.75,0.3093344934422795,2.111394562856459e-08,0.00038688959664271675,0.15466725727811256,0.007274850001272842
-2.74,0.3085466953534529,2.2362462064123723e-08,0.0003976568201272234,0.15427335885795748,0.007477310694089827
-2.7299999999999995,0.3077301290389942,2.3682437801784127e-08,0.00040868282750874724,0.153865076360716,0.007684637410831677
-2.7199999999999998,0.30688503372278286,2.5077819054335833e-08,0.00041997255854141815,0.15344252940030095,0.007896923035800916
-2.71,0.30601165653033924,2.6552761469436306e-08,0.00043153100948659925,0.15300584154155036,0.008114261515829663
-2.7,0.3051102523684193,2.8111640758563474e-08,0.0004433632326479954,0.15255514024003003,0.008336747851538073
-2.6899999999999995,0.3041810838010599,2.9759063838412933e-08,0.0004554743358655438,0.15209055678006186,0.008564478087817759
-2.6799999999999997,0.30322442092216134,3.1499880507998804e-08,0.00046786948196725315,0.1516122262110209,0.00879754930352447
-2.67,0.30224054122469174,3.333919568569881e-08,0.0004805538881781835,0.1511202872819437,0.009036059600364908
-2.66,0.3012297294666032,3.5282382231498466e-08,0.0004935328254857392,0.15061488237449272,0.00928010809096205
-2.6499999999999995,0.3001922775335503,3.7335094380754254e-08,0.0005068116179604848,0.15009615743432236,0.009529794886084159
-2.6399999999999997,0.2991284842985027,3.95032818168836e-08,0.0005203956420316817,0.14956426190089225,0.009785221081022392
-2.63,0.29803865547834674,4.17932044115395e-08,0.0005342903257167777,0.14901934863577557,0.01004648874110257
-2.62,0.2969231034875729,4.421144766199773e-08,0.00054850114780406,0.14846157384951028,0.010313700886316245
-2.6100000000000003,0.2957821472891459,4.6764938856720406e-08,0.0005630336369877267,0.1478910970270424,0.010586961475057085
-2.5999999999999996,0.29461611224265866,4.946096400132686e-08,0.0005778933709546294,0.14730808085181132,0.010866375386948507
-2.59,0.2934253299498689,5.2307185538521164e-08,0.0005930859754219478,0.14671269112852722,0.011152048404748661
-2.58,0.2922101380977231,5.531166089689919e-08,0.0006086171231251043,0.14610509670469202,0.011444087195319754
-2.5700000000000003,0.2909708802989708,5.8482861904967487e-08,0.00062449253275519,0.14548546939091633,0.01174259928964802
-2.5599999999999996,0.2897079059304738,6.182969510818338e-08,0.000640717967845245,0.14485398388008444,0.012047693061901978
-2.55,0.2884215699693184,6.536152302834576e-08,0.0006572992356047107,0.1442108176654207,0.01235947770751614
-2.54,0.28711223282683573,6.908818640624791e-08,0.0006742421857014421,0.14355615095751106,0.012678063220288655
-2.5300000000000002,0.28578026018064073,7.302002747013181e-08,0.0006915527089906128,0.1428901666003341,0.013003560368480395
-2.5199999999999996,0.2844260228047976,7.716791427418708e-08,0.0007092367361899527,0.14221304998635595,0.013336080669904863
-2.51,0.28304989639822375,8.154326615308235e-08,0.0007273002365007102,0.14152498897074495,0.013675736365997566
-2.5,0.2816522614114396,8.615808034034621e-08,0.0007457492161738085,0.14082617378475998,0.014022640394854832
-2.49,0.2802335028717807,9.102495980027673e-08,0.0007645897170206424,0.14011679694837026,0.014376906363231707
-2.4799999999999995,0.2787940102071796,9.615714232502619e-08,0.0007838278148680261,0.13939705318216095,0.014738648517489659
-2.4699999999999998,0.2773341770686333,1.0156853095050346e-07,0.0008034696179568022,0.13866713931858213,0.015107981713484951
-2.46,0.2758544011514667,1.0727372574683804e-07,0.0008235212652836831,0.13792725421259622,0.015485021385389573
-2.45,0.2743550840155072,1.1328805704128944e-07,0.000843988924885872,0.1371775986517821,0.01586988351343625
-2.4399999999999995,0.272836630904282,1.19627620133728e-07,0.000864878792068102,0.13641837526595108,0.016262684590580685
-2.4299999999999997,0.2712994505633537,1.2630931156711253e-07,0.0008861970875717032,0.13564978843633263,0.016663541588073764
-2.42,0.26974395505790444,1.3335086701778262e-07,0.0009079500556854088,0.13487204420438573,0.017072571919938228
-2.41,0.26817055958968494,1.4077090087283674e-07,0.0009301439622975628,0.1340853501802929,0.01748989340634351
-2.3999999999999995,0.26657968231343965,1.4858894756442398e-07,0.0009527850928894974,0.13328991545119362,0.017915624235874346
-2.3899999999999997,0.26497174415292235,1.5682550473340608e-07,0.0009758797504698345,0.13248595048921355,0.018349882926688574
-2.38,0.26334716861661184,1.6550207829757243e-07,0.0009994342534495517,0.13167366705934508,0.018792788286561096
-2.37,0.2617063816132436,1.7464122950238312e-07,0.0010234549334576205,0.13085327812723654,0.01924445937181038
-2.3600000000000003,0.2600498112672658,1.8426662403513655e-07,0.0010479481330971342,0.1300249977669449,0.01970501544510599
-2.3499999999999996,0.2583778877343314,1.9440308328644286e-07,0.0010729202036418423,0.12918904106870735,0.020174575932155533
-2.34,0.25669104301693796,2.050766378459675e-07,0.0010983775026730436,0.1283456240467879,0.020653260377270152
-2.33,0.2549897107803213,2.1631458332263444e-07,0.0011243263916568813,0.1274949635474523,0.02114118839780938
-2.3200000000000003,0.2532743261687143,2.2814553858271812e-07,0.0011507732334620445,0.12663727715712644,0.02163847963750541
-2.3099999999999996,0.2515453256220778,2.4059950650270704e-07,0.001177724389818006,0.12577278311079215,0.022145253718669277
-2.3,0.24980314669340897,2.537079373372781e-07,0.001205186218713907,0.12490170020067315,0.022661630193280952
-2.29,0.24804822786673292,2.67503794806384e-07,0.0012331650717383059,0.12402424768526386,0.023187728492967533
-2.2800000000000002,0.2462810083758824,2.8202162500912307e-07,0.001261667291359981,0.1231406451987537,0.023723667877873
-2.2699999999999996,0.24450192802416787,2.9729762827596055e-07,0.0012906992081500918,0.12225111266089807,0.024269567384425334
-2.26,0.2427114270050401,3.1336973407478533e-07,0.001320267137945999,0.12135587018738708,0.02482554577200662
-2.25,0.24090994572384355,3.3027767909039987e-07,0.0013503773789571589,0.12045513800076132,0.025391721468533936
-2.24,0.2390979246207623,3.480630886012088e-07,0.001381036208813459,0.11954913634192545,0.025968212514957956
-2.2299999999999995,0.23727580399505255,3.667695612812283e-07,0.0014122498815565085,0.11863808538230691,0.02655513650868892
-2.2199999999999998,0.2354440238306601,3.8644275755997465e-07,0.0014440246245743873,0.11772220513670884,0.027152610545959372
-2.21,0.23360302362331314,4.071304916774128e-07,0.0014763666354804523,0.11680171537690241,0.027760751163135058
-2.2,0.23175324220918628,4.288828275758092e-07,0.001509282078936801,0.11587683554600693,0.02837967427698514
-2.1899999999999995,0.2298951175952226,4.5175217877526243e-07,0.0015427770834230935,0.11494778467370069,0.029009495123925005
-2.1799999999999997,0.22802908679120573,4.7579341238462113e-07,0.0015768577379514585,0.11401478129230906,0.02965032819824521
-2.17,0.22615558564366423,5.010639574047122e-07,0.0016115300887282983,0.11307804335381082,0.030302287189341987
-2.16,0.2242750486716965,5.276239174860173e-07,0.0016468001357638016,0.11213778814780699,0.030965484917964487
-2.1499999999999995,0.2223879089047971,5.555361883084301e-07,0.0016826738294300951,0.1111942322204927,0.03164003327149621
-2.1399999999999997,0.2204945977227653,5.848665797562802e-07,0.0017191570669689677,0.11024759129467253,0.032326043138288275
-2.13,0.21859554469777298,6.156839430676104e-07,0.0017562556889502254,0.10929808019085803,0.03302362434106434
-2.12,0.21669117743867045,6.480603031425077e-07,0.0017939754756816876,0.1083459127494868,0.03373288556941625
-2.1100000000000003,0.214781921437602,6.820709962014288e-07,0.0018323221435720058,0.1073913017542991,0.03445393431141256
-2.0999999999999996,0.21286819991900383,7.17794812990667e-07,0.0018713013414474657,0.10643445885690841,0.035186876784341785
-2.09,0.2109504336910545,7.5531414773847e-07,0.0019109186468240103,0.10547559450260112,0.035931817864613684
-2.08,0.20902904099964253,7.947151530719296e-07,0.001951179562135837,0.1045149178573978,0.03668886101684392
-2.0700000000000003,0.20710443738491913,8.360879011114543e-07,0.0019920895109218576,0.10355263673641012,0.037458108222146506
-2.0599999999999996,0.20517703554049624,8.795265509665642e-07,0.002033653833971503,0.10258895753352361,0.038239659905661666
-2.05,0.2032472451753512,9.251295228638267e-07,0.002075877785431302,0.10162408515243704,0.03903361486334622
-2.04,0.20131547287849372,9.729996791450544e-07,0.0021187665288738456,0.10065822293908643,0.039840070188056624
-2.0300000000000002,0.1993821219864528,1.0232445123812594e-06,0.0021623251333306357,0.09969157261548259,0.040659121194952935
-2.0199999999999996,0.19744759245363414,1.0759763408555557e-06,0.002206558569290564,0.0987243342149875,0.04149086134625649
-2.01,0.19551228072559965,1.131312511676003e-06,0.002251471704665663,0.09775670601905566,0.04233538217539226
-2.0,0.19357657961531471,1.1893756117874384e-06,0.0022970693007259802,0.09678888449546325,0.043192773210550456
-1.9900000000000002,0.19164087818241074,1.2502936871594321e-06,0.0023433560080053225,0.09582106423804895,0.0440631218977006
-1.9799999999999995,0.1897055616155036,1.3142004704360617e-06,0.002390336362179827,0.09485343790798702,0.04494651352309448
-1.9699999999999998,0.1877710111176094,1.381235617341659e-06,0.0024380147799212474,0.09388619617661338,0.04584303113529373
-1.96,0.18583760379469297,1.4515449521456244e-06,0.002486395554727041,0.09291952766982256,0.046752755466761185
-1.9500000000000002,0.1839057125473865,1.525280722498249e-06,0.0025354828527292157,0.0919536189140545,0.04767576485505284
-1.9399999999999995,0.18197570596590862,1.6026018639588e-06,0.00258528070848414,0.09098865428388629,0.04861213516365187
-1.9299999999999997,0.18004794822821568,1.683674274546504e-06,0.0026357930207454167,0.09002481595124512,0.04956193970248416
-1.92,0.17812279900140893,1.768671099654737e-06,0.0026870235482221376,0.0890622838362543,0.050525249148158924
-1.9100000000000001,0.1762006133464267,1.8577730276783977e-06,0.0027389759053246952,0.0881012355597272,0.051502131463975476
-1.8999999999999995,0.17428174162604035,1.9511685967146926e-06,0.0027916535579005698,0.08714184639731853,0.05249265181974133
-1.8899999999999997,0.17236652941617572,2.049054512707636e-06,0.002845059818962422,0.08618428923534421,0.05349687251144575
-1.88,0.1704553174205743,2.1516359794172192e-06,0.0028991978444109965,0.08522873452827685,0.05451485288083568
-1.87,0.16854844138881228,2.259127040604657e-06,0.002954070628755244,0.08427535025792644,0.05554664923493935
-1.8600000000000003,0.16664623203768678,2.3717509348362184e-06,0.00300968100083227,0.08332430189431081,0.056592314765586675
-1.8499999999999996,0.16474901497597974,2.489740463319156e-06,0.003066031619529667,0.08237575235822153,0.057651899468974435
-1.8399999999999999,0.16285711063260755,2.6133383711946202e-06,0.0031231249695128495,0.08142986198548938,0.058725450065325535
-1.83,0.16097083418815794,2.7427977427240314e-06,0.003180963356960144,0.08048678849295034,0.059813009918694086
-1.8200000000000003,0.1590904955098208,2.878382410816998e-06,0.003239548905308269,0.0795466869461158,0.06091461895696583
-1.8099999999999996,0.15721639908970916,3.020367381361079e-06,0.0032988835510110366,0.07860970972854527,0.062030313592107235
-1.7999999999999998,0.15534884398657034,3.1690392728256604e-06,0.0033589690393140523,0.07767600651292159,0.06316012664071535
-1.79,0.15348812377087953,3.324696771624961e-06,0.0034198069200483284,0.07674572423382557,0.06430408724492334
-1.7800000000000002,0.15163452647331224,3.4876511037373094e-06,0.003481398543445608,0.075819007062208,0.06546222079371421
-1.7699999999999996,0.14978833453658355,3.658226523091316e-06,0.0035437450559784216,0.07489599638155332,0.06663454884469965
-1.7599999999999998,0.1479498247706442,3.8367608172420175e-06,0.003606847396227745,0.07397683076573072,0.0678210890464178
-1.75,0.14611926831121755,4.023605830873957e-06,0.0036707062907813995,0.07306164595852421,0.06902185506120923
-1.7400000000000002,0.14429693058166432,4.219128007681044e-06,0.003735322250166054,0.072150574854836,0.07023685648872448
-1.7299999999999995,0.1424830712581548,4.423708951187265e-06,0.0038006955648160383,0.07124374748355299,0.07146609879012406
-1.7199999999999998,0.14067794423812985,4.63774600508583e-06,0.0038668263010819383,0.07034129099206747,0.07270958321302633
-1.71,0.1388817976120264,4.861652853688893e-06,0.003933714297282225,0.06944332963244004,0.07396730671726455
-1.7000000000000002,0.13709487363824593,5.095860143093672e-06,0.004001359159800909,0.06854998474919452,0.07523926190150954
-1.6899999999999995,0.13531740872133785,5.340816123685989e-06,0.004069760259234508,0.06766137476873077,0.07652543693081927
-1.6799999999999997,0.133549633393371,5.596987314616324e-06,0.004138916726591407,0.06677761519034281,0.07782581546517403
-1.67,0.13179177229846145,5.864859190899157e-06,0.0042088274495469405,0.06589881857882618,0.07914037658905898
-1.6600000000000001,0.13004404418042734,6.144936893800365e-06,0.004279491068757266,0.06502509455866057,0.08046909474215246
-1.6499999999999995,0.12830666187353562,6.4377459651938596e-06,0.00435090597423538,0.06415654980975041,0.0818119396511825
-1.6399999999999997,0.1265798322963064,6.743833106583018e-06,0.0044230703017924256,0.0632932880647065,0.08316887626301141
-1.63,0.12486375644833668,7.063766963499278e-06,0.004495981929547648,0.06243541010765009,0.08453986467901091
-1.62,0.12315862941010698,7.398138936004494e-06,0.004569638474510133,0.061583013774521494,0.08592486009078704
-1.6100000000000003,0.1214646403457294,7.74756401604115e-06,0.00464403728923567,0.06073619395487272,0.08732381271731786
-1.5999999999999996,0.11978197250859585,8.112681652389408e-06,0.004719175458561989,0.05989504259512412,0.08873666774356452
-1.5899999999999999,0.11811080324988457,8.494156644006714e-06,0.004795049796425563,0.059059648703264286,0.09016336526061648
-1.58,0.11645130402987809,8.892680062542232e-06,0.004871656842763372,0.05823009835497032,0.0916038402074339
-1.5700000000000003,0.11480364043204999,9.308970204834135e-06,0.004948992860502709,0.05740647470112741,0.09305802231424563
-1.5599999999999996,0.11316797217987096,9.74377357621496e-06,0.005027053832642375,0.05658885797672358,0.0945258360476659
-1.5499999999999998,0.11154445315628819,1.0197865905466774e-05,0.00510583545942843,0.05577732551109683,0.09600720055758853
-1.54,0.10993323142582544,1.0672053192284672e-05,0.005185333155627792,0.05497195173950886,0.09750202962592143
-1.5300000000000002,0.10833444925925706,1.1167172788123819e-05,0.005265542047902761,0.05417280821602259,0.09901023161721846
-1.5199999999999996,0.10674824316080178,1.1684094511322354e-05,0.005346456972289722,0.053379963627656554,0.1005317094312706
-1.5099999999999998,0.10517474389778479,1.2223721797409297e-05,0.005428072471785101,0.0525934838097911,0.10206636045771354
-1.5,0.1036140765327134,1.2786992885524384e-05,0.005510382794041832,0.05181343176279946,0.1036140765327134
-1.4900000000000002,0.10206636045771354,1.3374882041892058e-05,0.0055933818891792265,0.05103986766987772,0.10517474389778479
-1.4799999999999995,0.10053170943127046,1.398840082131136e-05,0.005677063407709479,0.05027284891604589,0.10674824316080195
-1.4699999999999998,0.09901023161721846,1.4628599367637905e-05,0.005761420698583675,0.04951243010829305,0.10833444925925706
-1.46,0.09750202962592143,1.529656775425419e-05,0.005846446807360486,0.048758663096837844,0.10993323142582544
-1.4500000000000002,0.09600720055758853,1.5993437365538233e-05,0.005932134474500241,0.048011596997477035,0.11154445315628819
-1.4399999999999995,0.09452583604766578,1.6720382320360387e-05,0.006018476133787496,0.047271278214993065,0.11316797217987114
-1.4299999999999997,0.09305802231424563,1.7478620938653178e-05,0.006105463910884762,0.04653775046759214,0.11480364043204999
-1.42,0.0916038402074339,1.8269417252117535e-05,0.006193089622020397,0.04581105481234301,0.11645130402987809
-1.4100000000000001,0.09016336526061648,1.9094082560143682e-05,0.006281344772813179,0.045091229671588316,0.11811080324988457
-1.3999999999999995,0.08873666774356437,1.99539770320429e-05,0.006370220557236425,0.044378310860298205,0.119781972508596
-1.3899999999999997,0.08732381271731786,2.0850511356702677e-05,0.006459707856724154,0.04367233161433728,0.1214646403457294
-1.38,0.08592486009078704,2.178514844079409e-05,0.006549797239422017,0.04297332261961392,0.12315862941010698
-1.37,0.08453986467901091,2.275940515667545e-05,0.006640478959585299,0.04228131204208379,0.12486375644833668
-1.3600000000000003,0.08316887626301141,2.377485414115376e-05,0.006731742957126576,0.04159632555857628,0.1265798322963064
-1.3499999999999996,0.08181193965118239,2.4833125646280216e-05,0.006823578857315319,0.040918386388414336,0.12830666187353576
-1.3399999999999999,0.08046909474215246,2.5935909443371022e-05,0.006915975970631727,0.040247515325797914,0.13004404418042734
-1.33,0.07914037658905898,2.7084956781462313e-05,0.007008923292777069,0.03958373077292022,0.13179177229846145
-1.3200000000000003,0.07782581546517403,2.8282082401418477e-05,0.007102409504842541,0.03892704877378773,0.133549633393371
-1.3099999999999996,0.07652543693081915,2.9529166606932963e-05,0.007196422973638795,0.03827748304871304,0.135317408721338
-1.2999999999999998,0.07523926190150954,3.08281573936697e-05,0.007290951752188012,0.0376350450294516,0.13709487363824593
-1.29,0.07396730671726455,3.218107263781198e-05,0.007385983580380505,0.036999743894951184,0.1388817976120264
-1.2800000000000002,0.07270958321302633,3.3590002345293856e-05,0.007481505885797491,0.03637158660768581,0.14067794423812985
-1.2699999999999996,0.07146609879012394,3.50571109630065e-05,0.007577505784701824,0.035750577950543476,0.14248307125815496
-1.2599999999999998,0.07023685648872448,3.658463975328105e-05,0.007673970083198203,0.03513672056423888,0.14429693058166432
-1.25,0.06902185506120923,3.817490923296396e-05,0.007770885278564471,0.0345300149852211,0.14611926831121755
-1.2400000000000002,0.0678210890464178,3.9830321678409675e-05,0.007868237560755222,0.033930459684048106,0.1479498247706442
-1.2299999999999995,0.06663454884469953,4.155336369772797e-05,0.007966012814079151,0.03333805110419863,0.14978833453658372
-1.2199999999999998,0.06546222079371421,4.334660887163212e-05,0.008064196619051207,0.03275278370129292,0.15163452647331224
-1.21,0.06430408724492334,4.521272046424593e-05,0.008162774254420784,0.032174649982693794,0.15348812377087953
-1.2000000000000002,0.06316012664071535,4.715445420523189e-05,0.00826173069937671,0.031603640547460295,0.15534884398657034
-1.1899999999999995,0.06203031359210714,4.917466114461555e-05,0.00836105063593005,0.031039744126625878,0.15721639908970933
-1.1799999999999997,0.06091461895696583,5.127629058168488e-05,0.008460718451475334,0.030482947623773758,0.1590904955098208
-1.17,0.059813009918694086,5.346239306935249e-05,0.008560718241530974,0.02993323615588172,0.16097083418815794
-1.1600000000000001,0.058725450065325535,5.573612349537148e-05,0.008661033812659187,0.029390593094410455,0.16285711063260755
-1.1499999999999995,0.057651899468974345,5.810074424180208e-05,0.008761648685565967,0.028855000106608075,0.16474901497597993
-1.1399999999999997,0.056592314765586675,6.055962842412897e-05,0.008862546098381215,0.0283264371970054,0.16664623203768678
-1.13,0.05554664923493935,6.311626321143447e-05,0.008963709010119352,0.02780488274907539,0.16854844138881228
-1.12,0.05451485288083568,6.577425322902881e-05,0.009065120104320193,0.02729031356703235,0.1704553174205743
-1.1100000000000003,0.05349687251144575,6.85373240449455e-05,0.009166761792870142,0.026782704917745346,0.17236652941617572
-1.0999999999999996,0.05249265181974125,7.140932574170635e-05,0.009268616220003368,0.026282030572741477,0.17428174162604052
-1.0899999999999999,0.051502131463975476,7.439423657475673e-05,0.009370665266482598,0.025788262850275117,0.1762006133464267
-1.08,0.050525249148158924,7.749616671897542e-05,0.009472890553959093,0.02530137265743895,0.17812279900140893
-1.0700000000000003,0.04956193970248416,8.071936210465155e-05,0.009575273449511026,0.024821329532294406,0.18004794822821568
-1.0599999999999996,0.04861213516365179,8.406820834432039e-05,0.009677795070359633,0.024348101685998054,0.1819757059659088
-1.0499999999999998,0.04767576485505284,8.754723475184045e-05,0.009780436288762078,0.023881656044902343,0.1839057125473865
-1.04,0.046752755466761185,9.116111845509169e-05,0.00988317773708022,0.02342195829260814,0.18583760379469297
-1.0300000000000002,0.04584303113529373,9.491468860365263e-05,0.009985999813023826,0.02296897291194869,0.1877710111176094
-1.0199999999999996,0.044946513523094395,9.881293067281895e-05,0.010088882685067148,0.022522663226883607,0.18970556161550378
-1.0099999999999998,0.0440631218977006,0.00010286099086529686,0.010191806298037258,0.022082991444282947,0.19164087818241074
-1.0,0.043192773210550456,0.0001070641806119083,0.010294750378872727,0.021649918695581184,0.19357657961531471
-0.9900000000000002,0.04233538217539226,0.00011142798117260795,0.010397694442550735,0.021223405078282433,0.19551228072559965
-0.9799999999999995,0.04149086134625641,0.00011595804833911304,0.010500617798180917,0.02080340969729776,0.19744759245363427
-0.9699999999999998,0.040659121194952935,0.00012066021724041446,0.010603499555263832,0.020389890706096675,0.1993821219864528
-0.96,0.039840070188056624,0.00012554050725242582,0.010706318630112064,0.019982805347654526,0.20131547287849372
-0.9500000000000002,0.03903361486334622,0.00013060512701299363,0.010809053752431562,0.01958210999517961,0.2032472451753512
-0.9399999999999995,0.038239659905661576,0.00013586047954347512,0.010911683472060889,0.019187760192602526,0.2051770355404964
-0.9299999999999997,0.037458108222146506,0.000141313167478057,0.0110141861658658,0.01879971069481228,0.20710443738491913
-0.9199999999999999,0.03668886101684392,0.0001469699984019657,0.011116540044786627,0.018417915507622944,0.20902904099964253
-0.9100000000000001,0.035931817864613684,0.0001528379902996781,0.011218723161035426,0.01804232792745668,0.2109504336910545
-0.8999999999999995,0.03518687678434173,0.00015892437711421847,0.011320713415440203,0.017672900580727974,0.212868199919004
-0.8899999999999997,0.03445393431141256,0.0001652366144185807,0.01142248856493295,0.01730958546291557,0.214781921437602
-0.8799999999999999,0.03373288556941625,0.00017178238520029364,0.011524026230178532,0.01695233397730827,0.21669117743867045
-0.8700000000000001,0.03302362434106434,0.0001785696057600817,0.011625303903340848,0.01660109697341221,0.21859554469777298
-0.8599999999999994,0.032326043138288206,0.00018560643172555423,0.011726298955983023,0.01625582478500688,0.22049459772276547
-0.8499999999999996,0.03164003327149616,0.00019290126418079496,0.011826988647097927,0.015916467267838477,0.2223879089047973
-0.8399999999999999,0.030965484917964487,0.0002004627559126886,0.011927350131265481,0.015582973836938588,0.2242750486716965
-0.8300000000000001,0.030302287189341987,0.00020829981777475398,0.012027360466932747,0.01525529350355837,0.22615558564366423
-0.8200000000000003,0.02965032819824521,0.00021642162516921664,0.012126996624813003,0.014933374911707212,0.22802908679120573
-0.8099999999999996,0.029009495123924957,0.0002248376246479895,0.012226235496399732,0.014617166374286472,0.22989511759522277
-0.7999999999999998,0.02837967427698514,0.00023355754063316824,0.012325053902591265,0.014306615908809155,0.23175324220918628
-0.79,0.027760751163135058,0.0002425913822576034,0.012423428602421986,0.014001671272696331,0.23360302362331314
-0.7800000000000002,0.027152610545959372,0.00025194945032601726,0.012521336301895515,0.013702279998142695,0.2354440238306601
-0.7699999999999996,0.026555136508688876,0.0002616423443971003,0.012618753662915464,0.013408389426542988,0.23727580399505266
-0.7599999999999998,0.025968212514957956,0.00027168096998692385,0.012715657312309173,0.01311994674247244,0.2390979246207623
-0.75,0.025391721468533936,0.00028207654589395637,0.012812023850939734,0.012836899007213947,0.24090994572384355
-0.7400000000000002,0.02482554577200662,0.000292840611645868,0.012907829862901435,0.012559193191826244,0.2427114270050401
-0.7299999999999995,0.024269567384425282,0.0003039850350682577,0.013003051924793787,0.01228677620974677,0.244501928024168
-0.7199999999999998,0.023723667877873,0.0003155220199753256,0.013097666615069097,0.012019594948924163,0.2462810083758824
-0.71,0.023187728492967533,0.00032746411398246314,0.013191650523448607,0.011757596303474997,0.24804822786673292
-0.7000000000000002,0.022661630193280952,0.0003398242164406012,0.013284980260401893,0.011500727204860776,0.24980314669340897
-0.6899999999999995,0.02214525371866923,0.0003526155864921067,0.013377632466684391,0.011248934652580667,0.25154532562207793
-0.6799999999999997,0.02163847963750541,0.00036585185124788614,0.013469583822927634,0.011002165744376648,0.2532743261687143
-0.6699999999999999,0.02114118839780938,0.00037954701408529656,0.013560811059276923,0.010760367705947339,0.2549897107803213
-0.6600000000000001,0.020653260377270152,0.0003937154630663145,0.013651290965070818,0.010523487920168233,0.25669104301693796
-0.6499999999999995,0.020174575932155492,0.0004083719794753493,0.013741000398557022,0.01029147395581542,0.25837788773433157
-0.6399999999999997,0.01970501544510599,0.0004235317464759486,0.013829916296638937,0.010064273595790969,0.2600498112672658
-0.6299999999999999,0.01924445937181038,0.000439210357885567,0.013918015684647421,0.009841834864847973,0.2617063816132436
-0.6200000000000001,0.018792788286561096,0.00045542382706740213,0.014005275686131803,0.009624106056814248,0.26334716861661184
-0.6099999999999994,0.018349882926688533,0.0004721885959382294,0.014091673532664568,0.00941103576131338,0.26497174415292246
-0.5999999999999996,0.017915624235874308,0.0004895215440910185,0.014177186573653747,0.009202572889982663,0.2665796823134398
-0.5899999999999999,0.01748989340634351,0.0005074399980310061,0.014261792286157354,0.008998666702187259,0.26817055958968494
-0.5800000000000001,0.017072571919938228,0.0005259617405237413,0.014345468284693737,0.008799266830230985,0.26974395505790444
-0.5700000000000003,0.016663541588073764,0.0005451050200535133,0.01442819233104212,0.00860432330406364,0.2712994505633537
-0.5599999999999996,0.016262684590580657,0.0005648885603904301,0.014509942344027249,0.008413786575485544,0.2728366309042822
-0.5499999999999998,0.01586988351343625,0.0005853315702642487,0.014590696409282195,0.00822760754185025,0.2743550840155072
-0.54,0.015485021385389573,0.0006064537531429683,0.014670432788983414,0.00804573756926627,0.2758544011514667
-0.5300000000000002,0.015107981713484951,0.0006282753171139749,0.014749129931551853,0.007868128515299463,0.2773341770686333
-0.5199999999999996,0.014738648517489626,0.0006508169848654474,0.014826766481314263,0.007694732751177537,0.2787940102071797
