condition,arm,frame,robot,delivered,phase,pool,output_match,all_components,active_components,near_components,near_active_components,strongest_near_r,strongest_birth_time,strongest_birth_location
reliable,marked_gaussian_evidence_guarded_scalar_range,55,2,True,53_96,fused,True,149,149,1,1,0.994308524442636,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,56,1,True,53_96,fused,True,153,152,1,1,0.9945796108415191,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,56,2,True,53_96,fused,True,153,152,1,1,0.9945796108415191,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,57,1,True,53_96,fused,True,155,154,1,1,0.994080238412698,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,57,2,True,53_96,fused,True,155,154,1,1,0.994080238412698,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,58,1,True,53_96,fused,True,157,156,1,1,0.9944413411963633,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,58,2,True,53_96,fused,True,157,156,1,1,0.9944413411963633,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,59,1,True,53_96,fused,True,160,158,1,1,0.9934168702873127,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,59,2,True,53_96,fused,True,160,158,1,1,0.9934168702873127,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,60,1,True,53_96,fused,True,163,163,1,1,0.9947342384571413,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,60,2,True,53_96,fused,True,163,163,1,1,0.9947342384571413,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,61,1,True,53_96,fused,True,167,165,1,1,0.9934707020270018,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,61,2,True,53_96,fused,True,167,165,1,1,0.9934707020270018,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,62,1,True,53_96,fused,True,158,157,1,1,0.9934708025444723,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,62,2,True,53_96,fused,True,158,157,1,1,0.9934708025444723,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,63,1,True,53_96,fused,True,159,157,1,1,0.9939952062956118,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,63,2,True,53_96,fused,True,159,157,1,1,0.9939952062956118,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,64,1,True,53_96,fused,True,161,159,1,1,0.9931231445586193,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,64,2,True,53_96,fused,True,161,159,1,1,0.9931231445586193,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,65,1,True,53_96,fused,True,163,161,1,1,0.9924649483577841,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,65,2,True,53_96,fused,True,163,161,1,1,0.9924649483577841,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,66,1,True,53_96,fused,True,165,162,1,1,0.9928620842962976,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,66,2,True,53_96,fused,True,165,162,1,1,0.9928620842962976,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,67,1,True,53_96,fused,True,164,162,1,1,0.9916578282360807,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,67,2,True,53_96,fused,True,164,162,1,1,0.9916578282360807,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,68,1,True,53_96,fused,True,165,164,1,1,0.9920726501768727,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,68,2,True,53_96,fused,True,165,164,1,1,0.9920726501768727,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,69,1,True,53_96,fused,True,169,167,1,1,0.9915658070761499,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,69,2,True,53_96,fused,True,169,167,1,1,0.9915658070761499,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,70,1,True,53_96,fused,True,169,168,1,1,0.9918400211964665,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,70,2,True,53_96,fused,True,169,168,1,1,0.9918400211964665,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,71,1,True,53_96,fused,True,173,172,1,1,0.9919785607475228,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,71,2,True,53_96,fused,True,173,172,1,1,0.9919785607475228,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,72,1,True,53_96,fused,True,172,169,1,1,0.9929825349277791,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,72,2,True,53_96,fused,True,172,169,1,1,0.9929825349277791,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,73,1,True,53_96,fused,True,173,171,1,1,0.9902229649122288,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,73,2,True,53_96,fused,True,173,171,1,1,0.9902229649122288,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,74,1,True,53_96,fused,True,178,177,1,1,0.9905032585060078,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,74,2,True,53_96,fused,True,178,177,1,1,0.9905032585060078,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,75,1,True,53_96,fused,True,182,181,1,1,0.9896809887489035,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,75,2,True,53_96,fused,True,182,181,1,1,0.9896809887489035,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,76,1,True,53_96,fused,True,183,180,1,1,0.9898901017641865,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,76,2,True,53_96,fused,True,183,180,1,1,0.9898901017641865,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,77,1,True,53_96,fused,True,186,184,1,1,0.989302310689872,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,77,2,True,53_96,fused,True,186,184,1,1,0.989302310689872,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,78,1,True,53_96,fused,True,186,185,1,1,0.9894582152121653,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,78,2,True,53_96,fused,True,186,185,1,1,0.9894582152121653,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,79,1,True,53_96,fused,True,188,183,1,1,0.9905029174851215,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,79,2,True,53_96,fused,True,188,183,1,1,0.9905029174851215,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,80,1,True,53_96,fused,True,189,187,1,1,0.9878128049370634,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,80,2,True,53_96,fused,True,189,187,1,1,0.9878128049370634,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,81,1,True,53_96,fused,True,190,187,1,1,0.9883223879297035,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,81,2,True,53_96,fused,True,190,187,1,1,0.9883223879297035,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,82,1,True,53_96,fused,True,181,179,1,1,0.9883160242799534,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,82,2,True,53_96,fused,True,181,179,1,1,0.9883160242799536,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,83,1,True,53_96,fused,True,180,177,1,1,0.9907375783946639,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,83,2,True,53_96,fused,True,180,177,1,1,0.9907375783946639,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,84,1,True,53_96,fused,True,178,178,1,1,0.9904734555785152,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,84,2,True,53_96,fused,True,178,178,1,1,0.9904734555785152,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,85,1,True,53_96,fused,True,175,171,1,1,0.9940171029567072,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,85,2,True,53_96,fused,True,175,171,1,1,0.9940171029567072,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,86,1,True,53_96,fused,True,174,173,1,1,0.9928738988869562,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,86,2,True,53_96,fused,True,174,173,1,1,0.9928738988869562,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,87,1,True,53_96,fused,True,174,174,1,1,0.9911230075992703,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,87,2,True,53_96,fused,True,174,174,1,1,0.9911230075992703,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,88,1,True,53_96,fused,True,174,173,1,1,0.9900541737576269,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,88,2,True,53_96,fused,True,174,173,1,1,0.9900541737576269,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,89,1,True,53_96,fused,True,15,13,1,1,0.9863650498060961,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,89,2,True,53_96,fused,True,15,13,1,1,0.9863650498060961,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,90,1,True,53_96,fused,True,15,15,1,1,0.9848018943119321,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,90,2,True,53_96,fused,True,15,15,1,1,0.9848018943119321,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,91,1,True,53_96,fused,True,16,14,1,1,0.9892328367980899,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,91,2,True,53_96,fused,True,16,14,1,1,0.9892328367980899,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,92,1,True,53_96,fused,True,18,17,1,1,0.9932989552927647,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,92,2,True,53_96,fused,True,18,17,1,1,0.9932989552927647,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,93,1,True,53_96,fused,True,22,22,1,1,0.9935574448254356,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,93,2,True,53_96,fused,True,22,22,1,1,0.9935574448254356,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,94,1,True,53_96,fused,True,23,23,1,1,0.9903080366889884,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,94,2,True,53_96,fused,True,23,23,1,1,0.9903080366889881,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,95,1,True,53_96,fused,True,27,23,1,1,0.9938387210569115,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,95,2,True,53_96,fused,True,27,23,1,1,0.9938387210569115,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,96,1,True,53_96,fused,True,29,28,1,1,0.9936225483003758,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,96,2,True,53_96,fused,True,29,28,1,1,0.9936225483003758,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,97,1,True,97_122,fused,True,22,19,1,1,0.9910437355243813,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,97,2,True,97_122,fused,True,22,19,1,1,0.9910437355243813,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,98,1,True,97_122,fused,True,23,21,1,1,0.9912755163444333,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,98,2,True,97_122,fused,True,23,21,1,1,0.9912755163444333,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,99,1,True,97_122,fused,True,26,24,1,1,0.9929356149512599,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,99,2,True,97_122,fused,True,26,24,1,1,0.9929356149512599,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,100,1,True,97_122,fused,True,30,29,1,1,0.9942943129882026,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,100,2,True,97_122,fused,True,30,29,1,1,0.9942943129882026,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,101,1,True,97_122,fused,True,34,32,1,1,0.9936825026072642,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,101,2,True,97_122,fused,True,34,32,1,1,0.9936825026072642,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,102,1,True,97_122,fused,True,28,23,1,1,0.990141222956209,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,102,2,True,97_122,fused,True,28,23,1,1,0.990141222956209,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,103,1,True,97_122,fused,True,28,27,1,1,0.9958909887443154,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,103,2,True,97_122,fused,True,28,27,1,1,0.9958909887443154,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,104,1,True,97_122,fused,True,34,34,1,1,0.9915792619136897,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,104,2,True,97_122,fused,True,34,34,1,1,0.9915792619136895,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,105,1,True,97_122,fused,True,30,27,1,1,0.992709325122886,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,105,2,True,97_122,fused,True,30,27,1,1,0.9927093251228858,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,106,1,True,97_122,fused,True,24,24,1,1,0.9899058836116814,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,106,2,True,97_122,fused,True,24,24,1,1,0.9899058836116812,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,107,1,True,97_122,fused,True,24,24,1,1,0.9923706113078078,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,107,2,True,97_122,fused,True,24,24,1,1,0.9923706113078078,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,108,1,True,97_122,fused,True,20,19,1,1,0.9896802307822505,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,108,2,True,97_122,fused,True,20,19,1,1,0.9896802307822505,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,109,1,True,97_122,fused,True,22,22,1,1,0.9900028561263093,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,109,2,True,97_122,fused,True,22,22,1,1,0.9900028561263093,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,110,1,True,97_122,fused,True,25,25,1,1,0.9908128064455738,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,110,2,True,97_122,fused,True,25,25,1,1,0.9908128064455738,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,111,1,True,97_122,fused,True,29,27,1,1,0.9919203613554957,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,111,2,True,97_122,fused,True,29,27,1,1,0.9919203613554957,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,112,1,True,97_122,fused,True,32,31,1,1,0.9895640696428076,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,112,2,True,97_122,fused,True,32,31,1,1,0.9895640696428076,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,113,1,True,97_122,fused,True,36,35,1,1,0.9907191716226305,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,113,2,True,97_122,fused,True,36,35,1,1,0.9907191716226305,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,114,1,True,97_122,fused,True,41,40,1,1,0.9915348269106412,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,114,2,True,97_122,fused,True,41,40,1,1,0.9915348269106412,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,115,1,True,97_122,fused,True,46,45,1,1,0.9890481696869917,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,115,2,True,97_122,fused,True,46,45,1,1,0.9890481696869917,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,116,1,True,97_122,fused,True,50,49,1,1,0.9843362539714664,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,116,2,True,97_122,fused,True,50,49,1,1,0.9843362539714664,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,117,1,True,97_122,fused,True,53,50,1,1,0.9857656574707214,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,117,2,True,97_122,fused,True,53,50,1,1,0.9857656574707214,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,118,1,True,97_122,fused,True,39,38,1,1,0.9816935410150963,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,118,2,True,97_122,fused,True,39,38,1,1,0.9816935410150963,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,119,1,True,97_122,fused,True,21,20,1,1,0.9796957228214286,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,119,2,True,97_122,fused,True,21,20,1,1,0.9796957228214286,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,120,1,True,97_122,fused,True,24,24,1,1,0.9874027490961091,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,120,2,True,97_122,fused,True,24,24,1,1,0.9874027490961091,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,121,1,True,97_122,fused,True,29,29,1,1,0.9867597800298483,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,121,2,True,97_122,fused,True,29,29,1,1,0.9867597800298483,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,122,1,True,97_122,fused,True,31,27,1,1,0.9346060139361976,3,100004
reliable,marked_gaussian_evidence_guarded_scalar_range,122,2,True,97_122,fused,True,31,27,1,1,0.9346060139361984,3,100004
reliable,marked_gaussian_evidence_constant,53,1,True,53_96,fused,True,130,127,2,2,0.9499616708560839,3,100004
reliable,marked_gaussian_evidence_constant,53,2,True,53_96,fused,True,130,127,2,2,0.9499616708560839,3,100004
reliable,marked_gaussian_evidence_constant,54,1,True,53_96,fused,True,131,129,2,2,0.9521482569390107,3,100004
reliable,marked_gaussian_evidence_constant,54,2,True,53_96,fused,True,131,129,2,2,0.9521482569390107,3,100004
reliable,marked_gaussian_evidence_constant,55,1,True,53_96,fused,True,133,132,2,2,0.953759940655027,3,100004
reliable,marked_gaussian_evidence_constant,55,2,True,53_96,fused,True,133,132,2,2,0.953759940655027,3,100004
reliable,marked_gaussian_evidence_constant,56,1,True,53_96,fused,True,134,131,2,2,0.9566265109246932,3,100004
reliable,marked_gaussian_evidence_constant,56,2,True,53_96,fused,True,134,131,2,2,0.9566265109246932,3,100004
reliable,marked_gaussian_evidence_constant,57,1,True,53_96,fused,True,135,132,2,2,0.9543598927038439,3,100004
reliable,marked_gaussian_evidence_constant,57,2,True,53_96,fused,True,135,132,2,2,0.9543598927038439,3,100004
reliable,marked_gaussian_evidence_constant,58,1,True,53_96,fused,True,136,135,2,2,0.9568610002551327,3,100004
reliable,marked_gaussian_evidence_constant,58,2,True,53_96,fused,True,136,135,2,2,0.9568610002551327,3,100004
reliable,marked_gaussian_evidence_constant,59,1,True,53_96,fused,True,139,139,2,2,0.9502977383747974,3,100004
reliable,marked_gaussian_evidence_constant,59,2,True,53_96,fused,True,139,139,2,2,0.9502977383747974,3,100004
reliable,marked_gaussian_evidence_constant,60,1,True,53_96,fused,True,142,142,2,2,0.9578652628639283,3,100004
reliable,marked_gaussian_evidence_constant,60,2,True,53_96,fused,True,142,142,2,2,0.9578652628639283,3,100004
reliable,marked_gaussian_evidence_constant,61,1,True,53_96,fused,True,141,136,2,2,0.9509317533885236,3,100004
reliable,marked_gaussian_evidence_constant,61,2,True,53_96,fused,True,141,136,2,2,0.9509317533885236,3,100004
reliable,marked_gaussian_evidence_constant,62,1,True,53_96,fused,True,141,138,2,2,0.9486147380576277,3,100004
reliable,marked_gaussian_evidence_constant,62,2,True,53_96,fused,True,141,138,2,2,0.9486147380576277,3,100004
reliable,marked_gaussian_evidence_constant,63,1,True,53_96,fused,True,142,141,2,2,0.950584353784718,3,100004
reliable,marked_gaussian_evidence_constant,63,2,True,53_96,fused,True,142,141,2,2,0.950584353784718,3,100004
reliable,marked_gaussian_evidence_constant,64,1,True,53_96,fused,True,146,146,2,2,0.9435957066792194,3,100004
reliable,marked_gaussian_evidence_constant,64,2,True,53_96,fused,True,146,146,2,2,0.9435957066792194,3,100004
reliable,marked_gaussian_evidence_constant,65,1,True,53_96,fused,True,149,146,2,2,0.9347374234201138,3,100004
reliable,marked_gaussian_evidence_constant,65,2,True,53_96,fused,True,149,146,2,2,0.9347374234201138,3,100004
reliable,marked_gaussian_evidence_constant,66,1,True,53_96,fused,True,153,152,2,2,0.9324498288241078,3,100004
reliable,marked_gaussian_evidence_constant,66,2,True,53_96,fused,True,153,152,2,2,0.9324498288241078,3,100004
reliable,marked_gaussian_evidence_constant,67,1,True,53_96,fused,True,154,150,2,2,0.9175334874176685,3,100004
reliable,marked_gaussian_evidence_constant,67,2,True,53_96,fused,True,154,150,2,2,0.9175334874176685,3,100004
reliable,marked_gaussian_evidence_constant,68,1,True,53_96,fused,True,156,153,2,2,0.911998660455133,3,100004
reliable,marked_gaussian_evidence_constant,68,2,True,53_96,fused,True,156,153,2,2,0.911998660455133,3,100004
reliable,marked_gaussian_evidence_constant,69,1,True,53_96,fused,True,161,161,2,2,0.8992772027109145,3,100004
reliable,marked_gaussian_evidence_constant,69,2,True,53_96,fused,True,161,161,2,2,0.8992772027109145,3,100004
reliable,marked_gaussian_evidence_constant,70,1,True,53_96,fused,True,161,161,2,2,0.892369738994099,3,100004
reliable,marked_gaussian_evidence_constant,70,2,True,53_96,fused,True,161,161,2,2,0.892369738994099,3,100004
reliable,marked_gaussian_evidence_constant,71,1,True,53_96,fused,True,166,164,2,2,0.8860903949826657,3,100004
reliable,marked_gaussian_evidence_constant,71,2,True,53_96,fused,True,166,164,2,2,0.8860903949826657,3,100004
reliable,marked_gaussian_evidence_constant,72,1,True,53_96,fused,True,169,166,1,1,0.8926454981442762,3,100004
reliable,marked_gaussian_evidence_constant,72,2,True,53_96,fused,True,169,166,1,1,0.8926454981442762,3,100004
reliable,marked_gaussian_evidence_constant,73,1,True,53_96,fused,True,171,170,2,2,0.8567740987460248,3,100004
reliable,marked_gaussian_evidence_constant,73,2,True,53_96,fused,True,171,170,2,2,0.8567740987460248,3,100004
reliable,marked_gaussian_evidence_constant,74,1,True,53_96,fused,True,176,173,2,2,0.840190815567593,3,100004
reliable,marked_gaussian_evidence_constant,74,2,True,53_96,fused,True,176,173,2,2,0.840190815567593,3,100004
reliable,marked_gaussian_evidence_constant,75,1,True,53_96,fused,True,179,179,2,2,0.8080282591026225,3,100004
reliable,marked_gaussian_evidence_constant,75,2,True,53_96,fused,True,179,179,2,2,0.8080282591026225,3,100004
reliable,marked_gaussian_evidence_constant,76,1,True,53_96,fused,True,182,180,2,2,0.7831875932505867,3,100004
reliable,marked_gaussian_evidence_constant,76,2,True,53_96,fused,True,182,180,2,2,0.7831875932505867,3,100004
reliable,marked_gaussian_evidence_constant,77,1,True,53_96,fused,True,179,160,2,2,0.744066064314009,3,100004
reliable,marked_gaussian_evidence_constant,77,2,True,53_96,fused,True,179,160,2,2,0.744066064314009,3,100004
reliable,marked_gaussian_evidence_constant,78,1,True,53_96,fused,True,165,162,2,2,0.7108048894951773,3,100004
reliable,marked_gaussian_evidence_constant,78,2,True,53_96,fused,True,165,162,2,2,0.7108048894951773,3,100004
reliable,marked_gaussian_evidence_constant,79,1,True,53_96,fused,True,165,163,2,2,0.6954967406360726,3,100004
reliable,marked_gaussian_evidence_constant,79,2,True,53_96,fused,True,165,163,2,2,0.6954967406360726,3,100004
reliable,marked_gaussian_evidence_constant,80,1,True,53_96,fused,True,164,158,2,2,0.6123602748472362,3,100004
reliable,marked_gaussian_evidence_constant,80,2,True,53_96,fused,True,164,158,2,2,0.6123602748472362,3,100004
reliable,marked_gaussian_evidence_constant,81,1,True,53_96,fused,True,160,157,2,2,0.566362272989251,3,100004
reliable,marked_gaussian_evidence_constant,81,2,True,53_96,fused,True,160,157,2,2,0.566362272989251,3,100004
reliable,marked_gaussian_evidence_constant,82,1,True,53_96,fused,True,154,150,2,2,0.511885216387213,3,100004
reliable,marked_gaussian_evidence_constant,82,2,True,53_96,fused,True,154,150,2,2,0.511885216387213,3,100004
reliable,marked_gaussian_evidence_constant,83,1,True,53_96,fused,True,156,155,2,2,0.5122080573032642,3,100004
reliable,marked_gaussian_evidence_constant,83,2,True,53_96,fused,True,156,155,2,2,0.5122080573032642,3,100004
reliable,marked_gaussian_evidence_constant,84,1,True,53_96,fused,True,160,158,3,3,0.472303344091163,3,100004
reliable,marked_gaussian_evidence_constant,84,2,True,53_96,fused,True,160,158,3,3,0.472303344091163,3,100004
reliable,marked_gaussian_evidence_constant,85,1,True,53_96,fused,True,159,153,3,3,0.534576184894773,3,100004
reliable,marked_gaussian_evidence_constant,85,2,True,53_96,fused,True,159,153,3,3,0.534576184894773,3,100004
reliable,marked_gaussian_evidence_constant,86,1,True,53_96,fused,True,160,159,3,3,0.5106060676921783,3,100004
reliable,marked_gaussian_evidence_constant,86,2,True,53_96,fused,True,160,159,3,3,0.5106060676921783,3,100004
reliable,marked_gaussian_evidence_constant,87,1,True,53_96,fused,True,163,163,3,3,0.45426717076921114,3,100004
reliable,marked_gaussian_evidence_constant,87,2,True,53_96,fused,True,163,163,3,3,0.45426717076921114,3,100004
reliable,marked_gaussian_evidence_constant,88,1,True,53_96,fused,False,165,162,3,3,0.3935903207197901,3,100004
reliable,marked_gaussian_evidence_constant,88,2,True,53_96,fused,False,165,162,3,3,0.3935903207197901,3,100004
reliable,marked_gaussian_evidence_constant,89,1,True,53_96,fused,False,27,23,9,9,0.2837222554477039,3,100004
reliable,marked_gaussian_evidence_constant,89,2,True,53_96,fused,False,27,23,9,9,0.2837222554477039,3,100004
reliable,marked_gaussian_evidence_constant,90,1,True,53_96,fused,False,25,25,8,8,0.20952722563140266,3,100004
reliable,marked_gaussian_evidence_constant,90,2,True,53_96,fused,False,25,25,8,8,0.20952722563140266,3,100004
reliable,marked_gaussian_evidence_constant,91,1,True,53_96,fused,False,26,23,9,9,0.20302388978385125,3,100004
reliable,marked_gaussian_evidence_constant,91,2,True,53_96,fused,False,26,23,9,9,0.20302388978385125,3,100004
reliable,marked_gaussian_evidence_constant,92,1,True,53_96,fused,False,28,26,9,9,0.2255472368676509,3,100004
reliable,marked_gaussian_evidence_constant,92,2,True,53_96,fused,False,28,26,9,9,0.2255472368676509,3,100004
reliable,marked_gaussian_evidence_constant,93,1,True,53_96,fused,False,32,31,6,6,0.21685307984200614,3,100004
reliable,marked_gaussian_evidence_constant,93,2,True,53_96,fused,False,32,31,6,6,0.21685307984200614,3,100004
reliable,marked_gaussian_evidence_constant,94,1,True,53_96,fused,False,35,30,15,15,0.1541280300501724,3,100004
reliable,marked_gaussian_evidence_constant,94,2,True,53_96,fused,False,35,30,15,15,0.1541280300501724,3,100004
reliable,marked_gaussian_evidence_constant,95,1,True,53_96,fused,False,37,33,15,15,0.15602527927579732,3,100004
reliable,marked_gaussian_evidence_constant,95,2,True,53_96,fused,False,37,33,15,15,0.15602527927579732,3,100004
reliable,marked_gaussian_evidence_constant,96,1,True,53_96,fused,False,40,40,12,12,0.13371624027546006,3,100004
reliable,marked_gaussian_evidence_constant,96,2,True,53_96,fused,False,40,40,12,12,0.13371624027546006,3,100004
reliable,marked_gaussian_evidence_constant,97,1,True,97_122,fused,False,45,41,24,24,0.08971192018050012,3,100004
reliable,marked_gaussian_evidence_constant,97,2,True,97_122,fused,False,45,41,24,24,0.08971192018050012,3,100004
reliable,marked_gaussian_evidence_constant,98,1,True,97_122,fused,False,47,46,25,25,0.06618437629752462,3,100004
reliable,marked_gaussian_evidence_constant,98,2,True,97_122,fused,False,47,46,25,25,0.06618437629752462,3,100004
reliable,marked_gaussian_evidence_constant,99,1,True,97_122,fused,False,50,48,26,26,0.04885760568634907,3,100004
reliable,marked_gaussian_evidence_constant,99,2,True,97_122,fused,False,50,48,26,26,0.04885760568634907,3,100004
reliable,marked_gaussian_evidence_constant,100,1,True,97_122,fused,False,54,50,30,30,0.03690866300777906,3,100004
reliable,marked_gaussian_evidence_constant,100,2,True,97_122,fused,False,54,50,30,30,0.03690866300777906,3,100004
reliable,marked_gaussian_evidence_constant,101,1,True,97_122,fused,False,57,55,30,30,0.02392710986665115,3,100004
