time,receiver,formation,birthTime,birthLocation,predictedExistence,localExistence,predictedMeanPd,localExistenceChange,localLogOddsChange,weightedInputLogOdds,spatialLogNormalizer,preEtaExistence,fusedExistence,activeExistenceSourceCount,strongInputPresent,selectedForOutput,mixtureUsed,normalizerFallback
19,21,4,1,19,0.0137779851321513,0.0137779851321513,0,0,0,-4.25538804265352,-0.000513893360626128,0.0139891125756213,0.0139820260001312,2,0,0,0,0
19,21,4,1,20,0.0140200227593435,0.0140200227593435,0,1.73472347597681e-18,0,-3.96016904424369,-0.0500078619357787,0.0187034071332262,0.0178073372457465,2,0,0,0,1
19,21,4,1,21,0.0404927132721035,0.0404927132721035,0,0,0,-3.20341098136447,-0.000530420702544276,0.039037563112248,0.0390176699697448,2,0,0,0,0
19,21,4,1,22,0.0349949787444039,0.0349949787444039,0,0,0,-3.40110142170146,-0.00275976905952469,0.0322610602789155,0.0321750106362829,2,0,0,0,0
19,21,4,1,23,0.033839875127605,0.033839875127605,0,0,0,-3.40559871934057,-0.00103932458958766,0.0321209483383828,0.0320886522833854,2,0,0,0,0
19,21,4,1,24,0.033033747583508,0.033033747583508,0,0,0,-3.46114704364166,-0.00267011965317465,0.0304381638388,0.0303594628376322,2,0,0,0,0
19,22,4,1,1,0.0201908587998926,0.0201908587998926,0,0,0,-3.3417520906289,-0.57520189021546,0.0341662933147071,0.0195132773438751,3,0,0,0,0
19,22,4,1,2,0.0204148284812908,0.0204148284812908,0,0,0,-3.32627210562433,-0.56885974387724,0.0346808166896443,0.0199351966597629,3,0,0,0,0
19,22,4,1,3,0.0162183199161325,0.0162183199161325,0,0,0,-3.43812847114201,-0.663376929060998,0.0311248727009798,0.0162783752487627,3,0,0,0,0
19,22,4,1,4,0.019204571194624,0.019204571194624,0,0,0,-3.40902229392831,-0.556961808978631,0.0320146824896508,0.0185969781025337,3,0,0,0,0
19,22,4,1,5,0.0499811523739571,0.0499811523739571,0,0,0,-2.94685468606162,-0.000134495249032085,0.04988537857951,0.0498790043172773,3,0,0,0,0
19,22,4,1,6,0.0500708256869993,0.0500708256869993,0,6.93889390390723e-18,0,-2.94294891160155,7.8159700933611e-14,0.0500708256870045,0.0500708256870082,3,0,0,0,0
19,22,4,1,7,0.0500708256869959,0.0500708256869959,0,0,0,-2.94294891160155,8.5265128291212e-14,0.0500708256870044,0.0500708256870084,3,0,0,0,0
19,22,4,1,8,0.0500708256869982,0.0500708256869983,0,6.93889390390723e-18,0,-2.94294891160155,6.03961325396085e-14,0.0500708256870042,0.0500708256870071,3,0,0,0,0
19,22,4,1,9,0.0155020464287831,0.0155020464287831,0,1.73472347597681e-18,0,-3.39044097825885,-0.299812205385284,0.0325955470387387,0.0243575768623035,3,1,0,1,0
19,22,4,1,10,0.0212353195076162,0.0212353195076162,0,0,0,-2.98050339497077,-0.242413253137183,0.0483144772606331,0.0383123781185633,3,1,0,1,0
19,22,4,1,11,0.0154412107944345,0.0154412107944345,0,1.73472347597681e-18,0,-3.27854215237977,-1.26394073307351,0.0363147006536059,0.0105347754723201,3,1,0,0,1
19,22,4,1,12,0.0112473650529673,0.0112473650529673,0,0,0,-3.35592506710635,-0.154593455781885,0.0337016751658919,0.0290144241368948,3,1,0,1,0
19,22,4,1,13,0.884997792376815,0.82420680463095,0.680869412504677,-0.0607909877458648,-0.495520628540248,1.812901002224,-0.0842679920313252,0.859712121237876,0.849237483744813,2,0,1,0,1
19,22,4,1,14,0.510573328058173,0.351703835189639,0.701160874991073,-0.158869492868534,-0.653857810441171,1.40185859276639,-0.131260944002193,0.8024786535255,0.780845038359124,2,0,1,0,1
19,22,4,1,15,0.923238324103036,0.809844525974976,0.647629627173771,-0.113393798128061,-1.03818163917637,4.01869246508907,-0.208444813126826,0.982340991932423,0.978336982973849,2,1,1,0,1
19,22,4,1,16,0.805868844554728,0.760335120246725,0.691877539329163,-0.0455337243080026,-0.268869345166302,2.02759415212182,-0.0642235957478494,0.883663980276658,0.876897261242102,3,1,1,1,0
19,22,4,1,17,0.0154585696104238,0.0154585696104238,0,1.73472347597681e-18,0,-4.09233850444672,-0.108432436479644,0.0164258210989548,0.0147628142592004,3,0,0,0,0
19,22,4,1,18,0.0138881942329824,0.0138881942329824,0,0,0,-3.95992481622135,-0.116523762573554,0.0187078901210758,0.0166845213508677,3,0,0,0,0
19,22,4,1,19,0.0129046931463027,0.0129046931463027,0,0,0,-4.24898899982536,-0.0733682224983436,0.0140776523005189,0.0130948201478236,3,0,0,0,0
19,22,4,1,20,0.0146572387428026,0.0146572387428026,0,0,0,-4.19649133137789,-0.0871837152554367,0.014825190075051,0.0136042547327632,3,0,0,0,0
19,22,4,1,21,0.0424777579005584,0.0424777579005584,0,0,0,-3.14216047528658,-0.00155974812566484,0.041401291030258,0.0413394332161473,3,0,0,0,0
19,22,4,1,22,0.0395686520865762,0.0395686520865762,0,6.93889390390723e-18,0,-3.26703232284723,-0.00589767409159592,0.0367196547384175,0.0365116152353304,3,0,0,0,0
19,22,4,1,23,0.0385957024506785,0.0385957024506785,0,0,0,-3.29775588853003,-0.00712847465231015,0.0356482557795918,0.035404006472921,3,0,0,0,0
19,22,4,1,24,0.0380629353228663,0.0380629353228663,0,0,0,-3.31896127327025,-0.00773350944322715,0.0349264035173614,0.0346666690644515,3,0,0,0,0
19,23,4,1,1,0.0228546927557389,0.0228546927557389,0,0,0,-3.84413315219013,-0.0033215408047198,0.0209563781617352,0.0208883377428632,2,0,0,0,0
19,23,4,1,2,0.0226012537390451,0.0226012537390451,0,0,0,-3.83967416183969,-0.00245741878731032,0.0210480598808135,0.0209974842229913,2,0,0,0,0
19,23,4,1,3,0.0198508886811353,0.0198508886811353,0,3.46944695195361e-18,0,-4.04352055975853,-0.00562173424007462,0.0172334293756565,0.0171384751750172,2,0,0,0,0
19,23,4,1,4,0.0219987233998525,0.0219987233998525,0,3.46944695195361e-18,4.44089209850063e-16,-3.89160886480589,-0.00349615339897369,0.0200041445133758,0.0199357208906108,2,0,0,0,0
19,23,4,1,5,0.0500468065487594,0.0500468065487594,0,0,0,-2.94442129395996,-2.41614486640174e-07,0.0500008400539933,0.0500008285771237,2,0,0,0,0
19,23,4,1,6,0.0500708256870062,0.0500708256870062,0,0,0,-2.94294891160161,-2.1316282072803e-14,0.0500708256870014,0.0500708256870004,2,0,0,0,0
19,23,4,1,7,0.0500708256870013,0.0500708256870013,0,0,0,-2.94294891160169,-2.1316282072803e-14,0.0500708256869975,0.0500708256869965,2,0,0,0,0
19,23,4,1,8,0.0500708256870063,0.0500708256870063,0,0,0,-2.94294891160163,-7.105427357601e-15,0.0500708256870007,0.0500708256870003,2,0,0,0,0
19,23,4,1,9,0.0179831305726818,0.0179831305726818,0,0,0,-4.10586415122813,-0.00289647589762865,0.0162087238346394,0.0161626012900671,2,0,0,0,0
19,23,4,1,10,0.0371765600575372,0.0371765600575372,0,6.93889390390723e-18,0,-3.65769528389887,-0.008829538045239,0.0251433917323748,0.0249278741600307,2,0,0,0,0
19,23,4,1,11,0.0174999107909011,0.0174999107909011,0,0,0,-4.11697895054762,-0.142537213572387,0.0160324369844677,0.0139322857665567,2,0,0,0,1
19,23,4,1,12,0.0250664731052042,0.0250664731052042,0,3.46944695195361e-18,0,-4.23166863143345,-0.0314747840497187,0.0143200842007935,0.0138825417024447,2,0,0,0,0
19,23,4,1,13,0.929583998446421,0.938237344061531,0.656262162472305,0.00865334561510966,0.140387399627931,1.89779044997212,-0.0410313411528165,0.869641243739969,0.864918748385947,2,1,1,0,1
19,23,4,1,14,0.944072664883382,0.966768524603654,0.669777401923764,0.0226958597202718,0.544311733366797,0.583047748755351,-0.0589193361993186,0.64176839136069,0.628112619406136,2,1,1,0,1
19,23,4,1,15,0.920150332716035,0.920150332716035,0,0,0,1.7476175910574,-0.0503077454727691,0.851652058544542,0.845183058603849,2,1,1,1,0
19,23,4,1,16,0.816609828465699,0.828735545512096,0.647146171830018,0.0121257170463969,0.083146774095433,1.28117003561688,-0.289460493137653,0.782648876550152,0.729425456725483,2,0,1,0,1
19,23,4,1,17,0.019877014250928,0.019877014250928,0,3.46944695195361e-18,0,-4.07724294149221,-0.0578282155228216,0.0166714939210893,0.0157495102631081,2,0,0,0,0
19,23,4,1,18,0.0142706015216475,0.0142706015216475,0,0,0,-4.25446550548534,-0.0413834277570295,0.014001843222811,0.0134418547981446,2,0,0,0,0
19,23,4,1,19,0.0145632826388565,0.0145632826388565,0,1.73472347597681e-18,8.88178419700125e-16,-4.30039731059746,-0.0291560065713892,0.0133816712796238,0.0130021476328298,2,0,0,0,0
19,23,4,1,20,0.0228521845191627,0.0228521845191627,0,0,0,-4.07231603138552,-0.0268192538223246,0.0167524561267737,0.0163163723689223,2,0,0,0,0
19,23,4,1,21,0.0448460913180429,0.0448460913180429,0,0,0,-3.09834866444019,-0.00046902051388642,0.0431754223294757,0.0431560506308017,2,0,0,0,0
19,23,4,1,22,0.0424129211293507,0.0424129211293507,0,0,0,-3.16763079989222,-0.000896012793354828,0.0404021689654642,0.0403674450003095,2,0,0,0,0
19,23,4,1,23,0.0433599123742781,0.0433599123742781,0,6.93889390390723e-18,4.44089209850063e-16,-3.1788454336696,-0.00244074668434635,0.0399696134989007,0.039876062148516,2,0,0,0,0
19,23,4,1,24,0.0419764708051483,0.0419764708051483,0,6.93889390390723e-18,0,-3.19912456012491,-0.00185761906486093,0.0391986804419644,0.0391287783812422,2,0,0,0,0
19,24,4,1,1,0.033341555168574,0.033341555168574,0,0,0,-3.63894744032086,-0.0217651117959203,0.0256070379532378,0.0250695407303606,2,0,0,0,0
19,24,4,1,2,0.0325719028721171,0.0325719028721171,0,6.93889390390723e-18,0,-3.65417984421312,-0.020676582896872,0.025229703376879,0.024726161772605,2,0,0,0,0
19,24,4,1,3,0.0347973327806416,0.0347973327806416,0,0,0,-3.7264583642321,-0.0370981286073118,0.0235118431457872,0.0226749946561007,2,0,0,0,0
19,24,4,1,4,0.0340004308061253,0.0340004308061253,0,0,0,-3.66020564355082,-0.0228477361289876,0.0250819330956077,0.0245292622584282,2,0,0,0,0
19,24,4,1,5,0.0500708256870068,0.0500708256870068,0,0,0,-2.94330248385687,-3.46906361414767e-08,0.0500540111439265,0.0500540094944351,2,0,0,0,0
19,24,4,1,6,0.050070825687004,0.050070825687004,0,6.93889390390723e-18,0,-2.94294891160152,7.105427357601e-15,0.0500708256870055,0.0500708256870059,2,0,0,0,0
19,24,4,1,7,0.050070825687006,0.050070825687006,0,0,0,-2.94294891160158,0,0.0500708256870027,0.0500708256870027,2,0,0,0,0
19,24,4,1,8,0.0500708256870039,0.0500708256870039,0,0,0,-2.94294891160152,1.4210854715202e-14,0.0500708256870056,0.0500708256870063,2,0,0,0,0
19,24,4,1,9,0.0207456042616851,0.0207456042616851,0,0,0,-3.9564591751566,-0.00319999275778748,0.0187716182642433,0.0187127674910146,2,0,0,0,0
19,24,4,1,10,0.0208274591918279,0.0208274591918279,0,0,0,-3.43306479596844,-0.0139277035712375,0.0312779365537782,0.0308586761297395,2,0,0,0,0
19,24,4,1,11,0.018249442234162,0.018249442234162,0,0,0,-4.0150940792642,-0.000198958443673902,0.0177215383323355,0.0177180752984309,2,0,0,0,0
19,24,4,1,12,0.0204872834424558,0.0204872834424558,0,0,0,-3.72276190338231,-0.0106811290927542,0.0235968599699186,0.0233520144709706,2,0,0,0,0
19,24,4,1,13,0.965664930941111,0.9905852132249,0.653112287096291,0.0249202822837896,1.31936472019584,3.30129714158773,-0.121864260794549,0.96447328351274,0.960052921956968,2,1,1,0,1
19,24,4,1,14,0.949267099560256,0.987185772519489,0.663891576207019,0.0379186729592331,1.41518657682612,3.66261377744858,-0.301169587245834,0.97497688529552,0.966477598066734,2,1,1,0,1
19,24,4,1,15,0.944066149456021,0.94459331209697,0.620315640734295,0.000527162640949097,0.0100276855236765,2.56189019891825,-0.0899285617924335,0.928368258987977,0.922152701770183,2,1,1,0,1
19,24,4,1,16,0.962702259100405,0.962640613409645,0.624998499251788,-6.16456907595042e-05,-0.00171547128215233,2.07841334038256,-0.179443410303469,0.888787297530509,0.869774897629689,2,1,1,0,1
19,24,4,1,17,0.0183242370375031,0.0183242370375031,0,0,0,-3.92299077917408,-0.0173422785948478,0.0193981126400317,0.0190709657175509,2,0,0,0,0
19,24,4,1,18,0.0151883065230248,0.0151883065230248,0,0,0,-4.21620359020485,-0.00780187697484713,0.0145400211336095,0.0144286534594656,2,0,0,0,0
19,24,4,1,19,0.0140248221977261,0.0140248221977261,0,0,0,-4.22604772798082,-0.00620060916646459,0.0143996403376155,0.0143119039467939,2,0,0,0,0
19,24,4,1,20,0.0256760578635846,0.0256760578635846,0,0,0,-3.71976931858475,-0.00832946418669422,0.0236659076559593,0.0234742101407691,2,0,0,0,0
19,24,4,1,21,0.0472005187927676,0.0472005187927676,0,0,0,-3.04254511456155,-0.000459076823361215,0.0455404155522795,0.0455204652585337,2,0,0,0,0
19,24,4,1,22,0.0448669284430078,0.0448669284430078,0,0,0,-3.09931943393197,-0.000612459882908922,0.0431353363548166,0.0431100643418646,2,0,0,0,0
19,24,4,1,23,0.0464427682952655,0.0464427682952655,0,0,0,-3.07231793458278,-0.000798217478575225,0.0442636651218103,0.0442299092972149,2,0,0,0,0
19,24,4,1,24,0.0451384483468595,0.0451384483468595,0,0,0,-3.10498375562302,-0.00078616048224589,0.0429021473711892,0.0428698779985191,2,0,0,0,0
19,25,5,1,1,0.0497030263239729,0.0497030263239729,0,0,0,-2.95198168474958,-3.78843629889047e-06,0.049642935133479,0.0496427564009885,3,0,0,0,0
19,25,5,1,2,0.0497297175184704,0.0497297175184704,0,0,0,-2.95140177683195,-3.56125914890981e-06,0.0496703014737425,0.0496701333713174,3,0,0,0,0
19,25,5,1,3,0.0494458265833216,0.0494458265833216,0,6.93889390390723e-18,4.44089209850063e-16,-2.95762748163254,-6.59622144283389e-06,0.0493772510660363,0.0493769414460071,3,0,0,0,0
19,25,5,1,4,0.0495175263898496,0.0495175263898496,0,6.93889390390723e-18,0,-2.95626388327982,-5.84029921668616e-06,0.0494412965414859,0.0494410220665143,3,0,0,0,0
19,25,5,1,5,0.050070825687004,0.050070825687004,0,6.93889390390723e-18,0,-2.94294891160153,2.48689957516035e-14,0.0500708256870055,0.0500708256870066,3,0,0,0,0
19,25,5,1,6,0.0500708256870057,0.0500708256870057,0,0,0,-2.94294891160155,2.1316282072803e-14,0.0500708256870045,0.0500708256870055,3,0,0,0,0
19,25,5,1,7,0.0500708256870058,0.0500708256870058,0,6.93889390390723e-18,4.44089209850063e-16,-2.94294891160147,6.75015598972095e-14,0.0500708256870082,0.0500708256870114,3,0,0,0,0
19,25,5,1,8,0.0500708256870073,0.0500708256870073,0,0,0,-2.94294891160142,5.6843418860808e-14,0.0500708256870103,0.050070825687013,3,0,0,0,0
19,25,5,1,9,0.0351301624804441,0.0351301624804441,0,0,0,-3.32863418871159,-0.00484467236319652,0.0346018255935144,0.0344403559271066,3,0,0,0,0
19,25,5,1,10,0.0355820353060229,0.0355820353060229,0,6.93889390390723e-18,4.44089209850063e-16,-3.31769301822358,-0.00517547124528939,0.0349691772428962,0.0347949437881502,3,0,0,0,0
19,25,5,1,11,0.0291040258369438,0.0291040258369438,0,0,0,-3.52597163131365,-0.00933391318950605,0.0285822243238304,0.0283242028158232,3,0,0,0,0
19,25,5,1,12,0.0335258221356288,0.0335258221356288,0,0,0,-3.39321610790331,-0.00625318520839713,0.0325081520777852,0.0323120547157984,3,0,0,0,0
19,25,5,1,13,0.0167839789852735,0.0167839789852735,0,0,0,-4.10442715711457,-0.0780356840357221,0.0162316540816455,0.0150314825387933,3,0,0,0,0
19,25,5,1,14,0.019650087095022,0.019650087095022,0,0,0,-3.91608672130368,-0.0651079603082234,0.0195298771113409,0.0183213911220421,3,0,0,0,0
19,25,5,1,15,0.0166273885943237,0.0166273885943237,0,0,0,-3.84553349714301,-0.0653101420558642,0.0209276662579311,0.0196305273865995,3,0,0,0,0
19,25,5,1,16,0.0114168493092334,0.0114168493092334,0,0,0,-4.30425719338813,-0.10515007742765,0.0133308063849401,0.0120162390663844,3,0,0,0,0
19,25,5,1,17,0.94370623490891,0.96213808112568,0.652170062840088,0.01843184621677,0.415981006667238,2.91638448738636,-0.101634099929679,0.948650462892598,0.943467722064681,2,1,1,0,1
19,25,5,1,18,0.988722750638427,0.99588064205916,0.706067922042625,0.00715789142073309,1.01430350761012,5.41055310938922,-0.147858325455762,0.995550717002327,0.994845384388312,2,1,1,1,0
19,25,5,1,19,0.020097086590637,0.0138215871080755,0.658589497406182,-0.00627549948256151,-0.380726991243697,-2.66600627682339,-1.33503385818763,0.0650092981344196,0.0179678475707829,3,0,0,1,0
19,25,5,1,20,0.984952221080546,0.970986840335867,0.678894076785028,-0.0139653807446789,-0.670799326350563,3.29528292615015,-0.292123656298113,0.964266632368309,0.952716648185409,3,1,1,0,1
19,25,5,1,21,0.0154018357591856,0.0154018357591856,0,0,0,-3.36773253560672,-1.50488246074033,0.0333192645751715,0.00759519716139837,3,1,0,0,1
19,25,5,1,22,0.0118215230321244,0.0118215230321244,0,1.73472347597681e-18,0,-3.28154263723477,-0.335548530263718,0.0362098418228766,0.026158072199334,3,1,0,1,0
19,25,5,1,23,0.0116871570184918,0.0116871570184918,0,0,0,-3.36279156571984,-0.242424876921354,0.0334787762110536,0.02646227498762,3,1,0,1,0
19,25,5,1,24,0.01078230342993,0.01078230342993,0,1.73472347597681e-18,0,-3.51204367924934,-0.37045948897057,0.0289714873870558,0.0201834347800013,3,1,0,1,0
19,26,5,1,1,0.0498268922050786,0.0498268922050786,0,0,0,-2.94992290487235,-1.23622457692818e-06,0.0497401554159479,0.0497400969845001,2,0,0,0,0
19,26,5,1,2,0.0498456319591436,0.0498456319591436,0,0,0,-2.9494087102757,-1.15043183157582e-06,0.0497644650026067,0.0497644106010569,2,0,0,0,0
19,26,5,1,3,0.0496849019637545,0.0496849019637545,0,6.93889390390723e-18,4.44089209850063e-16,-2.95464500046791,-2.75414106098992e-06,0.0495174344603371,0.0495173048355871,2,0,0,0,0
19,26,5,1,4,0.0497191664135964,0.0497191664135964,0,6.93889390390723e-18,0,-2.9533602493673,-2.08256866329748e-06,0.0495779368674176,0.0495778387369471,2,0,0,0,0
19,26,5,1,5,0.0500708256870102,0.0500708256870102,0,0,0,-2.94294891160152,-3.5527136788005e-14,0.0500708256870059,0.0500708256870042,2,0,0,0,0
19,26,5,1,6,0.0500708256870044,0.0500708256870044,0,0,0,-2.94294891160153,3.5527136788005e-15,0.0500708256870053,0.0500708256870055,2,0,0,0,0
19,26,5,1,7,0.0500708256870066,0.0500708256870066,0,0,0,-2.94294891160151,-7.105427357601e-15,0.0500708256870061,0.0500708256870057,2,0,0,0,0
19,26,5,1,8,0.0500708256870095,0.0500708256870095,0,0,0,-2.94294891160147,-2.8421709430404e-14,0.0500708256870079,0.0500708256870066,2,0,0,0,0
19,26,5,1,9,0.0375380182432043,0.0375380182432043,0,0,0,-3.29229528022332,-0.000905307278854295,0.0358364543470747,0.0358051871272547,2,0,0,0,0
19,26,5,1,10,0.0381811943327817,0.0381811943327817,0,0,0,-3.27772361734169,-0.00109230266659033,0.0363433569339623,0.0363051211133428,2,0,0,0,0
19,26,5,1,11,0.032052516011361,0.032052516011361,0,0,0,-3.47748061946669,-0.00213633174381478,0.0299598119565341,0.0298977877158938,2,0,0,0,0
19,26,5,1,12,0.0359975803358932,0.0359975803358932,0,0,0,-3.33922966483997,-0.00106991443125537,0.034249628614028,0.0342142571208384,2,0,0,0,0
19,26,5,1,13,0.021422601670441,0.021422601670441,0,0,0,-3.99577884685621,-0.0129073815486436,0.0180609188457515,0.0178334283010631,2,0,0,0,0
19,26,5,1,14,0.0207539842750283,0.0207539842750283,0,0,0,-3.89309285261048,-0.00193003878387898,0.019975073161132,0.0199373255711461,2,0,0,0,0
19,26,5,1,15,0.0184374657345488,0.0184374657345488,0,0,0,-4.0483840815242,-0.0033818675149444,0.0171512517500011,0.0170943363106032,2,0,0,0,0
19,26,5,1,16,0.012094150450471,0.012094150450471,0,0,0,-4.44368738753305,-0.00642528858714897,0.0116160050584417,0.0115424668644577,2,0,0,0,0
19,26,5,1,17,0.958192423758007,0.999003955928008,0.703784590296788,0.0408115321700009,3.77875146715862,4.33786525712004,-0.470626946169617,0.987104089606477,0.979512465003883,2,1,1,0,1
19,26,5,1,18,0.989828363592378,0.999948172681895,0.739937656373028,0.0101198090895176,5.28961288701083,6.80181347380265,-0.0565907225975266,0.998889477455294,0.998824895907882,2,1,1,0,1
19,26,5,1,19,0.0112470446385421,0.0181967787859676,0.724376817507257,0.00694973414742555,0.488192798812908,-4.18376783603462,-0.904798236356573,0.0150121736116571,0.00612905934711651,2,0,0,1,0
19,26,5,1,20,0.987502439968851,0.999560611790736,0.712122237441742,0.0120581718218848,3.36004220744377,4.77630070904583,-0.128507686614052,0.991643307088271,0.990508229574494,2,1,1,0,1
19,26,5,1,21,0.0246562217033898,0.0246562217033898,0,3.46944695195361e-18,4.44089209850063e-16,-4.0137510462478,-0.0479115316904082,0.0177449323091098,0.0169288442247509,2,0,0,0,1
19,26,5,1,22,0.0226027717971393,0.0226027717971393,0,0,0,-4.22820521052302,-0.0376429078681007,0.0143690527758727,0.0138455634569651,2,0,0,0,0
19,26,5,1,23,0.0175012768060798,0.0175012768060798,0,0,0,-4.31460368117742,-0.0166729149587077,0.0131954010545969,0.0129800511852032,2,0,0,0,0
19,26,5,1,24,0.0164623998322798,0.0164623998322798,0,0,0,-4.3903288101438,-0.0299681092400998,0.0122448571671193,0.0118876434265822,2,0,0,0,0
19,27,5,1,1,0.0499616932679863,0.0499616932679863,0,0,0,-2.94723625987937,-1.37412443024232e-06,0.0498672962969463,0.0498672311902167,2,0,0,0,0
19,27,5,1,2,0.0499709923900157,0.0499709923900157,0,0,0,-2.94690046670563,-1.28378983532684e-06,0.0498832087669316,0.0498831479219089,2,0,0,0,0
19,27,5,1,3,0.0499235644903489,0.0499235644903489,0,6.93889390390723e-18,0,-2.94957955001975,-2.63862220961641e-06,0.0497563869604741,0.0497562622047465,2,0,0,0,0
19,27,5,1,4,0.0499298205473543,0.0499298205473543,0,6.93889390390723e-18,4.44089209850063e-16,-2.94903216539284,-2.17832152316078e-06,0.0497822740621333,0.0497821710189146,2,0,0,0,0
19,27,5,1,5,0.050070825687006,0.050070825687006,0,0,0,-2.94294891160145,3.5527136788005e-14,0.0500708256870089,0.0500708256870106,2,0,0,0,0
19,27,5,1,6,0.0500708256869988,0.0500708256869988,0,0,0,-2.94294891160158,-1.4210854715202e-14,0.0500708256870027,0.050070825687002,2,0,0,0,0
19,27,5,1,7,0.0500708256870019,0.0500708256870019,0,0,0,-2.94294891160153,0,0.0500708256870052,0.0500708256870052,2,0,0,0,0
19,27,5,1,8,0.0500708256870055,0.0500708256870055,0,0,0,-2.94294891160147,-1.77635683940025e-14,0.0500708256870083,0.0500708256870075,2,0,0,0,0
19,27,5,1,9,0.0412660163741217,0.0412660163741217,0,6.93889390390723e-18,4.44089209850063e-16,-3.21457052884986,-0.00156431118416123,0.03862107475055,0.0385630345800094,2,0,0,0,0
19,27,5,1,10,0.042084497324704,0.042084497324704,0,0,0,-3.19606212744249,-0.00173337392885387,0.039314181123491,0.0392487663108015,2,0,0,0,0
19,27,5,1,11,0.0375350560906028,0.0375350560906028,0,0,0,-3.35872820098521,-0.00358905993057945,0.033610507890209,0.0334941271375845,2,0,0,0,0
19,27,5,1,12,0.0399754951817535,0.0399754951817535,0,0,0,-3.2549571061467,-0.00198381940986359,0.0371491686853484,0.0370782743540302,2,0,0,0,0
19,27,5,1,13,0.0204683537174635,0.0204683537174635,0,0,0,-3.83561572756251,-0.0119196703087709,0.0211318468272426,0.0208866872293333,2,0,0,0,0
19,27,5,1,14,0.017075631598703,0.017075631598703,0,0,0,-3.9136951985871,-0.0147420989743416,0.0195757237493044,0.0192947806536652,2,0,0,0,0
19,27,5,1,15,0.0204290997434972,0.0204290997434972,0,0,0,-3.94337894724308,-0.0138336180862542,0.0190140688488378,0.0187577464162959,2,0,0,0,0
19,27,5,1,16,0.015741332954628,0.015741332954628,0,0,0,-4.32268549124693,-0.0203178052668296,0.0130905784930089,0.012830668605068,2,0,0,0,0
19,27,5,1,17,0.964350643618988,0.904229483134924,0.708210547134701,-0.0601211604840635,-1.05259557305706,5.51104424856456,-1.33750297100916,0.995974386617443,0.984835855816442,2,1,1,1,0
19,27,5,1,18,0.981122245880757,0.994554234588779,0.722438587333423,0.0134319887080223,1.25674344619297,8.46951583379094,-0.197635783353,0.999790277552128,0.99974446102657,2,1,1,0,1
19,27,5,1,19,0.098683770793558,0.0673166776878678,0.726882417185219,-0.0313670931056902,-0.416722038852024,-3.58029973196399,-0.795981571057461,0.0271118101230341,0.0124159299849052,2,0,0,1,0
19,27,5,1,20,0.986111257543205,0.995616907699211,0.679506724724385,0.00950565015600557,1.1629175040383,7.03846384494886,-2.14001487975423,0.99912329582189,0.992597070159303,2,1,1,1,0
19,27,5,1,21,0.0246852068408325,0.0246852068408325,0,0,0,-3.67739935193662,-0.00181244424820903,0.0246649137596429,0.0246213501362576,2,0,0,0,0
19,27,5,1,22,0.0210364543002378,0.0210364543002378,0,0,0,-3.78884568913416,-0.0126676249625604,0.0221212783530889,0.0218489056839067,2,0,0,0,0
19,27,5,1,23,0.0173197913388478,0.0173197913388478,0,0,0,-4.03100781083265,-0.0276529440293238,0.0174466359184908,0.0169788738503298,2,0,0,0,0
19,27,5,1,24,0.0124990720767191,0.0124990720767191,0,0,0,-4.17391072856421,-0.0096817722749325,0.0151586277191088,0.0150147664800521,2,0,0,0,0
19,28,5,1,1,0.0493299042238845,0.0493299042238845,0,6.93889390390723e-18,0,-2.96557354440598,-0.00406477306967545,0.0490056024368744,0.0488165144303807,3,0,0,0,0
19,28,5,1,2,0.0493525060281121,0.0493525060281121,0,0,0,-2.96593682957216,-0.00438527906413455,0.0489886746492301,0.0487847734330878,3,0,0,0,0
19,28,5,1,3,0.0493679771162118,0.0493679771162118,0,0,0,-2.96420702037199,-0.00336721780553972,0.0490693272592341,0.0489124460837827,3,0,0,0,0
19,28,5,1,4,0.0492097992042053,0.0492097992042053,0,0,0,-2.96668704917786,-0.00358773855763772,0.0489537346536134,0.0487869693978268,3,0,0,0,0
19,28,5,1,5,0.0500708256870062,0.0500708256870062,0,0,0,-2.94294891160151,7.105427357601e-15,0.050070825687006,0.0500708256870063,3,0,0,0,0
19,28,5,1,6,0.0500708256869996,0.0500708256869996,0,0,0,-2.94294891160166,2.48689957516035e-14,0.0500708256869992,0.0500708256870004,3,0,0,0,0
19,28,5,1,7,0.0500708256870028,0.0500708256870028,0,0,0,-2.94294891160159,3.90798504668055e-14,0.0500708256870022,0.0500708256870041,3,0,0,0,0
19,28,5,1,8,0.0500708256870066,0.0500708256870066,0,0,0,-2.94294891160152,1.06581410364015e-14,0.0500708256870057,0.0500708256870062,3,0,0,0,0
19,28,5,1,9,0.0338299399105334,0.0338299399105334,0,0,0,-3.23892595108176,-0.332902918082155,0.0377268629400109,0.0273361413150077,3,0,0,0,0
19,28,5,1,10,0.0345199288433317,0.0345199288433317,0,0,0,-3.21284425855032,-0.318426608359433,0.0386852213563544,0.0284354565515398,3,0,0,0,0
19,28,5,1,11,0.0284211069002971,0.0284211069002971,0,0,0,-3.34746237878708,-0.375401949534622,0.0339783601784402,0.0235945002095292,3,0,0,0,0
19,28,5,1,12,0.0294512306407803,0.0294512306407803,0,0,0,-3.29326187026435,-0.409389377971737,0.0358030715118724,0.0240646767153626,3,0,0,0,0
19,28,5,1,13,0.0154809421666692,0.0154809421666692,0,0,0,-3.58235894454281,-1.37589848545517,0.027057547626074,0.00697615043793169,3,1,0,0,1
