scene,seed,arm,ospa,count_mae,gospa,miss2,false2,loc2,reunion_ospa,post_departure_false2,remote_acquisitions,remote_queries,wire_bytes,raw_bytes
split_no_new,2901,ceiling_association,0.6578223101775348,0.04791666666666667,0.7917901576820628,2.475,0.975,0.2233174622014838,1.9404494190922328,1.2,0,0,26206208.0,2327296
split_no_new,2902,ceiling_association,0.67090683380296,0.036458333333333336,0.820706484671904,2.625,0.0,0.599015585000491,2.269779303805578,0.0,0,0,26173440.0,2238144
split_no_new,2903,ceiling_association,1.2606221807677391,0.13333333333333333,1.529860610355805,2.625,6.975,0.31780883031085866,1.6651998125879692,24.3,0,0,26206208.0,2356768
split_no_new,2904,ceiling_association,0.7966626596333323,0.052083333333333336,0.9436676840888808,3.75,0.0,0.4347694277846586,3.2345733258077787,0.0,0,0,26173440.0,2318800
split_no_new,2905,ceiling_association,0.40332993420282554,0.015625,0.5154931929255665,1.125,0.0,0.19565803476532728,1.4645319637781253,0.0,0,0,26206208.0,2373904
split_no_new,2906,ceiling_association,0.6364141384532935,0.040625,0.809767239473005,1.35,1.575,0.4033796006807553,1.3457030686863782,6.3,0,0,26206208.0,2451048
split_no_new,2907,ceiling_association,0.4012271334852405,0.015625,0.5146674223478294,1.125,0.0,0.2225707216436848,1.4122406195467947,0.0,0,0,26140672.0,2340224
split_no_new,2908,ceiling_association,0.8704461500300179,0.04479166666666667,1.077887797062427,3.225,0.0,1.0635675594971354,3.872466385210142,0.0,0,0,26206208.0,2228640
split_no_new,2909,ceiling_association,1.024842168326778,0.07395833333333333,1.1980737564701467,5.325,0.0,0.6649844568790745,3.8856663904641358,0.0,0,0,26206208.0,2165840
split_no_new,2910,ceiling_association,0.5934106489708394,0.027083333333333334,0.7483414946537009,1.95,0.0,0.5295224211837977,1.7190532101421905,0.0,0,0,26173440.0,2289112
split_no_new,2911,ceiling_association,0.6126794578638521,0.03854166666666667,0.7399086687498211,2.7,0.225,0.245746484542836,2.080317195121998,0.0,0,0,26173440.0,2318448
split_no_new,2912,ceiling_association,0.46629216523361294,0.027083333333333334,0.564281878188661,1.95,0.0,0.13834274096388702,1.3502250602002115,0.0,0,0,26206208.0,2337312
split_no_new,2913,ceiling_association,0.809488349425853,0.05,0.9713963174862308,3.6,0.0,0.6764609803807848,3.030918835706701,0.0,0,0,26206208.0,2320624
split_no_new,2914,ceiling_association,0.6165744149590632,0.034375,0.7511863477679345,2.475,0.0,0.32966931527017257,2.302791064238054,0.0,0,0,26206208.0,2197920
split_no_new,2915,ceiling_association,0.3953046852186716,0.021875,0.48219601097922293,1.575,0.0,0.10704148926638851,1.5428384039189118,0.0,0,0,26173440.0,2314072
split_no_new,2916,ceiling_association,0.6721986373341022,0.04375,0.8334805681991111,2.025,1.125,0.38636092708355874,2.5396266881531977,3.9,0,0,26206208.0,2344648
split_no_new,2917,ceiling_association,0.5321416986449098,0.017708333333333333,0.6903512759391777,1.275,0.0,0.49796302072848214,1.7667125459531454,0.0,0,0,26173440.0,2291304
split_no_new,2918,ceiling_association,0.5575334855285088,0.026041666666666668,0.6991315834969388,1.875,0.0,0.39872107066129125,1.3400132367348896,0.0,0,0,26173440.0,2395952
split_no_new,2919,ceiling_association,0.8413985702273002,0.04583333333333333,1.0310193505690586,3.3,0.0,1.0032471674472254,2.819488396480627,0.0,0,0,26206208.0,2215016
split_no_new,2920,ceiling_association,0.6956946825256086,0.034375,0.8630971272523179,2.475,0.0,0.6812567842708236,2.133392615357669,0.0,0,0,26206208.0,2340256
