frame,robot,phase,total_count,near_count,near_sum_r,near_max_r,near_birth_labels,near_labels_from_first_three_frames,near_label_age_sum,ancestry_roots,ancestry_memberships,repeated_roots,labels_with_shared_roots,pairs_with_shared_roots,maximum_root_multiplicity,condition,backend
63,1,local,162,128,1.7270668869058292,0.014351856284058715,1,5,4399,129,129,0,0,0,1,reliable,GCE
63,2,local,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
63,1,posterior,163,128,0.4693001196912107,0.0038032551186820323,1,5,4399,129,129,0,0,0,1,reliable,GCE
63,2,posterior,163,128,0.4693001196912107,0.0038032551186820323,1,5,4399,129,129,0,0,0,1,reliable,GCE
64,1,local,165,132,1.6745721845944628,0.013626412091858563,1,5,4535,133,133,0,0,0,1,reliable,GCE
64,2,local,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
64,1,posterior,172,132,0.46858467340252385,0.0037048898180567385,1,5,4535,133,133,0,0,0,1,reliable,GCE
64,2,posterior,172,132,0.46858467340252385,0.0037048898180567385,1,5,4535,133,133,0,0,0,1,reliable,GCE
65,1,local,172,132,1.6694787547811913,0.013623737695753129,1,5,4646,133,133,0,0,0,1,reliable,GCE
65,2,local,26,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
65,1,posterior,174,132,0.46811491108742687,0.0037045225724031505,1,5,4646,133,133,0,0,0,1,reliable,GCE
65,2,posterior,174,132,0.46811491108742687,0.0037045225724031505,1,5,4646,133,133,0,0,0,1,reliable,GCE
66,1,local,177,131,1.707966189004122,0.01399483099427798,1,5,4759,132,132,0,0,0,1,reliable,GCE
66,2,local,24,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
66,1,posterior,182,131,0.4720268248457706,0.003755152488186084,1,5,4759,132,132,0,0,0,1,reliable,GCE
66,2,posterior,182,131,0.4720268248457706,0.003755152488186084,1,5,4759,132,132,0,0,0,1,reliable,GCE
67,1,local,180,129,1.6109282268670133,0.01331537790711717,1,4,4792,130,130,0,0,0,1,reliable,GCE
67,2,local,24,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
67,1,posterior,183,129,0.45461838107744373,0.003661942695894366,1,4,4792,130,130,0,0,0,1,reliable,GCE
67,2,posterior,183,129,0.45461838107744373,0.003661942695894366,1,4,4792,130,130,0,0,0,1,reliable,GCE
68,1,local,182,137,1.6835774231883676,0.013360549551346251,1,4,4966,138,138,0,0,0,1,reliable,GCE
68,2,local,24,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
68,1,posterior,191,137,0.4787797720486917,0.0036682097958959897,1,4,4966,138,138,0,0,0,1,reliable,GCE
68,2,posterior,191,137,0.4787797720486917,0.0036682097958959897,1,4,4966,138,138,0,0,0,1,reliable,GCE
69,1,local,191,137,1.645689889595819,0.013009725645303042,1,4,5076,138,138,0,0,0,1,reliable,GCE
69,2,local,29,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
69,1,posterior,196,137,0.4731051678689962,0.0036192635649670984,1,4,5076,138,138,0,0,0,1,reliable,GCE
69,2,posterior,196,137,0.4731051678689962,0.0036192635649670984,1,4,5076,138,138,0,0,0,1,reliable,GCE
70,1,local,191,146,1.7343087693621115,0.012951695071344435,1,4,5284,147,147,0,0,0,1,reliable,GCE
70,2,local,31,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
70,1,posterior,200,146,0.5013433751585759,0.0036111059932418927,1,4,5284,147,147,0,0,0,1,reliable,GCE
70,2,posterior,200,146,0.5013433751585759,0.0036111059932418927,1,4,5284,147,147,0,0,0,1,reliable,GCE
71,1,local,197,148,1.7274744349967623,0.012722266518188663,1,4,5414,149,149,0,0,0,1,reliable,GCE
71,2,local,35,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
71,1,posterior,207,148,0.5036490649911637,0.0035786797915094443,1,4,5414,149,149,0,0,0,1,reliable,GCE
71,2,posterior,207,148,0.5036490649911637,0.0035786797915094443,1,4,5414,149,149,0,0,0,1,reliable,GCE
72,1,local,204,151,1.7603631342983497,0.012794926683475606,1,4,5539,152,152,0,0,0,1,reliable,GCE
72,2,local,37,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
72,1,posterior,211,151,0.5127864404992604,0.0035889795990665047,1,4,5539,152,152,0,0,0,1,reliable,GCE
72,2,posterior,211,151,0.5127864404992604,0.0035889795990665047,1,4,5539,152,152,0,0,0,1,reliable,GCE
73,1,local,205,154,1.6376500868345485,0.011712002431680564,1,4,5663,155,155,0,0,0,1,reliable,GCE
73,2,local,39,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
73,1,posterior,216,154,0.4987986289764392,0.0034323995468910403,1,4,5663,155,155,0,0,0,1,reliable,GCE
73,2,posterior,216,154,0.4987986289764392,0.0034323995468910403,1,4,5663,155,155,0,0,0,1,reliable,GCE
74,1,local,213,171,1.8483804186272286,0.011855288412222905,1,4,6097,172,172,0,0,0,1,reliable,GCE
74,2,local,40,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
74,1,posterior,225,171,0.5585460563284254,0.003453509115584996,1,4,6097,172,172,0,0,0,1,reliable,GCE
74,2,posterior,225,171,0.5585460563284254,0.003453509115584996,1,4,6097,172,172,0,0,0,1,reliable,GCE
75,1,local,217,170,1.7619379263062076,0.011360996713962287,1,4,6167,171,171,0,0,0,1,reliable,GCE
75,2,local,46,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
75,1,posterior,230,170,0.5439186511089555,0.0033801512613802986,1,4,6167,171,171,0,0,0,1,reliable,GCE
75,2,posterior,230,170,0.5439186511089555,0.0033801512613802986,1,4,6167,171,171,0,0,0,1,reliable,GCE
76,1,local,221,178,1.7876490410408103,0.01097520835943575,1,4,6452,179,179,0,0,0,1,reliable,GCE
76,2,local,47,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
76,1,posterior,234,178,0.560588050842289,0.003321811680571953,1,4,6452,179,179,0,0,0,1,reliable,GCE
76,2,posterior,234,178,0.560588050842289,0.003321811680571953,1,4,6452,179,179,0,0,0,1,reliable,GCE
77,1,local,225,182,1.76589673855696,0.01061002404095223,1,4,6637,183,183,0,0,0,1,reliable,GCE
77,2,local,29,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
77,1,posterior,219,182,0.5632885961757802,0.0032656610581919174,1,4,6637,183,183,0,0,0,1,reliable,GCE
77,2,posterior,219,182,0.5632885961757802,0.0032656610581919174,1,4,6637,183,183,0,0,0,1,reliable,GCE
78,1,local,227,187,1.7588721345918918,0.0102792955717524,1,5,6901,188,188,0,0,0,1,reliable,GCE
78,2,local,27,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
78,1,posterior,221,187,0.5698607664666907,0.0032139901321435165,1,5,6901,188,188,0,0,0,1,reliable,GCE
78,2,posterior,221,187,0.5698607664666907,0.0032139901321435165,1,5,6901,188,188,0,0,0,1,reliable,GCE
79,1,local,227,194,1.7922482234334651,0.01005986332313678,1,5,7184,195,195,0,0,0,1,reliable,GCE
79,2,local,27,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
79,1,posterior,218,194,0.5863641517383721,0.003179258898150218,1,5,7184,195,195,0,0,0,1,reliable,GCE
79,2,posterior,218,194,0.5863641517383721,0.003179258898150218,1,5,7184,195,195,0,0,0,1,reliable,GCE
80,1,local,225,195,1.6805658085198478,0.009366178485819653,1,5,7320,196,196,0,0,0,1,reliable,GCE
80,2,local,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
80,1,posterior,223,195,0.5692730589213658,0.0030669583996152092,1,5,7320,196,196,0,0,0,1,reliable,GCE
80,2,posterior,223,195,0.5692730589213658,0.0030669583996152092,1,5,7320,196,196,0,0,0,1,reliable,GCE
81,1,local,230,196,1.769676852972961,0.009737841101321107,1,5,7486,197,197,0,0,0,1,reliable,GCE
81,2,local,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
81,1,posterior,225,196,0.5865663854305107,0.0031276134497601215,1,5,7486,197,197,0,0,0,1,reliable,GCE
81,2,posterior,225,196,0.5865663854305107,0.0031276134497601215,1,5,7486,197,197,0,0,0,1,reliable,GCE
82,1,local,229,202,1.7887456201939762,0.009498069270315625,1,5,7785,203,203,0,0,0,1,reliable,GCE
82,2,local,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
82,1,posterior,225,202,0.5989026465395425,0.003088615272836834,1,5,7785,203,203,0,0,0,1,reliable,GCE
82,2,posterior,225,202,0.5989026465395425,0.003088615272836834,1,5,7785,203,203,0,0,0,1,reliable,GCE
83,1,local,230,206,1.809384984151034,0.00941639091277516,1,5,7992,207,207,0,0,0,1,reliable,GCE
83,2,local,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
83,1,posterior,230,206,0.6082313077773165,0.0030752209004210594,1,5,7992,207,207,0,0,0,1,reliable,GCE
83,2,posterior,230,206,0.6082313077773165,0.0030752209004210594,1,5,7992,207,207,0,0,0,1,reliable,GCE
84,1,local,234,208,1.811467024847306,0.009286763111291025,1,5,8200,209,209,0,0,0,1,reliable,GCE
84,2,local,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
84,1,posterior,229,208,0.6116802727574935,0.0030538461864370926,1,5,8200,209,209,0,0,0,1,reliable,GCE
84,2,posterior,229,208,0.6116802727574935,0.0030538461864370926,1,5,8200,209,209,0,0,0,1,reliable,GCE
85,1,local,235,211,1.9265672621133811,0.009721017075190116,1,5,8412,212,212,0,0,0,1,reliable,GCE
85,2,local,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
85,1,posterior,233,211,0.6354414171401573,0.0031248924840777477,1,5,8412,212,212,0,0,0,1,reliable,GCE
85,2,posterior,233,211,0.6354414171401573,0.0031248924840777477,1,5,8412,212,212,0,0,0,1,reliable,GCE
86,1,local,238,214,1.8564531114894354,0.009223053199665215,1,5,8627,215,215,0,0,0,1,reliable,GCE
86,2,local,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
86,1,posterior,235,214,0.6281229003214533,0.0030432874014205673,1,5,8627,215,215,0,0,0,1,reliable,GCE
86,2,posterior,235,214,0.6281229003214533,0.0030432874014205673,1,5,8627,215,215,0,0,0,1,reliable,GCE
87,1,local,241,217,1.7262231818832572,0.008446344635265366,1,5,8845,218,218,0,0,0,1,reliable,GCE
87,2,local,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
87,1,posterior,238,217,0.609837826971776,0.0029115699053393358,1,5,8845,218,218,0,0,0,1,reliable,GCE
87,2,posterior,238,217,0.609837826971776,0.0029115699053393358,1,5,8845,218,218,0,0,0,1,reliable,GCE
88,1,local,244,220,1.7205235325353745,0.008297570382239682,1,5,9066,221,221,0,0,0,1,reliable,GCE
88,2,local,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
88,1,posterior,241,220,0.6130176306224866,0.0028856722062730695,1,5,9066,221,221,0,0,0,1,reliable,GCE
88,2,posterior,241,220,0.6130176306224866,0.0028856722062730695,1,5,9066,221,221,0,0,0,1,reliable,GCE
89,1,local,245,224,0.8533393414441618,0.004212783967007499,2,5,9289,225,225,0,0,0,1,reliable,GCE
89,2,local,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
89,1,posterior,242,224,0.43530957476551546,0.0020536468933245104,2,5,9289,225,225,0,0,0,1,reliable,GCE
89,2,posterior,242,224,0.43530957476551546,0.0020536468933245104,2,5,9289,225,225,0,0,0,1,reliable,GCE
90,1,local,244,223,0.862896525729668,0.004235765696138173,1,5,9510,224,224,0,0,0,1,reliable,GCE
90,2,local,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
90,1,posterior,242,223,0.4366531362273416,0.002059253033157026,1,5,9510,224,224,0,0,0,1,reliable,GCE
90,2,posterior,242,223,0.4366531362273416,0.002059253033157026,1,5,9510,224,224,0,0,0,1,reliable,GCE
91,1,local,244,223,0.9680113149227465,0.004646982823615761,1,5,9731,224,224,0,0,0,1,reliable,GCE
91,2,local,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
91,1,posterior,240,223,0.4627796383976125,0.002157130300201211,1,5,9731,224,224,0,0,0,1,reliable,GCE
91,2,posterior,240,223,0.4627796383976125,0.002157130300201211,1,5,9731,224,224,0,0,0,1,reliable,GCE
92,1,local,246,221,1.1410399448995294,0.005397632330477352,0,5,9951,222,222,0,0,0,1,reliable,GCE
92,2,local,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
92,1,posterior,242,221,0.5014841247656124,0.0023253220521376856,0,5,9951,222,222,0,0,0,1,reliable,GCE
92,2,posterior,242,221,0.5014841247656124,0.0023253220521376856,0,5,9951,222,222,0,0,0,1,reliable,GCE
93,1,local,249,219,1.280557052580902,0.006012495586023612,0,5,10161,220,220,0,0,0,1,reliable,GCE
93,2,local,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
93,1,posterior,247,219,0.529857435257062,0.0024546345003535297,0,5,10161,220,220,0,0,0,1,reliable,GCE
93,2,posterior,247,219,0.529857435257062,0.0024546345003535297,0,5,10161,220,220,0,0,0,1,reliable,GCE
94,1,local,248,227,0.9282772303021,0.004310404948856739,2,5,10399,228,228,0,0,0,1,reliable,GCE
94,2,local,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
94,1,posterior,246,227,0.457888264114704,0.0020773572244292427,2,5,10399,228,228,0,0,0,1,reliable,GCE
94,2,posterior,246,227,0.457888264114704,0.0020773572244292427,2,5,10399,228,228,0,0,0,1,reliable,GCE
95,1,local,251,222,1.22416658443363,0.005619989309103582,0,5,10610,223,223,0,0,0,1,reliable,GCE
95,2,local,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
95,1,posterior,245,222,0.521420987390461,0.002372886970113133,0,5,10610,223,223,0,0,0,1,reliable,GCE
95,2,posterior,245,222,0.521420987390461,0.002372886970113133,0,5,10610,223,223,0,0,0,1,reliable,GCE
96,1,local,254,219,1.3845848756245094,0.0077984815323157985,1,5,10809,220,220,0,0,0,1,reliable,GCE
96,2,local,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
96,1,posterior,252,219,0.5512596961058948,0.0027970863572799936,1,5,10809,220,220,0,0,0,1,reliable,GCE
96,2,posterior,252,219,0.5512596961058948,0.0027970863572799936,1,5,10809,220,220,0,0,0,1,reliable,GCE
97,1,local,253,231,0.9357768163677918,0.004405839203381526,2,5,11080,232,232,0,0,0,1,reliable,GCE
97,2,local,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
97,1,posterior,248,231,0.46331753116404367,0.002100280535422743,2,5,11080,232,232,0,0,0,1,reliable,GCE
97,2,posterior,248,231,0.46331753116404367,0.002100280535422743,2,5,11080,232,232,0,0,0,1,reliable,GCE
98,1,local,255,229,1.288467128063851,0.005812362208811541,0,5,11300,230,230,0,0,0,1,reliable,GCE
98,2,local,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
98,1,posterior,252,229,0.5425422413618108,0.0024132930668631447,0,5,11300,230,230,0,0,0,1,reliable,GCE
98,2,posterior,252,229,0.5425422413618108,0.0024132930668631447,0,5,11300,230,230,0,0,0,1,reliable,GCE
99,1,local,258,223,1.5147979844980388,0.007589939417145603,1,5,11495,224,224,0,0,0,1,reliable,GCE
99,2,local,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
99,1,posterior,255,223,0.5818309494148303,0.0027592487129629033,1,5,11495,224,224,0,0,0,1,reliable,GCE
99,2,posterior,255,223,0.5818309494148303,0.0027592487129629033,1,5,11495,224,224,0,0,0,1,reliable,GCE
100,1,local,264,222,1.6334259131266282,0.007617412833277454,1,5,11691,223,223,0,0,0,1,reliable,GCE
100,2,local,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
100,1,posterior,261,222,0.6028766545916836,0.002764262413895715,1,5,11691,223,223,0,0,0,1,reliable,GCE
100,2,posterior,261,222,0.6028766545916836,0.002764262413895715,1,5,11691,223,223,0,0,0,1,reliable,GCE
101,1,local,267,226,1.7233859279152488,0.007811462486752105,1,5,11925,227,227,0,0,0,1,reliable,GCE
101,2,local,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
101,1,posterior,262,226,0.6242303368568749,0.00279942508001328,1,5,11925,227,227,0,0,0,1,reliable,GCE
101,2,posterior,262,226,0.6242303368568749,0.00279942508001328,1,5,11925,227,227,0,0,0,1,reliable,GCE
102,1,local,268,243,0.9013300005753156,0.004210159316359189,2,5,12263,244,244,0,0,0,1,reliable,GCE
102,2,local,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
102,1,posterior,266,243,0.4663500468274224,0.0020530056751518876,2,5,12263,244,244,0,0,0,1,reliable,GCE
102,2,posterior,266,243,0.4663500468274224,0.0020530056751518876,2,5,12263,244,244,0,0,0,1,reliable,GCE
103,1,local,270,242,1.5352909550943716,0.006689913615440921,0,5,12505,243,243,0,0,0,1,reliable,GCE
103,2,local,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
103,1,posterior,264,242,0.6081788642604172,0.0025897563839661487,0,5,12505,243,243,0,0,0,1,reliable,GCE
103,2,posterior,264,242,0.6081788642604172,0.0025897563839661487,0,5,12505,243,243,0,0,0,1,reliable,GCE
104,1,local,273,239,1.5457739242100368,0.0067458216426459095,1,5,12735,240,240,0,0,0,1,reliable,GCE
104,2,local,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
104,1,posterior,272,239,0.6076505412944592,0.0026006001621782866,1,5,12735,240,240,0,0,0,1,reliable,GCE
104,2,posterior,272,239,0.6076505412944592,0.0026006001621782866,1,5,12735,240,240,0,0,0,1,reliable,GCE
105,1,local,277,248,0.9987318209132665,0.005029184233593652,2,5,12996,249,249,0,0,0,1,reliable,GCE
105,2,local,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
105,1,posterior,274,248,0.49602170473043605,0.0022443214776299357,2,5,12996,249,249,0,0,0,1,reliable,GCE
105,2,posterior,274,248,0.49602170473043605,0.0022443214776299357,2,5,12996,249,249,0,0,0,1,reliable,GCE
106,1,local,274,244,0.9179000546812359,0.004504090507045256,1,5,13231,245,245,0,0,0,1,reliable,GCE
106,2,local,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
106,1,posterior,271,244,0.4722796641309392,0.0021236249108378077,1,5,13231,245,245,0,0,0,1,reliable,GCE
106,2,posterior,271,244,0.4722796641309392,0.0021236249108378077,1,5,13231,245,245,0,0,0,1,reliable,GCE
107,1,local,264,243,1.2195517335670916,0.005205413038255161,0,5,13474,244,244,0,0,0,1,reliable,GCE
107,2,local,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
107,1,posterior,262,243,0.5439884884797092,0.0022834175641966957,0,5,13474,244,244,0,0,0,1,reliable,GCE
107,2,posterior,262,243,0.5439884884797092,0.0022834175641966957,0,5,13474,244,244,0,0,0,1,reliable,GCE
108,1,local,266,242,1.2993363682068588,0.005515447667615432,0,5,13714,243,243,0,0,0,1,reliable,GCE
108,2,local,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
108,1,posterior,264,242,0.5609204360918005,0.0023506422972693008,0,5,13714,243,243,0,0,0,1,reliable,GCE
108,2,posterior,264,242,0.5609204360918005,0.0023506422972693008,0,5,13714,243,243,0,0,0,1,reliable,GCE
109,1,local,268,240,1.6088710736644423,0.007277663358494922,1,5,13934,241,241,0,0,0,1,reliable,GCE
109,2,local,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
109,1,posterior,265,240,0.621964680559054,0.0027016211860883686,1,5,13934,241,241,0,0,0,1,reliable,GCE
109,2,posterior,265,240,0.621964680559054,0.0027016211860883686,1,5,13934,241,241,0,0,0,1,reliable,GCE
110,1,local,271,240,1.7325841560005462,0.007335858701979549,1,5,14164,241,241,0,0,0,1,reliable,GCE
110,2,local,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
110,1,posterior,270,240,0.6455513792457035,0.0027124513943108473,1,5,14164,241,241,0,0,0,1,reliable,GCE
110,2,posterior,270,240,0.6455513792457035,0.0027124513943108473,1,5,14164,241,241,0,0,0,1,reliable,GCE
111,1,local,275,250,1.7689368223279234,0.007295765484383706,1,5,14431,251,251,0,0,0,1,reliable,GCE
111,2,local,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
111,1,posterior,270,250,0.6641136995468718,0.0027049945566837946,1,5,14431,251,251,0,0,0,1,reliable,GCE
111,2,posterior,270,250,0.6641136995468718,0.0027049945566837946,1,5,14431,251,251,0,0,0,1,reliable,GCE
112,1,local,279,254,1.6399500341062336,0.006914797934335167,1,5,14695,255,255,0,0,0,1,reliable,GCE
112,2,local,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
112,1,posterior,277,254,0.6438938172441716,0.00263310813538362,1,5,14695,255,255,0,0,0,1,reliable,GCE
112,2,posterior,277,254,0.6438938172441716,0.00263310813538362,1,5,14695,255,255,0,0,0,1,reliable,GCE
113,1,local,283,259,1.7190953359679133,0.007464546643532939,1,5,14980,260,260,0,0,0,1,reliable,GCE
113,2,local,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
113,1,posterior,279,259,0.6657320718058903,0.0027362513696669965,1,5,14980,260,260,0,0,0,1,reliable,GCE
113,2,posterior,279,259,0.6657320718058903,0.0027362513696669965,1,5,14980,260,260,0,0,0,1,reliable,GCE
114,1,local,282,263,1.7341246000251025,0.007504942277457469,1,5,15255,264,264,0,0,0,1,reliable,GCE
114,2,local,17,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
114,1,posterior,286,263,0.6736081948601882,0.002743680613833123,1,5,15255,264,264,0,0,0,1,reliable,GCE
114,2,posterior,286,263,0.6736081948601882,0.002743680613833123,1,5,15255,264,264,0,0,0,1,reliable,GCE
115,1,local,284,265,1.7152981034059125,0.007124640147621144,1,5,15520,266,266,0,0,0,1,reliable,GCE
115,2,local,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
115,1,posterior,288,265,0.6724306611211084,0.002672938458388742,1,5,15520,266,266,0,0,0,1,reliable,GCE
115,2,posterior,288,265,0.6724306611211084,0.002672938458388742,1,5,15520,266,266,0,0,0,1,reliable,GCE
116,1,local,287,268,1.619042819927507,0.006500629361596268,1,5,15789,269,269,0,0,0,1,reliable,GCE
116,2,local,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
116,1,posterior,294,268,0.6567880311538481,0.0025527078618732594,1,5,15789,269,269,0,0,0,1,reliable,GCE
116,2,posterior,294,268,0.6567880311538481,0.0025527078618732594,1,5,15789,269,269,0,0,0,1,reliable,GCE
117,1,local,291,271,1.71875682119687,0.006920306504389687,1,5,16060,272,272,0,0,0,1,reliable,GCE
117,2,local,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
117,1,posterior,290,271,0.6807168739025872,0.0026341612639662437,1,5,16060,272,272,0,0,0,1,reliable,GCE
117,2,posterior,290,271,0.6807168739025872,0.0026341612639662437,1,5,16060,272,272,0,0,0,1,reliable,GCE
118,1,local,296,275,0.8782893477871575,0.004242393277636179,2,5,16345,276,276,0,0,0,1,reliable,GCE
118,2,local,18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
118,1,posterior,297,275,0.49010524010600204,0.0020608669560497755,2,5,16345,276,276,0,0,0,1,reliable,GCE
118,2,posterior,297,275,0.49010524010600204,0.0020608669560497755,2,5,16345,276,276,0,0,0,1,reliable,GCE
119,1,local,295,272,0.8671946496684609,0.004030068744382794,1,5,16611,273,273,0,0,0,1,reliable,GCE
119,2,local,24,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
119,1,posterior,289,271,0.48273082563453673,0.002008524811978818,0,5,16611,272,272,0,0,0,1,reliable,GCE
119,2,posterior,289,271,0.48273082563453673,0.002008524811978818,0,5,16611,272,272,0,0,0,1,reliable,GCE
120,1,local,293,270,1.2908182836553483,0.005289111412704102,0,5,16880,271,271,0,0,0,1,reliable,GCE
120,2,local,20,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
120,1,posterior,292,270,0.5899129420309859,0.0023017565367346882,0,5,16880,271,271,0,0,0,1,reliable,GCE
120,2,posterior,292,270,0.5899129420309859,0.0023017565367346882,0,5,16880,271,271,0,0,0,1,reliable,GCE
121,1,local,297,269,1.4061391652548971,0.005636276283884414,0,5,17146,270,270,0,0,0,1,reliable,GCE
121,2,local,24,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
121,1,posterior,293,269,0.615179776852661,0.0023763340978115713,0,5,17146,270,270,0,0,0,1,reliable,GCE
121,2,posterior,293,269,0.615179776852661,0.0023763340978115713,0,5,17146,270,270,0,0,0,1,reliable,GCE
122,1,local,298,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
122,2,local,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
122,1,posterior,295,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
122,2,posterior,295,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
123,1,local,297,10,0.046785210501769134,0.009184300192306347,1,0,125,10,10,0,0,0,1,reliable,GCE
123,2,local,291,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
123,1,posterior,292,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
123,2,posterior,292,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
124,1,local,294,6,0.041930203467212164,0.013600348259633485,3,0,9,6,6,0,0,0,1,reliable,GCE
124,2,local,287,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
124,1,posterior,291,2,0.005525892554885459,0.0037013092709390423,1,0,2,2,2,0,0,0,1,reliable,GCE
124,2,posterior,291,2,0.005525892554885459,0.0037013092709390423,1,0,2,2,2,0,0,0,1,reliable,GCE
125,1,local,290,1,0.0017697792705973067,0.0017697792705973067,1,0,0,1,1,0,0,0,1,reliable,GCE
125,2,local,285,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
125,1,posterior,284,1,0.0013304031961011405,0.0013304031961011405,1,0,0,1,1,0,0,0,1,reliable,GCE
125,2,posterior,284,1,0.0013304031961011405,0.0013304031961011405,1,0,0,1,1,0,0,0,1,reliable,GCE
126,1,local,292,4,0.022299556049948245,0.011741130112745848,2,0,2,5,5,0,0,0,1,reliable,GCE
126,2,local,282,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
126,1,posterior,291,3,0.006241108541748235,0.0034367008870892115,1,0,2,4,4,0,0,0,1,reliable,GCE
126,2,posterior,291,3,0.006241108541748235,0.0034367008870892115,1,0,2,4,4,0,0,0,1,reliable,GCE
127,1,local,29,8,0.04948271388845601,0.011374214418075035,3,0,13,10,10,0,0,0,1,reliable,GCE
127,2,local,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,GCE
127,1,posterior,27,8,0.018971529087244317,0.0033821328557139124,3,0,13,11,11,0,0,0,1,reliable,GCE
