scene,seed,arm,ospa,count_mae,gospa,loc2,miss2,false2,matched_rmse,reunion_ospa,post_departure_false2,worst_node,wire_bytes,raw_bytes,delivered_raw_bytes,matched_support,runtime_s
split_latebirth,2906,tc_ospa2_w5,4.395477227860837,0.7322916666666667,6.161239677644066,2.8251023508857847,52.725,0.0,1.0227075248536825,5.429388882519861,0.0,7.829648267680166,26206208.0,1034944,941568,2593,1.0189375416666666
split_latebirth,2906,tc_ospa2_w10,4.446637430400374,0.7385416666666667,6.2116281896596535,2.824005482725235,53.175,0.0,1.0236940285156702,5.429388882519861,0.0,7.829648267680166,26206208.0,1964608,1786592,2587,1.336727125
split_latebirth,2907,tc_ospa2_w5,5.038436626079916,0.8416666666666667,7.425567915191899,7.030354713686055,55.35,12.9,1.624328877488607,6.009068190679561,45.6,7.722195277930721,26140672.0,1027264,935832,2558,0.9709799166666667
split_latebirth,2907,tc_ospa2_w10,5.07428893546554,0.83125,7.471586290919807,7.587685331490631,56.475,11.925,1.6924548526696979,6.03674415064498,42.3,7.725043513568587,26140672.0,1944512,1773880,2543,1.370814125
split_latebirth,2908,tc_ospa2_w5,4.679984844410787,0.759375,6.6628414625362575,6.139482755071841,54.675,0.0,1.5152649379064647,5.471675989320329,0.0,8.07245699622287,26206208.0,1000624,890608,2567,0.895544375
split_latebirth,2908,tc_ospa2_w10,4.7141836651659235,0.7635416666666667,6.696565275297464,6.139019747593143,54.975,0.0,1.5163897097158492,5.471675989320329,0.0,8.072467024582602,26206208.0,1893040,1684704,2563,1.2746985416666667
split_latebirth,2909,tc_ospa2_w5,5.861377588679303,1.046875,8.17723532963003,8.959170508527802,74.775,0.6,1.9341940007256515,6.196726165981877,2.4,8.563456792832026,26206208.0,907552,818360,2299,0.863528875
split_latebirth,2909,tc_ospa2_w10,5.916799905655665,1.0489583333333334,8.236072162004946,9.469922863178162,75.525,0.0,1.9929019904816716,6.196726165981877,0.0,8.633439905647238,26206208.0,1712800,1544088,2289,1.20555675
split_latebirth,2910,tc_ospa2_w5,4.611390800389738,0.75625,6.587288738085294,7.771024968947174,54.45,0.0,1.7037591728703327,5.622946154826878,0.0,7.774243170138217,26173440.0,981520,876448,2570,0.9131724583333334
split_latebirth,2910,tc_ospa2_w10,4.674116388116969,0.7666666666666667,6.656383596837293,7.912710879277577,55.2,0.0,1.7225755657529487,5.650756995062134,0.0,7.796437651043698,26173440.0,1858128,1659568,2560,1.2626969166666666
split_latebirth,2911,tc_ospa2_w5,5.244268622866493,0.8760416666666667,7.4213618077757495,10.247154795870479,63.075,0.0,2.0017577412356897,6.1065956219117,0.0,8.530492328317452,26173440.0,981808,896968,2455,0.982247
split_latebirth,2911,tc_ospa2_w10,5.278677977928254,0.8802083333333334,7.455380967327204,10.246748393177773,63.375,0.0,2.003350768918275,6.1065956219117,0.0,8.530492328317452,26173440.0,1855824,1696648,2451,1.2879330416666666
split_latebirth,2912,tc_ospa2_w5,5.66600702450394,1.0510416666666667,7.741079103147039,3.4255259662688275,75.9,0.225,1.1999169789615478,5.968023106844063,0.6,8.547159918709907,26206208.0,924352,821112,2284,0.9544088333333334
split_latebirth,2912,tc_ospa2_w10,5.708055415218982,1.0583333333333333,7.776249045793985,3.439647731955421,76.275,0.075,1.2037060335911471,5.968023106844063,0.0,8.548035134215194,26206208.0,1746448,1551112,2279,1.2122991666666667
split_latebirth,2913,tc_ospa2_w5,4.952636200448111,0.846875,6.919664000795324,4.274857550017397,61.5,0.525,1.2874225744896717,5.966953610505948,0.0,8.495600505274902,26206208.0,968176,885120,2476,1.0813272916666667
split_latebirth,2913,tc_ospa2_w10,4.986784976349914,0.8552083333333333,6.938719534960432,4.274612593714964,61.8,0.225,1.2884268414289377,5.966953610505948,0.0,8.495603299635624,26206208.0,1829728,1672256,2472,1.3334005
split_latebirth,2914,tc_ospa2_w5,4.738295381335162,0.8010416666666667,6.6529467299933644,3.8055462094186514,57.9,0.225,1.203093668183117,5.491819271800336,0.0,8.548422132373807,26206208.0,963616,873720,2524,1.13109975
split_latebirth,2914,tc_ospa2_w10,4.80145745741238,0.8125,6.705706069050942,3.805279983817525,58.5,0.0,1.20496270853524,5.491819271800336,0.0,8.548443718234887,26206208.0,1820944,1652424,2516,1.359376
split_latebirth,2915,tc_ospa2_w5,4.4305104587546955,0.7208333333333333,6.2751977961639795,4.190012358168934,51.9,0.0,1.2428616241707977,5.240569162484631,0.0,7.460014702729266,26173440.0,1030912,941344,2604,1.168659875
split_latebirth,2915,tc_ospa2_w10,4.4761228914737705,0.7270833333333333,6.3213960767508155,4.189575810811765,52.35,0.0,1.2442311497911402,5.240569162484631,0.0,7.460014702729266,26173440.0,1951680,1783856,2598,1.457792125
split_latebirth,2916,tc_ospa2_w5,4.677072763261323,0.7833333333333333,6.632658730865364,4.992838693796027,56.4,0.0,1.3726216059535767,5.6157129346154315,0.0,8.012766435668578,26206208.0,1026208,909944,2544,1.147754125
split_latebirth,2916,tc_ospa2_w10,4.710264238628395,0.7875,6.664495345562423,4.977936390587481,56.7,0.0,1.3716503845896282,5.6157129346154315,0.0,8.012788390819292,26206208.0,1948048,1726696,2540,1.5023441666666666
split_latebirth,2917,tc_ospa2_w5,4.596825771006936,0.7635416666666667,6.562193398508991,5.938617872840198,54.9,0.075,1.4911430085307869,5.668167120830625,0.0,7.745658319625721,26173440.0,1006192,917920,2564,1.1605895
split_latebirth,2917,tc_ospa2_w10,4.624631658778001,0.7677083333333333,6.581968015778411,5.786624874843013,55.275,0.0,1.473374463412816,5.614595384307135,0.0,7.7456742026305445,26173440.0,1904928,1738272,2559,1.497011375
split_latebirth,2918,tc_ospa2_w5,5.698902176672986,1.0541666666666667,7.815764909028786,3.8251247901654777,76.125,0.225,1.2688076191711801,6.219263626352692,0.0,8.790128838344604,26173440.0,880864,803440,2281,1.0359981666666667
split_latebirth,2918,tc_ospa2_w10,5.757660056751594,1.0625,7.873866456913919,3.8245172750753067,76.725,0.225,1.2709375528011733,6.219263626352692,0.0,8.848669526575366,26173440.0,1658112,1511888,2273,1.3870885
split_latebirth,2919,tc_ospa2_w5,5.358715278646437,0.878125,7.688997165110971,12.94644103420714,62.4,1.275,2.245900250546622,6.33193945686593,4.8,8.594198309823366,26206208.0,969808,869488,2464,1.17521825
split_latebirth,2919,tc_ospa2_w10,5.409399588567792,0.88125,7.72395163753131,13.12849155158484,63.15,0.45,2.2662392229813055,6.283606230934786,1.8,8.594198309823366,26206208.0,1832800,1644368,2454,1.4661554583333334
split_latebirth,2920,tc_ospa2_w5,5.087906362558744,0.7302083333333333,7.706976065767753,11.764191699598541,55.425,12.0,2.101605996288306,6.203547244615735,30.6,7.832660060715571,26206208.0,1017088,906936,2557,1.2440676666666666
split_latebirth,2920,tc_ospa2_w10,5.130297928457351,0.7354166666666667,7.7476307533681865,12.397989792957322,56.175,11.025,2.1617067630151463,6.241673811583128,30.6,7.880451770617333,26206208.0,1923808,1715880,2547,1.532873375
churn_departure,2901,tc_ospa2_w5,5.204441186264176,0.71875,7.396488218101636,12.085938457424664,55.425,4.125,2.2377563019192497,6.32272326016954,16.5,7.862703952697269,27123712.0,968608,881688,2317,1.0088072916666666
churn_departure,2901,tc_ospa2_w10,5.248459905312834,0.7270833333333333,7.443965396991888,12.084487553405355,56.025,4.125,2.241494974128317,6.32272326016954,16.5,7.864064137248882,27123712.0,1834256,1670104,2309,1.2390287916666667
churn_departure,2902,tc_ospa2_w5,6.711718833808262,1.0,9.587325934938145,14.705731675158892,83.25,14.85,2.693441313453813,7.64736866644769,33.0,9.379966372139053,26697728.0,795424,718032,1946,0.9785421666666667
churn_departure,2902,tc_ospa2_w10,6.78293380485486,1.0291666666666666,9.632842161302579,15.031568312481909,84.3,13.8,2.7329658371578223,7.65876844630108,30.0,9.39635553948821,26697728.0,1497808,1352544,1932,1.0797876666666666
churn_departure,2903,tc_ospa2_w5,6.592768278276509,1.1458333333333333,8.711572765807258,1.3926548489746147,84.075,8.475,0.8312217137898755,6.910294695828289,33.9,8.883721573223067,27058176.0,864448,779752,1935,0.8033554166666667
churn_departure,2903,tc_ospa2_w10,6.65930415734091,1.1572916666666666,8.780613962196636,1.3906209914939567,84.9,8.475,0.8329855603675063,6.910294695828289,33.9,8.942222838504005,27058176.0,1629600,1470056,1924,1.0913977083333333
churn_departure,2904,tc_ospa2_w5,5.744589997753957,0.9072916666666667,7.845016296849138,6.692020740707379,68.4,5.625,1.7310191210185006,6.284427313249922,16.2,8.809329827747847,26730496.0,922096,829792,2144,0.8587081666666667
churn_departure,2904,tc_ospa2_w10,5.832908314044876,0.9197916666666667,7.942285192239501,6.967040640947259,69.3,5.625,1.7711942282108832,6.284427313249922,16.2,8.822616482807843,26730496.0,1745408,1571088,2132,1.1765994166666667
churn_departure,2905,tc_ospa2_w5,4.980588510341449,0.659375,7.442061638421048,3.589310292701391,58.725,20.7,1.2312362707890498,6.0149362313133725,46.8,8.366946131491693,27222016.0,1033696,938592,2273,0.9839070416666666
churn_departure,2905,tc_ospa2_w10,5.037405199622344,0.6760416666666667,7.497088210373585,3.622009810285726,59.625,20.4,1.2401098198423723,6.0149362313133725,46.8,8.367707910837115,27222016.0,1962032,1780176,2261,1.334794875
churn_departure,2906,tc_ospa2_w5,5.491247259823368,0.8375,7.724903655250281,4.190285611136319,66.975,8.625,1.3637324341529173,6.735537796583275,34.5,8.417427194409848,27058176.0,904336,815568,2163,0.851963
churn_departure,2906,tc_ospa2_w10,5.560415733801208,0.8510416666666667,7.800601303987969,4.187450645635551,67.95,8.625,1.3673863406378062,6.735537796583275,34.5,8.417914557026846,27058176.0,1711344,1542672,2150,1.1265625
churn_departure,2907,tc_ospa2_w5,4.9846384196562665,0.796875,6.911365824284007,6.997237537502798,57.825,0.6,1.7145723782517195,5.653327821212889,2.4,8.133500475931301,26501120.0,939280,849048,2285,0.8922954583333333
churn_departure,2907,tc_ospa2_w10,5.0369131458132115,0.8083333333333333,6.970459639983654,6.995539041745174,58.65,0.6,1.7185057068828697,5.676452547571861,2.4,8.133532957472005,26501120.0,1779904,1610824,2274,1.2117049166666667
churn_departure,2908,tc_ospa2_w5,4.856765524761115,0.6854166666666667,6.938779040668512,9.164274098027404,47.7,8.4,1.9066763013751828,5.520541407888287,33.6,8.054556391563068,27320320.0,1018576,906208,2420,0.9065929166666666
churn_departure,2908,tc_ospa2_w10,4.861567292864785,0.6833333333333333,6.933785121155749,9.344864072516383,48.375,7.425,1.9289612600487505,5.520541407888287,29.7,8.055185343955248,27320320.0,1930592,1716976,2411,1.290018375
churn_departure,2909,tc_ospa2_w5,6.436863645331199,1.103125,8.522916329299731,7.8264822927287305,79.875,0.75,1.9425995777688607,7.119251100813531,3.0,8.944999050586693,26959872.0,863392,779768,1991,0.7783194166666667
churn_departure,2909,tc_ospa2_w10,6.516814023753736,1.1177083333333333,8.605739760134254,7.825029784057013,80.925,0.75,1.9492847335706187,7.119251100813531,3.0,9.034938992122612,26959872.0,1628784,1470536,1977,1.0890839166666666
churn_departure,2910,tc_ospa2_w5,5.660041617102474,0.8260416666666667,8.142278488491142,17.62256436189299,64.05,5.175,2.7717975840863285,6.966839699475396,20.7,8.48844634114801,26894336.0,894688,799048,2202,0.7991740833333333
churn_departure,2910,tc_ospa2_w10,5.735758734845635,0.8510416666666667,8.19718183706038,17.85692793471316,65.1,4.425,2.7990801258412787,6.968798102204522,17.7,8.503433621838903,26894336.0,1691296,1511288,2188,1.133322875
churn_departure,2911,tc_ospa2_w5,6.012683994946153,0.8447916666666667,8.65319814320906,13.371146378493481,66.075,13.65,2.42935122348729,6.907208689153033,54.6,8.8362323494784,26861568.0,941008,862024,2175,0.9996274166666667
churn_departure,2911,tc_ospa2_w10,6.073594575242267,0.8541666666666666,8.729502635421065,13.321206243934675,67.425,13.575,2.4349066741672396,6.906854960597978,54.3,8.853857695746623,26861568.0,1779984,1630952,2157,1.3494046666666666
churn_departure,2912,tc_ospa2_w5,5.748325280184035,0.94375,7.882495908306591,2.3305213796428026,71.475,11.625,1.0314365710610853,6.141833576066721,46.5,8.910385392334607,26927104.0,947248,840744,2103,0.9306192916666667
churn_departure,2912,tc_ospa2_w10,5.793828488502426,0.953125,7.913789806268204,2.3279126159392893,72.15,11.025,1.0330720572652485,6.1286365062045975,44.1,8.910385392334607,26927104.0,1787696,1586616,2094,1.326819125
churn_departure,2913,tc_ospa2_w5,5.872352161106236,0.8760416666666667,8.364526092487093,7.785870140720082,68.625,15.9,1.868447333774706,6.87999514945317,50.1,8.838775669499372,27254784.0,945184,860976,2141,0.94585425
churn_departure,2913,tc_ospa2_w10,5.921591084592222,0.8875,8.404431545769448,8.185766577926497,69.45,15.0,1.9207705704788314,6.883658456048249,50.1,8.839583683690547,27254784.0,1790928,1631472,2130,1.3757104166666667
churn_departure,2914,tc_ospa2_w5,5.011329611055141,0.8395833333333333,6.75164624054309,3.4269762914075046,60.975,0.675,1.2110903109623259,5.875046198023212,2.7,8.834562603987195,27254784.0,876832,796176,2243,0.9510646666666667
churn_departure,2914,tc_ospa2_w10,5.084784322133914,0.8520833333333333,6.829811535214735,3.426108198884324,61.875,0.675,1.2141892080552539,5.875046198023212,2.7,8.835334001170649,27254784.0,1652640,1502128,2231,1.3083135833333333
churn_departure,2915,tc_ospa2_w5,4.496917736229625,0.7041666666666667,6.141591608337961,3.0662200435087414,51.15,0.6,1.1135171706676505,5.14120140789123,2.4,7.643652914592251,26796032.0,983872,894280,2374,1.10075875
churn_departure,2915,tc_ospa2_w10,4.557987076881994,0.7166666666666667,6.209542437889113,3.06334858399031,52.05,0.6,1.115819326372771,5.14120140789123,2.4,7.64365753817154,26796032.0,1862800,1694472,2362,1.4775865416666667
churn_departure,2916,tc_ospa2_w5,4.578457361803525,0.7322916666666667,6.280908382357313,3.976982444708462,53.025,0.6,1.2748848055074635,5.30612620009033,2.4,7.975833549138543,27156480.0,996352,885104,2349,1.1493346666666666
churn_departure,2916,tc_ospa2_w10,4.651199417675572,0.7489583333333333,6.356499323271927,3.8916782830942926,54.225,0.6,1.2654550187702724,5.323812138429392,2.4,7.996576738795031,27156480.0,1886304,1675888,2333,1.561826875
churn_departure,2917,tc_ospa2_w5,5.517513374299559,0.9260416666666667,7.51382594367098,6.803833251814661,67.05,0.375,1.7381393926975026,6.731062881231289,1.5,8.143181713805335,26894336.0,913984,833104,2162,1.10741925
churn_departure,2917,tc_ospa2_w10,5.562335539220601,0.9364583333333333,7.560908198204342,6.7046127829355795,67.8,0.375,1.729423409890586,6.732237370879787,1.5,8.143283234587917,26894336.0,1725952,1574192,2152,1.570716375
churn_departure,2918,tc_ospa2_w5,6.123789386883434,0.9958333333333333,8.480737824682725,7.689326903708284,72.825,11.475,1.881597595029575,6.802353670020899,45.9,9.103600401030667,26927104.0,883360,803632,2085,1.0635746666666666
churn_departure,2918,tc_ospa2_w10,6.192264614237867,1.0083333333333333,8.552531582452522,7.687496175242746,73.725,11.475,1.8868110970329424,6.802353670020899,45.9,9.162141089261427,26927104.0,1661648,1511248,2073,1.3157438333333333
churn_departure,2919,tc_ospa2_w5,5.801700800321688,0.859375,8.424664127098,14.748810937103235,58.95,17.775,2.497475244912579,6.720678124145708,67.2,8.68745928971544,27287552.0,993664,894160,2270,1.1806266666666667
churn_departure,2919,tc_ospa2_w10,5.858020694066304,0.8625,8.473314341548003,15.005614944304629,60.0,16.95,2.5269285825694054,6.720678124145708,66.6,8.688678302658213,27287552.0,1880032,1692784,2256,1.4926445833333333
churn_departure,2920,tc_ospa2_w5,4.93958654690205,0.7416666666666667,6.860662540853974,8.05008866902923,53.7,1.95,1.8173058299586604,5.86303500481575,7.8,7.818435941801566,26959872.0,981712,872448,2340,1.0429559166666666
churn_departure,2920,tc_ospa2_w10,4.989536969455599,0.75,6.912915999283439,8.047897565620152,54.3,1.95,1.8201725625263248,5.86303500481575,7.8,7.818771026808958,26959872.0,1861344,1654224,2332,1.4824380833333333
split_no_new,2901,tc_ospa2_w5,3.621352456700879,0.23645833333333333,4.453325421288569,11.350936195158647,14.7,7.275,2.5141016148952167,5.431915905746776,22.5,7.514483245664034,26206208.0,733456,662208,1724,0.7752405416666667
split_no_new,2901,tc_ospa2_w10,3.6496123062054866,0.23854166666666668,4.480434980977766,11.39889911475425,15.0,7.125,2.5223354753274583,5.365867709510406,22.5,7.514483245664034,26206208.0,1374016,1240000,1720,0.9832580833333333
split_no_new,2902,tc_ospa2_w5,4.712309628323241,0.509375,4.879576453135077,1.5999820488998098,36.75,0.075,1.0363946270787177,5.842983504819082,0.0,8.558358246098654,26173440.0,650416,582600,1430,0.5825355833333333
split_no_new,2902,tc_ospa2_w10,4.755205569067239,0.5145833333333333,4.921937273961081,1.599420741317386,37.125,0.075,1.0380291418904473,5.840508076569336,0.0,8.558359086975008,26173440.0,1211664,1085144,1425,0.6989329166666667
split_no_new,2903,tc_ospa2_w5,5.135764197274756,0.5802083333333333,5.229489431754823,0.5501136046908094,41.775,0.0,0.6224634870728896,5.846485391499245,0.0,8.536531008809327,26206208.0,613072,555880,1363,0.5171629166666667
split_no_new,2903,tc_ospa2_w10,5.194573523445484,0.5885416666666666,5.2876595013575045,0.5493038100011053,42.375,0.0,0.6238386450486485,5.846485391499245,0.0,8.595032274090265,26206208.0,1137664,1031336,1355,0.5665734166666667
split_no_new,2904,tc_ospa2_w5,3.237676198733536,0.2875,3.581063538433518,5.15292670964105,20.625,0.075,1.7341220006750309,5.085571219405372,0.0,8.251094316409015,26173440.0,679936,617968,1645,0.5231503333333334
split_no_new,2904,tc_ospa2_w10,3.3648192925355023,0.31145833333333334,3.682180957845347,4.563587641437976,22.35,0.075,1.6434760865962117,5.5776404139080995,0.0,8.288082605958206,26173440.0,1269840,1153728,1622,0.714096
split_no_new,2905,tc_ospa2_w5,2.153998843604098,0.16666666666666666,2.464519151671705,3.339399496668771,12.0,0.0,1.3496261091674993,3.434524587109056,0.0,6.537860083530944,26206208.0,776944,701664,1760,0.6362529583333333
split_no_new,2905,tc_ospa2_w10,2.1879981680992295,0.17083333333333334,2.497960052289248,3.3387072816292602,12.3,0.0,1.3510223477182823,3.434524587109056,0.0,6.537873942596914,26206208.0,1458256,1315952,1756,0.8594578333333334
split_no_new,2906,tc_ospa2_w5,2.009254787024279,0.1625,2.275832424017673,2.716595618168185,11.7,0.0,1.2159027033595686,3.915211863264434,0.0,6.780701575559935,26206208.0,794176,722112,1764,0.6751789583333333
split_no_new,2906,tc_ospa2_w10,2.060414989563816,0.16875,2.3262209360332595,2.7154987500076357,12.15,0.0,1.2177299419856051,3.915211863264434,0.0,6.780701575559935,26206208.0,1492384,1356224,1758,0.924000625
split_no_new,2907,tc_ospa2_w5,2.588888140246888,0.21041666666666667,2.9387075807514784,3.5211310340016255,15.15,0.0,1.4027010765076902,3.724971581791152,0.0,7.493218622860392,26140672.0,716032,651192,1718,0.6335086666666667
split_no_new,2907,tc_ospa2_w10,2.6231831479878047,0.21458333333333332,2.972570684494782,3.5209315748119128,15.45,0.0,1.4042971042319228,3.724971581791152,0.0,7.493251104401094,26140672.0,1341536,1222072,1714,0.8226111666666667
split_no_new,2908,tc_ospa2_w5,2.8074667303692125,0.19375,3.2908490193157776,5.186450141309397,13.95,0.0,1.6945179496522849,3.7619039260857243,0.0,7.693180282252433,26206208.0,737632,654928,1734,0.569566625
split_no_new,2908,tc_ospa2_w10,2.8416655511243487,0.19791666666666666,3.3245728320769854,5.185987133830699,14.25,0.0,1.696400072863831,3.7619039260857243,0.0,7.6931903106121675,26206208.0,1381408,1226064,1730,0.7988950416666667
split_no_new,2909,tc_ospa2_w5,5.1330382587969305,0.484375,5.6054769542779725,7.687528270186573,33.675,1.2,2.239869123619577,5.570733716360776,4.8,8.602197926821411,26206208.0,646576,585032,1471,0.52330075
split_no_new,2909,tc_ospa2_w10,5.181709475277149,0.4864583333333333,5.653961121830365,7.990887568703585,34.425,0.6,2.2914375131707643,5.570733716360776,2.4,8.66064456513426,26206208.0,1204144,1089720,1461,0.698270625
split_no_new,2910,tc_ospa2_w5,3.8964602367621595,0.29375,4.842848628695558,12.410972605052631,13.95,10.65,2.6212834073711377,5.416731139835209,36.6,7.473050624723371,26173440.0,775648,693136,1734,0.62831525
split_no_new,2910,tc_ospa2_w10,3.9275043874851425,0.27708333333333335,4.884528053452066,13.316234679874439,14.85,9.45,2.7246439838911782,5.410156799039461,34.5,7.511814253231084,26173440.0,1456128,1302064,1722,0.8947893333333333
split_no_new,2911,tc_ospa2_w5,4.679816187644094,0.3927083333333333,5.426578531380814,8.97705268086031,24.6,8.175,2.3266495436595607,5.667017024752221,27.3,8.535168289322822,26173440.0,721120,657496,1592,0.5949210833333334
split_no_new,2911,tc_ospa2_w10,4.714225542705855,0.396875,5.4605976909322695,8.976646278167605,24.9,8.175,2.329525257718442,5.667017024752221,27.3,8.535168289322822,26173440.0,1348896,1230472,1588,0.8386332916666667
split_no_new,2912,tc_ospa2_w5,4.400134023659297,0.459375,4.611734125751918,1.8827924199234958,33.075,0.0,1.1054847351942505,4.977051368480964,0.0,8.52742840081535,26206208.0,675280,599400,1479,0.562997625
split_no_new,2912,tc_ospa2_w10,4.441898612571197,0.46458333333333335,4.652498071045837,1.8808067545597582,33.45,0.0,1.106774036664353,4.977051368480964,0.0,8.52742840081535,26206208.0,1259056,1117336,1474,0.763125875
split_no_new,2913,tc_ospa2_w5,3.573710980287239,0.31979166666666664,3.9731066959393813,3.910678371511822,22.875,2.25,1.5246684127456582,5.648563983600706,0.0,8.510368104865853,26206208.0,696160,635712,1615,0.585853
split_no_new,2913,tc_ospa2_w10,3.6135226797802025,0.31145833333333334,4.026152969334091,4.610252064662932,23.475,1.65,1.6595487466062644,5.654843312680114,0.0,8.499472953590592,26206208.0,1302400,1189376,1607,0.8490225416666667
split_no_new,2914,tc_ospa2_w5,2.830564617286103,0.234375,3.1860220344816432,2.963497696079604,16.875,0.0,1.2955466695572326,3.559134848952252,0.0,8.56878066495846,26206208.0,698608,632616,1695,0.7080195
split_no_new,2914,tc_ospa2_w10,2.8911414464587244,0.24166666666666667,3.246067307824192,2.963245095523598,17.4,0.0,1.2981748242172277,3.559134848952252,0.0,8.568784226432433,26206208.0,1305232,1182648,1688,0.9329229166666667
split_no_new,2915,tc_ospa2_w5,2.296086969826938,0.159375,2.687913019838562,3.2518561046441703,12.0,0.525,1.3318181908362248,4.0879971308345695,0.0,6.422007816829919,26173440.0,768160,701584,1760,0.711885
split_no_new,2915,tc_ospa2_w10,2.3391134520454187,0.16458333333333333,2.7304582826078443,3.2514713499783503,12.375,0.525,1.3336351145615415,4.0879971308345695,0.0,6.422007816829919,26173440.0,1440288,1316912,1755,1.051790125
split_no_new,2916,tc_ospa2_w5,2.7689174829522254,0.20520833333333333,3.200067139191335,5.531913286413791,14.775,0.0,1.7556205661340585,3.573337325681937,0.0,7.6184799576731415,26206208.0,771472,683816,1723,0.786249875
split_no_new,2916,tc_ospa2_w10,2.8028978290136015,0.209375,3.2334814952770037,5.531146252280284,15.075,0.0,1.7575401264871238,3.573337325681937,0.0,7.618501912823854,26206208.0,1452112,1286296,1719,1.0333020416666667
split_no_new,2917,tc_ospa2_w5,2.7695246153681117,0.20104166666666667,3.2194631673699368,5.34583515803727,14.325,0.15,1.7228437880927894,4.211880803949607,0.0,7.364874729979752,26173440.0,743872,679264,1729,0.76044425
split_no_new,2917,tc_ospa2_w10,2.7912067877664897,0.203125,3.2374706882432442,5.325482817473216,14.625,0.0,1.7215536469391368,4.066350666201185,0.0,7.364890612984577,26173440.0,1394688,1274160,1725,0.9852015416666666
split_no_new,2918,tc_ospa2_w5,4.434915579919997,0.471875,4.64321795939628,2.140347613595926,33.975,0.0,1.1834848859004485,5.064698673804083,0.0,8.857410223484267,26173440.0,618928,565984,1467,0.5462039166666667
split_no_new,2918,tc_ospa2_w10,4.493673459998606,0.48020833333333335,4.701319507281413,2.139740098505755,34.575,0.0,1.1865566653382462,5.064698673804083,0.0,8.915950911715026,26173440.0,1147296,1049456,1459,0.7560380416666667
split_no_new,2919,tc_ospa2_w5,4.202344557391673,0.32083333333333336,4.89229022837179,11.23239120318185,21.45,1.65,2.568891139398459,5.63625660232359,6.3,8.646457526967227,26206208.0,707392,635152,1634,0.740054875
split_no_new,2919,tc_ospa2_w10,4.236282860205234,0.31979166666666664,4.919227019539631,11.41444172055955,22.2,0.825,2.597586039735413,5.575124813257316,3.3,8.646457526967227,26206208.0,1321744,1187408,1624,0.970094
split_no_new,2920,tc_ospa2_w5,3.3914908182188994,0.21041666666666667,4.129469659028957,9.820792253020874,14.475,2.925,2.3364834536754984,5.375487876708585,3.9,7.371937954973536,26206208.0,745360,665016,1727,0.7368579166666667
split_no_new,2920,tc_ospa2_w10,3.44602225111502,0.209375,4.190193656353895,9.944468913748441,15.3,2.625,2.3586731974664654,5.340078675868627,3.9,7.376820201983056,26206208.0,1394080,1244088,1716,1.0563117083333333
split_latebirth,2901,local,6.795066840637645,1.2822916666666666,9.31445175543429,8.336930868879112,92.7,0.375,1.9710838812821894,7.8770556670731455,0.0,9.287149240547494,0,0,0,2060,5.254754208333333
split_latebirth,2901,fov,3.3546321310279286,0.5479166666666667,4.704430939714984,0.28372579333923764,39.45,0.0,0.31357767916175455,6.771824631442575,0.0,4.048012064749297,26206208.0,2911480,2626264,2770,5.890326083333333
split_latebirth,2901,lineage,2.6287140134169724,0.40520833333333334,3.680905955193151,0.28817069152350355,29.175,0.0,0.3084878082694663,2.9003417821100514,0.0,3.2152557960087567,26206208.0,2785872,2513760,2907,3.5087250416666667
split_latebirth,2901,mil_support,4.058389655653007,0.5489583333333333,6.036171094052921,8.378912528573471,40.575,1.05,1.7087111101264372,6.323348663924804,1.5,4.900041423863304,26206208.0,9121096,8223296,2755,4.856367041666667
split_latebirth,2901,qualified_exist,2.508626945037402,0.3875,3.5381252954739626,0.289202350918335,27.9,0.0,0.308139832303871,2.180289710865737,0.0,2.983894997116986,26206208.0,2780552,2508608,2924,3.4727305416666665
split_latebirth,2902,local,7.566039453272519,1.4833333333333334,10.011505260830239,2.485724948467795,106.875,0.075,1.1293414243094018,8.141006481660472,0.0,8.647456849374002,0,0,0,1871,2.3775622083333334
split_latebirth,2902,fov,4.801253220651318,0.828125,6.711592983411598,0.659637225845302,59.625,0.0,0.5031892436833408,7.199869026251562,0.0,5.530212856697905,26173440.0,2733112,2421096,2501,3.13859625
split_latebirth,2902,lineage,2.78055338618627,0.428125,3.917947681784152,0.7676088415286977,30.9,0.075,0.5054846508750801,3.7440908942029694,0.0,3.3954628605587946,26173440.0,2663784,2358544,2884,2.9956763333333334
split_latebirth,2902,mil_support,5.588380711993043,0.7520833333333333,8.643531397076394,26.06586372643518,62.25,8.1,3.185481891541262,7.189393167920571,28.5,6.359226813300485,26173440.0,9064920,8075304,2466,4.050988333333334
split_latebirth,2902,qualified_exist,2.601540737000651,0.4,3.694198676354689,0.7690182256757454,28.875,0.075,0.5035966473121435,2.4654478053525284,0.0,3.143732444961682,26173440.0,2661096,2356080,2911,2.971219958333333
split_latebirth,2903,local,8.010353354026526,1.6,10.482129674185451,1.1770737970025569,115.2,0.0,0.8012741434181473,8.340256970923026,0.0,8.630723840802416,0,0,0,1760,2.1319359583333335
split_latebirth,2903,fov,3.743242575428359,0.6104166666666667,5.217737787601356,0.38124414852107147,43.95,0.0,0.3674959560388133,6.579050881383031,0.0,5.226083021117703,26206208.0,2893504,2621560,2710,3.3642622916666665
split_latebirth,2903,lineage,2.6925024087897333,0.41458333333333336,3.77075071609944,0.3994053317292178,29.85,0.0,0.36374192008037437,3.2721515836987978,0.0,3.354238274648777,26206208.0,2819136,2551112,2898,3.142998
