sensor,step,reference_count,candidate_count,common_count,added_count,lost_count,common_reference_squared_error,common_candidate_squared_error,added_squared_error,lost_squared_error
18,17,4,13,4,9,0,261.838773334385,228.74318940302,1438.34403615551,0
18,18,4,13,4,9,0,209.431237089557,232.900594528306,1633.99350280726,0
18,19,4,12,4,8,0,374.198157697541,443.739602883571,1404.59481626643,0
18,20,4,12,4,8,0,156.584573324162,180.347255498959,1596.61623688976,0
18,21,4,12,4,8,0,160.118097940241,127.845884352396,1567.50783772401,0
18,22,4,11,4,7,0,146.134707238586,290.357495784551,1604.5251833991,0
18,23,4,11,3,8,1,224.300595658658,223.452255953297,1719.26755441735,39.9273937519388
18,24,4,11,4,7,0,295.958889035718,276.614318013635,1999.60485799394,0
18,25,4,12,4,8,0,258.345399385565,326.952423701489,2082.65506320136,0
18,26,4,11,4,7,0,294.422089545837,184.342165144345,2279.32742250222,0
18,27,4,11,4,7,0,233.92181011349,190.296585633301,2635.40793451386,0
18,28,5,11,4,7,1,329.279026600558,322.581144673917,2682.32589352503,13.7584232061072
18,29,5,10,3,7,2,180.505709379065,198.255732650134,3139.55524856096,22.7515434029525
18,30,5,10,4,6,1,28.7005299742862,13.8163535458485,3356.47152210002,21.3382403871158
18,31,4,10,3,7,1,169.304414194235,76.3345323100216,3430.44100897003,62.5415896792428
18,32,4,9,3,6,1,118.973852796672,68.0533216321328,2284.04771178627,118.028880116768
18,33,5,9,4,5,1,281.403860940818,218.289381048142,2388.57559558068,81.2868443416926
18,34,4,9,4,5,0,257.593602543039,165.097969380885,2175.06987930638,0
18,35,4,9,4,5,0,178.454093723391,205.827419161796,1514.65368158864,0
18,36,4,9,4,5,0,257.951522388364,224.990651544734,1837.70579035642,0
18,37,4,8,3,5,1,193.997825999092,63.8682281970673,1531.02284927684,25.9371151547275
18,38,4,8,4,4,0,106.872466850485,186.707139784225,604.620369243645,0
18,39,4,8,4,4,0,117.113569967125,256.376243110048,574.487132294733,0
18,40,4,8,4,4,0,121.249246162335,102.082143762068,510.47441703293,0
19,1,4,6,3,3,1,384.460454102106,391.602710220671,352.506304624015,641.181883555678
19,2,4,7,4,3,0,734.434785518469,628.812749736877,359.861861001634,0
19,3,4,7,3,4,1,313.971952527177,779.182051466155,323.216916775908,503.586046330075
19,4,3,8,3,5,0,527.71920144425,435.119733688064,257.073600845273,0
19,5,4,11,4,7,0,1024.36597767011,228.794439310953,648.259564453229,0
19,6,4,11,4,7,0,3369.69768825606,907.959147980217,707.131771962258,0
19,7,4,10,4,6,0,1108.59909997731,602.827896964934,1092.43906716435,0
19,8,4,13,4,9,0,915.449350168132,468.932985961569,1717.55398070161,0
19,9,4,13,4,9,0,984.962793024512,604.312361045784,2176.80941614349,0
19,10,4,12,4,8,0,308.022512305833,262.016277496877,2078.95616993165,0
19,11,4,11,4,7,0,190.144670058732,276.735521370345,1902.87185296728,0
19,12,4,11,4,7,0,213.745534949701,826.794124062174,2047.2161127805,0
19,13,4,11,4,7,0,321.412337792228,677.2663889384,973.539270297837,0
19,14,3,11,3,8,0,77.6282481009932,219.896318231528,713.320190716151,0
19,15,3,10,3,7,0,67.9599994987543,115.879253202439,2785.44826216145,0
19,16,4,10,4,6,0,777.662938104236,470.673435854435,2907.69490752546,0
19,17,4,11,4,7,0,350.544539529312,192.700153753299,5889.212285711,0
19,18,4,10,4,6,0,170.710161582112,241.940282598969,5578.78975551428,0
19,19,4,9,4,5,0,312.858973572592,362.957567506053,5564.87868836664,0
19,20,4,9,4,5,0,254.182191233638,407.559973864621,2847.78654307166,0
19,21,4,8,4,4,0,297.462449842974,426.500743013367,675.299975534958,0
19,22,4,9,4,5,0,77.3544564465604,129.180327405594,2098.05332274163,0
19,23,4,8,4,4,0,80.5170547866387,174.729480159865,6179.13135270442,0
19,24,4,9,4,5,0,118.995431433773,184.32228158905,10917.0914447114,0
19,25,4,8,4,4,0,349.427920113579,244.228367848226,8154.52007338545,0
19,26,4,7,4,3,0,505.246149514893,349.625385639945,5079.71098767997,0
19,27,5,7,4,3,1,472.985044652243,551.441009281284,3709.68656264927,3.45474314575569
19,28,5,6,4,2,1,324.17725042575,339.546411557223,1740.72792074245,4.67326144908847
19,29,5,7,4,3,1,340.82347281249,425.071565510701,2226.90577522135,2.96330863153406
19,30,5,8,4,4,1,386.719357044389,362.89896288572,5214.22858162986,43.5388541181886
19,31,4,8,4,4,0,233.799358691465,305.471322616882,6145.06943571638,0
19,32,4,8,4,4,0,177.127060995834,477.896765292527,7206.29677293527,0
19,33,4,7,4,3,0,82.1578848608492,128.408078838791,8434.40524255595,0
19,34,4,7,4,3,0,186.409667433777,482.965815939564,11446.1393138358,0
19,35,4,7,4,3,0,160.519123522123,445.251153321764,13227.9424531447,0
19,36,5,7,4,3,1,282.228750606759,373.08416282614,15037.6444161812,40.6218381747679
19,37,5,7,4,3,1,207.154752560632,295.034311391665,16927.8119128185,6.91954680546424
19,38,4,6,4,2,0,120.223654330976,238.57589647444,14159.571378666,0
19,39,4,6,4,2,0,525.764543218385,260.183102475871,16114.5421478601,0
19,40,5,6,4,2,1,215.457597280657,271.557780309608,18173.3475520505,151.441210954575
20,1,4,4,4,0,0,776.896404450702,776.896404450702,0,0
20,2,4,7,4,3,0,818.382341999161,816.427027342075,352.506304624016,0
20,3,4,7,4,3,0,2457.98736588955,2431.13285065015,352.482948438056,0
20,4,3,6,2,4,1,116.370140685173,181.150618431399,307.185885504146,329.203810609121
20,5,4,8,4,4,0,431.49678868756,340.99010530341,219.537644158954,0
20,6,3,10,3,7,0,146.284788703614,114.022965174629,666.080885218309,0
20,7,3,11,2,9,1,83.3017639639848,22.8897710688601,1866.56576857803,4.60440480403282
20,8,4,11,4,7,0,405.361165983208,141.21086439061,1070.44700760019,0
20,9,4,13,4,9,0,374.927406272091,153.784202701677,1892.99984622531,0
20,10,4,13,4,9,0,301.888734412331,111.005861104352,2354.20641147549,0
20,11,3,12,3,9,0,295.761175666761,147.256629897456,2448.96224039122,0
20,12,4,11,4,7,0,283.430162795719,598.026101220029,2111.86320104688,0
20,13,4,12,4,8,0,380.017303385974,727.843735594479,2709.74387082401,0
20,14,4,11,4,7,0,282.822323126725,341.281283070549,2821.88426129228,0
20,15,4,11,4,7,0,167.51583236589,258.75419631058,5669.00205869099,0
20,16,3,10,3,7,0,174.427195485265,49.0037733432559,6136.46594645633,0
20,17,4,10,4,6,0,208.134328477209,87.4559830552322,6239.36672610915,0
20,18,4,10,4,6,0,357.12264300123,293.567497916939,6751.33536273205,0
20,19,4,10,4,6,0,363.254711858196,235.04571565335,7050.15579831026,0
20,20,4,9,4,5,0,585.629277379527,421.654056362624,6742.20602248514,0
20,21,4,9,4,5,0,365.23275583764,375.809918426993,6934.81733120203,0
20,22,4,9,4,5,0,236.375375398678,329.811812881415,2380.9695590659,0
20,23,4,9,4,5,0,171.686945340924,206.666931263828,2716.91489786535,0
20,24,4,9,4,5,0,117.152488766698,144.993712780336,14612.9067244976,0
20,25,4,8,4,4,0,58.7110871491868,98.3172545758165,8370.9171954127,0
20,26,4,8,4,4,0,147.489537466884,196.677944389571,9634.97707071418,0
20,27,4,8,4,4,0,261.286451643896,211.672124250268,7363.57982348245,0
20,28,4,7,3,4,1,298.674172478323,261.36834352798,6419.74300166648,1.47289867594019
20,29,5,7,4,3,1,600.940799310787,465.048163945992,5470.26943643275,1.13389693029864
20,30,5,7,4,3,1,615.026529559197,517.012727331416,2671.74921236036,1.42146680219739
20,31,5,8,4,4,1,499.199006104178,594.894287492536,6155.20017169091,26.2251779580632
20,32,4,8,4,4,0,120.129869848906,298.692981091688,7254.70013205361,0
20,33,4,7,4,3,0,144.729772781159,374.126023490532,8456.98243714654,0
20,34,4,7,4,3,0,57.4888958880512,263.423484937659,11436.7059443076,0
20,35,4,7,4,3,0,88.5002478248036,462.909096724114,13134.3785106932,0
20,36,4,7,4,3,0,44.7941438868239,577.469867251726,15158.3156680135,0
20,37,5,7,4,3,1,268.313152653963,154.212564616427,17306.5913125188,24.4853851834718
20,38,5,7,4,3,1,353.327733772166,124.735352571673,19554.778498222,10.7223527118369
20,39,4,6,4,2,0,137.1818852575,316.911937606623,16513.2147156804,0
20,40,4,7,4,3,0,140.065280487479,227.785908858684,24915.2170235299,0
21,1,3,3,3,0,0,369.548299394296,369.548299394296,0,0
21,2,4,4,4,0,0,361.934399741346,361.934399741346,0,0
21,3,4,7,4,3,0,767.700430612851,758.076844009512,352.482948438056,0
21,4,4,7,4,3,0,402.180790108363,403.243491625062,352.436344704287,0
21,5,5,7,4,3,1,736.876328663648,591.065284393044,182.079483613358,0.837607258962197
21,6,4,8,4,4,0,446.518574288986,414.108004611042,225.336635078366,0
21,7,4,11,4,7,0,672.940019976573,97.1988547171808,687.442897328052,0
21,8,4,11,4,7,0,194.951432546333,139.563995808147,722.533306440615,0
21,9,4,11,3,8,1,323.284289242401,185.637791128532,1076.90400396525,38.336258467855
21,10,4,13,4,9,0,206.8230710084,132.698232595649,2075.543938136,0
21,11,4,13,4,9,0,271.011113245679,151.546565727878,2593.13846347296,0
21,12,4,12,4,8,0,336.051861124466,100.077620418781,2687.22429653965,0
21,13,4,11,4,7,0,173.27884323192,563.70639000771,2412.72351696558,0
21,14,4,11,4,7,0,137.804364751149,156.29221496693,2689.85052665843,0
21,15,4,11,4,7,0,86.7648508059684,91.0712412185054,5240.69086152754,0
21,16,4,11,4,7,0,205.071123925234,174.248767921008,6289.24727046823,0
21,17,4,10,4,6,0,366.611475268821,150.689486314516,6975.99308590317,0
21,18,4,10,4,6,0,197.511006402327,51.5019342595546,7376.28876569384,0
21,19,4,10,4,6,0,167.7994380787,114.836781206351,7948.40869197737,0
21,20,4,10,4,6,0,353.585804155525,209.05928142552,8345.06190471122,0
21,21,4,9,4,5,0,419.894006648342,443.70906381304,8923.63206437957,0
21,22,4,9,4,5,0,472.029656351369,329.310634974629,8542.30806041215,0
21,23,4,9,4,5,0,389.284265552947,298.976425131505,5304.52282627872,0
21,24,4,9,4,5,0,156.216682640272,210.198280737831,3470.84634390128,0
21,25,4,9,4,5,0,32.0517028474829,148.998869573722,16308.4151124747,0
21,26,4,9,4,5,0,519.468635568836,630.421863314142,18575.2859307387,0
21,27,4,8,4,4,0,130.659186592623,367.3232833417,11383.2986781899,0
21,28,4,8,4,4,0,307.019607966736,447.913376576305,11149.3452052954,0
21,29,4,7,4,3,0,268.366828875712,701.21966553301,8154.07099659964,0
21,30,5,7,4,3,1,450.962103549181,550.16883176718,6708.37124008207,0.0764234928381305
21,31,5,7,4,3,1,164.386037891863,380.227413464019,3114.84534312293,0.723344209857954
21,32,5,8,4,4,1,250.321992862481,550.163433175433,7271.20523357715,14.07961446111
21,33,4,8,4,4,0,280.523247051904,560.308496801872,8554.09056168849,0
21,34,4,7,4,3,0,61.8134963362033,122.706592117243,11467.5607916093,0
21,35,4,7,4,3,0,110.741733457915,150.526280660811,13136.338484891,0
21,36,4,7,4,3,0,95.15402860924,325.97559416787,15084.7942008386,0
21,37,4,7,4,3,0,59.5596502545629,631.13560753915,17375.7126434117,0
21,38,4,7,4,3,0,174.179274012085,221.209388702987,19870.2211405878,0
21,39,5,7,4,3,1,299.08127958304,215.929149157305,22503.9393570701,10.6782245007447
21,40,4,7,4,3,0,421.154133051053,165.36070175,25406.3782527852,0
22,1,3,5,3,2,0,443.701972210585,451.146952842028,918.349384025651,0
22,2,4,5,4,1,0,1070.85653509818,1062.56711408285,76.7210123701966,0
22,3,4,6,4,2,0,588.530833723182,581.569953317445,64.8066070445118,0
22,4,5,9,4,5,1,580.069064435002,580.476190981409,1353.12736300717,0.603871715927607
22,5,4,12,4,8,0,822.621750512791,717.23996086166,1248.05479607524,0
22,6,3,11,3,8,0,263.570439323835,196.584076146788,1152.60342067396,0
22,7,3,10,2,8,1,139.534761973105,161.928257257952,1230.56210584834,47.0606557184358
22,8,4,13,4,9,0,293.567692910792,155.398517539485,960.55826951146,0
22,9,4,13,4,9,0,244.191981276807,424.372360343428,1263.56153365408,0
22,10,3,12,3,9,0,307.852372476218,226.384271468877,893.658853906678,0
22,11,4,12,4,8,0,158.425420730373,208.263116590072,1238.46669448336,0
22,12,4,12,4,8,0,221.833922978584,180.458569849146,1613.87808170135,0
22,13,4,11,4,7,0,503.149287785191,189.23495054266,1538.21526027969,0
22,14,3,11,3,8,0,116.441476049256,322.565036989177,1233.83791370144,0
22,15,4,11,4,7,0,115.102765167739,74.9337389225944,999.230055332349,0
22,16,4,10,4,6,0,82.5048514953895,49.7989652318284,766.69140535966,0
22,17,4,10,4,6,0,122.597042306329,85.1117776000177,968.355908428298,0
22,18,4,9,4,5,0,231.895962405346,147.410981235644,976.44507981687,0
22,19,4,10,4,6,0,229.66519930255,99.9742530957777,883.176721600793,0
22,20,4,10,4,6,0,61.5272920151844,63.2578023980992,722.345811725705,0
22,21,4,9,4,5,0,303.743933082849,208.382825538492,666.417385271632,0
22,22,4,9,4,5,0,216.554324944323,85.5234180586837,772.234805126681,0
22,23,4,8,4,4,0,282.188656501567,317.405510387188,917.843751150975,0
22,24,4,8,4,4,0,241.984202820875,218.353398997963,1034.10154304463,0
22,25,4,8,4,4,0,88.0030689476666,77.2372801790543,1125.99056298603,0
22,26,4,8,4,4,0,101.288059759022,194.766516287482,1259.5584060669,0
22,27,4,9,4,5,0,453.272826926238,527.4718030249,2059.13768398365,0
22,28,4,8,4,4,0,194.008621161624,342.859605111963,2880.44983673267,0
22,29,5,8,4,4,1,193.684356186793,391.031799209736,3547.40838898268,13.8557447007489
22,30,5,8,4,4,1,57.519859275033,461.989536306005,5180.05312517428,10.8697360277816
22,31,4,7,4,3,0,261.958022550796,534.774678524726,6129.20951157655,0
22,32,5,7,4,3,1,109.027797734331,333.003258917633,7357.17359907803,2.11992686685319
22,33,5,7,4,3,1,189.440721652466,411.326736569794,8218.66384443294,7.31285448954007
22,34,4,7,4,3,0,178.35854920753,426.10233166943,10809.7298270756,0
22,35,4,7,4,3,0,177.992173540038,345.515586295485,12278.0566232507,0
22,36,5,7,4,3,1,215.202325550756,354.78772863178,14025.680018181,82.3903621149526
22,37,5,7,4,3,1,86.337904508919,505.279316898171,15482.411162885,56.595556149755
22,38,5,6,4,2,1,56.3290604352624,389.940040798335,12902.8592485659,33.6175159824609
22,39,5,6,4,2,1,214.837303229842,402.956230245913,11761.9967143213,23.3998283028083
22,40,4,6,4,2,0,205.283866752474,287.099483214815,9335.52935388856,0
23,1,3,3,3,0,0,720.908811780496,192.352846978601,0,0
23,2,5,5,4,1,1,1021.07927238314,1558.29704163647,219.401616402241,1.37324906380874e-26
23,3,5,6,4,2,1,874.62563421666,905.349245174613,433.371318235391,0.0633901963024499
23,4,4,6,4,2,0,775.157947615183,602.482785915572,61.8695683004539,0
23,5,4,9,4,5,0,1002.79646734532,1003.93215437902,1362.58649018544,0
23,6,4,11,4,7,0,1184.41274282714,1139.47745310193,1292.23262193094,0
23,7,3,11,3,8,0,493.617479962403,384.131277113041,737.345048456608,0
23,8,3,10,3,7,0,27.5259508316776,45.1369239012091,1261.68589876011,0
23,9,4,13,4,9,0,151.835969519054,417.004327386605,1040.99703266444,0
23,10,4,13,4,9,0,329.378558782457,522.464371169321,1285.60688106267,0
23,11,3,12,3,9,0,268.055350016973,393.666609729272,821.674786852675,0
23,12,3,12,3,9,0,180.465122357769,193.510739808468,1299.47393524436,0
23,13,4,12,4,8,0,281.178242109349,119.850495516721,1197.30998967139,0
23,14,3,11,3,8,0,125.642492882973,76.7024057955264,1866.85980963472,0
23,15,3,11,3,8,0,33.4360365719274,131.528910647754,1526.05213325932,0
23,16,4,11,4,7,0,146.692183416911,74.2867809803322,1136.21729601652,0
23,17,4,11,4,7,0,167.172830284763,341.75560706074,1286.73931313374,0
23,18,4,10,4,6,0,130.324008173658,158.395329562657,946.065775248081,0
23,19,4,9,4,5,0,337.155712367009,137.178215006372,958.221459563325,0
23,20,4,10,4,6,0,82.6043298191005,112.812555614104,961.029527494587,0
23,21,4,10,4,6,0,86.7519718836618,92.5397446285085,823.896763516638,0
23,22,4,10,4,6,0,175.673161760406,85.2243293704902,1519.99957747234,0
23,23,4,9,4,5,0,168.344206774903,62.674462527591,835.509441096376,0
23,24,4,8,4,4,0,412.014515438707,390.343206146333,967.519382048194,0
23,25,4,8,4,4,0,149.054427169445,272.739234174532,1180.52380147069,0
23,26,4,8,4,4,0,145.455185493521,232.32561343657,1362.47797178672,0
23,27,4,8,4,4,0,107.58748357134,167.628324823402,1553.2412870601,0
23,28,4,8,4,4,0,236.455099419564,284.547478794818,2530.83758891096,0
23,29,4,8,4,4,0,202.619884593503,225.402819701358,3570.88788512721,0
23,30,5,8,4,4,1,199.357382082443,314.696021938134,5146.47555641741,9.14071553815751
23,31,5,8,4,4,1,52.907877398241,417.598892142999,6122.99100209012,6.70227244578979
23,32,4,7,4,3,0,163.476896463146,517.655234673342,7203.09534625556,0
23,33,5,7,4,3,1,227.865863244047,483.003592565654,8611.97285820011,6.43945333420697
23,34,5,7,4,3,1,160.928817235139,531.193615776109,11259.1404829363,3.64411089143432
23,35,5,7,4,3,1,79.804084971596,252.744921005367,12581.6388373212,9.12819207712558
23,36,4,7,4,3,0,221.974372738494,272.482383265347,14238.2840705912,0
23,37,5,7,4,3,1,202.088125527234,155.942953071285,16218.1770136484,106.085486615586
23,38,5,7,4,3,1,209.479472517895,202.903962925819,18053.8486747343,88.153513448406
23,39,5,6,4,2,1,37.073009913473,342.679575435883,15067.3112200257,57.3007758943777
23,40,5,6,4,2,1,180.068988169593,517.258380015065,14649.2695013692,35.4299390619256
24,1,2,3,2,1,0,348.401376869492,348.401376869492,112.855188681202,0
24,2,3,3,3,0,0,690.949555096871,675.919528375286,0,0
24,3,4,5,4,1,0,1297.85968543856,510.456483165636,217.56860999531,0
24,4,4,5,4,1,0,1186.67873001249,536.570129351315,107.105223201962,0
24,5,4,5,4,1,0,403.658357333554,691.298261457195,62.5160090776093,0
24,6,4,8,4,4,0,999.504913045752,407.452177504576,1305.64831092899,0
24,7,4,11,4,7,0,1732.83868055524,1506.93399484127,1359.30686619986,0
24,8,4,11,4,7,0,1102.35449846607,945.398146018317,1447.13453948337,0
24,9,4,10,4,6,0,366.667374847191,891.223790389908,1369.72318191066,0
24,10,4,12,4,8,0,339.909647488544,562.604609048865,727.803192670954,0
24,11,4,13,4,9,0,307.666078786802,618.197574018555,934.142142915161,0
24,12,4,12,4,8,0,350.40911120952,556.536893917262,801.139701773539,0
24,13,3,12,3,9,0,142.770094190057,242.218344038456,1305.00789252793,0
24,14,4,12,4,8,0,214.283528669896,71.5923867814138,1203.49405388852,0
24,15,3,11,3,8,0,227.069552478002,57.4654440013793,1232.22130893301,0
24,16,4,11,4,7,0,955.42326522828,670.098251995978,1292.41379084044,0
24,17,4,11,4,7,0,118.232655084571,255.089651307764,1422.12065407808,0
24,18,4,10,4,6,0,146.87554768277,293.999523281546,1119.07880282309,0
24,19,4,10,4,6,0,207.142679983434,233.332863618344,960.974667454074,0
24,20,4,9,4,5,0,328.745354567254,172.343846681558,972.270090413598,0
24,21,4,10,4,6,0,101.636774883937,126.312825985457,1074.70167517861,0
24,22,4,10,4,6,0,56.7099246119044,77.6834179661462,961.95887533992,0
24,23,4,10,4,6,0,116.04156453636,84.4625059669234,1823.22676233119,0
24,24,4,9,4,5,0,368.78939934971,163.244494596809,952.019324794846,0
24,25,4,8,4,4,0,477.614824991492,415.892597555908,1108.61912950367,0
24,26,4,8,4,4,0,389.778239841952,472.078090060014,1378.25192538732,0
24,27,4,8,4,4,0,300.038474535514,474.646512111155,1635.75424172932,0
24,28,4,8,4,4,0,155.628398406004,224.377060258596,1894.36841004965,0
24,29,4,8,4,4,0,235.697902601598,291.64876966653,3135.27765984077,0
24,30,4,8,4,4,0,159.944880680125,266.7561825636,3803.567183843,0
24,31,4,8,4,4,0,167.942745172792,356.762582538533,6078.10190679226,0
24,32,5,8,4,4,1,95.9441381076235,435.127919893538,7169.23223686224,3.47324555052042
24,33,4,7,4,3,0,132.729903802767,517.066188396778,8469.51025839004,0
24,34,4,7,4,3,0,208.746350088111,379.275585260266,11550.5228700871,0
24,35,5,7,4,3,1,167.978054980242,505.87595942695,13028.2390615759,5.08100299383327
24,36,5,7,4,3,1,201.947010478358,301.014584558652,14621.6637080122,5.11604947936151
24,37,4,6,4,2,0,166.651508031787,274.434489468171,12033.7623859036,0
24,38,4,6,4,2,0,234.989431801264,289.575638731265,13817.777982882,0
24,39,5,6,4,2,1,212.221121279974,180.239985650852,15485.6402118774,121.467616461657
24,40,5,6,4,2,1,69.8946400383486,297.748141138225,17576.9446395084,82.6902850348593
25,1,2,5,1,4,1,79.8689092647685,80.903082353464,1032.03531741702,174.691142321009
25,2,4,7,4,3,0,626.989946269974,643.915840709503,589.139043416739,0
25,3,3,6,2,4,1,102.156102141302,49.0728125766246,948.014015401577,44.4163477526379
25,4,5,10,5,5,0,1096.72170660954,1570.31247667913,766.236899775491,0
25,5,4,10,4,6,0,118.089486727326,811.052895117797,1282.27151019396,0
25,6,3,9,3,6,0,288.829332466189,259.619890871777,182.380550800831,0
25,7,5,9,4,5,1,203.300705557717,271.388729297557,677.00755101266,60.0597472535972
25,8,5,10,5,5,0,417.728217816546,442.020510028823,530.801892050868,0
25,9,4,9,4,5,0,292.658397981385,260.775595282504,561.17357415173,0
25,10,4,9,4,5,0,871.348903992433,1126.19378566357,253.319070027719,0
25,11,3,8,2,6,1,80.4849584976208,82.3417626720823,247.67869388332,166.284169647957
25,12,3,10,3,7,0,98.2213921227702,93.7650455608402,1834.80299950503,0
25,13,4,11,4,7,0,367.842791383161,211.934818169507,2161.93574113618,0
25,14,4,11,4,7,0,459.375662347652,313.350481934341,2642.62302147537,0
25,15,3,9,3,6,0,196.446902437587,264.44956963231,2936.28888648207,0
25,16,3,9,2,7,1,189.908619390668,214.663774113619,3661.30266134546,71.5837539739139
25,17,3,10,3,7,0,93.9358324644833,159.999863479637,4456.04952128368,0
25,18,3,8,3,5,0,143.970002312253,103.266272558953,4734.38533307257,0
25,19,3,9,3,6,0,122.814592246477,237.036509479187,5695.19832318255,0
25,20,4,9,4,5,0,176.573831505465,625.04075048942,6879.78711554591,0
25,21,4,9,4,5,0,74.2241150903425,282.7514592973,7714.34102697419,0
25,22,4,7,3,4,1,105.32552713136,272.799966930396,8933.37006219867,5.11561338710594
25,23,4,9,4,5,0,357.26736531824,171.712778724095,10452.487667745,0
25,24,3,8,3,5,0,123.00217917407,266.863269132139,8497.66555294622,0
25,25,4,9,4,5,0,180.805001341373,132.820413511678,16119.5409294175,0
25,26,3,8,3,5,0,132.138478051801,67.0989836302464,18473.767419284,0
25,27,3,7,2,5,1,165.010314418628,20.0868670128759,14428.6167095161,18.5208875068521
25,28,4,7,2,5,2,105.555743813937,122.05128695964,23911.488911262,47.7303111773906
25,29,4,7,2,5,2,39.9235514396877,31.2518277477349,26922.1185614207,69.3232216611337
25,30,4,7,4,3,0,196.523460856607,204.798586459662,14511.3404913254,0
25,31,4,7,4,3,0,366.975244902868,68.7291785254149,16296.3486679123,0
25,32,4,7,3,4,1,359.919847242947,136.921319596036,25454.4769066449,42.834308116666
25,33,4,7,4,3,0,284.978618628598,331.911802687238,20364.5679833202,0
25,34,4,8,4,4,0,387.206751622272,362.917078037831,25815.9251492423,0
25,35,5,8,4,4,1,339.812627195997,261.0244125265,29096.9637267053,17.0591095257696
25,36,6,8,4,4,2,237.99815297798,147.635067861241,32635.2733691525,69.7338623567358
25,37,6,8,4,4,2,519.815422068596,385.833346250068,36926.6373435519,85.5524863971567
25,38,4,8,4,4,0,344.845033680833,300.640239109729,40825.8748162856,0
25,39,4,8,4,4,0,393.012316088997,413.135568921571,43356.4787927977,0
25,40,5,7,4,3,1,64.9968829458905,58.3640940743723,33636.9259582105,28.0243102096631
26,1,4,4,4,0,0,951.542455279363,951.542455279363,0,0
26,2,5,7,5,2,0,1314.68093262009,1400.79187210144,494.104953007686,0
26,3,5,7,5,2,0,1216.15985338443,1290.30184394311,494.166167536648,0
26,4,4,7,4,3,0,972.66646364147,1171.86948294735,453.118016809388,0
26,5,4,10,4,6,0,603.710781729026,1090.38112851889,900.0837978011,0
26,6,4,10,4,6,0,901.849350445501,169.939475185837,1265.38546712494,0
26,7,3,9,2,7,1,64.1510061049674,25.4713149705048,406.215903298198,47.2974861449464
26,8,3,8,2,6,1,151.805377276882,163.194308812932,732.841699772523,114.0245294524
26,9,4,9,4,5,0,97.630971226016,240.747458038714,456.611404668864,0
26,10,4,9,4,5,0,169.142833215693,230.803951444874,538.149040672898,0
26,11,4,9,4,5,0,593.020629561893,423.76614615131,786.0687706822,0
26,12,3,7,2,5,1,21.7531121594707,45.9514871381603,455.410432802139,42.7262733762345
26,13,3,10,3,7,0,280.51815065986,148.088323118077,2234.16894768371,0
26,14,4,11,4,7,0,153.015274974631,130.835604670086,2501.07293006888,0
26,15,4,11,4,7,0,206.103245101111,216.223036887056,3072.93334736635,0
26,16,3,9,3,6,0,232.2295495094,82.6308227074369,3492.75559763876,0
26,17,3,10,3,7,0,122.309815988573,146.822384437275,4382.91752389616,0
26,18,3,10,3,7,0,125.924005381005,43.0228745297215,5372.39924784193,0
26,19,3,8,2,6,1,39.172731229931,19.573995310402,5700.15145511089,81.8822415749307
26,20,3,8,3,5,0,109.382807344424,140.213403929885,7013.57177037936,0
26,21,4,9,4,5,0,323.754252048642,517.86557447731,8197.14688865048,0
26,22,4,8,3,5,1,235.289797083525,254.176816911129,9112.71951813401,13.49531899239
26,23,4,7,3,4,1,122.9695863103,282.390575079155,10480.0603686921,74.149154820891
26,24,4,9,4,5,0,244.974122056483,204.542454068939,12188.6307050007,0
26,25,4,8,3,5,1,104.420719375924,136.56500131789,15015.7570618847,54.5113554100116
26,26,4,8,3,5,1,98.7566127129442,154.869597528456,18518.8009871383,139.997708876498
26,27,3,8,3,5,0,72.8317538792186,112.069406436304,21209.9432473422,0
26,28,4,8,4,4,0,102.761643031603,67.445714656216,16603.8907050822,0
26,29,4,7,2,5,2,110.613500619545,166.31869227062,27355.9349307967,317.518638278478
26,30,4,7,2,5,2,38.8085035499719,50.5714962192406,30750.79251192,93.7539073676649
26,31,4,7,4,3,0,94.0876193542392,144.839541171424,16879.9626840351,0
26,32,4,8,4,4,0,131.969869927851,376.142096041668,27605.013396462,0
26,33,4,7,4,3,0,1218.70262029812,718.617060027948,21275.6590882874,0
26,34,4,7,4,3,0,247.561061227873,138.335533557586,23507.8832581369,0
26,35,4,8,4,4,0,144.654543837392,167.101594648082,29777.9914244688,0
26,36,5,8,4,4,1,398.648983165759,212.162136167006,33394.5491304556,14.4893152870383
26,37,6,8,4,4,2,403.424904081852,133.376150317048,37310.1772164078,82.0331728547115
26,38,6,8,4,4,2,491.25426967171,151.510785670451,42149.8511157153,105.842356503594
26,39,4,8,4,4,0,241.065924766268,177.12475903157,46648.7565053343,0
26,40,4,8,4,4,0,329.644814378891,361.325035213515,48456.4892304447,0
27,1,3,3,3,0,0,1607.3836530851,1607.3836530851,0,0
27,2,5,5,5,0,0,288.872339291668,288.872339291668,0,0
27,3,5,7,5,2,0,1388.21162608407,1462.50673192326,494.166167536648,0
27,4,5,8,5,3,0,548.640343181278,625.623378139724,954.850317646192,0
27,5,5,7,4,3,1,414.006670751549,634.037988549253,468.376213065374,0.837607258962197
27,6,5,10,4,6,1,258.966653557827,1154.77159174289,896.782763928358,2.60772861654152
27,7,4,10,4,6,0,728.319955347812,272.85903267152,1068.63178088873,0
27,8,4,9,3,6,1,690.147263196076,87.5664154353918,588.704755201755,322.82455957367
27,9,3,8,2,6,1,74.9038936028074,165.656848874253,787.564440320755,169.673709943343
27,10,4,9,4,5,0,277.915698229449,303.792736938144,719.536927327874,0
