condition,arm,frame,robot,detected,output_count,active_components,near_active_components,near_total_r,near_max_r,association_has_column,association_effective_labels,association_largest_share,association_nearest_distance_m,association_joint_mass
reliable,marked_gaussian_evidence_prune_info,69,2,False,7,78,30,0.12317617141087656,0.009600081583810304,True,8.326770823287973,0.1990238479168464,31.773103596231277,0.8456446057083713
reliable,marked_gaussian_evidence_prune_info,70,1,False,7,83,35,0.1373626141752735,0.009964134153451739,True,42.13785629471874,0.06027802092924619,0.040988381890688735,0.776588296644975
reliable,marked_gaussian_evidence_prune_info,70,2,False,7,83,35,0.1373626141752735,0.009964134153451739,True,9.988427236579088,0.17718128368825925,31.716923557479213,0.7683533762402804
reliable,marked_gaussian_evidence_prune_info,71,1,False,7,88,36,0.13954754017762824,0.01018439712870186,True,43.21126945923361,0.06115360964525087,0.07970625736675815,0.7979828357567323
reliable,marked_gaussian_evidence_prune_info,71,2,False,7,88,36,0.13954754017762824,0.01018439712870186,True,10.169847605746545,0.18081283386530306,31.722093907388395,0.9418824639570889
reliable,marked_gaussian_evidence_prune_info,72,1,False,7,92,37,0.1384777010523481,0.009403220332331515,True,44.48643883339576,0.06149887579908431,0.09955328073333283,0.8661804728389935
reliable,marked_gaussian_evidence_prune_info,72,2,False,7,92,37,0.1384777010523481,0.009403220332331515,True,11.066604445699733,0.1362393720323056,31.690189526503122,0.9727920088718824
reliable,marked_gaussian_evidence_prune_info,73,1,False,7,93,26,0.1037908811793175,0.008858178486973097,True,46.55974869384306,0.05705411915495252,0.042233186738611615,0.618706275312554
reliable,marked_gaussian_evidence_prune_info,73,2,False,7,93,26,0.1037908811793175,0.008858178486973097,True,11.140828732037713,0.1385386809241721,31.607370832779715,0.9477528322299494
reliable,marked_gaussian_evidence_prune_info,74,1,False,8,101,33,0.11640513137544839,0.00892287592582385,True,47.72064426245246,0.05664261763846412,0.047087991380743204,0.7152872329143682
reliable,marked_gaussian_evidence_prune_info,74,2,False,8,101,33,0.11640513137544839,0.00892287592582385,True,12.619614131015911,0.17594173879824718,31.508568426791683,0.9291415262693322
reliable,marked_gaussian_evidence_prune_info,75,1,False,8,104,32,0.10925555592605996,0.008586566236303253,True,49.88669011752012,0.05574049081478186,0.05412117733474206,0.6579476766297973
reliable,marked_gaussian_evidence_prune_info,75,2,False,8,104,32,0.10925555592605996,0.008586566236303253,True,13.514240230080832,0.11426112834535182,31.472848442884164,0.9298293671113025
reliable,marked_gaussian_evidence_prune_info,76,1,False,8,106,44,0.12307429180745426,0.008208824375667343,True,51.56896915011707,0.05505369382391392,0.06050622674186132,0.6892088954071454
reliable,marked_gaussian_evidence_prune_info,76,2,False,8,106,44,0.12307429180745426,0.008208824375667343,True,13.650059575894446,0.11537412755308397,31.400538804888537,0.9620841944345181
reliable,marked_gaussian_evidence_prune_info,77,1,False,7,89,45,0.115660920710386,0.007779854436436563,True,53.219674170106806,0.05426695766164106,0.05918060669807441,0.6355292092697323
reliable,marked_gaussian_evidence_prune_info,77,2,False,7,89,45,0.115660920710386,0.007779854436436563,True,2.896361815024221,0.6161596624638409,40.117099119661724,0.7387605711852053
reliable,marked_gaussian_evidence_prune_info,78,1,False,7,91,60,0.13527630890586437,0.00735096373059659,True,54.69169501418624,0.05343556938475255,0.06272869970874015,0.6643148668221817
reliable,marked_gaussian_evidence_prune_info,78,2,False,7,91,60,0.13527630890586437,0.00735096373059659,True,1.0017981188589988,0.9998125061688423,31.115789584391614,2.82629618774728e-25
reliable,marked_gaussian_evidence_prune_info,79,1,False,8,80,60,0.13240956406296708,0.007076269105795275,True,55.92214533498318,0.052737376947042454,0.07063913026894945,0.7128146244611009
reliable,marked_gaussian_evidence_prune_info,79,2,False,8,80,60,0.13240956406296708,0.007076269105795275,False,,,,
reliable,marked_gaussian_evidence_prune_info,80,1,False,7,73,48,0.105708746632874,0.006345040024208857,True,53.10351806862025,0.05413367815741051,0.089886470798468,0.5119354162137877
reliable,marked_gaussian_evidence_prune_info,80,2,False,7,73,48,0.105708746632874,0.006345040024208857,False,,,,
reliable,marked_gaussian_evidence_prune_info,81,1,False,8,69,48,0.11033572581390896,0.006597337531398101,True,45.8759821147164,0.05776969034783512,0.09683389666624291,0.5772534533679676
reliable,marked_gaussian_evidence_prune_info,81,2,False,8,69,48,0.11033572581390896,0.006597337531398101,True,1.0000000000000864,0.9999999999999976,30.75079573750311,2.5448412772032796e-27
