condition,arm,frame,robot,previous,births,predicted,local,local_pruned,received,pre_fusion_prune,fusion_pruned,retained,local_lost_at_fusion,remote_only_retained,delta
reliable,marked_lineage_known_censor,192,2,132,6,138,26,112,True,134,4,130,3,107,-2
reliable,marked_lineage_known_censor,193,1,131,9,140,132,8,True,134,8,126,8,2,-5
reliable,marked_lineage_known_censor,193,2,130,5,135,31,104,True,134,8,126,8,103,-4
reliable,marked_lineage_known_censor,194,1,126,10,136,130,6,True,133,3,130,3,3,4
reliable,marked_lineage_known_censor,194,2,126,4,130,25,105,True,133,3,130,3,108,4
reliable,marked_lineage_known_censor,195,1,130,10,140,129,11,True,132,5,127,5,3,-3
reliable,marked_lineage_known_censor,195,2,130,2,132,23,109,True,132,7,125,5,107,-5
reliable,marked_lineage_known_censor,196,1,127,9,136,127,9,True,132,1,131,1,5,4
reliable,marked_lineage_known_censor,196,2,125,3,128,21,107,True,132,3,129,1,109,4
reliable,marked_lineage_known_censor,197,1,131,11,142,127,15,True,127,5,122,5,0,-9
reliable,marked_lineage_known_censor,197,2,129,3,132,20,112,True,127,107,20,5,5,-109
reliable,marked_lineage_known_censor,198,1,122,8,130,126,4,True,127,2,125,2,1,3
reliable,marked_lineage_known_censor,198,2,20,3,23,18,5,True,127,7,120,2,104,100
reliable,marked_lineage_known_censor,199,1,125,11,136,131,5,True,132,3,129,3,1,4
reliable,marked_lineage_known_censor,199,2,120,3,123,20,103,True,132,6,126,3,109,6
reliable,marked_lineage_known_censor,200,1,129,11,140,137,3,True,137,2,135,2,0,6
reliable,marked_lineage_known_censor,200,2,126,3,129,19,110,True,137,6,131,2,114,5
reliable,marked_lineage_known_censor,201,1,135,12,147,140,7,True,140,3,137,3,0,2
reliable,marked_lineage_known_censor,201,2,131,2,133,21,112,True,140,8,132,3,114,1
reliable,marked_lineage_known_censor,202,1,137,12,149,143,6,True,143,4,139,4,0,2
reliable,marked_lineage_known_censor,202,2,132,2,134,21,113,True,143,110,33,4,16,-99
reliable,marked_lineage_known_censor,203,1,139,11,150,138,12,True,139,5,134,5,1,-5
reliable,marked_lineage_known_censor,203,2,33,4,37,22,15,True,139,11,128,5,111,95
reliable,marked_lineage_known_censor,204,1,134,10,144,139,5,True,141,3,138,3,2,4
reliable,marked_lineage_known_censor,204,2,128,3,131,23,108,True,141,9,132,3,112,4
reliable,marked_lineage_known_censor,205,1,138,10,148,142,6,True,142,3,139,3,0,1
reliable,marked_lineage_known_censor,205,2,132,3,135,25,110,True,142,8,134,3,112,2
reliable,marked_lineage_known_censor,206,1,139,10,149,143,6,True,144,4,140,4,1,1
reliable,marked_lineage_known_censor,206,2,134,4,138,26,112,True,144,10,134,4,112,0
reliable,marked_lineage_known_censor,207,1,140,10,150,144,6,True,145,7,138,7,1,-2
reliable,marked_lineage_known_censor,207,2,134,4,138,25,113,True,145,114,31,7,13,-103
reliable,marked_lineage_known_censor,208,1,138,10,148,145,3,True,146,4,142,4,1,4
reliable,marked_lineage_known_censor,208,2,31,3,34,21,13,True,146,10,136,4,119,105
reliable,marked_lineage_known_censor,209,1,142,10,152,146,6,True,146,3,143,3,0,1
reliable,marked_lineage_known_censor,209,2,136,3,139,25,114,True,146,10,136,3,114,0
reliable,marked_lineage_known_censor,210,1,143,10,153,147,6,True,148,5,143,5,1,0
reliable,marked_lineage_known_censor,210,2,136,5,141,28,113,True,148,11,137,5,114,1
reliable,marked_lineage_known_censor,211,1,143,10,153,147,6,True,147,6,141,6,0,-2
reliable,marked_lineage_known_censor,211,2,137,4,141,25,116,True,147,113,34,6,15,-103
reliable,marked_lineage_known_censor,212,1,141,10,151,146,5,True,146,4,142,4,0,1
reliable,marked_lineage_known_censor,212,2,34,3,37,21,16,True,146,10,136,4,119,102
reliable,marked_lineage_known_censor,213,1,142,11,153,147,6,True,147,3,144,3,0,2
reliable,marked_lineage_known_censor,213,2,136,2,138,21,117,True,147,3,144,3,126,8
reliable,marked_lineage_known_censor,214,1,144,12,156,150,6,True,150,6,144,6,0,0
reliable,marked_lineage_known_censor,214,2,144,3,147,28,119,True,150,6,144,6,122,0
reliable,marked_lineage_known_censor,215,1,144,11,155,149,6,True,149,11,138,11,0,-6
reliable,marked_lineage_known_censor,215,2,144,4,148,27,121,True,149,14,135,11,119,-9
reliable,marked_lineage_known_censor,216,1,138,10,148,140,8,True,140,4,136,4,0,-2
reliable,marked_lineage_known_censor,216,2,135,4,139,20,119,True,140,4,136,4,120,1
reliable,marked_lineage_known_censor,217,1,136,9,145,139,6,True,140,2,138,2,1,2
reliable,marked_lineage_known_censor,217,2,136,4,140,23,117,True,140,7,133,2,112,-3
reliable,marked_lineage_known_censor,218,1,138,9,147,140,7,True,140,4,136,4,0,-2
reliable,marked_lineage_known_censor,218,2,133,3,136,22,114,True,140,113,27,4,9,-106
reliable,marked_lineage_known_censor,219,1,136,8,144,140,4,True,140,6,134,6,0,-2
reliable,marked_lineage_known_censor,219,2,27,3,30,20,10,True,140,7,133,6,119,106
reliable,marked_lineage_known_censor,220,1,134,8,142,140,2,True,141,3,138,3,1,4
reliable,marked_lineage_known_censor,220,2,133,4,137,19,118,True,141,4,137,3,121,4
reliable,marked_lineage_known_censor,221,1,138,8,146,137,9,True,139,3,136,2,1,-2
reliable,marked_lineage_known_censor,221,2,137,3,140,21,119,True,139,9,130,2,111,-7
reliable,marked_lineage_known_censor,222,1,136,8,144,139,5,True,139,3,136,3,0,0
reliable,marked_lineage_known_censor,222,2,130,3,133,21,112,True,139,113,26,3,8,-104
reliable,marked_lineage_known_censor,223,1,136,8,144,140,4,True,140,2,138,2,0,2
reliable,marked_lineage_known_censor,223,2,26,2,28,19,9,True,140,5,135,2,118,109
reliable,marked_lineage_known_censor,224,1,138,9,147,142,5,True,142,4,138,4,0,0
reliable,marked_lineage_known_censor,224,2,135,2,137,20,117,True,142,6,136,4,120,1
reliable,marked_lineage_known_censor,225,1,138,9,147,143,4,True,144,2,142,2,1,4
reliable,marked_lineage_known_censor,225,2,136,2,138,20,118,True,144,11,133,2,115,-3
reliable,marked_lineage_known_censor,226,1,142,9,151,146,5,True,146,3,143,3,0,1
reliable,marked_lineage_known_censor,226,2,133,2,135,21,114,True,146,115,31,3,13,-102
reliable,marked_lineage_known_censor,227,1,143,9,152,147,5,True,148,2,146,2,1,3
reliable,marked_lineage_known_censor,227,2,31,2,33,21,12,True,148,6,142,2,123,111
reliable,marked_lineage_known_censor,228,1,146,9,155,149,6,True,149,5,144,5,0,-2
reliable,marked_lineage_known_censor,228,2,142,2,144,22,122,True,149,10,139,5,122,-3
reliable,marked_lineage_known_censor,229,1,144,9,153,150,3,True,151,2,149,2,1,5
reliable,marked_lineage_known_censor,229,2,139,2,141,20,121,True,151,11,140,2,122,1
reliable,marked_lineage_known_censor,230,1,149,9,158,153,5,True,153,2,151,2,0,2
reliable,marked_lineage_known_censor,230,2,140,2,142,22,120,True,153,116,37,2,17,-103
reliable,marked_lineage_known_censor,231,1,151,9,160,155,5,True,155,2,153,2,0,2
reliable,marked_lineage_known_censor,231,2,37,2,39,22,17,True,155,7,148,2,128,111
reliable,marked_lineage_known_censor,232,1,153,9,162,156,6,True,156,5,151,5,0,-2
reliable,marked_lineage_known_censor,232,2,148,2,150,20,130,True,156,11,145,5,130,-3
reliable,marked_lineage_known_censor,233,1,151,9,160,157,3,True,159,0,159,0,2,8
reliable,marked_lineage_known_censor,233,2,145,2,147,18,129,True,159,10,149,0,131,4
reliable,marked_lineage_known_censor,234,1,159,9,168,161,7,True,161,2,159,2,0,0
reliable,marked_lineage_known_censor,234,2,149,2,151,24,127,True,161,117,44,2,22,-105
reliable,marked_lineage_known_censor,235,1,159,9,168,164,4,True,164,2,162,2,0,3
reliable,marked_lineage_known_censor,235,2,44,2,46,23,23,True,164,8,156,2,135,112
reliable,marked_lineage_known_censor,236,1,162,9,171,166,5,True,166,3,163,3,0,1
reliable,marked_lineage_known_censor,236,2,156,1,157,24,133,True,166,10,156,3,135,0
reliable,marked_lineage_known_censor,237,1,163,8,171,166,5,True,168,1,167,1,2,4
reliable,marked_lineage_known_censor,237,2,156,2,158,31,127,True,168,13,155,1,125,-1
reliable,marked_lineage_known_censor,238,1,167,8,175,170,5,True,170,0,170,0,0,3
reliable,marked_lineage_known_censor,238,2,155,3,158,30,128,True,170,115,55,0,25,-100
reliable,marked_lineage_known_censor,239,1,170,8,178,165,13,True,170,4,166,3,4,-4
reliable,marked_lineage_known_censor,239,2,55,2,57,34,23,True,170,10,160,3,129,105
reliable,marked_lineage_known_censor,240,1,166,7,173,163,10,True,163,6,157,6,0,-9
reliable,marked_lineage_known_censor,240,2,160,3,163,26,137,True,163,14,149,6,129,-11
intermittent,marked_gaussian_evidence_known_censor,1,1,0,0,0,0,0,True,0,0,0,0,0,0
intermittent,marked_gaussian_evidence_known_censor,1,2,0,0,0,0,0,True,0,0,0,0,0,0
intermittent,marked_gaussian_evidence_known_censor,2,1,0,9,9,9,0,True,9,0,9,0,0,9
intermittent,marked_gaussian_evidence_known_censor,2,2,0,1,1,1,0,True,9,0,9,0,8,9
intermittent,marked_gaussian_evidence_known_censor,3,1,9,10,19,19,0,True,19,0,19,0,0,10
intermittent,marked_gaussian_evidence_known_censor,3,2,9,0,9,7,2,True,19,0,19,0,12,10
intermittent,marked_gaussian_evidence_known_censor,4,1,19,9,28,25,3,True,25,0,25,0,0,6
intermittent,marked_gaussian_evidence_known_censor,4,2,19,0,19,14,5,True,25,0,25,0,11,6
intermittent,marked_gaussian_evidence_known_censor,5,1,25,9,34,32,2,True,32,3,29,3,0,4
intermittent,marked_gaussian_evidence_known_censor,5,2,25,0,25,20,5,True,32,3,29,3,12,4
intermittent,marked_gaussian_evidence_known_censor,6,1,29,9,38,36,2,True,36,0,36,0,0,7
intermittent,marked_gaussian_evidence_known_censor,6,2,29,0,29,16,13,True,36,0,36,0,20,7
intermittent,marked_gaussian_evidence_known_censor,7,1,36,9,45,42,3,True,42,2,40,2,0,4
intermittent,marked_gaussian_evidence_known_censor,7,2,36,0,36,18,18,True,42,2,40,2,24,4
intermittent,marked_gaussian_evidence_known_censor,8,1,40,10,50,49,1,True,49,0,49,0,0,9
intermittent,marked_gaussian_evidence_known_censor,8,2,40,0,40,21,19,False,21,0,21,0,0,-19
intermittent,marked_gaussian_evidence_known_censor,9,1,49,9,58,53,5,True,53,1,52,1,0,3
intermittent,marked_gaussian_evidence_known_censor,9,2,21,1,22,18,4,False,18,0,18,0,0,-3
intermittent,marked_gaussian_evidence_known_censor,10,1,52,10,62,59,3,True,59,2,57,2,0,5
intermittent,marked_gaussian_evidence_known_censor,10,2,18,1,19,18,1,True,59,2,57,2,41,39
intermittent,marked_gaussian_evidence_known_censor,11,1,57,10,67,62,5,True,62,3,59,3,0,2
intermittent,marked_gaussian_evidence_known_censor,11,2,57,1,58,32,26,True,62,4,58,3,29,1
intermittent,marked_gaussian_evidence_known_censor,12,1,59,10,69,63,6,True,63,9,54,9,0,-5
intermittent,marked_gaussian_evidence_known_censor,12,2,58,2,60,27,33,True,63,9,54,9,36,-4
intermittent,marked_gaussian_evidence_known_censor,13,1,54,10,64,59,5,True,60,5,55,4,0,1
intermittent,marked_gaussian_evidence_known_censor,13,2,54,0,54,18,36,True,60,4,56,4,42,2
intermittent,marked_gaussian_evidence_known_censor,14,1,55,10,65,58,7,True,59,6,53,5,0,-2
intermittent,marked_gaussian_evidence_known_censor,14,2,56,0,56,18,38,True,59,6,53,5,40,-3
intermittent,marked_gaussian_evidence_known_censor,15,1,53,9,62,58,4,True,58,3,55,3,0,2
intermittent,marked_gaussian_evidence_known_censor,15,2,53,0,53,13,40,True,58,4,54,3,44,1
intermittent,marked_gaussian_evidence_known_censor,16,1,55,9,64,61,3,True,61,2,59,2,0,4
intermittent,marked_gaussian_evidence_known_censor,16,2,54,0,54,11,43,True,61,4,57,2,48,3
intermittent,marked_gaussian_evidence_known_censor,17,1,59,11,70,68,2,True,68,1,67,1,0,8
intermittent,marked_gaussian_evidence_known_censor,17,2,57,0,57,11,46,True,68,8,60,1,50,3
intermittent,marked_gaussian_evidence_known_censor,18,1,67,10,77,73,4,False,73,0,73,0,0,6
intermittent,marked_gaussian_evidence_known_censor,18,2,60,0,60,13,47,False,13,0,13,0,0,-47
intermittent,marked_gaussian_evidence_known_censor,19,1,73,10,83,79,4,True,79,2,77,2,0,4
intermittent,marked_gaussian_evidence_known_censor,19,2,13,0,13,11,2,True,79,2,77,2,68,64
intermittent,marked_gaussian_evidence_known_censor,20,1,77,10,87,82,5,True,82,3,79,3,0,2
intermittent,marked_gaussian_evidence_known_censor,20,2,77,0,77,19,58,True,82,15,67,3,51,-10
intermittent,marked_gaussian_evidence_known_censor,21,1,79,10,89,86,3,True,86,2,84,2,0,5
intermittent,marked_gaussian_evidence_known_censor,21,2,67,0,67,11,56,True,86,8,78,2,69,11
intermittent,marked_gaussian_evidence_known_censor,22,1,84,10,94,90,4,True,90,4,86,4,0,2
intermittent,marked_gaussian_evidence_known_censor,22,2,78,0,78,11,67,True,90,19,71,4,64,-7
intermittent,marked_gaussian_evidence_known_censor,23,1,86,10,96,85,11,True,85,1,84,1,0,-2
intermittent,marked_gaussian_evidence_known_censor,23,2,71,0,71,8,63,True,85,11,74,1,67,3
intermittent,marked_gaussian_evidence_known_censor,24,1,84,10,94,78,16,True,78,3,75,3,0,-9
intermittent,marked_gaussian_evidence_known_censor,24,2,74,0,74,13,61,True,78,9,69,3,59,-5
intermittent,marked_gaussian_evidence_known_censor,25,1,75,9,84,78,6,True,78,3,75,3,0,0
intermittent,marked_gaussian_evidence_known_censor,25,2,69,0,69,12,57,True,78,10,68,3,59,-1
intermittent,marked_gaussian_evidence_known_censor,26,1,75,8,83,78,5,True,78,4,74,4,0,-1
intermittent,marked_gaussian_evidence_known_censor,26,2,68,0,68,12,56,True,78,13,65,4,57,-3
intermittent,marked_gaussian_evidence_known_censor,27,1,74,9,83,81,2,True,81,1,80,1,0,6
intermittent,marked_gaussian_evidence_known_censor,27,2,65,0,65,9,56,True,81,7,74,1,66,9
intermittent,marked_gaussian_evidence_known_censor,28,1,80,7,87,81,6,True,81,3,78,3,0,-2
intermittent,marked_gaussian_evidence_known_censor,28,2,74,0,74,10,64,True,81,10,71,3,64,-3
intermittent,marked_gaussian_evidence_known_censor,29,1,78,8,86,83,3,True,83,1,82,1,0,4
intermittent,marked_gaussian_evidence_known_censor,29,2,71,0,71,8,63,True,83,8,75,1,68,4
intermittent,marked_gaussian_evidence_known_censor,30,1,82,8,90,86,4,True,86,3,83,3,0,1
intermittent,marked_gaussian_evidence_known_censor,30,2,75,0,75,10,65,True,86,10,76,3,69,1
intermittent,marked_gaussian_evidence_known_censor,31,1,83,10,93,90,3,True,90,1,89,1,0,6
intermittent,marked_gaussian_evidence_known_censor,31,2,76,0,76,9,67,False,9,0,9,0,0,-67
intermittent,marked_gaussian_evidence_known_censor,32,1,89,9,98,94,4,True,94,1,93,1,0,4
intermittent,marked_gaussian_evidence_known_censor,32,2,9,0,9,9,0,True,94,1,93,1,85,84
intermittent,marked_gaussian_evidence_known_censor,33,1,93,10,103,98,5,True,98,3,95,3,0,2
intermittent,marked_gaussian_evidence_known_censor,33,2,93,0,93,15,78,True,98,13,85,3,73,-8
intermittent,marked_gaussian_evidence_known_censor,34,1,95,9,104,102,2,True,102,1,101,1,0,6
intermittent,marked_gaussian_evidence_known_censor,34,2,85,0,85,15,70,True,102,6,96,1,82,11
intermittent,marked_gaussian_evidence_known_censor,35,1,101,10,111,106,5,True,106,3,103,3,0,2
intermittent,marked_gaussian_evidence_known_censor,35,2,96,0,96,19,77,True,106,12,94,3,78,-2
intermittent,marked_gaussian_evidence_known_censor,36,1,103,9,112,106,6,True,106,3,103,3,0,0
intermittent,marked_gaussian_evidence_known_censor,36,2,94,0,94,19,75,True,106,8,98,3,82,4
intermittent,marked_gaussian_evidence_known_censor,37,1,103,9,112,107,5,True,107,4,103,4,0,0
intermittent,marked_gaussian_evidence_known_censor,37,2,98,0,98,18,80,True,107,12,95,4,81,-3
intermittent,marked_gaussian_evidence_known_censor,38,1,103,10,113,110,3,True,110,2,108,2,0,5
intermittent,marked_gaussian_evidence_known_censor,38,2,95,0,95,16,79,True,110,10,100,2,86,5
intermittent,marked_gaussian_evidence_known_censor,39,1,108,10,118,111,7,True,111,6,105,6,0,-3
intermittent,marked_gaussian_evidence_known_censor,39,2,100,0,100,18,82,True,111,13,98,6,86,-2
intermittent,marked_gaussian_evidence_known_censor,40,1,105,10,115,113,2,True,113,2,111,2,0,6
intermittent,marked_gaussian_evidence_known_censor,40,2,98,0,98,13,85,True,113,10,103,2,92,5
intermittent,marked_gaussian_evidence_known_censor,41,1,111,10,121,115,6,True,115,4,111,4,0,0
intermittent,marked_gaussian_evidence_known_censor,41,2,103,0,103,15,88,True,115,12,103,4,92,0
intermittent,marked_gaussian_evidence_known_censor,42,1,111,10,121,117,4,True,117,3,114,3,0,3
intermittent,marked_gaussian_evidence_known_censor,42,2,103,0,103,12,91,True,117,12,105,3,96,2
intermittent,marked_gaussian_evidence_known_censor,43,1,114,10,124,120,4,True,120,3,117,3,0,3
intermittent,marked_gaussian_evidence_known_censor,43,2,105,0,105,12,93,True,120,11,109,3,100,4
intermittent,marked_gaussian_evidence_known_censor,44,1,117,10,127,122,5,True,122,5,117,5,0,0
intermittent,marked_gaussian_evidence_known_censor,44,2,109,1,110,14,96,False,14,0,14,0,0,-95
intermittent,marked_gaussian_evidence_known_censor,45,1,117,11,128,125,3,True,125,4,121,4,0,4
intermittent,marked_gaussian_evidence_known_censor,45,2,14,0,14,12,2,True,125,4,121,4,113,107
intermittent,marked_gaussian_evidence_known_censor,46,1,121,10,131,128,3,True,128,2,126,2,0,5
intermittent,marked_gaussian_evidence_known_censor,46,2,121,0,121,11,110,True,128,15,113,2,104,-8
intermittent,marked_gaussian_evidence_known_censor,47,1,126,10,136,131,5,True,131,4,127,4,0,1
intermittent,marked_gaussian_evidence_known_censor,47,2,113,0,113,14,99,True,131,9,122,4,112,9
intermittent,marked_gaussian_evidence_known_censor,48,1,127,10,137,134,3,True,134,2,132,2,0,5
intermittent,marked_gaussian_evidence_known_censor,48,2,122,0,122,10,112,False,10,0,10,0,0,-112
intermittent,marked_gaussian_evidence_known_censor,49,1,132,10,142,137,5,True,137,2,135,2,0,3
intermittent,marked_gaussian_evidence_known_censor,49,2,10,0,10,10,0,True,137,2,135,2,127,125
intermittent,marked_gaussian_evidence_known_censor,50,1,135,10,145,140,5,True,140,4,136,4,0,1
intermittent,marked_gaussian_evidence_known_censor,50,2,135,0,135,13,122,True,140,17,123,4,114,-12
intermittent,marked_gaussian_evidence_known_censor,51,1,136,10,146,143,3,True,144,2,142,2,1,6
intermittent,marked_gaussian_evidence_known_censor,51,2,123,1,124,11,113,False,11,0,11,0,0,-112
intermittent,marked_gaussian_evidence_known_censor,52,1,142,10,152,146,6,True,146,2,144,2,0,2
intermittent,marked_gaussian_evidence_known_censor,52,2,11,0,11,10,1,True,146,2,144,2,136,133
intermittent,marked_gaussian_evidence_known_censor,53,1,144,10,154,135,19,False,135,0,135,0,0,-9
intermittent,marked_gaussian_evidence_known_censor,53,2,144,0,144,12,132,True,135,14,121,4,113,-23
intermittent,marked_gaussian_evidence_known_censor,54,1,135,10,145,138,7,True,138,1,137,1,0,2
intermittent,marked_gaussian_evidence_known_censor,54,2,121,0,121,10,111,True,138,9,129,1,120,8
intermittent,marked_gaussian_evidence_known_censor,55,1,137,11,148,141,7,True,141,5,136,5,0,-1
intermittent,marked_gaussian_evidence_known_censor,55,2,129,0,129,15,114,True,141,16,125,5,115,-4
intermittent,marked_gaussian_evidence_known_censor,56,1,136,11,147,145,2,True,145,1,144,1,0,8
intermittent,marked_gaussian_evidence_known_censor,56,2,125,0,125,11,114,True,145,2,143,1,133,18
intermittent,marked_gaussian_evidence_known_censor,57,1,144,10,154,148,6,False,148,0,148,0,0,4
intermittent,marked_gaussian_evidence_known_censor,57,2,143,0,143,15,128,True,148,8,140,4,129,-3
intermittent,marked_gaussian_evidence_known_censor,58,1,148,10,158,150,8,False,150,0,150,0,0,2
intermittent,marked_gaussian_evidence_known_censor,58,2,140,0,140,11,129,True,150,8,142,2,133,2
intermittent,marked_gaussian_evidence_known_censor,59,1,150,10,160,152,8,True,153,3,150,3,1,0
intermittent,marked_gaussian_evidence_known_censor,59,2,142,1,143,13,130,True,153,10,143,3,133,1
intermittent,marked_gaussian_evidence_known_censor,60,1,150,10,160,155,5,True,157,1,156,1,2,6
intermittent,marked_gaussian_evidence_known_censor,60,2,143,1,144,16,128,True,157,8,149,1,134,6
intermittent,marked_gaussian_evidence_known_censor,61,1,156,10,166,154,12,True,157,8,149,8,3,-7
intermittent,marked_gaussian_evidence_known_censor,61,2,149,3,152,20,132,True,157,14,143,8,131,-6
intermittent,marked_gaussian_evidence_known_censor,62,1,149,9,158,153,5,True,158,2,156,2,5,7
intermittent,marked_gaussian_evidence_known_censor,62,2,143,3,146,15,131,True,158,6,152,2,139,9
intermittent,marked_gaussian_evidence_known_censor,63,1,156,9,165,159,6,True,162,3,159,3,3,3
intermittent,marked_gaussian_evidence_known_censor,63,2,152,1,153,19,134,True,162,6,156,3,140,4
intermittent,marked_gaussian_evidence_known_censor,64,1,159,9,168,161,7,True,169,1,168,1,8,9
intermittent,marked_gaussian_evidence_known_censor,64,2,156,3,159,21,138,True,169,6,163,1,143,7
intermittent,marked_gaussian_evidence_known_censor,65,1,168,9,177,167,10,True,174,4,170,4,7,2
intermittent,marked_gaussian_evidence_known_censor,65,2,163,3,166,26,140,False,26,0,26,0,0,-137
intermittent,marked_gaussian_evidence_known_censor,66,1,170,11,181,173,8,True,179,6,173,6,6,3
intermittent,marked_gaussian_evidence_known_censor,66,2,26,2,28,26,2,True,179,6,173,6,153,147
intermittent,marked_gaussian_evidence_known_censor,67,1,173,9,182,174,8,False,174,0,174,0,0,1
intermittent,marked_gaussian_evidence_known_censor,67,2,173,1,174,20,154,True,180,7,173,1,154,0
intermittent,marked_gaussian_evidence_known_censor,68,1,174,10,184,175,9,False,175,0,175,0,0,1
intermittent,marked_gaussian_evidence_known_censor,68,2,173,1,174,24,150,True,184,13,171,3,150,-2
intermittent,marked_gaussian_evidence_known_censor,69,1,175,11,186,181,5,True,191,1,190,1,10,15
intermittent,marked_gaussian_evidence_known_censor,69,2,171,1,172,26,146,True,191,12,179,1,154,8
intermittent,marked_gaussian_evidence_known_censor,70,1,190,10,200,188,12,True,195,2,193,2,7,3
intermittent,marked_gaussian_evidence_known_censor,70,2,179,1,180,32,148,True,195,11,184,2,154,5
intermittent,marked_gaussian_evidence_known_censor,71,1,193,11,204,191,13,True,202,1,201,1,11,8
intermittent,marked_gaussian_evidence_known_censor,71,2,184,1,185,33,152,True,202,10,192,1,160,8
intermittent,marked_gaussian_evidence_known_censor,72,1,201,10,211,193,18,True,205,3,202,3,12,1
intermittent,marked_gaussian_evidence_known_censor,72,2,192,2,194,38,156,True,205,9,196,3,161,4
intermittent,marked_gaussian_evidence_known_censor,73,1,202,10,212,198,14,True,210,3,207,3,12,5
intermittent,marked_gaussian_evidence_known_censor,73,2,196,1,197,39,158,True,210,11,199,3,163,3
intermittent,marked_gaussian_evidence_known_censor,74,1,207,12,219,205,14,True,217,2,215,2,12,8
intermittent,marked_gaussian_evidence_known_censor,74,2,199,1,200,40,160,True,217,8,209,2,171,10
intermittent,marked_gaussian_evidence_known_censor,75,1,215,12,227,210,17,True,224,2,222,2,14,7
intermittent,marked_gaussian_evidence_known_censor,75,2,209,2,211,45,166,True,224,14,210,2,167,1
intermittent,marked_gaussian_evidence_known_censor,76,1,222,12,234,211,23,True,229,6,223,5,17,1
intermittent,marked_gaussian_evidence_known_censor,76,2,210,2,212,48,164,True,229,17,212,5,169,2
intermittent,marked_gaussian_evidence_known_censor,77,1,223,13,236,217,19,True,218,7,211,6,0,-12
intermittent,marked_gaussian_evidence_known_censor,77,2,212,2,214,32,182,True,218,16,202,6,176,-10
intermittent,marked_gaussian_evidence_known_censor,78,1,211,11,222,218,4,True,219,7,212,7,1,1
intermittent,marked_gaussian_evidence_known_censor,78,2,202,1,203,30,173,True,219,17,202,7,179,0
intermittent,marked_gaussian_evidence_known_censor,79,1,212,11,223,218,5,True,218,9,209,9,0,-3
intermittent,marked_gaussian_evidence_known_censor,79,2,202,2,204,27,177,True,218,21,197,9,179,-5
intermittent,marked_gaussian_evidence_known_censor,80,1,209,11,220,216,4,True,216,2,214,2,0,5
intermittent,marked_gaussian_evidence_known_censor,80,2,197,0,197,18,179,True,216,18,198,2,182,1
intermittent,marked_gaussian_evidence_known_censor,81,1,214,11,225,221,4,True,221,4,217,4,0,3
intermittent,marked_gaussian_evidence_known_censor,81,2,198,0,198,19,179,True,221,17,204,4,189,6
intermittent,marked_gaussian_evidence_known_censor,82,1,217,10,227,220,7,True,220,3,217,3,0,0
intermittent,marked_gaussian_evidence_known_censor,82,2,204,1,205,18,187,True,220,16,204,3,189,0
intermittent,marked_gaussian_evidence_known_censor,83,1,217,10,227,222,5,True,222,2,220,2,0,3
intermittent,marked_gaussian_evidence_known_censor,83,2,204,0,204,17,187,True,222,164,58,2,43,-146
intermittent,marked_gaussian_evidence_known_censor,84,1,220,12,232,225,7,True,225,5,220,5,0,0
intermittent,marked_gaussian_evidence_known_censor,84,2,58,1,59,20,39,False,20,0,20,0,0,-38
intermittent,marked_gaussian_evidence_known_censor,85,1,220,10,230,226,4,True,226,5,221,5,0,1
intermittent,marked_gaussian_evidence_known_censor,85,2,20,0,20,19,1,True,226,5,221,5,207,201
intermittent,marked_gaussian_evidence_known_censor,86,1,221,10,231,229,2,False,229,0,229,0,0,8
intermittent,marked_gaussian_evidence_known_censor,86,2,221,0,221,15,206,True,229,13,216,0,201,-5
intermittent,marked_gaussian_evidence_known_censor,87,1,229,10,239,232,7,True,232,6,226,6,0,-3
intermittent,marked_gaussian_evidence_known_censor,87,2,216,0,216,20,196,True,232,15,217,6,203,1
intermittent,marked_gaussian_evidence_known_censor,88,1,226,10,236,234,2,True,234,0,234,0,0,8
intermittent,marked_gaussian_evidence_known_censor,88,2,217,0,217,14,203,True,234,21,213,0,199,-4
intermittent,marked_gaussian_evidence_known_censor,89,1,234,10,244,234,10,True,234,6,228,6,0,-6
intermittent,marked_gaussian_evidence_known_censor,89,2,213,1,214,21,193,True,234,194,40,6,25,-173
intermittent,marked_gaussian_evidence_known_censor,90,1,228,9,237,232,5,True,232,0,232,0,0,4
intermittent,marked_gaussian_evidence_known_censor,90,2,40,0,40,15,25,True,232,22,210,0,195,170
intermittent,marked_gaussian_evidence_known_censor,91,1,232,9,241,232,9,True,232,6,226,6,0,-6
intermittent,marked_gaussian_evidence_known_censor,91,2,210,1,211,21,190,True,232,189,43,6,28,-167
intermittent,marked_gaussian_evidence_known_censor,92,1,226,9,235,234,1,True,234,2,232,2,0,6
intermittent,marked_gaussian_evidence_known_censor,92,2,43,1,44,16,28,True,234,22,212,2,198,169
intermittent,marked_gaussian_evidence_known_censor,93,1,232,10,242,237,5,True,237,4,233,4,0,1
intermittent,marked_gaussian_evidence_known_censor,93,2,212,1,213,20,193,True,237,14,223,4,207,11
intermittent,marked_gaussian_evidence_known_censor,94,1,233,10,243,236,7,False,236,0,236,0,0,3
intermittent,marked_gaussian_evidence_known_censor,94,2,223,1,224,18,206,True,237,198,39,2,23,-184
intermittent,marked_gaussian_evidence_known_censor,95,1,236,10,246,240,6,True,240,7,233,7,0,-3
intermittent,marked_gaussian_evidence_known_censor,95,2,39,2,41,21,20,True,240,18,222,7,208,183
intermittent,marked_gaussian_evidence_known_censor,96,1,233,11,244,243,1,True,243,1,242,1,0,9
