condition,arm,frame,robot,previous,births,predicted,local,local_pruned,received,pre_fusion_prune,fusion_pruned,retained,local_lost_at_fusion,remote_only_retained,delta
reliable,marked_gaussian_evidence_prune_info,105,1,46,11,57,53,4,True,53,10,43,10,0,-3
reliable,marked_gaussian_evidence_prune_info,105,2,46,0,46,14,32,True,53,10,43,3,32,-3
reliable,marked_gaussian_evidence_prune_info,106,1,43,9,52,49,3,True,49,6,43,6,0,0
reliable,marked_gaussian_evidence_prune_info,106,2,43,0,43,14,29,True,49,6,43,2,31,0
reliable,marked_gaussian_evidence_prune_info,107,1,43,9,52,40,12,True,40,3,37,3,0,-6
reliable,marked_gaussian_evidence_prune_info,107,2,43,0,43,13,30,True,40,3,37,2,26,-6
reliable,marked_gaussian_evidence_prune_info,108,1,37,9,46,41,5,True,41,6,35,6,0,-2
reliable,marked_gaussian_evidence_prune_info,108,2,37,0,37,13,24,True,41,6,35,2,24,-2
reliable,marked_gaussian_evidence_prune_info,109,1,35,9,44,39,5,True,39,3,36,3,0,1
reliable,marked_gaussian_evidence_prune_info,109,2,35,0,35,12,23,True,39,3,36,3,27,1
reliable,marked_gaussian_evidence_prune_info,110,1,36,9,45,42,3,True,42,2,40,2,0,4
reliable,marked_gaussian_evidence_prune_info,110,2,36,0,36,10,26,True,42,2,40,1,31,4
reliable,marked_gaussian_evidence_prune_info,111,1,40,9,49,45,4,True,45,5,40,5,0,0
reliable,marked_gaussian_evidence_prune_info,111,2,40,2,42,14,28,True,45,5,40,5,31,0
reliable,marked_gaussian_evidence_prune_info,112,1,40,10,50,49,1,True,49,4,45,4,0,5
reliable,marked_gaussian_evidence_prune_info,112,2,40,1,41,11,30,True,49,4,45,2,36,5
reliable,marked_gaussian_evidence_prune_info,113,1,45,10,55,51,4,True,52,6,46,6,1,1
reliable,marked_gaussian_evidence_prune_info,113,2,45,2,47,17,30,True,52,6,46,4,33,1
reliable,marked_gaussian_evidence_prune_info,114,1,46,9,55,50,5,True,55,1,54,1,5,8
reliable,marked_gaussian_evidence_prune_info,114,2,46,3,49,18,31,True,55,1,54,1,37,8
reliable,marked_gaussian_evidence_prune_info,115,1,54,8,62,53,9,True,60,7,53,7,7,-1
reliable,marked_gaussian_evidence_prune_info,115,2,54,3,57,23,34,True,60,7,53,4,34,-1
reliable,marked_gaussian_evidence_prune_info,116,1,53,8,61,49,12,True,62,3,59,3,13,6
reliable,marked_gaussian_evidence_prune_info,116,2,53,3,56,23,33,True,62,3,59,1,37,6
reliable,marked_gaussian_evidence_prune_info,117,1,59,8,67,56,11,True,59,10,49,9,2,-10
reliable,marked_gaussian_evidence_prune_info,117,2,59,2,61,22,39,True,59,10,49,6,33,-10
reliable,marked_gaussian_evidence_prune_info,118,1,49,9,58,56,2,True,57,13,44,13,1,-5
reliable,marked_gaussian_evidence_prune_info,118,2,49,1,50,18,32,True,57,13,44,1,27,-5
reliable,marked_gaussian_evidence_prune_info,119,1,44,8,52,47,5,True,48,10,38,10,1,-6
reliable,marked_gaussian_evidence_prune_info,119,2,44,2,46,24,22,True,48,10,38,6,20,-6
reliable,marked_gaussian_evidence_prune_info,120,1,38,8,46,43,3,True,44,4,40,4,1,2
reliable,marked_gaussian_evidence_prune_info,120,2,38,2,40,21,19,True,44,4,40,4,23,2
reliable,marked_gaussian_evidence_prune_info,121,1,40,9,49,45,4,True,46,6,40,6,1,0
reliable,marked_gaussian_evidence_prune_info,121,2,40,4,44,24,20,True,46,6,40,5,21,0
reliable,marked_gaussian_evidence_prune_info,122,1,40,10,50,47,3,True,48,17,31,17,1,-9
reliable,marked_gaussian_evidence_prune_info,122,2,40,3,43,20,23,True,48,17,31,3,14,-9
reliable,marked_gaussian_evidence_prune_info,123,1,31,10,41,34,7,True,36,8,28,8,2,-3
reliable,marked_gaussian_evidence_prune_info,123,2,31,3,34,27,7,True,36,8,28,7,8,-3
reliable,marked_gaussian_evidence_prune_info,124,1,28,10,38,32,6,True,32,2,30,2,0,2
reliable,marked_gaussian_evidence_prune_info,124,2,28,4,32,27,5,True,32,2,30,2,5,2
reliable,marked_gaussian_evidence_prune_info,125,1,30,9,39,34,5,True,34,7,27,7,0,-3
reliable,marked_gaussian_evidence_prune_info,125,2,30,2,32,29,3,True,34,7,27,7,5,-3
reliable,marked_gaussian_evidence_prune_info,126,1,27,9,36,35,1,True,35,2,33,2,0,6
reliable,marked_gaussian_evidence_prune_info,126,2,27,2,29,23,6,True,35,2,33,1,11,6
reliable,marked_gaussian_evidence_prune_info,127,1,33,12,45,42,3,True,42,3,39,3,0,6
reliable,marked_gaussian_evidence_prune_info,127,2,33,2,35,25,10,True,42,3,39,2,16,6
reliable,marked_gaussian_evidence_prune_info,128,1,39,10,49,45,4,True,45,6,39,6,0,0
reliable,marked_gaussian_evidence_prune_info,128,2,39,1,40,19,21,True,45,6,39,2,22,0
reliable,marked_gaussian_evidence_prune_info,129,1,39,13,52,47,5,True,47,6,41,6,0,2
reliable,marked_gaussian_evidence_prune_info,129,2,39,1,40,16,24,True,47,6,41,2,27,2
reliable,marked_gaussian_evidence_prune_info,130,1,41,11,52,47,5,True,47,7,40,7,0,-1
reliable,marked_gaussian_evidence_prune_info,130,2,41,2,43,20,23,True,47,7,40,6,26,-1
